doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 2,Subset 0_centrality,Subset 1_centrality,Subset 2_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-0c00140ab1d548388eb00a11958029e0,"Comment from one of my lung cancer TL's with regard to 153 and 370: ""these trials are way too labor intensive, we could have enrolled twice the number of patients without all the extraneous work""",2016-08-19 00:00:00, Clinical Trial, OPDIVO,,0.1873,0.082462,0.0726192,0,0,0,0,0,0,0
uuid-f8e2a3f1f7ad402bbe6d7e01ce10eb9a,"RTL, Urologist, investigator on a Nivo bladder study, is impressed with data of Nivo in bladder from ASCO 209-032 presentation.
TL would like to see a study of Neoadjuvant RT+Nivo in early stage bladder cancer (MIBC or even NMIBC).
TL suggests RT+ 3-4 infusions of Nivo prior to resection. Says plenty of patients would have time to receive these infusions before *needing* surgery.",2016-08-19 00:00:00, Clinical Trial, OPDIVO,,0.23009,0.137945,0.134108,0,0,0,0,0,0,0
uuid-93305a6a8b414e5abe041f4b0a2d0bce,A community oncologist who in March initiated treatment with Opdivo in a patient with metastatic ovarian cancer (treatment covered by the patient?s health insurance) shared that the patient is experiencing a partial response and doing well,2016-08-19 00:00:00, Other, OPDIVO,,0.268655,0.138173,0.152135,0,0,0,0,0,0,0
uuid-e7a1ec60f9704a2c83eccefe8b600084,NTL in the Boston area mentioned that he would not stop nivo in cHL patients. Lots of these patients are last graspers so you would be wrong stopping the drug.,2016-11-02 00:00:00,, OPDIVO,,0.152408,0.137964,0.149892,0,0,0,0,0,0,0
uuid-645647e0fda844ec9135d21551823b2c,TL pathologist reports being pushed to use the SP142 assay internally but has seen lower staining of tumor cells and does not feel good about the amplification step to intensify the staining so has switched to SP263 on Ventana platform.,2016-11-02 00:00:00,, OPDIVO,,-4.94194e-05,-0.0183056,-0.0378728,0,0,0,0,0,0,0
uuid-7b2de475c19f437e9c601fd9aba07a78,"RTL In the Boston area mentioned that nivo had good single agent activity in RR cHL patients. However, if these patients progress he is not sure what to treat with. He mentioned treating with BV if patients have to seen it otherwise salvage GND.",2016-11-02 00:00:00,, OPDIVO,,0.158188,0.149718,0.155648,0,0,0,0,0,0,0
uuid-ff3208642d16403498e9e4393e6358ee,RTL In the Boston area mentioned that he may consider stopping nivo in RR cHL patients after 1 year if the patient is in CR. His rational is based mainly due to understanding the high rate of re-challenge success.,2016-11-02 00:00:00,, OPDIVO,,0.162365,0.155225,0.163444,0,0,0,0,0,0,0
uuid-88cf917855994dd1881324f0bbf987f1,"Community HCP commented that for their practice, the impact of 026 will be minimal if not invisible. They now have so much experience and comfort with nivo from the broad indications as well as off-label use that they'd still opt to use it whenever possible over pembro. Much of this has to do with trial opportunities they've had from BMS, gaining experience with managing nivo pts well before it was approved.",2016-08-19 00:00:00, Clinical Trial, OPDIVO,,0.174251,0.16115,0.160966,0,0,0,0,0,0,0
uuid-5ec26cfe7b8547f4b0393401dbab3fd2,"From a regional lung cancer TL - ""you guys should have known better.  PFS not a great endpoint with immunotherapy"". Speaking to the 026 press release.",2016-08-19 00:00:00, Clinical Trial, OPDIVO,,0.0653204,-0.0162189,-0.0180415,0,0,0,0,0,0,0
uuid-177058e6ff0c4af49f5ef8f0fb45d71c,"RTL, a NP with lots of I-O experience, stated that some physicians in their group are 'short-coursing' steroids when treating irAE's, as they are afraid steroids will negatively impact the anti-tumor T cell response.
This is a No-Access site, so there is no opportunity for me to educate those physicians.
TL said that the data from Hodi's ASCO'16 poster from CM-069 will be helpful in educating colleagues that steroid used to treat irAE's don't diminish the tumor response to Ipi+Nivo Regimen.
However, TL said that similar data for Nivo monotherapy in NSCLC would be even more impactful. The perception of irAE's on Nivo are less severe than when on Regimen. So physicians may still want to shorten the steroid treatment on Nivo monotherapy, unless they're shown that there's no reason to do so.",2016-08-19 00:00:00, Congress Information, OPDIVO,,0.0872861,0.0676617,0.0906948,0,0,0,0,0,0,0
uuid-7c1f36bf1c95436aa43b5cf52294daa9,"Local TL commented that BMS should really consider pulling the DTC Ad for Opdivo; that it just frustrates physicians because pts come in expecting Opdivo to be a ""miracle, homerun drug"" every time. She stated the only positive that's come from it is awareness of the drug among pts which encourages ongoing clinical trial participation.",2016-08-19 00:00:00, Other, OPDIVO,,0.132021,0.0997367,0.100041,0,0,0,0,0,0,0
uuid-ae93b71483e34d3196d67900d37bc8f7,Regional lung TL commented that the 026 news wasn't all that surprising given that PFS advantage is an extremely lofty goal to hit with immunotherapy vs. well established chemotherapy regimens in 1L disease. He does feel toxicity benefit will fall on the side of Opdivo but that 1L usage of platinum doublet will be tough to give up without very compelling data in the 1L setting. He fears that you may be losing that option if you don't use it up front.,2016-09-01 00:00:00, Clinical Trial, OPDIVO,,0.249456,0.167996,0.175606,0,0,0,0,0,0,0
uuid-d55842c89f9a425a8560399afeb82ed4,"Physician of large private practice setting mentions he does not test for PD-L1 very often. He feels he does not need the information and does not think he would have enough tissue left after molecular studies. Opdivo would be chosen regardless of PD testing. Mentioned Opdivo pnemonitis is a strong risk, he feels other drugs do not carry. Data presented, physician still likely to use Opdivo in 2nd line melanoma and 2nd line lung.",2016-02-15 00:00:00,, OPDIVO,,0.124685,0.115242,0.0990824,0,0,0,0,0,0,0
uuid-38b5bd98180343f18acd7a0ed40dcaad,TL pathologist estimated about 10% of lung patients express PD-L1 >50%; about 70 cases are testing every 3 months by an outside lab.,2016-11-02 00:00:00,, OPDIVO, 1:1 Regional TL,0.0599304,0.0304384,0.101577,0,0,0,0,0,0,0
uuid-00d870a7037842b296983ba9e5497dba,Local TL said that his group at academic institution is not having an issue getting bleomycin for first line therapy of cHL.  Discussion followed about studies where number of cycles of bleomycin is being reduced etc.,2016-07-19 00:00:00,, OPDIVO,,0.053701,0.0598366,0.063337,0,0,0,0,0,0,0
uuid-e68c1d5ac1564cd28e208d24662fb40f,"After approval of nivolumab for cHL, the number of off label inquiries concerning the use of nivolumab in other hematologic malignancies continues to increase.  Recent inquiries regarding off label use in ALL and in cHL that have failed allogeneic HCT have been entertained from different centers.",2016-07-19 00:00:00,, OPDIVO,,0.109737,0.101428,0.0981862,0,0,0,0,0,0,0
uuid-3a8477d117ce4c70b48bd4e412c528ff,Local NP with extensive I/O experience commented that she is leaning toward adding troponin assessment as part of the standard work-up on I/O pts given the potential for autoimmune myocarditis. She feels like even though it's extremely rare its one of the few toxicities that can be potentially fatal in a hurry if not caught early.,2016-08-19 00:00:00, Other, OPDIVO,,0.15755,0.0956959,0.111016,0,0,0,0,0,0,0
uuid-ae09f7f5a72a4d6fb429d5148f782ef6,RTL expressed that he was surprised the data from 032 SCLC wouldn't be good enough to get an FDA approval on given the recent NCCN recognition/update and the overall lack of good treatment options in that form of lung cancer.,2016-08-19 00:00:00, Clinical Trial, OPDIVO,,0.126662,0.065589,0.0585477,0,0,0,0,0,0,0
uuid-b6b4354fe91b48e6906833d50ab99422,"TL pathologist stated requests of testing pancreatic cancer has started, but there has been no positive cases so far.",2016-11-02 00:00:00,, OPDIVO,,0.0490232,0.0236204,0.000184609,0,0,0,0,0,0,0
uuid-e0b526fbfbc7446d8e66c90a31a4a974,"TL pathologist reported that concordance seen in practice between 22C3 and SP263 is aligned with what is shown in the Blueprint study, which encourages confidence in clinical practice.",2016-11-02 00:00:00,, OPDIVO,,-0.0153743,-0.0160197,-0.0350955,0,0,0,0,0,0,0
uuid-e399ea06d10240cd831fa02184e0c6c9,"TL pathologist doesn't agree with the scoring protocol for Roche's SP142 assay as they are counting all immune cells in their scoring even ones that are not near tumor tissue, which are not considered tumor infiltrating lymphocytes.",2016-11-02 00:00:00,, OPDIVO,,-0.0554777,-0.0667002,-0.0806477,0,0,0,0,0,0,0
uuid-40a74e5a42ae45bfbdfcfcc8b0b95de0,"A leading academic thought leader discussed the clinical trial results of cabozantinib and his own personal experience in using this agent.  Toxicity and adverse events remains the major concern with cabozantinib.  Though cabozantinib produced very good results in clinical trials, he is cautious about using this agent in his practice.  He has participated in nivolumab trials, and uses nivolumab frequently in his clinical practice.  However, he stressed that the TKIs will remain a staple part of therapy of RCC, and the right patient can derive significant benefit from them.",2016-08-19 00:00:00, Competitor data, OPDIVO,,0.199656,0.16879,0.173555,0,0,0,0,0,0,0
uuid-738011656d064894a8b3cddd482cb36e,"Melanoma RTL at a large community hospital stated that Oregon State Healthplan (Medicaid) has been ""pushing-back"" on requests to cover Ipi+Nivo Regimen for melanoma patients. The same payer has not resisted claims for single agent Nivolumab.",2016-08-03 00:00:00, Health Plan/Payer, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.341599,0.0261789,0.0350405,0.280032535333,0,0,0,0,0,0
uuid-1b019ccd329a4e0399d4c896a00a7449,"RTL and investigator on CA209-274 (adjuvant bladder) study stated he has observed changes in referral patters from community urologists, since the FDA approval of Atezolizumab for advance/metastatic UC.  TL said some of the urologists are now starting to treat adjuvant bladder patients with Atezolizumab (off-label).",2016-08-03 00:00:00, Clinical Trial, OPDIVO,,0.192017,0.156011,0.152166,0,0,0,0,0,0,0
uuid-74e7c7f040764c578a7f707304be38f1,"In reference to Atezo data, NTL said he's most impressed with the CR rate, which is a vast departure from anything seen before with Chemo. He was next most impressed by ORR in PD-L1+ population. He went on to say he would use Atezo regardless of PD-L1 expression at this point due to lack of other options. He doesn't expect there to be much difference based on anti-PD-1 vs anti-PD-L1, but acknowledges dosing schedules could be significant.",2016-08-03 00:00:00,, OPDIVO,,0.119451,0.120147,0.11304,0,0,0,0,0,0,0
uuid-7bbfbee0d0e04be49f07d1ee0ffd6760,"TL at a large academic medical center has a potential patient for Opdivo in cHL but the patient was ineligible for ASCT, and has failed 5-6 lines of therapy. He is concerned that ""insurance could be an issue with the use of Opdivo in this patient if they look close enough"".",2016-08-03 00:00:00,, OPDIVO,,0.16037,0.142393,0.147358,0,0,0,0.0164100409871,0,0,0
uuid-f39b5111c3654f668017e52d9c6edf85,"Local TL commented that even with positive data in 1L NSCLC (referring to pembro and if 026 had been positive) with PD1 agents, he feels it's still going to be an enormous shift to move away from platinum doublet therapy as initial therapy. He believes there's such a benefit to immunotherapy following chemo that's already been established that he would be cautious to relegate chemo to later line therapy after initial progression on PD1 therapy. Believes there is a great need to do thorough sequencing studies to figure out where the best place for each treatment option truly is.",2016-09-01 00:00:00, Clinical Trial, OPDIVO,,0.237506,0.152137,0.163809,0,0,0,0,0,0,0
uuid-09b702e9ad024131a047973eea655cd3,"Regarding the recent negative press around 026, several nurses from a high volume practice commented that in the majority of cases, patients will always trust the decisions and guidance of their oncologist far before they would listen to any media report and that, given the wide usage of Opdivo across tumor types at this point, they don't anticipate any significant changes in the practice because of one study that wound up reading out negative.",2016-09-01 00:00:00, Clinical Trial, OPDIVO,,0.0932396,0.13442,0.131121,0,0,0,0,0,0,0
uuid-1afc575e3770425f899eafab44c0b545,A regional TL does not use Cabozantinib in his RCC patients because it is not well-tolerated. He prefers Nivolumab in the 2L because the disease control rate is very high.,2016-10-28 00:00:00,, OPDIVO,,0.172624,0.142612,0.144323,0,0,0,0,0,0,0
uuid-01af79e8155244f8ad8f0715db341204,"An academic TL prefers Nivolumab in 2L for mRCC. However, in patients presenting with bulky disease at the time of diagnosis, the TL prefers Lenvatinib plus Everolimus.",2016-10-12 00:00:00, Competitor data, OPDIVO,,0.193415,0.186196,0.180112,0,0,0,0,0,0,0
uuid-0b096ec0d1b247b881a1b5f629cfbfae,"Several TLs have referenced an ASCO abstract/presentations regarding the molecular characterization of immune exclusion through the ??-catenin pathway and the relation of the T cell ?inflamed? and ?non-inflamed? tumor microenvironment with immunotherapy resistance (abstract 8565).  TLs have also referenced the findings of Spranger et al. (Nature reference below) who investigated the gene-expression profiles of 266 cutaneous melanomas and divided them into inflamed and non-inflamed cohorts. They found that ?-catenin signaling was active in the non-inflamed cohort and an increased CTNNB1 (?-catenin) score was predictive for a lack of T-cell infiltration.  Reconstitution with Flt3 ligand dendritic cells reversed resistance to immunotherapy (anti-CTLA + anti-PD1). The WNT/?-catenin pathway may contribute to immune evasion in other tumor entities beyond melanoma and may represent one mechanism of primary resistance to immunotherapy.  This was investigated in ASCO 2016 abstract 8565 SCLC and similar trend was observed of increased ?-catenin signaling in non-inflamed phenotype and lack of t cell infiltration.  Two additional presentations mentioned were biomarkers in immunotherapy and inflammation as next checkpoint.  

Nature 523, 231?235 (09 July 2015) doi:10.1038/nature14404",2016-07-01 00:00:00, Congress Information, OPDIVO; REGIMEN (OPDIVO+YERVOY),,-0.00257352,-0.0319252,-0.0549919,0,0,0,0,0,0,0
uuid-efd26d070a184fe5898b18408d817815,"GI Onc mentioned he was very underwhelmed by Gastric Data at ASCO. He mentioned he knows that it is a small sampling size, but he was hoping for more efficacy.He is hoping there will be more data released at GI Asco in January with more mature data. He has Taiho trail and will put pts on that if they are refractory to standard of care tx.",2016-07-01 00:00:00, Industry News, OPDIVO,,0.186201,0.0914265,0.0886543,0,0,0,0,0,0,0
uuid-56475843a4074a728bb623d0ec387f91,"A leading academic thought leader from New England spoke highly of BMS support for the Lung-MAP study where the ipi/nivo regimen is the preferred therapy for squamous NSCLC patients who are not candidates for targeted agents.  He feels that the less-than-impressive efficacy of pembrolizumab in squamous NSCLC is primarily a result of low number of patients.  He is waiting to see the results from KeyNote 024 and CheckMate 026 where larger populations of squamous and non-squamous populations are studied.  His institution uses the 22C3 pharmDx assay for PD-L1 IHC, but he sees no difference between 22C3 and 28-8 assays.  Responding to a question on how he chooses anti-PD-1 therapies in second line NSCLC, he revealed that most of his patients are low PD-L1 expressers and thus they receive nivolumab therapy.",2016-07-18 00:00:00, Clinical Trial, OPDIVO; YERVOY,,0.138793,-0.000445424,0.0703852,0,0,0,0,0,0,0
uuid-56b49b3ed2364ad98e8bb3645db66822,RTL at a large community practice suggested that clinical trials for lymphoma allow for some previous chemo treatments because many patients get treated for a short period before being able to see a physican that can offer a trial.,2016-07-18 00:00:00, Clinical Trial, OPDIVO,,0.237629,0.191009,0.203785,0,0,0,0,0,0,0
uuid-5ca4b6091296483eafdad2aa7bf15260,"A leading expert of immuno-oncology and immune checkpoint inhibition highlighted the differences between CTLA-4 inhibition and PD-1 inhibition at the Evergrande Symposium in Boston.  As CTLA-4 pathway acts at the priming level, an earlier step in mounting an immune response, he expects a better long term immune-memory with anti-CTLA-4 agents.  This is likely to lead to a higher long-term survival with ipiliumumab than nivolumab.  Nivolumab acts in the periphery and relieves the inhibition mechanisms are a much later stage of immune activation, and thus will produce less impressive long-term survival.",2016-07-18 00:00:00, Research & Development, OPDIVO; YERVOY,,0.0398097,0.0552515,-0.00436121,0,0,0,0,0,0,0
uuid-2f4f2b934c7640709937bd431e01f717,A community oncologist is pleased with the lack of PDL-1 testing requirement for the use of Opdivo in NSCLC. The oncologist stated ?that makes treatment faster for my patients ?.  The oncologist further stated to always follow NCCN guidelines.,2016-07-01 00:00:00, Other, OPDIVO,,0.235444,0.166223,0.16375,0,0,0,0,0,0,0
uuid-4bb81b11df0b4f1caed72559d1ef26cf,"RTL states that their practice will commonly use EXTREME in r/m 1L unless patient isn't a good candidate for cetuximab (edge of hypersensitively belt, so they are particularly cautious) and will then use plat/taxane",2016-07-01 00:00:00,, OPDIVO,,0.112624,0.0884586,0.0844185,0,0,0,0,0,0,0
uuid-5569240cc79e4769a65ccdab0ac5f1b0,"RTL states that he so ""kind of surprised how similar the nivo data for SCCHN looks to the non-squamous NSCLC data"" as far as PDL1 enrichment.  His assumption was that maybe PDL1 would be less important among all squamous tumors (ie as in 017) than adenos, etc.",2016-07-01 00:00:00,, OPDIVO,,0.0628796,0.0697417,0.0583242,0,0,0,0,0,0,0
uuid-7eec39f80da549229c2f5dacaa9ac26a,Trend with multiple TLs say that they are more concerned about a 'useable' biomarker for PD1's having a 'near perfect' negative predictive value and that they are less concerned at this point of having a 'near perfect' positive predictor.  TLs state that the most immediate and realistic need from both a clinical and economic aspect is the rule out patients who will NOT respond to IO.  TLs recognize that getting a positive predictor will be more difficult.,2016-07-01 00:00:00,, OPDIVO,,0.118,0.105661,0.11444,0,0,0,0,0,0,0
uuid-a146db6859804ad4be25eeb35779efc9,"Small academic site states that knowing that PD1's will be approved in 1L NSCLC ""very soon"" and that there ""will be PDL1 expression requirements for all"" that they are working to incorporate reflex PDL1 testing along with EGFR, ALK, ROS1 for all initial diagnoses. Concern is that adequate tissue availability will be a hurdle and they hope there will be efforts to improve the technical limitations of PDL1-IHC, either to make feasible on FNAs or to develop a liquid biopsy-like test.",2016-07-01 00:00:00,, OPDIVO,,0.0335293,0.0217623,0.0151137,0,0,0,0,0,0,0
uuid-4f8a71fa91cd47aca899959c9138f631,"Community site states that they send samples to a local academic hospital for PDL1 testing and that they have the option, but are not required, to select from ""opdivo, keytruda, or a generic clone"" test.  They state that sometimes they do not bother to request a specific test and don't typically pay attention to test that was run, but if they do they chose the keytruda test as it is the only one with a companion requirement.  (ie, perception is that specific test doesn't make a difference).",2016-07-01 00:00:00,, OPDIVO,,0.0371336,0.0151517,-0.0122091,0,0,0,0,0,0,0
uuid-81f4cae59dda462f87a58939fa9cb0f9,"RTL at community transplant center reported has one patient on opdivo for cHL who relapsed (post auto, post auto BV and post mismatched allo transplant). Currently receiving opdivo. Has received 2 doses. Reported ""watching patient like a hawk"". Patient did not have a history of GVH.",2016-07-18 00:00:00,, OPDIVO,,0.0733739,0.0667963,0.0697728,0,0,0,0,0,0,0
uuid-069b41b6ca5f485f863a51a562ebde58,"NTL at a large academic center Brentuximab increases risk for pulmonary toxicity.  If you add bleo this compounds the effect.  Therefore, there needs to be options or combination to decrease risk of side effects in these patients. 
.",2016-07-18 00:00:00, Other, OPDIVO,,0.159661,0.0602805,0.0821353,0,0,0,0,0,0,0
uuid-66f06640dcd54b0789a8bfe9de8d9880,"In meeting with Florida State Medicaid this past week, they are going to review Opdivo Emplicit and Sprycel n September. Currently, state has very limited knowledge, even thinking at this meeting that our products are in the chemotherapy class. 

Working closely with internal team on plan, but initial feedback from State is this is more procedural this year for their own compliance in reviewing these classes, versus a competitive review. This will be a Mass review. In speaking with PBM, they mentioned that Florida is 1st, but also that Minnesota is also considering a review in the future.",2016-07-18 00:00:00, Access, EMPLICITI; OPDIVO; SPRYCEL,,0.315646,0.484017,0.0172184,0,0,0,0,0,0,0
uuid-5940b001595c46498c09e1097ba942e8,"NTL at a large academic center stated that pulling NIVO up to earlier lines of therapy would answer a relevant clinical question in combination with chemotherapy.  If transplant can be avoided, it would be optimal.",2016-07-18 00:00:00, Other, OPDIVO,,0.105977,0.0886538,0.0998216,0,0,0,0,0,0,0
uuid-e2af9ee662d245c4929e75388b8a09b0,"RTL stated that he has a patient post ASCT, post Brent, who is 4 years out of Brent therapy and slowly relapsing. THe patient cannot go to Allo because he is a Jehovah's Witness, so the TL feels that if he is truly relapsing, that he will consider using Opdivo in this patient. He had a good response on BV therapy, and feels he would also have a good response to Opdivo.",2016-07-18 00:00:00,, OPDIVO,,0.122261,0.109317,0.117082,0,0,0,0,0,0,0
uuid-a50c5dcebc954de6904e4553eb16c4f6,"RTL feels that Nivo will not be used as a single agent for very long in the heme space, and foresees that it will be combined with other therapies (chemo/mAB etc) to maximize the benefits seen.",2016-07-18 00:00:00,, OPDIVO,,0.16434,0.156498,0.166986,0,0,0,0,0,0,0
uuid-ce45b16e3dd0492c9df47184c194b082,"A RTL shared that if PD-L1 testing was more readily available, he would reserve PD-1 inhibitors for PD-L1 positive asymptomatic patients.  For symptomatic patients, chemo may offer faster responses.",2016-07-18 00:00:00, Other, OPDIVO,,0.235693,0.148498,0.157156,0,0,0,0,0,0,0
uuid-a414e3952c764582a2de8e23c00f0de7,"A RTL commented how today's patients do not want to receive chemo, some even plainly refuse to take it even when recommended.  In general, low tolerance for toxicity.",2016-07-18 00:00:00, Other, OPDIVO,,0.241239,0.142248,0.16172,0,0,0,0,0,0,0
uuid-5717ffbd78274c46ac28524752197eb1,A RTL in PR is waiting for liquid lung biopsies to be available from Genoptix.  The company Biodesix is providing centrifuges to MDs but he does not want to deal with the complexity.,2016-07-18 00:00:00, Other, OPDIVO,,0.030347,0.022019,0.0118248,0,0,0,0,0,0,0
uuid-30e10f18af374372b8b140683d216012,"Attended a community outreach program on lung cancer delivered by one of my TL's, Update of Lung Cancer talk.  THe public, industry, physicians, ancillary staff were present.  Here are a few of the insights:

1. Immunotherapy will offer hope to those patients with SCLC in the near future.
2. Pembro and Nivo both PD-1 inhibitors, no real different ion between the two agents
3. The Opdivo Commercial!
4. Patients with certain genetic markers can have long, durable response with chemotherapy.  Showed several cases where patient with significant disease had CR to chemo and are still alive at 8-9 years out.
5. KN-024 front line PD1 use - stressed the >50% population, and limited # of patients who would be eligible for this therapy.
6. Discussed pseudo progression and the importance of not stopping therapy too soon, if the patient is doing well, even if scans don't say so.
7. MEdical community still in search of that ""perfect bio marker"" to guide the best therapy to those patients who are in possession of that bio marker.",2016-11-16 00:00:00, Medical Education, Competitor Other; OPDIVO; REGIMEN (OPDIVO+YERVOY), Other,0.265256,0.310224,0.140179,0,0,0,0,0,0,0
uuid-ba4622f56c204b33b6e5572f343be2e3,"Community TL part of USON stated that they feel many of their colleagues are beginning to test already for PDL1 as part of the standard tests for their 1L NSCLC patients (EGFR, ALK) as they understand the landscape of PD-1 agents as they move into the 1L setting and how testing will likely be required",2016-07-11 00:00:00,, OPDIVO,,0.047686,0.0252609,0.0115434,0,0,0,0,0,0,0
uuid-591c6c786d4f4478af9242a5dc5d7d58,"TL shared thoughts regarding knowing when to discontinue treatment with nivo: feels that it will be extremely difficult to find a universal answer as to length of therapy and thinks it will need to be made on a patient by patient basis; TL went on to share story of patient on -153 that was randomized to discontinue treatment at the 1 yr mark, the patient quickly progressed after discontinuation.  While they are currently undergoing consideration to go back on the study, the TL stated that if the patient is unable to go back on study/treatment with nivo he will be placing the patient on commercial nivo",2016-07-11 00:00:00,, OPDIVO,,0.218359,0.195593,0.209173,0,0,0,0,0,0,0
uuid-c330985a76424d21bebf96c581a297bc,RTL mentioned that the Nivo data in cHL is incredible. To have this type of responses in this patient population is encouraging and is impressed with the ORR and DOR data.,2016-07-11 00:00:00,, OPDIVO,,0.0601554,0.0824767,0.0857766,0,0,0,0,0,0,0
uuid-9bb7abfbffb24a44a51fb692a40bbfa1,TL inquired as to incidence of autoimmune disease development while on I-O agents; referencing recent publication from Johns Hopkins in Ann of Rheum (June 2016) of 13 patients that received either ipi or nivo that went on to develop rheumatological AEs - TL shared that they were confused as to why there was no mention of pembro at all as he felt the article gave the perception that these may only be caused by ipi or nivo; TL said he had to ask a Merck rep for clarification on whether these AEs could be seen with pembro as well,2016-07-11 00:00:00,, OPDIVO,,0.0293697,0.029544,0.0346923,0,0,0,0,0,0,0
uuid-83731202c1c241d286ac2cf332095776,RTL at academic center has pt on nivo for HL. Dialysis pt so intent was to be able to take off dialysis. MRD caused the nephritis resulting in dialysis. Increased Cr so had to stop Nivo and give steroids. Did short taper and restarted Nivo but Cr increased again. Explained needing longer taper so IMAR could resolve and not re-occur.  He has 6 HL pts now on ABVD. No issues with Bleo shortage. He has an ISR Pembro/ICE then Auto.,2016-07-18 00:00:00, Competitor data; Other, OPDIVO,,0.331734,0.0526222,0.0661665,0,0,0,0,0,0,0
uuid-00e037f52cbe4f778b817789d4a1b231,TL feels that he has had positive results in his cHL patients on Nivo therapy. Currently treating a 24 y/o patient who is transplant naive but failed BV who is currently on Nivo. He is hoping that using Nivo in this situation will help to bridge the patient to transplant as he has very aggressive cHL.,2016-07-18 00:00:00,, OPDIVO,,0.14718,0.133734,0.140533,0,0,0,0,0,0,0
uuid-7418bf079e814aceb7fa7cba0a645903,"TL commented that the most recent data from -012 presented at ASCO looked very promising however he feels the strength of data from Ph 3 studies is much more important therefore is anxiously awaiting later this year for more nivo 1L lung data to read out and until then feels it is difficult to make treatment decisions until he sees this ""stronger"" data",2016-07-11 00:00:00,, OPDIVO,,0.0941036,0.114662,0.109701,0,0,0,0,0,0,0
uuid-8454b348c25d4d0890001ac51491b023,"TL showed a lack of understanding or knowledge of totality of similarities and/or differences with PDL1+ and PDL1- patients in CheckMate -057; TL stated ""I understand that the RR and DOR in PDL1- patients is much less than patients with PDL1+ expression"" - clarification was needed regarding the specific DOR data in these patient subsets",2016-07-11 00:00:00,, OPDIVO,,0.160087,0.144171,0.148485,0,0,0,0,0,0,0
uuid-777f923014a940b58c4b821bdb260bbe,"No data presented at ASCO changed the TLs position on SOC in RCC. For 2L RCC, TL believes nivo is SOC specifically because of the AE and QoL profile. Uses Cabozantinib only in the third line setting.",2016-06-15 00:00:00,, OPDIVO,,0.128019,0.100793,0.0943764,0,0,0,0,0,0,0
uuid-4b7efdd7eb074fdc818c5005cc759ff1,Bladder focused TL attended ASCO and stated they were very excited by all the data but all the PD1/PDL1 inhibitors seem the same. Has used nivo in bladder via access support but now that atezolizumab is approved and being added to formulary they will be switching to atezolizumab.,2016-06-15 00:00:00, Congress Information, OPDIVO,,0.169085,0.124956,0.107143,0,0,0,0,0,0,0
uuid-f4cfa15db5234ccba4d5aba2664afe73,"An academic NAI, advisor to an NCCN panelist for lung cancer shared the following unsolicited insights during a discussion around an ISR:
?	There are pressing research needs for biomarker development, in particular blood circulating biomarkers. PD-L1 expression has important limitations. A good predictive/monitoring test should not require repeated lung biopsies. New biomarkers are needed to determine who should receive nivo monotherapy versus nivo in combination with other agents.",2016-06-15 00:00:00, Other, OPDIVO; REGIMEN (OPDIVO+YERVOY),,-0.0121412,0.0129908,-0.00759017,0,0,0,0,0,0,0
uuid-69fb40a036ed44dba63d3bbc1a14b46a,"An academic NAI, advisor to an NCCN panelist for lung shared the following unsolicited insights during a discussion around an ISR:
?	?What matters the most is what happens with regard to the right tail of the survival curves. If OS benefits are maintained over time, nivolumab might become an ideal agent for post-frontline maintenance therapy in NSCLC. Needs in this setting are extremely high since pemetrexed is the only agent currently available for nsq NSCLC and there is no approved treatment option for sq NSCLC?.",2016-06-15 00:00:00, Other, OPDIVO; REGIMEN (OPDIVO+YERVOY),,0.000578098,0.0698017,0.0315455,0,0,0,0,0,0,0
uuid-ff92e8489aca47c8988abecf76a85f56,RTL at academic center stated HL pt on Nivo x 3mo and is in CR yet developed autoimmune hepatitis. Resolved after steroids.,2016-07-18 00:00:00, Other, OPDIVO,,0.155096,0.0534534,0.0664372,0,0,0,0,0,0,0
uuid-fcc4c40b0e50418bbe520100bfdae3a3,3 community TLs stated they've implemented 30 minute infusion of nivo in their practice based on the 153 data and has not observed any infusion related side-effects.,2016-08-29 00:00:00, Congress Information, OPDIVO,,0.0612793,0.0348975,0.0295189,0,0,0,0,0,0,0
uuid-c78f957d1fb14c2aa516b12507e2cf1d,"Nivo is regarded as SOC in 2L RCC by numerous TLs, however there is Increasing tone that if a patient had a good response to a TKI in 1L then they are in higher favor of using Cabo in 2L because of the comfort with the AE profile and the potential for another good response and then reserving nivo for when the targeted therapies fail. Data about using a TKI after IO would help with the MOA switch discussion.",2016-10-01 00:00:00,, OPDIVO,,0.185453,0.158284,0.162395,0,0,0,0,0,0,0
uuid-4733f83475c24b2486402d5140e8c785,"NTL stated that using IO in an EGFR mutant population as a single agent is becoming highly questionable, citing data from Roche that shows atezo is statistically significantly worse than chemo (with a sizable enough N to make a conclusion).",2016-10-01 00:00:00,, OPDIVO,,0.0778564,0.0780978,0.070838,0,0,0,0,0,0,0
uuid-3de40f4e8bf6435a8a39953d969ed150,"RTL discussed a recent RR HL patient who was heavily pre-treated and ineligible for transplant, had been denied because he would not stop smoking. The patient had failed all other therapies including chemotherapy. The patient was started on Nivolumab and is now in a PR 4 months into treatment.",2016-10-01 00:00:00,, OPDIVO,,0.160171,0.142566,0.155383,0,0,0,0,0,0,0
