doc_id,term,association
uuid-01e1a829df604f6f927c3d6080ebb869,feels,0.455595
uuid-01e1a829df604f6f927c3d6080ebb869,option,0.541479
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,Nivo,0.596526
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,patients,0.509077
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,therapy,0.414829
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,efficacy,0.32894
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,regimen,0.475316
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,combination,0.362863
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,chemo,0.655526
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,pts,0.53129
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,Ipi,0.351547
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,monotherapy,0.526017
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,treatment,0.369101
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,response,0.51104
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,combo,0.388654
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,PD1,0.463117
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,progression,0.552082
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,believes,0.407058
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,chemotherapy,0.515872
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,respond,0.526965
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,feels,0.473461
uuid-a8d0687b3e7c4d599f7b61e0cf9f296b,option,0.428637
uuid-3f4fc1cf15f84679904a0059c7f5bb37,pembro,0.471992
uuid-3f4fc1cf15f84679904a0059c7f5bb37,lung,0.307387
uuid-3f4fc1cf15f84679904a0059c7f5bb37,1L,0.36422
uuid-3f4fc1cf15f84679904a0059c7f5bb37,shared,0.449444
uuid-3f4fc1cf15f84679904a0059c7f5bb37,RCC,0.349167
uuid-3f4fc1cf15f84679904a0059c7f5bb37,TL stated,0.331608
uuid-3f4fc1cf15f84679904a0059c7f5bb37,2L,0.501167
uuid-3f4fc1cf15f84679904a0059c7f5bb37,institution,0.699342
uuid-3f4fc1cf15f84679904a0059c7f5bb37,approval,0.456573
uuid-3f4fc1cf15f84679904a0059c7f5bb37,atezo,0.616429
uuid-3f4fc1cf15f84679904a0059c7f5bb37,preferred,0.390093
uuid-3f4fc1cf15f84679904a0059c7f5bb37,PD-L1 testing,0.329696
uuid-3f4fc1cf15f84679904a0059c7f5bb37,using nivo,0.438921
uuid-3f4fc1cf15f84679904a0059c7f5bb37,PDL1 testing,0.416732
uuid-3f4fc1cf15f84679904a0059c7f5bb37,indication,0.328345
uuid-3f4fc1cf15f84679904a0059c7f5bb37,approved,0.397169
uuid-3f4fc1cf15f84679904a0059c7f5bb37,SCCHN,0.361177
uuid-3f4fc1cf15f84679904a0059c7f5bb37,RTL stated,0.350579
uuid-3f4fc1cf15f84679904a0059c7f5bb37,bladder,0.461956
uuid-251b61c491e44390907a33bfa89ad36b,patients,0.457845
uuid-251b61c491e44390907a33bfa89ad36b,therapy,0.637238
uuid-251b61c491e44390907a33bfa89ad36b,regimen,0.442996
uuid-251b61c491e44390907a33bfa89ad36b,treated,0.359676
uuid-251b61c491e44390907a33bfa89ad36b,combination,0.422965
uuid-251b61c491e44390907a33bfa89ad36b,chemo,0.553306
uuid-251b61c491e44390907a33bfa89ad36b,pts,0.390552
uuid-251b61c491e44390907a33bfa89ad36b,IO,0.340648
uuid-251b61c491e44390907a33bfa89ad36b,monotherapy,0.430364
uuid-251b61c491e44390907a33bfa89ad36b,treatment,0.564258
uuid-251b61c491e44390907a33bfa89ad36b,response,0.417793
uuid-251b61c491e44390907a33bfa89ad36b,combo,0.393751
uuid-251b61c491e44390907a33bfa89ad36b,PD1,0.462212
uuid-251b61c491e44390907a33bfa89ad36b,progression,0.571912
uuid-251b61c491e44390907a33bfa89ad36b,chemotherapy,0.680085
uuid-251b61c491e44390907a33bfa89ad36b,respond,0.313314
uuid-251b61c491e44390907a33bfa89ad36b,immunotherapy,0.365451
uuid-251b61c491e44390907a33bfa89ad36b,option,0.449126
uuid-a7b5d175b1bf4f70a4edb421816a63b9,BMS,0.480597
uuid-a7b5d175b1bf4f70a4edb421816a63b9,physicians,0.458559
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,Nivo,0.505231
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,pembro,0.47339
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,1L,0.610629
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,regimen,0.400006
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,melanoma,0.357642
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,RCC,0.548699
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,combination,0.448708
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,chemo,0.401307
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,2L,0.693143
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,agents,0.375961
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,Ipi,0.500736
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,atezo,0.524225
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,preferred,0.572544
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,monotherapy,0.591347
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,using nivo,0.595323
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,combo,0.563495
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,PD1,0.330844
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,approved,0.379154
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,SCCHN,0.420322
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,believes,0.34676
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,chemotherapy,0.322968
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,TLs,0.35134
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,SCLC,0.362806
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,RTL stated,0.492901
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,TL shared,0.319512
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,option,0.499047
uuid-c04a91f62f7944faa9e1ce2afa41e7a5,bladder,0.44776
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,commented,0.340125
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,stated,0.348762
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,regards,0.446585
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,data,0.340277
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,indication,0.385612
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,SCCHN,0.351862
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,label,0.403002
uuid-7cb6f1eab5d34b65a6e74f984df60a3d,NCCN,0.677931
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,pembro,0.339855
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,BMS,0.354596
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,PDL1,0.60508
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,trial,0.446883
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,efficacy,0.51274
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,OS,0.556662
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,atezo,0.315529
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,regards,0.433283
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,data,0.530846
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,expressed,0.323916
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,PFS,0.626443
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,AI,0.537526
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,ORR,0.589372
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,nivo and pembro,0.728419
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,believes,0.427881
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,PDL1 expression,0.60524
uuid-4d853a8fa3d546729b7bcbe1eaa0a88a,biomarker,0.371212
uuid-07af4d99dfc941649ad935269d75351a,Nivo,0.31137
uuid-07af4d99dfc941649ad935269d75351a,patients,0.864042
uuid-07af4d99dfc941649ad935269d75351a,Opdivo,0.515457
uuid-07af4d99dfc941649ad935269d75351a,therapy,0.73562
uuid-07af4d99dfc941649ad935269d75351a,nivolumab,0.676318
uuid-07af4d99dfc941649ad935269d75351a,regimen,0.474724
uuid-07af4d99dfc941649ad935269d75351a,treated,0.646567
uuid-07af4d99dfc941649ad935269d75351a,chemo,0.310618
uuid-07af4d99dfc941649ad935269d75351a,pts,0.499367
uuid-07af4d99dfc941649ad935269d75351a,monotherapy,0.351374
uuid-07af4d99dfc941649ad935269d75351a,treatment,0.763965
uuid-07af4d99dfc941649ad935269d75351a,using nivo,0.355483
uuid-07af4d99dfc941649ad935269d75351a,response,0.363223
uuid-07af4d99dfc941649ad935269d75351a,PD1,0.377125
uuid-07af4d99dfc941649ad935269d75351a,cHL,0.622284
uuid-07af4d99dfc941649ad935269d75351a,progression,0.629572
uuid-07af4d99dfc941649ad935269d75351a,chemotherapy,0.445135
uuid-07af4d99dfc941649ad935269d75351a,respond,0.441455
uuid-07af4d99dfc941649ad935269d75351a,option,0.300628
uuid-7b8b9e30c5364453b6dffa4ec3228df4,trial,0.406155
uuid-7b8b9e30c5364453b6dffa4ec3228df4,tumor,0.467689
uuid-eaac29661b9f4bacb2d284c45e0ff92a,PDL1,0.777495
uuid-eaac29661b9f4bacb2d284c45e0ff92a,efficacy,0.424962
uuid-eaac29661b9f4bacb2d284c45e0ff92a,PD-L1,0.435622
uuid-eaac29661b9f4bacb2d284c45e0ff92a,OS,0.477849
uuid-eaac29661b9f4bacb2d284c45e0ff92a,data,0.329088
uuid-eaac29661b9f4bacb2d284c45e0ff92a,PFS,0.489381
uuid-eaac29661b9f4bacb2d284c45e0ff92a,ORR,0.458486
uuid-eaac29661b9f4bacb2d284c45e0ff92a,nivo and pembro,0.513441
uuid-eaac29661b9f4bacb2d284c45e0ff92a,believes,0.524762
uuid-eaac29661b9f4bacb2d284c45e0ff92a,assay,0.392784
uuid-eaac29661b9f4bacb2d284c45e0ff92a,PDL1 expression,0.666228
uuid-eaac29661b9f4bacb2d284c45e0ff92a,biomarker,0.637245
uuid-55a94ca1db094c638125450e44b70389,lung,0.326236
uuid-55a94ca1db094c638125450e44b70389,PDL1,0.570569
uuid-55a94ca1db094c638125450e44b70389,efficacy,0.425115
uuid-55a94ca1db094c638125450e44b70389,OS,0.499309
uuid-55a94ca1db094c638125450e44b70389,regards,0.517339
uuid-55a94ca1db094c638125450e44b70389,data,0.47461
uuid-55a94ca1db094c638125450e44b70389,expressed,0.33134
uuid-55a94ca1db094c638125450e44b70389,PFS,0.582671
uuid-55a94ca1db094c638125450e44b70389,AI,0.672215
uuid-55a94ca1db094c638125450e44b70389,ORR,0.51305
uuid-55a94ca1db094c638125450e44b70389,nivo and pembro,0.640852
uuid-55a94ca1db094c638125450e44b70389,believes,0.303585
uuid-55a94ca1db094c638125450e44b70389,PDL1 expression,0.557307
uuid-55a94ca1db094c638125450e44b70389,biomarker,0.382959
uuid-55a94ca1db094c638125450e44b70389,NCCN,0.487196
uuid-a44232e341924198a910eac2abfb2db0,TL,0.389003
uuid-a44232e341924198a910eac2abfb2db0,PDL1,0.39681
uuid-a44232e341924198a910eac2abfb2db0,tumor,0.37036
uuid-a44232e341924198a910eac2abfb2db0,PD-L1,0.593585
uuid-a44232e341924198a910eac2abfb2db0,PD-L1 testing,0.547791
uuid-a44232e341924198a910eac2abfb2db0,testing,0.600114
uuid-a44232e341924198a910eac2abfb2db0,PDL1 testing,0.349191
uuid-a44232e341924198a910eac2abfb2db0,NSCLC patients,0.426286
uuid-a44232e341924198a910eac2abfb2db0,assay,0.527148
uuid-a44232e341924198a910eac2abfb2db0,biomarker,0.341008
uuid-f787162f35644c3a99a3e94e11b30f24,lung,0.37785
uuid-f787162f35644c3a99a3e94e11b30f24,OS,0.574836
uuid-f787162f35644c3a99a3e94e11b30f24,regards,0.336028
uuid-f787162f35644c3a99a3e94e11b30f24,response,0.424467
uuid-f787162f35644c3a99a3e94e11b30f24,PFS,0.587051
uuid-f787162f35644c3a99a3e94e11b30f24,AI,0.491564
uuid-f787162f35644c3a99a3e94e11b30f24,ORR,0.499758
uuid-f787162f35644c3a99a3e94e11b30f24,nivo and pembro,0.354839
uuid-f787162f35644c3a99a3e94e11b30f24,believes,0.411693
uuid-b4478b93ed04468d99a8c0be324c05f0,pembro,0.398153
uuid-b4478b93ed04468d99a8c0be324c05f0,nivolumab,0.377972
uuid-b4478b93ed04468d99a8c0be324c05f0,1L,0.480938
uuid-b4478b93ed04468d99a8c0be324c05f0,RCC,0.571871
uuid-b4478b93ed04468d99a8c0be324c05f0,TL stated,0.314737
uuid-b4478b93ed04468d99a8c0be324c05f0,combination,0.518351
uuid-b4478b93ed04468d99a8c0be324c05f0,2L,0.586459
uuid-b4478b93ed04468d99a8c0be324c05f0,agents,0.448437
uuid-b4478b93ed04468d99a8c0be324c05f0,Ipi,0.308453
uuid-b4478b93ed04468d99a8c0be324c05f0,approval,0.330645
uuid-b4478b93ed04468d99a8c0be324c05f0,atezo,0.454846
uuid-b4478b93ed04468d99a8c0be324c05f0,preferred,0.600547
uuid-b4478b93ed04468d99a8c0be324c05f0,monotherapy,0.496365
uuid-b4478b93ed04468d99a8c0be324c05f0,using nivo,0.491199
uuid-b4478b93ed04468d99a8c0be324c05f0,combo,0.54643
uuid-b4478b93ed04468d99a8c0be324c05f0,clinical trials,0.352407
uuid-b4478b93ed04468d99a8c0be324c05f0,approved,0.468458
uuid-b4478b93ed04468d99a8c0be324c05f0,SCCHN,0.389297
uuid-b4478b93ed04468d99a8c0be324c05f0,RTL stated,0.560538
uuid-b4478b93ed04468d99a8c0be324c05f0,TL shared,0.370406
uuid-b4478b93ed04468d99a8c0be324c05f0,option,0.4436
uuid-b4478b93ed04468d99a8c0be324c05f0,bladder,0.517306
uuid-7eee9b97efe446d783ed725f9a975e18,patients,0.350206
uuid-14281317f7da4933ba5f489d10e9c08e,patients,0.488776
uuid-14281317f7da4933ba5f489d10e9c08e,RTL,0.606499
uuid-14281317f7da4933ba5f489d10e9c08e,nivolumab,0.566092
uuid-14281317f7da4933ba5f489d10e9c08e,treated,0.477303
uuid-14281317f7da4933ba5f489d10e9c08e,NTL,0.352003
uuid-14281317f7da4933ba5f489d10e9c08e,RCC,0.403544
uuid-14281317f7da4933ba5f489d10e9c08e,pts,0.406114
uuid-14281317f7da4933ba5f489d10e9c08e,stated,0.318742
uuid-14281317f7da4933ba5f489d10e9c08e,approval,0.358985
uuid-14281317f7da4933ba5f489d10e9c08e,using nivo,0.546133
uuid-14281317f7da4933ba5f489d10e9c08e,mentioned,0.359579
uuid-14281317f7da4933ba5f489d10e9c08e,clinical trials,0.330909
uuid-14281317f7da4933ba5f489d10e9c08e,SCCHN,0.537176
uuid-14281317f7da4933ba5f489d10e9c08e,HCP,0.418133
uuid-14281317f7da4933ba5f489d10e9c08e,cHL,0.400469
uuid-14281317f7da4933ba5f489d10e9c08e,LTL,0.426243
uuid-14281317f7da4933ba5f489d10e9c08e,SCLC,0.508814
uuid-14281317f7da4933ba5f489d10e9c08e,Regional TL,0.458073
uuid-14281317f7da4933ba5f489d10e9c08e,RTL stated,0.538265
uuid-14281317f7da4933ba5f489d10e9c08e,TL shared,0.346603
uuid-14281317f7da4933ba5f489d10e9c08e,bladder,0.39141
uuid-90455846edfb4f0faa39e1fc665d6e05,Nivo,0.328563
uuid-90455846edfb4f0faa39e1fc665d6e05,patients,0.741873
uuid-90455846edfb4f0faa39e1fc665d6e05,therapy,0.432827
uuid-90455846edfb4f0faa39e1fc665d6e05,nivolumab,0.419357
uuid-90455846edfb4f0faa39e1fc665d6e05,toxicity,0.508187
uuid-90455846edfb4f0faa39e1fc665d6e05,regimen,0.653186
uuid-90455846edfb4f0faa39e1fc665d6e05,treated,0.526249
uuid-90455846edfb4f0faa39e1fc665d6e05,combination,0.35346
uuid-90455846edfb4f0faa39e1fc665d6e05,chemo,0.429569
uuid-90455846edfb4f0faa39e1fc665d6e05,pts,0.605763
uuid-90455846edfb4f0faa39e1fc665d6e05,Ipi,0.344741
uuid-90455846edfb4f0faa39e1fc665d6e05,monotherapy,0.474188
uuid-90455846edfb4f0faa39e1fc665d6e05,treatment,0.562383
uuid-90455846edfb4f0faa39e1fc665d6e05,response,0.473386
uuid-90455846edfb4f0faa39e1fc665d6e05,PD1,0.332343
uuid-90455846edfb4f0faa39e1fc665d6e05,progression,0.581459
uuid-90455846edfb4f0faa39e1fc665d6e05,chemotherapy,0.40451
uuid-90455846edfb4f0faa39e1fc665d6e05,respond,0.505446
uuid-90455846edfb4f0faa39e1fc665d6e05,option,0.319591
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,patients,0.709281
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,RTL,0.454359
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,therapy,0.350555
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,nivolumab,0.5751
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,regimen,0.417349
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,treated,0.567962
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,pts,0.513731
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,monotherapy,0.322107
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,treatment,0.450452
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,using nivo,0.468296
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,SCCHN,0.385783
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,HCP,0.380872
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,cHL,0.356961
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,progression,0.429431
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,chemotherapy,0.320275
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,LTL,0.312702
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,SCLC,0.300982
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,Regional TL,0.300979
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,RTL stated,0.419706
uuid-50ddc3fc37ec4d3f8ab44b5266450cff,bladder,0.354774
uuid-3fd15de17aa44a6183a7d7eb137fdc01,patients,0.71485
uuid-3fd15de17aa44a6183a7d7eb137fdc01,Opdivo,0.396366
uuid-3fd15de17aa44a6183a7d7eb137fdc01,therapy,0.50525
uuid-3fd15de17aa44a6183a7d7eb137fdc01,nivolumab,0.452313
uuid-3fd15de17aa44a6183a7d7eb137fdc01,toxicity,0.38853
uuid-3fd15de17aa44a6183a7d7eb137fdc01,regimen,0.481387
uuid-3fd15de17aa44a6183a7d7eb137fdc01,treated,0.505476
uuid-3fd15de17aa44a6183a7d7eb137fdc01,pts,0.379748
uuid-3fd15de17aa44a6183a7d7eb137fdc01,treatment,0.567305
uuid-3fd15de17aa44a6183a7d7eb137fdc01,using nivo,0.310864
uuid-3fd15de17aa44a6183a7d7eb137fdc01,progression,0.449616
uuid-3fd15de17aa44a6183a7d7eb137fdc01,chemotherapy,0.384073
uuid-3fd15de17aa44a6183a7d7eb137fdc01,respond,0.351242
uuid-e8de6abdf026435fb02b1dfe171ab084,patients,0.464877
uuid-e8de6abdf026435fb02b1dfe171ab084,Opdivo,0.517809
uuid-e8de6abdf026435fb02b1dfe171ab084,dose,0.469875
uuid-e8de6abdf026435fb02b1dfe171ab084,flat dosing,0.535433
uuid-90ec05cd59224615bb5fc59ff64fd963,commented,0.48357
uuid-90ec05cd59224615bb5fc59ff64fd963,OS,0.628295
uuid-90ec05cd59224615bb5fc59ff64fd963,regards,0.338364
uuid-90ec05cd59224615bb5fc59ff64fd963,data,0.537027
uuid-90ec05cd59224615bb5fc59ff64fd963,PFS,0.559418
uuid-90ec05cd59224615bb5fc59ff64fd963,ORR,0.522271
uuid-90ec05cd59224615bb5fc59ff64fd963,ASCO,0.429934
uuid-90ec05cd59224615bb5fc59ff64fd963,impressed,0.523175
uuid-90ec05cd59224615bb5fc59ff64fd963,NCCN,0.377261
uuid-fa71acaa1f9043a7af297710aa58870d,regimen,0.324504
uuid-fa71acaa1f9043a7af297710aa58870d,chemo,0.318957
uuid-fa71acaa1f9043a7af297710aa58870d,OS,0.31448
uuid-fa71acaa1f9043a7af297710aa58870d,response,0.513801
uuid-fa71acaa1f9043a7af297710aa58870d,progression,0.474682
uuid-fa71acaa1f9043a7af297710aa58870d,respond,0.413039
uuid-d703ec863afd4f3f9521d3f3914006b6,RTL,0.478043
uuid-d703ec863afd4f3f9521d3f3914006b6,lung,0.510394
uuid-d703ec863afd4f3f9521d3f3914006b6,melanoma,0.399264
uuid-d703ec863afd4f3f9521d3f3914006b6,shared,0.340823
uuid-d703ec863afd4f3f9521d3f3914006b6,commented,0.419321
uuid-d703ec863afd4f3f9521d3f3914006b6,RCC,0.544259
uuid-d703ec863afd4f3f9521d3f3914006b6,TL stated,0.636643
uuid-d703ec863afd4f3f9521d3f3914006b6,stated,0.518829
uuid-d703ec863afd4f3f9521d3f3914006b6,testing,0.354564
uuid-d703ec863afd4f3f9521d3f3914006b6,PDL1 testing,0.573833
uuid-d703ec863afd4f3f9521d3f3914006b6,NSCLC patients,0.533251
uuid-d703ec863afd4f3f9521d3f3914006b6,SCCHN,0.566853
uuid-d703ec863afd4f3f9521d3f3914006b6,impressed,0.309411
uuid-d703ec863afd4f3f9521d3f3914006b6,tumor types,0.491666
uuid-d703ec863afd4f3f9521d3f3914006b6,LTL,0.367361
uuid-d703ec863afd4f3f9521d3f3914006b6,TLs,0.453592
uuid-d703ec863afd4f3f9521d3f3914006b6,academic,0.399511
uuid-d703ec863afd4f3f9521d3f3914006b6,Regional TL,0.509253
uuid-d703ec863afd4f3f9521d3f3914006b6,RTL stated,0.498886
uuid-d703ec863afd4f3f9521d3f3914006b6,TL shared,0.494597
uuid-d703ec863afd4f3f9521d3f3914006b6,bladder,0.367465
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,patients,0.361351
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,therapy,0.371806
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,toxicity,0.309542
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,regimen,0.347275
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,combination,0.343307
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,chemo,0.380872
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,2L,0.319516
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,pts,0.312443
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,monotherapy,0.413833
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,response,0.301456
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,combo,0.39043
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,PD1,0.431783
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,progression,0.352139
uuid-cf7eaaa713ee4f458f12fbb4b9b3493c,option,0.390215
uuid-cb62131e5acc486eaca931b13cfaa635,patients,0.321572
uuid-cb62131e5acc486eaca931b13cfaa635,therapy,0.57129
uuid-cb62131e5acc486eaca931b13cfaa635,nivolumab,0.503358
uuid-cb62131e5acc486eaca931b13cfaa635,treated,0.468752
uuid-cb62131e5acc486eaca931b13cfaa635,tumor,0.436514
uuid-cb62131e5acc486eaca931b13cfaa635,pts,0.314231
uuid-cb62131e5acc486eaca931b13cfaa635,treatment,0.384226
uuid-cb62131e5acc486eaca931b13cfaa635,response,0.524631
uuid-cb62131e5acc486eaca931b13cfaa635,PD1,0.430544
uuid-cb62131e5acc486eaca931b13cfaa635,cHL,0.555659
uuid-cb62131e5acc486eaca931b13cfaa635,progression,0.449449
uuid-cb62131e5acc486eaca931b13cfaa635,immunotherapy,0.394559
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,Nivo,0.562412
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,pembro,0.468487
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,trial,0.550957
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,efficacy,0.347127
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,combination,0.386937
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,chemo,0.459575
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,Ipi,0.489965
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,atezo,0.307462
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,monotherapy,0.314502
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,combo,0.386166
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,clinical trials,0.357077
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,chemotherapy,0.383116
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,vs,0.513351
uuid-5d33c3f54b6443a6a7f94f12cf17dd90,feels,0.579344
uuid-20897a35d0f646548268e9a5578a9297,RTL,0.370635
uuid-20897a35d0f646548268e9a5578a9297,lung,0.301555
uuid-20897a35d0f646548268e9a5578a9297,NTL,0.315697
uuid-20897a35d0f646548268e9a5578a9297,shared,0.313621
uuid-20897a35d0f646548268e9a5578a9297,commented,0.517417
uuid-20897a35d0f646548268e9a5578a9297,RCC,0.319869
uuid-20897a35d0f646548268e9a5578a9297,TL stated,0.305601
uuid-20897a35d0f646548268e9a5578a9297,stated,0.334607
uuid-20897a35d0f646548268e9a5578a9297,physicians,0.313065
uuid-20897a35d0f646548268e9a5578a9297,SCCHN,0.426589
uuid-20897a35d0f646548268e9a5578a9297,ASCO,0.586094
uuid-20897a35d0f646548268e9a5578a9297,impressed,0.4996
uuid-20897a35d0f646548268e9a5578a9297,TLs,0.307346
uuid-20897a35d0f646548268e9a5578a9297,Regional TL,0.536414
uuid-20897a35d0f646548268e9a5578a9297,TL shared,0.343527
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,pembro,0.468858
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,dose,0.784684
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,toxicity,0.427162
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,Ipi,0.397859
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,atezo,0.372915
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,vs,0.650818
uuid-a2b5a68ae5ee4e5a93836a8eccfa5f4c,flat dosing,0.51851
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,RTL,0.38107
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,trial,0.315034
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,treated,0.30638
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,RCC,0.411073
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,stated,0.329878
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,preferred,0.41299
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,using nivo,0.394329
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,clinical trials,0.32728
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,SCCHN,0.570229
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,Regional TL,0.411852
uuid-c1851f0f010e4106a23ecdb4dc71dbf1,RTL stated,0.529506
