doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 0_centrality,Subset 1_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-d436a5840c4c4cb8a8d8cfda73a318eb,"Thoughts on combining PD-1 inhibitor therapy with PRRT, CAR-T or other such therapies?",2016-08-08 00:00:00, E. TN, Clinical Practice Influencers,0.10532,0.0865447,0,0,0,0,0,0,0
uuid-ecf911bbd385408dba15fb157a12f511,"A High Disease Burden community MD shared that he recently had a lung cancer patient non-PD-L1 expressor.  Because activity is the same as with chemo, he prefers to use the least costly alternative.",2016-08-08 00:00:00,  different tests, High Disease Burden Clinicians,0.355061,0.174361,0,0,0,0,0,0,0
uuid-ef2c23ca3896449f9e9af812e8527b37,Local HCP clinical practice influencer Loves the DTC advertising - makes it easier for me to explain the treatment option to patients.,2016-08-08 00:00:00, E. TN, Clinical Practice Influencers,0.092185,0.055856,0,0,0,0,0,0,0
uuid-5dd927f963dc49f7b83d97cbf5a3ca6e,Need for more I/O trials in the breast cancer population!,2016-08-08 00:00:00, E. TN, Clinical Practice Influencers,0.110739,0.0884144,0,0,0,0,0,0,0
uuid-561d210188dd4a318dee0f63164c9b6b,A RTL commented how one of her patients with RCC on Inlyta is having mild signs of progression and is waiting to go on Opdivo.  Patient learned about it from his Urologist.,2016-07-06 00:00:00, VA&P Sales, Clinical Practice Influencers,0.0853829,0.201636,0,0,0,0,0,0,0
uuid-14151902039244f7ab768d94f4192cea,A RTL commented that he has a H&N patient that recurred after RT+platin for locally advanced SCCHN and is waiting for Opdivo's approval.,2016-07-06 00:00:00, VA&P Sales, Clinical Practice Influencers,0.109755,0.209853,0,0,0,0,0,0,0
uuid-fb483f98c7cf44b29325f5da86678fb8,LTL community oncologist with respect to testing  in PDL1 is very confusing because if and when she does test she is confused really what to do with it.  Gets more confusing with the more conferences she attends and reaches out for guidance answers are very different with whom she speaks with.  LTL was happy to find out that it PD1 expression seems less relevant in cHL.,2016-07-22 00:00:00, VA&P Sales, High Disease Burden Clinicians,0.0154889,0.0741218,0,0,0,0,0,0,0
uuid-39630347e3b34ba29b60ffb57a16db7a,"LTL aware of Merck data in the transplant ineligible population.  We reviewed our data in the 039 trial. Has a patient that is transplant ineligible and going to use Nivo over pembro.  Since Nivo has more indications she wants to use the Nivo in her practice, views the agents as similar but prefers Nivo.",2016-07-22 00:00:00, VA&P Sales, High Disease Burden Clinicians,0.0796543,0.167793,0,0,0,0,0,0,0
uuid-894a666467de4dc88dbbcec194517fe9,"Heard during an in-service given to several infusion nurses in a hospital setting:
-Before program, they were unclear of differences between IO and chemotherapy
-Order set for Opdivo/Yervoy includes a premedication with Decadron
-IO ordered to be given even when patients are still on higher doses of steroids
Education given about MOA, IMARs and anti-inflammatory treatment.",2016-08-08 00:00:00, IN, Clinical Practice Influencers,0.284185,0.0838578,0,0,0,0,0,0,0
uuid-5f402bb14b1e4b23a1a515084f80217d,"A community TL stated that they use nivo in 'almost all' their RCC patients 2L.  'On occasion' if a patient tolerated a anti-angiogenic very well 1L they may consider using an anti-angiogenic 2L, but they have a very 'short leash' until going to nivo.",2016-09-30 00:00:00,  MD, High Disease Burden Clinicians,0.282936,0.248834,0,0,0,0,0,0,0
uuid-7bc304ce79134454981075ccb872de32,"An HCP was considering nivo monotherapy for a first line melanoma patient.  When presented the data for Regimen, questioned why if Regimen had better efficacy than monotherapy it was category 2 in the guidelines while nivo monotherapy was category 1.",2016-10-21 00:00:00,  n, N/A,0.221557,0.052272,0,0,0,0,0,0,0
uuid-7b1d4f1414374c83a3102c3f3889dce1,Director of Research at large community center commented that she was disgusted by the amount of advertising for Opdivo at ASCO; she attended several investigator meetings and a common theme was that BMS was wasting money on advertising when they could not advertise as much and reduce the price of the drug. She shared that the amount of advertising of Opdivo has negatively impacted Opdivo prescribing habits in their practice with physicians now choosing competitor agents,2016-06-14 00:00:00,  AL, Access Influencers,0.042639,-0.041017,0,0,0,0,0,0,0
uuid-c9a8c591b29845d1a7f57e5782fd30ea,TL feels that PD-L1 testing is pointless for making treatment decisions because the data demonstrate that negative patients can respond. Knowing PD-L1 expression level is only helpful for trials that require positivity for enrollment.,2016-08-25 00:00:00, MI, Scientific Experts,0.132366,0.120925,0,0,0,0,0,0,0
uuid-ca04bd7630504a4089e13e3def19c977,"TL commented that nivolumab is SOC for 2L RCC at their institution based on efficacy, tolerability, and patients demanding I-O treatment. RCC patients see the lung DTC marketing and ask for nivo treatment.",2016-08-25 00:00:00, MI, Scientific Experts,0.135172,0.150051,0,0,0,0,0,0,0
uuid-5ce667fef0c84491b6751c8ef12a6d7f,Academic lung/H&N TL feels as though the biggest bang for the buck in SCCHN will be the PDL1 (-) and the HPV (+) group.  Although he is still wondering why the competition is FDA approved on response rates?  Very difficult from his perspective to have a conversation with patient around RR rather than survival.,2016-11-03 00:00:00, E. TN, High Disease Burden Clinicians,0.157847,0.121116,0,0,0,0,0,0,0
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,"Regional meeting TL stated "" PD-1, PD-L1 and CTLA4 are not the whole story with respect to the immune system, there is much more that we need to find out""",2016-08-08 00:00:00, E. TN, Scientific Experts,-0.0447443,-0.0100293,0,0,0,0,0,0,0
uuid-519920cefd3d4c27801800e171cdc28c,"Regional meeting TL speaking on metastatic prostate cancer - slide of current clinical trials, "" I am wondering where nivolumab is in this setting""?",2016-08-08 00:00:00, E. TN, Scientific Experts,-0.0129735,0.0231654,0,0,0,0,0,0,0
uuid-478b68f7073f499f975a62eab7c93331,"With regards to 026, Academic Lung/H&N TL said 026 is far from a negative trial, not sure why press is framing as such.  At the very least 026 is a non-inferiority trial with the results favoring a less toxic alternative.",2016-11-03 00:00:00, E. TN, High Disease Burden Clinicians,0.0784537,0.0703923,0,0,0,0,0,0,0
uuid-009956d761a94c928634d279f7513842,A melanoma RTL stated that they will use nivolumab in patients with RA and possibly even some patients who have undergone solid organ transplant but would never consider using nivolumab in a patient with autoimmune colitis.,2016-09-29 00:00:00,  MD, Clinical Practice Influencers,0.112276,0.163286,0,0,0,0,0,0,0
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,"Academic TL stated he is using Nivo for all of his 2L RCC patients. ?It's a no-brainier versus Everolimus and is probably better than Cabo, due to better tolerability.?",2016-09-29 00:00:00,  MT, Clinical Practice Influencers,0.157411,0.158239,0,0,0,0,0,0,0
uuid-37a5606f053945fda65b694e3f615333,Regional GU TL commented that he thinks cabozatinib will probably get first line approval based on Cabosun data.,2016-07-06 00:00:00,  UPSTATE NY,  Scientific Experts,0.245752,0.131405,0,0,0,0,0,0,0
uuid-4fd70c6b1e3f449893f5d96ee829830d,"National H&N TL said during GR that in Checkmate 141, nivo and ic OS tracked during the first three months which was surprising to them.   They said the OS rate was similar to KN-012 and that PD-L1- patients ""derived little benefit"" from nivo.",2016-07-27 00:00:00,  UPSTATE NY, Scientific Experts,0.246861,0.097526,0,0,0,0,0,0,0
uuid-ef6d14edfb0e4d4db131994d2feef21e,"A national H&N Tl told me that ""psuedoprogression is incredibly uncommon in SCCHN"" occurring at about 2%, and they would not continue treatment unless the patient has low tumor burden/HPV+/good PS.",2016-07-27 00:00:00,  UPSTATE NY, Scientific Experts,0.119297,0.0956101,0,0,0,0,0,0,0
uuid-e960524311a644dc8ccf3de1487c8d78,"Academic TL stated he expects Cabo might be a better option for 1L RCC than the currently approved TKIs, TL will likely use Cabo in 1L once approved, and would still use Nivo for pretty much all his 2L patients.
TL is eager to see data from CA209-214 to see how that stacks up against 1L Cabo results.",2016-09-29 00:00:00,  MT, Clinical Practice Influencers,0.180572,0.216578,0,0,0,0,0,0,0
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,NTL shared opinion that the success of KN024 was in large part due to superior biomarker strategy by Merck and a lack of strategy by BMS in truly defining a patient population for 1L setting,2016-11-03 00:00:00,, Access Influencers,0.0817843,0.0696137,0,0,0,0,0,0,0
uuid-7687168c0f0d472b906ea1ed87cbba58,"A Melanoma/Lung RTL at an academic institution informed me that they his institution is starting to test all newly diagnosed NSCLC pts for PD-L1. They are using the ""Merck antibody"" and therefore (even down the road for 2nd line), ""Keytruda would be there logical choice/option"" for 2nd line, over Nivo or Atezo.  THis statement was based directly to the fact that they are using the ""Merck Antibody"" for PD-L1 testing.",2016-11-03 00:00:00,  VT, Scientific Experts,0.183765,0.0976946,0,0,0,0,0,0,0
uuid-c82cafabb4354dd4bea11427e69656ff,"A RTL at an academic institution shared that due to NCCN guidelines now recommending PDL1 testing for NSCLC, there institution has added the Merck antibody to there sweet of testing that they do on all NSCLC pts.",2016-11-03 00:00:00,  VT, Scientific Experts,0.172306,0.0660116,0,0,0,0,0,0,0
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,"A Regional GBM TL, when the topic of Checkmate 026 came up, she stated, ""I have seen the Checkmate 026 data, and I hope it doesn't cause BMS to lose interest in other smaller tumor types (ie, GBM).""",2016-11-03 00:00:00,  VT, Scientific Experts,0.0485517,0.059266,0,0,0,0,0,0,0
uuid-05f377a04f67488cbf8a2761d421d2d0,A GU RTL commented that he thought the nivo plus cabo data in mUC presented at ESMO looked 'promising'  and we will see how it plays out going forward.,2016-11-22 00:00:00,  MD, Clinical Practice Influencers,0.241276,0.144287,0,0,0,0,0,0,0
uuid-a50ff534902d44e285e44df2ed1ffb5a,"National H&N TL said during GR that biomarker data from KN-012 suggest PD-L1 status alone is not an informative biomarker for SCCHN.  It will need to be combined with information on TILs and IFNgamma.  Believes future studies will look at PD-L1/2 expression in tumor and immune cells, as well as IFNgamma gene signatures.",2016-07-27 00:00:00,  UPSTATE NY, Scientific Experts,0.0499714,0.0634333,0,0,0,0,0,0,0
uuid-8c421272a6c44c1d8e904e134b03fc4c,"A community oncologist shared his preference for the use of Opdivo in 2L for RCC versus Cabozantinib. He stated: I rather use a drug with a different MOA than another TKI in 2L RCC. He further commented: It would make more sense to use Cabozantinib in 1L. When addressing the safety profile of Opdivo he stated he is comfortable managing Opdivo AEs given that he treats NSCLC patients with Opdivo, therefore he knows what to watch for and how to manage them.",2016-07-27 00:00:00,  MS, High Disease Burden Clinicians,0.157819,0.186707,0,0.322710454343,0,0,0,0,0
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,"National H&N TL indicated during GR that KN-012 showed ""only a smattering of CRs"" and that one should remember the tail of the curve ""represents only 4 patients"".",2016-07-27 00:00:00,  UPSTATE NY, Scientific Experts,0.0880029,0.026026,0,0,0,0,0,0,0
uuid-9cd69d2291894d039d17a48d71d4c163,"Met with Dr. Franciso Hernandez, current Lymphoma NCCN Panelist Roswell Park Cancer Institute.  He share that with the departure of Dr. Sarah Holstein, Dr Calvin Lee 
is likely to become the new NCCN MM panelist. 

With regard to Lymphoma, NCCN responsibilities are to break into 3 groups
?	CLL - Seema Ali Bhat 
?	BCELL Lymphoma -  Dr. Hernandez to remain as Panelist
o	T-CELL Lymphoma- Dr. Palawi to assume new responsibilities.",2016-07-27 00:00:00,  DE,  Access Influencers,-0.0136477,0.0466319,0,0,0,0,0,0,0
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,"I met with NCCN panelist in NSCLC  He shared the following

He stated the NSCLC panel met recently.  He stated that Merck will get a first line listing for pembro in the greater than 50% staining population

Stated panel was surprised by 026 data.  Stated he felt that PFS was a poor choice for primary endpoint.

NCCN is working on a ?guideline? for PDL-1 testing in first line as it was becoming very important.  At this point it will involve only tumor staining.  It will not include the Roche method of including tumor infiltrating cells.  Stated the guideline will have a number cut-off, i.e. ~1-100%....Roche?s 0-3+ method will not be part of guideline.  Stated there would be some recommendation for pathologists who use Roche assay to convert the Roche result to a 0-100% scale.

Panel not impressed with atezo data

Stated that while  ipi/nivo data impressive in NSCLC the panel laughed a bit at it?s attention as the data was so early.  That said he felt there was great potential here

Stated he heard Merck was fairly far along with ipi/pembro data.  More so in melanoma but also lung

Stated he heard AZ combo data will likely come out shortly after BMS combo data in first line NSCLC

On the subject of likely CMSTO 2016 presentation of 026.  He stated if we had OS data that was positive at a particular cut-off there would be a good chance BMS could get a NCCN listing in first line consistent with that given 026 was a large phase 3 trial.",2016-08-12 00:00:00,  IN,  Access Influencers,0.100074,0.125808,0,0,0,0,0,0,0
uuid-7cd2f99d8d11486ca81f779c40b6041c,"RTL at academic site commented that Biocept, and he would assume others as well,  is now offering evaluation of CTC PDL1 expression levels as part of their diagnostic panel. He was a bit surprised to see it being offered given that no one has any clue what to do with that information at this point but expressed interest in whether any of the leading companies are making progress with investigating concordance of CTC and tumor expression levels.",2016-08-12 00:00:00, VA&P Sales, Clinical Practice Influencers,0.090095,0.0570835,0,0,0,0,0,0,0
uuid-aeac9fe5fc454c84b65358fdb57904c2,"RTL at academic site commented that he feels there is a major data gap in how pts, regardless of tumor type, with pre-existing autoimmune disorders tolerate I/O agents (particularly the PD1/PDL1 class). He said it's probably the most common question he gets from physicians in the community; what his experience has been treating pts with any given autoimmune disorder. He said at one point the Alliance group was planning to move forward with a study investigating this population of pts but it never got any traction.",2016-08-12 00:00:00, VA&P Sales, Clinical Practice Influencers,0.0988733,0.167818,0,0,0,0,0,0,0
uuid-142ef1b698e842a2bfe845bda42f272a,RTL at academic site mentioned a trial that would be underway at their institution soon using atezo as neo-adjuvant surgery in any resectable (Stage 1-3) NSCLC pt. They'll only receive 3 or 4 doses of atezo q3w and then perform surgery. He said it's more of a biomarker/functional assay trial than anything else. Once pts have surgery they go into the follow-up stage of the trial.,2016-08-12 00:00:00, VA&P Sales, Clinical Practice Influencers,0.0371951,0.0929549,0,0,0,0,0,0,0
uuid-82ab01068cf0467b8f8f53f2dae77cf0,"RTL investigator commented that he was ""a bit upset"" but not surprised by the PFS data from 026. He still remained confident that the OS advantage would be demonstrated in the final analysis. From his perspective, even if the PFS is identical when the data is finally shown, he'd still choose PD1 therapy over chemotherapy for the favorable safety profile.",2016-08-12 00:00:00, VA&P Sales, Clinical Practice Influencers,0.014035,0.0779291,0,0,0,0,0,0,0
uuid-769236fd539a438cbb30b95ecfd9cd6d,Two separate RTLs at an academic site expressed their opinions on the potential of I/O in mesothelioma. Both are eager to have more trials given the complete lack of options currently available. One specifically cited CTLA4 therapy as inadequate and not worth trying any further as single agent (referring to the treme data that's been collected) and the other mentioned very little success treating pts with PD1 monotherapy (compassionate use). Both are eager to see the combination approach for metastatic disease and also feel there may be a role for I/O combination in neo-adjuvant and/or adjuvant therapy for this disease as well.,2016-08-12 00:00:00, VA&P Sales, Clinical Practice Influencers,0.0867938,0.227813,0,0,0,0,0,0,0
uuid-ef424b1c7f6547958c958502433ed30d,"RTL and NCCN panel member expressed disappointment with the 026 results but is curious to see at what % of PDL1 we'll begin to see immediate separation. He actually drew what he expected the PFS curves to look like; an initial crossing over of the curves with eventual long term separation (similar to 057) where nivo will have long term durable responses in a select group of pts. He commented that his site in particular has several pts still on trial having great, prolonged responses. He expects that the NCCN will ultimately have pembro as a preferred option for 1L with testing required to be positive according to their trial design, and for those less than 50%, chemo will be preferred 1L with either PD1 agent as an option in 2L (based on KN 010 data).",2016-08-12 00:00:00, VA&P Sales, Access Influencers,0.0155291,0.178266,0,0,0,0,0,0,0
uuid-5b5756b3858a4a09bbdb74d03032ba3b,"NTL has an ISR with Merck looking at EGFR+ patients treated with pembro monotherapy prior to treatment with any TKI. This was based off subpopulation in Keynote-001 that received pembro prior to Erlotinib. He didn't mention a PD-L1 cutoff for these patients, but he is ""optimistic"" about seeing positive results.",2016-10-02 00:00:00, S. CA,  Scientific Experts,0.149915,0.201199,0,0,0,0,0,0,0
uuid-7eaaddc41ff0410c9e3873cbd226ee6e,NTL said that he expects Nivo to outperform chemo SOC in the Group C arm of 209-370 because of how poorly patients with Performance Scores of 2 do when treated with chemotherapy. He expects many of the patients in that group to have PS = 2.,2016-10-02 00:00:00, S. CA,  Scientific Experts,0.180171,0.197895,0,0,0,0,0,0,0
uuid-629d453f35ee45b0a6f45625ec3df234,"NTL shared opinion that there is no difference between nivo, pembro, atezolizumab and if nivo would have been substituted for pembro in KN24, the trial would have read out the same (noting that the success was simply due to patient selection and 22C3 being a better assay).",2016-11-03 00:00:00,  LANDSCAPE,  Clinical Practice Influencers,0.152705,0.133635,0,0,0,0,0,0,0
uuid-00b80ad03d4f4fe7877d146d016e125d,"RTL shared a case of a patient experiencing refractory colitis who had been on high dose steroids for 5 months with 2 rounds of infliximab. TL utilized vedolizumab and patient had complete remission of colitis. Vedolizumab is indicated for UC post infliximab and has favorable safety profile. As a side note, the patient had a complete response of his melanoma confirmed after resolution of colitis.",2016-11-03 00:00:00,  MS, Clinical Practice Influencers,0.138848,0.114264,0,0,0,0,0,0,0
uuid-3c6cf1d40d18452ca27dec519c8224c9,"RTL believes treatment duration is a major unanswered question with IO and in patients with long term response he supports treatment holidays and/or extending the interval between infusions. He does not proactively offer this to patients, but in those that ask about a treatment holiday and are doing well clinically he will allow them to take a break.",2016-11-03 00:00:00,  LANDSCAPE, Clinical Practice Influencers,0.22224,0.173144,0,0,0,0,0,0,0
uuid-6a8945d42f55407da3323155bd95600e,NTL commented that the burden is on the medical oncologist to educate pathologist on importance of PDL1 testing (specifically for 1L lung) and the nuances between the various assays,2016-11-03 00:00:00,  ACTICES & IMPLEMENTATION, Access Influencers,0.474774,0.0082885,0,0,0,0,0,0,0
uuid-78ca4d09ed704419ac81d4912d7b0161,NTL who is a proponent for testing all patients for PDL1 said he wouldn't necessarily perform repeat biopsy in 1L if insufficient tissue or pdl1 test is indeterminant as platinum doublet is still a great option and you still have benefit of IO in 2L setting.,2016-11-03 00:00:00,  MS,  Clinical Practice Influencers,0.0538868,0.103114,0,0,0,0,0,0,0
uuid-6c7cece902ed4669bc457a8ae80a2931,Community RTL feels the challenge with testing all patients in 1L setting is surgeon/pathologist misunderstanding on importance of PDL1 testing and collecting enough tissue at biopsy and not wasting tissue performing unnecessary stains in determining histology. RTL said it would not be a problem to to have patients undergo second biopsy if not enough tissue available.,2016-11-03 00:00:00,  LANDSCAPE, Clinical Practice Influencers,0.159187,0.0495238,0,0,0,0,0,0,0
uuid-604b45a46abd4aeeaab8ddabdb6286e3,"Community RTL feels the approval of pembro in 1L 50%+ PDL1 patients will significantly impact enrollment to current and future 1L clinical trials, especially when platinum doublet chemotherapy is comparator arm. He plans to test his patients and any with greater than 50% PDL1 he would not enroll to clinical trial where there is potential for being randomized to chemotherapy arm. He believes this could impact Anti-PD1 trials in that only those patients with less than 50% expression would get enrolled.",2016-11-03 00:00:00,  LANDSCAPE, Clinical Practice Influencers,0.291431,0.21576,0,0,0,0,0,0,0
uuid-a84864c38ff14d97b2d3c27a2b3dbda8,Community RTL mentioned that he believes Genentech will be amending current 1L NSCLC atezolizumab clinical trials where platinum doublet is comparator arm to account for new standard of care for 50%+ PDL1 patients to receive pembro,2016-11-03 00:00:00,  Competitor A, Clinical Practice Influencers,0.366332,0.0900436,0,0,0,0,0,0,0
uuid-f8973311ff75425fac08b06e5c9e5118,"Community RTL believes CM026 was not successful due to a sicker patient population referencing the high % of patients requiring radiation prior to enrollment; ""any 1L NSCLC patient requiring palliative radiation prior to systemic therapy is a very sick patient with anticipated poor outcome""",2016-11-03 00:00:00,, Clinical Practice Influencers,0.165087,0.169163,0,0,0,0,0,0,0
uuid-2d61d01b2d614c32becf5b48c074513e,"NTL shared that he does not believe CM026 to be negative trial; acknowledging that the trial was not designed to test inferiority, felt that the data supports nivo as comparable (if not slightly better) in terms of efficacy (mOS and DOR) and superior in terms of safety over platinum chemotherapy. He described patients who refuse chemotherapy and less than 50% positive as those who he might consider for 1L anti-pd1, however, said the limiting factor would be cost.",2016-11-03 00:00:00,,  Access Influencers,0.280053,0.17268,0,0,0,0,0,0.599207017318,0
uuid-2ce9a61dcfc14527b6be811b8afbdbac,Regional TL is waiting to see the KN-024 data before deciding place in 1L. It will have to be a robust difference to use pembro over chemo. Also stated that he will follow the labeled indication when available. TL believes 50% PD-L1 cut point is cherry picking for best responders and 1% is too low for selection.,2016-08-12 00:00:00, MI, Scientific Experts,0.18785,0.156803,0,0,0,0,0,0,0
uuid-114310fa540e4b19ba580b5dcf11b3ac,"Regional TL is concerned about the impact of PD-1 agents in 1L with respect to ongoing trials. If 1L use occurs in a broader patient population and not the ~25% that would be high PD-L1+, recruitment for trials requiring naïve patients will become challenging.",2016-08-12 00:00:00, MI, Scientific Experts,0.146331,0.16013,0,0,0,0,0,0,0
uuid-fa34108ede4a4c878b84320bc4d698f5,"NTL shared preference for 2L IO would be atezolizumab, hands down, due to convenience of q3w dosing and no need to test. TL is of the opinion that all three agents are the same and interchangeable.",2016-11-03 00:00:00,, Access Influencers,0.163962,0.0441893,0,0,0,0,0,0,0
uuid-7f79c4ccd2de4d709b2d47f881fbbbfe,"TL mentioned that for those AML patients that lose response to a hypomethylating agent, when adding a pd1 inhibitor, you should be able to recapture that response.",2016-07-21 00:00:00, East,  Scientific Experts,0.341382,0.132525,0,0,0,0,0,0,0
uuid-baf77e03d21640f2bff9a962d7a16f22,"Regarding the recent ESMO data overall, NTL commented that he?d finally just looked closely at all of the 024 data and was shocked to see how ?remarkably positive their efficacy was where you could clearly see separation of curves from the back of a room? and how ?remarkably negative 026 appeared to be in all of their endpoints?.",2016-10-13 00:00:00,, Clinical Practice Influencers,0.106717,0.0461255,0,0,0,0,0,0,0
uuid-495b84e51cde4025852ad9597d976076,"NTL commented that he sees the discrepancy of data from 026 and 024 being attributed to one of two things; 1) 026 was imbalanced in many ways including lower female proportion, higher liver mets, higher never smoker population, and lower overall % of high PDL1 expressors in nivo vs. chemo arms (comparing nivo to chemo arm in some cases and comparing 026 to 024 overall study population in some cases) and the data wound up being confounded by all of these factors or 2) pembro is a better drug than nivo. He followed up stating that he has a hard time believing the 2nd possibility based on what we?ve seen up to this point where these PD1 agents have performed in an extremely similar manner across many comparable studies.",2016-10-13 00:00:00,, Clinical Practice Influencers,0.206165,0.110078,0,0,0,0,0,0,0
uuid-cb70f6703a5149459327d910313ca3d4,"A NTL from NCCN institution remarked from podium that Cancer Letter (publication) recently contacted him for a statement on which agent was better, Opdivo or Keytruda.  He demurred.  Advised audience to do same if contacted",2016-09-24 00:00:00,  OH, Access Decision Makers,0.0170113,0.0545235,0,0,0,0,0,0,0
uuid-8b70c4bb3fb042f48c20cd869951eb4a,TL at large community practice stated that has a HIV+ patient that he has been treating with opdivo for 18+mos.  Has been very impressed with patients response and quality of life.  If patient makes to one year mark then wants to do a case report.,2016-09-24 00:00:00,  VA, Clinical Practice Influencers,0.227701,0.200491,0,0,0,0,0,0,0
uuid-d7c949b081a74b9a8ec16a665b73c4be,"NTL from NCCN institution remarked that in his opinion, within appox 4-12 months the front line setting would look like PDL-1 over 50% will be pembro OR nivo.  Under 50% will still be doublet, but that could/would change with more time",2016-09-24 00:00:00,  OH, Access Decision Makers,0.121969,0.121702,0,0,0,0,0,0,0
uuid-f6b8de46e68641b7aa3b4c1b982e0a9c,"NTL believes believes PDL1 status obtained from 1L setting would be applicable to 2L setting, and would inform treatment decision, if patient was PDL1+ but did not meet the 50% threshold to receive pembro in 1L setting.",2016-11-03 00:00:00,  LANDSCAPE,  Access Influencers,0.244605,0.108085,0,0,0,0,0,0,0
uuid-e8f7202e49414a54bc1bf141e2125c27,"Met with a regional oncology P&T AI for a major national payer, who provided the following unsolicited insights:
?	AI mentioned that he is interested in a BMS produced, unbranded deck/package, which is meant to convey the value of IO agents (such as Nivo) in producing durability and potential for on-going responses in responders. 
?	AI says such a deck/information, targeted towards non-medical or non-subject matter experts, would be very valuable to justify the value of IO agents due to durability of response, even if efficacy endpoints such as PFS are not much greater than control groups, if OS benefit is seen. 
?	AI questioned in Lung studies why there are no major trials studying Ipi alone against the backdrop of 032 where high percentages of the patients were PDL1 non-expressors.  Responded to AI that BMS commitment is to follow the science and is committed to trying different IO combinations in different tumors, due to the responses seen with IO combinations in melanoma.",2016-07-11 00:00:00," NORTHWEST
OR", Access Influencers,0.589131,0.140955,0,0,0,0,0,0.775901790583,0
uuid-b2b50670fc1c4c10a532c75c37fbd5a9,"NTL in sarcoma who personally enrolled nearly half of the total patients on the ALLIANCE A091401 (nivo / nivo+ipi)  stated that the investigators were very frustrated that (quote) ""BMS would only give us 80 patients (40nivo, 40 nivo/ipi) for the trial. While I still think that maybe you guys could register something off this data, it should have been twice as big and you would have had a great data set. We enrolled patients the whole trial in 3 weeks, clearly the interest is huge"".  He projects that we will see data from A091401 at ASCO'17. 

TL is also very interested in doing a nivo/ipi+pazaponib and nivo/ipi+trabectedin study (will discuss further and submit through pre-SRC).",2016-08-12 00:00:00, KS, Clinical Practice Influencers,0.227838,0.190192,0,0,0,0,0,0,0
uuid-db6d2c9b48044588b81a165e197aef9d,"NTL in sarcoma shared that he has personally treated nearly 100 sarcoma patients with I-O therapy/  About half were on trial (SARC028 or ALLIANCE A091401) and half off protocol.  Over half of the patient have been treated with ipi+nivo combination, and he shared that he has seen ""just amazing results, including probably 6-7 CRs, particularly good responses in Uterine Leiomyeosarcomas, Liposarcomas, and Osteosarcomas.  He shared that this is his standard 2L or 3L treatment for many patients now.  He stated that BMS Access support has been ""beyond wonderful"" and hat he has also had sporadic success in getting insurance reimbursement.",2016-08-12 00:00:00, KS, Clinical Practice Influencers,0.263011,0.220377,0,0,0,0,0,0,0
uuid-de472559ba674d6c806593c3b4296f31,"LTL general oncologist stated that he was disappointed to hear about CM-026 and initially didn't have a clear understanding about the differences in study design from KN-024.  Once we went over that, he was much more comfortable and viewed the announcement in a more positive light. In regards to biomarkers, there is still a lot of questions about the comparability of the PDL1 staining between the BMS and Merck tests (ie, is 5% by BMS equal to 50% by Merck). We reviewed the Blueprint data and the TL stated ""why have I never heard of this analysis before?"".",2016-08-12 00:00:00, KS, High Disease Burden Clinicians,0.0522876,-0.0286497,0,0,0,0,0,0,0
uuid-7eb914ce1fda43f492dfb1942da1ae84,"In addition to the interest in OS and PDL1 expression data from -026, the next question is the amount of cross over that occurred.",2016-08-12 00:00:00,  CO, Access Influencers,0.107037,0.126017,0,0,0,0,0,0,0
uuid-fc2f737c4a5e421499a9c12bdd2de481,"RTL in lung and SCLC NCCN panelist shared that there was very little resistance within the panel around adding nivo+/-ipi as a 2A for 2L SCLC.  In addition to clear efficacy, he stated the fact that 032 showed that the toxicity profile was more blunted than the I3+N1 dose in melanoma and NSCLC was the 'final supporting straw'. 

He did state that they expect it to be ""some time"" before the discussion section would be updated to include nivo/ipi data.",2016-08-12 00:00:00, KS, Clinical Practice Influencers,0.139792,0.0694745,0,0,0,0,0,0,0
uuid-065b9e0b9a7b4e29874985640f2ce2b1,"NTL in GU, but referring to IO across all tumor types, stated that ""we have put far too much focus on only calling out G3/4 toxicities and not giving the full breakdown on G1 and 2 also.  G2 toxicities can still be very debilitating and QOL altering to patients."" TL stated that he wish there was more information reported on the total number of AEs that patients got (ie, if you have 3 concurrent G2 AEs that can be much worse to the patient than having 1 G3).",2016-08-12 00:00:00, KS, Clinical Practice Influencers,0.181494,0.155948,0,0,0,0,0,0,0
uuid-7cd18ffcab3843ad99d94c996900c73a,"Multiple melanoma treaters in general (from LTL to NTL) are growing increasingly troubled/challenged with what to do with patients who progress past Ipi+Nivo combination and frustration that they have used up ""all of their options"" with very few clinical trials available to look at this population. Anecdotally, TLs have shared that, while they have tried using pembro as single agent but have not typically seen benefit.",2016-08-12 00:00:00, KS, Clinical Practice Influencers,0.257406,0.176358,0,0,0,0,0,0,0
uuid-a4c31d938a6548be92627f38f2cc2241,"Since pembro approval in HN with 200mg flat dose, several HCPs have inquired about BMS strategy and data around flat dose and if our new indications will include it.",2016-08-12 00:00:00, KS, High Disease Burden Clinicians,0.119098,0.0912828,0,0,0,0,0.0208237301666,0,0
