doc_id,subset,subset_name,value
uuid-cec5b419d6154737b6e3fb46882bb40b,Subset 0,Territory, NH
uuid-cec5b419d6154737b6e3fb46882bb40b,Subset 1,Segmentation, Access Decision Makers
uuid-386af9eabd8a45ffb2c0a7d0158a563f,Subset 0,Territory, NH
uuid-386af9eabd8a45ffb2c0a7d0158a563f,Subset 1,Segmentation, Access Decision Makers
uuid-f56ef93c38814152abac2d42713264a1,Subset 0,Territory, FL
uuid-f56ef93c38814152abac2d42713264a1,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-bd55f8e66c4d4dd18a8fe72cff759c8c,Subset 0,Territory, E. TN
uuid-bd55f8e66c4d4dd18a8fe72cff759c8c,Subset 1,Segmentation, Access Influencers
uuid-ebfc958b562a45ea9b5352b3702e2568,Subset 0,Territory,  MS
uuid-ebfc958b562a45ea9b5352b3702e2568,Subset 1,Segmentation, Clinical Practice Influencers
uuid-c996ecffb2564e36867d57b9b0ca3b64,Subset 0,Territory, E. TN
uuid-c996ecffb2564e36867d57b9b0ca3b64,Subset 1,Segmentation, Access Influencers
uuid-c220f2eff85649e2882d6946fa5a88d6,Subset 0,Territory, E. TN
uuid-c220f2eff85649e2882d6946fa5a88d6,Subset 1,Segmentation, Access Influencers
uuid-e6fcc20c9d9844dbb710f1b2cc89056c,Subset 0,Territory, E. TN
uuid-e6fcc20c9d9844dbb710f1b2cc89056c,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-42a139efa8154fc6a12d02d638427af0,Subset 0,Territory,  VT
uuid-42a139efa8154fc6a12d02d638427af0,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-489ee6d38c1e4a7ab0269baf5d37a60f,Subset 0,Territory,  AZ
uuid-489ee6d38c1e4a7ab0269baf5d37a60f,Subset 1,Segmentation, Clinical Practice Influencers
uuid-383a0a62af2c452bb6aab6c8565f44d5,Subset 0,Territory, S. CA
uuid-383a0a62af2c452bb6aab6c8565f44d5,Subset 1,Segmentation, Access Influencers
uuid-1d40155317a74b9b9d36e0ad25a73c3d,Subset 0,Territory, S. CA
uuid-1d40155317a74b9b9d36e0ad25a73c3d,Subset 1,Segmentation, Scientific Experts
uuid-a6f2ac4d42f04fc0b0588067331c93fb,Subset 0,Territory, S. CA
uuid-a6f2ac4d42f04fc0b0588067331c93fb,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-470c41838989437e8094cb0b96a9b906,Subset 0,Territory, S. CA
uuid-470c41838989437e8094cb0b96a9b906,Subset 1,Segmentation, Scientific Experts
uuid-e09a4b514f484df392a4e538d342072c,Subset 0,Territory, S. CA
uuid-e09a4b514f484df392a4e538d342072c,Subset 1,Segmentation,  Scientific Experts
uuid-88ea78f44e424dac8ec559b7a904d464,Subset 0,Territory,  MS
uuid-88ea78f44e424dac8ec559b7a904d464,Subset 1,Segmentation, Clinical Practice Influencers
uuid-b82c13267030444b9b8ce5232f4e4c14,Subset 0,Territory, VA&P Sales
uuid-ecd23eb86e2e4a359db3a711497a1b1d,Subset 0,Territory,  NM
uuid-ecd23eb86e2e4a359db3a711497a1b1d,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-43228f19ba7b464a97c06da4fd7bedc5,Subset 0,Territory, E. TN
uuid-43228f19ba7b464a97c06da4fd7bedc5,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-1f9280488aa547ce97b27f2265766029,Subset 0,Territory,  NV
uuid-1f9280488aa547ce97b27f2265766029,Subset 1,Segmentation, Clinical Practice Influencers
uuid-8bd3ab286ec14e1888ad71a9206b997c,Subset 0,Territory," SOUTH
AK"
uuid-8bd3ab286ec14e1888ad71a9206b997c,Subset 1,Segmentation, Access Influencers
uuid-a06e8c9d31454218aec06d0465410755,Subset 0,Territory,  MS
uuid-a06e8c9d31454218aec06d0465410755,Subset 1,Segmentation, Clinical Practice Influencers
uuid-39a6dfaf09a44bcbb3937469847c1f3f,Subset 0,Territory," SOUTH
AK"
uuid-39a6dfaf09a44bcbb3937469847c1f3f,Subset 1,Segmentation, Access Influencers
uuid-0f897ffab5f54be2b8606aa2a8f8c701,Subset 0,Territory,  CO
uuid-0f897ffab5f54be2b8606aa2a8f8c701,Subset 1,Segmentation, Clinical Practice Influencers
uuid-e087e8c3a62442cd9219f1e7c5921696,Subset 0,Territory, E. TN
uuid-e087e8c3a62442cd9219f1e7c5921696,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-23f6491afbd24278a544650e57e7ce13,Subset 0,Territory," SOUTH
AK"
uuid-23f6491afbd24278a544650e57e7ce13,Subset 1,Segmentation, Access Influencers
uuid-cd256941af3a40bf9b4a549b1ddda298,Subset 0,Territory," SOUTH
AK"
uuid-cd256941af3a40bf9b4a549b1ddda298,Subset 1,Segmentation, Access Influencers
uuid-8af33785a1c849498af4832ae438aba2,Subset 0,Territory," SOUTH
AK"
uuid-8af33785a1c849498af4832ae438aba2,Subset 1,Segmentation, Access Influencers
uuid-2f3179718b83406f9d02b04fc7e1ef0f,Subset 0,Territory," SOUTH
AK"
uuid-2f3179718b83406f9d02b04fc7e1ef0f,Subset 1,Segmentation, Access Influencers
uuid-d2867b3147324d09a1dd497557959be9,Subset 0,Territory," SOUTH
AK"
uuid-d2867b3147324d09a1dd497557959be9,Subset 1,Segmentation, Access Influencers
uuid-6ea14d03812b479ca38f240dc61b40a1,Subset 0,Territory, NH
uuid-6ea14d03812b479ca38f240dc61b40a1,Subset 1,Segmentation, Access Influencers
uuid-9f70fa81120f43cea712519e0bc4e7a9,Subset 0,Territory,  MD
uuid-9f70fa81120f43cea712519e0bc4e7a9,Subset 1,Segmentation, Clinical Practice Influencers
uuid-e98568b6843241dc8d20184a623fda21,Subset 0,Territory, NH
uuid-e98568b6843241dc8d20184a623fda21,Subset 1,Segmentation, Access Influencers
uuid-29421f3a367f433b904de2e00aba459d,Subset 0,Territory," SOUTHEAST
GA"
uuid-29421f3a367f433b904de2e00aba459d,Subset 1,Segmentation,  High Disease Burden Clinicians
uuid-6500b6fb4b8641b1a3aa64931d56203c,Subset 0,Territory,  N. FL
uuid-6500b6fb4b8641b1a3aa64931d56203c,Subset 1,Segmentation, Access Influencers
uuid-499e84f632224fcbbe357bd7aa38d80f,Subset 0,Territory,  N. FL
uuid-499e84f632224fcbbe357bd7aa38d80f,Subset 1,Segmentation, Clinical Practice Influencers
uuid-b26d2c12317d4bfda0792b4b394702e5,Subset 0,Territory,  IN
uuid-b26d2c12317d4bfda0792b4b394702e5,Subset 1,Segmentation,  Scientific Experts
uuid-b3a659ce45a440c187f996fcefec9094,Subset 0,Territory, KS
uuid-b3a659ce45a440c187f996fcefec9094,Subset 1,Segmentation, Clinical Practice Influencers
uuid-90bce53db8d3495e8582b1221f585f99,Subset 0,Territory, KS
uuid-90bce53db8d3495e8582b1221f585f99,Subset 1,Segmentation, Clinical Practice Influencers
uuid-aa7fbc86230e41dba4967fed85bb8c39,Subset 0,Territory, KS
uuid-aa7fbc86230e41dba4967fed85bb8c39,Subset 1,Segmentation, Clinical Practice Influencers
uuid-12c7136e19d743e290249de2546c5e27,Subset 0,Territory,  DE
uuid-12c7136e19d743e290249de2546c5e27,Subset 1,Segmentation, Clinical Practice Influencers
uuid-7eb990a74f514d4c9d474fb5bb1736bf,Subset 0,Territory,  CO
uuid-7eb990a74f514d4c9d474fb5bb1736bf,Subset 1,Segmentation, Access Influencers
uuid-38dd3e60d7b2456db440b73384a3146b,Subset 0,Territory,  VT
uuid-38dd3e60d7b2456db440b73384a3146b,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-c36a981645ce44028fbdb1c344041aac,Subset 0,Territory, MI
uuid-c36a981645ce44028fbdb1c344041aac,Subset 1,Segmentation, Access Influencers
uuid-7172f64309624f3a95234281dc1556f6,Subset 0,Territory,  VT
uuid-7172f64309624f3a95234281dc1556f6,Subset 1,Segmentation,  Scientific Experts
uuid-a05b106940374f52ba634361277b6cfe,Subset 0,Territory, MI
uuid-a05b106940374f52ba634361277b6cfe,Subset 1,Segmentation, Access Influencers
uuid-84947ffbf84e4cc1a6a560a0db5819e5,Subset 0,Territory, FL
uuid-84947ffbf84e4cc1a6a560a0db5819e5,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-b2bf2648b9894af7a183750b5ff8b5ad,Subset 0,Territory, FL
uuid-b2bf2648b9894af7a183750b5ff8b5ad,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-4efab6879c8642b1be53b50970fb362b,Subset 0,Territory, FL
uuid-4efab6879c8642b1be53b50970fb362b,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-e027d6a5adb54d11a58a7b4ca053c1d0,Subset 0,Territory, FL
uuid-e027d6a5adb54d11a58a7b4ca053c1d0,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-6071c3ff93ff4847a2934549cb834a74,Subset 0,Territory, FL
uuid-6071c3ff93ff4847a2934549cb834a74,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-cc627897a01148a3a9a358da741eff27,Subset 0,Territory, FL
uuid-cc627897a01148a3a9a358da741eff27,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-84d2e4deb52a42da8c1689e5f467e7c9,Subset 0,Territory, FL
uuid-84d2e4deb52a42da8c1689e5f467e7c9,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-91d432c79ccc4194acbae875b62c8eac,Subset 0,Territory, FL
uuid-91d432c79ccc4194acbae875b62c8eac,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-0850775be1604766a45b2e445031cc72,Subset 0,Territory,  MS
uuid-0850775be1604766a45b2e445031cc72,Subset 1,Segmentation, Clinical Practice Influencers
uuid-7ca4251dd99147f5bb03cd9c2e13ed24,Subset 0,Territory, E. PA
uuid-7ca4251dd99147f5bb03cd9c2e13ed24,Subset 1,Segmentation, Clinical Practice Influencers
uuid-7174e0aface84429bde47b1401bc2f78,Subset 0,Territory, MI
uuid-7174e0aface84429bde47b1401bc2f78,Subset 1,Segmentation, Access Influencers
uuid-8eb43c9e0ab545dc83b2fd37cca12cf4,Subset 0,Territory,  UT
uuid-8eb43c9e0ab545dc83b2fd37cca12cf4,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-5104d9412d534ec6b6bc2ae1df318e8f,Subset 0,Territory," SOUTH
AK"
uuid-5104d9412d534ec6b6bc2ae1df318e8f,Subset 1,Segmentation, Access Influencers
uuid-795fde7e9cf143d3b1f4e6d0dee7f2d7,Subset 0,Territory,  MS
uuid-795fde7e9cf143d3b1f4e6d0dee7f2d7,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-9fcff4d839ec4d16bf86338ddc36ad59,Subset 0,Territory," SOUTH
AK"
uuid-9fcff4d839ec4d16bf86338ddc36ad59,Subset 1,Segmentation, Access Influencers
uuid-50f88eacb1204c88b87f2f4b9a50bf40,Subset 0,Territory," SOUTH
AK"
uuid-50f88eacb1204c88b87f2f4b9a50bf40,Subset 1,Segmentation, Access Influencers
uuid-9661cd4fa88247edacefd2a4daad6844,Subset 0,Territory," SOUTH
AK"
uuid-9661cd4fa88247edacefd2a4daad6844,Subset 1,Segmentation, Access Influencers
uuid-b95170a3f1cc461bb2fb74f22144519f,Subset 0,Territory,  CO
uuid-b95170a3f1cc461bb2fb74f22144519f,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-0019b28675254bbf960cea2b7c79cbf8,Subset 0,Territory, E. TN
uuid-0019b28675254bbf960cea2b7c79cbf8,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-cd408908232b4397b8b4e83b00b884ca,Subset 0,Territory," NORTH CENTRAL
IA"
uuid-cd408908232b4397b8b4e83b00b884ca,Subset 1,Segmentation, Scientific Experts
uuid-603748267a804805bae31af599f52740,Subset 0,Territory, NE
uuid-603748267a804805bae31af599f52740,Subset 1,Segmentation, Access Influencers
uuid-0447bd7da08d4df1ac3720528159820e,Subset 0,Territory, IOCL Lead - ST2- North
uuid-0447bd7da08d4df1ac3720528159820e,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-b67bc1e6e92847bbb00f53407e95bd9c,Subset 0,Territory," NORTH CENTRAL
IA"
uuid-b67bc1e6e92847bbb00f53407e95bd9c,Subset 1,Segmentation, Scientific Experts
uuid-e777d1f87a0042189cda5780f748882b,Subset 0,Territory,  MS
uuid-e777d1f87a0042189cda5780f748882b,Subset 1,Segmentation, Economic/Value Influencers
uuid-235b693942e740ea91cf461796f4f68a,Subset 0,Territory, N. CA
uuid-235b693942e740ea91cf461796f4f68a,Subset 1,Segmentation,  High Disease Burden Clinicians
uuid-94876563f1594b90857eff6d4c87b5f8,Subset 0,Territory,  MT
uuid-94876563f1594b90857eff6d4c87b5f8,Subset 1,Segmentation, Access Influencers
uuid-337111c4ea1c4ad196f923227b7af28e,Subset 0,Territory," NORTH CENTRAL
IA"
uuid-337111c4ea1c4ad196f923227b7af28e,Subset 1,Segmentation, Clinical Practice Influencers
uuid-eafb24cbd3894dec83d5c25846714110,Subset 0,Territory, VA&P Sales
uuid-eafb24cbd3894dec83d5c25846714110,Subset 1,Segmentation,  High Disease Burden Clinicians
uuid-5b6fe1f3467046ab80bf06c616476812,Subset 0,Territory, East
uuid-5b6fe1f3467046ab80bf06c616476812,Subset 1,Segmentation,  Scientific Experts
uuid-faac0541acdf403492445541c405e921,Subset 0,Territory,  MS
uuid-faac0541acdf403492445541c405e921,Subset 1,Segmentation, Clinical Practice Influencers
uuid-caa0919ee52a4dae8573c495da00bf43,Subset 0,Territory,  N. FL
uuid-caa0919ee52a4dae8573c495da00bf43,Subset 1,Segmentation, Clinical Practice Influencers
uuid-3039b45c2ff246ba8a1d0f15eafe9199,Subset 0,Territory,  MS
uuid-3039b45c2ff246ba8a1d0f15eafe9199,Subset 1,Segmentation, Clinical Practice Influencers
uuid-375f04e8453b4714b0150069b3f703a8,Subset 0,Territory,  MS
uuid-375f04e8453b4714b0150069b3f703a8,Subset 1,Segmentation, Clinical Practice Influencers
uuid-07bc1e4442ff4df0a981265ff7525afc,Subset 0,Territory,  MS
uuid-07bc1e4442ff4df0a981265ff7525afc,Subset 1,Segmentation, Clinical Practice Influencers
uuid-69fcfe9c0dcb45ca85ba74f74225bfd7,Subset 0,Territory,  UT
uuid-69fcfe9c0dcb45ca85ba74f74225bfd7,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-d4bfba472c8e421f912f6c7a36502692,Subset 0,Territory,  CO
uuid-d4bfba472c8e421f912f6c7a36502692,Subset 1,Segmentation, Access Influencers
uuid-64ae9585e5fb4a9e9c77c8259341a690,Subset 0,Territory,  CO
uuid-64ae9585e5fb4a9e9c77c8259341a690,Subset 1,Segmentation, Clinical Practice Influencers
uuid-6e167bd5cb0848d69763b0849b44ee23,Subset 0,Territory,  CO
uuid-6e167bd5cb0848d69763b0849b44ee23,Subset 1,Segmentation, Clinical Practice Influencers
uuid-5f62ba052c734bd181a362b828355d97,Subset 0,Territory,  UT
uuid-5f62ba052c734bd181a362b828355d97,Subset 1,Segmentation, Clinical Practice Influencers
uuid-d9bc3ca8a7b04826b43edf1a271ebfe9,Subset 0,Territory," SOUTH
AK"
uuid-d9bc3ca8a7b04826b43edf1a271ebfe9,Subset 1,Segmentation, Access Influencers
uuid-d8d4f387efeb44e7bf23165f15a63358,Subset 1,Segmentation, Clinical Practice Influencers
uuid-82018073d0e14f4db23ecf43fe88e8cb,Subset 0,Territory,  CT
uuid-82018073d0e14f4db23ecf43fe88e8cb,Subset 1,Segmentation, Scientific Experts
uuid-d60d7ef224094448b64d5ce7468aff77,Subset 0,Territory,  CT
uuid-d60d7ef224094448b64d5ce7468aff77,Subset 1,Segmentation, Scientific Experts
uuid-0dd530c5c118436698c58802483e4dbd,Subset 0,Territory,  CT
uuid-0dd530c5c118436698c58802483e4dbd,Subset 1,Segmentation, Scientific Experts
uuid-d1fc67876d5a4e04b6f0d5f4bb1de7fa,Subset 0,Territory,  CT
uuid-d1fc67876d5a4e04b6f0d5f4bb1de7fa,Subset 1,Segmentation, Scientific Experts
uuid-5252499c2a1248ec9088fabb42ba0fa0,Subset 0,Territory,  CT
uuid-5252499c2a1248ec9088fabb42ba0fa0,Subset 1,Segmentation, Scientific Experts
uuid-4023a0f8006d44dba86ed6c60266e326,Subset 0,Territory,  CT
uuid-4023a0f8006d44dba86ed6c60266e326,Subset 1,Segmentation, Scientific Experts
uuid-a5d069f38d134db29635f1d2d692364f,Subset 0,Territory,  CT
uuid-a5d069f38d134db29635f1d2d692364f,Subset 1,Segmentation, Clinical Practice Influencers
uuid-63fa256778904e79a9a55248b67a861b,Subset 0,Territory,  MD
uuid-63fa256778904e79a9a55248b67a861b,Subset 1,Segmentation, Clinical Practice Influencers
uuid-06eb1061445a452cad144c9f885495b0,Subset 0,Territory,  MD
uuid-06eb1061445a452cad144c9f885495b0,Subset 1,Segmentation, Clinical Practice Influencers
uuid-b85c4f4a28be48e68f0756272ca0b964,Subset 0,Territory,  UPSTATE NY
uuid-b85c4f4a28be48e68f0756272ca0b964,Subset 1,Segmentation, Scientific Experts
uuid-6bdc1387408f49ed968eefeb10a9416c,Subset 0,Territory,  UPSTATE NY
uuid-6bdc1387408f49ed968eefeb10a9416c,Subset 1,Segmentation, Scientific Experts
uuid-0c0ce87ed5954958b7a023af222a883f,Subset 0,Territory,  MD
uuid-0c0ce87ed5954958b7a023af222a883f,Subset 1,Segmentation, Clinical Practice Influencers
uuid-2a7a4fea981947c59bba2ac87724035f,Subset 0,Territory,  UPSTATE NY
uuid-2a7a4fea981947c59bba2ac87724035f,Subset 1,Segmentation, Access Influencers
uuid-298eb9126f264a769f26394f51f77157,Subset 0,Territory,  UPSTATE NY
uuid-298eb9126f264a769f26394f51f77157,Subset 1,Segmentation, Scientific Experts
uuid-82946f8a9a634a1d923cd1b251d045c3,Subset 0,Territory,  UPSTATE NY
uuid-82946f8a9a634a1d923cd1b251d045c3,Subset 1,Segmentation, Scientific Experts
uuid-ca4e63521cca4e9ead8f57aded62ad52,Subset 0,Territory,  MD
uuid-ca4e63521cca4e9ead8f57aded62ad52,Subset 1,Segmentation, Scientific Experts
uuid-9a7855b9650a46699174241feef93891,Subset 0,Territory,  MD
uuid-9a7855b9650a46699174241feef93891,Subset 1,Segmentation, Clinical Practice Influencers
uuid-18a02aa560c44da7b7a1c4786800de1e,Subset 0,Territory,  UPSTATE NY
uuid-18a02aa560c44da7b7a1c4786800de1e,Subset 1,Segmentation, Access Influencers
uuid-6c85a999472d40b5b240f902a1a5efc8,Subset 0,Territory,  MD
uuid-6c85a999472d40b5b240f902a1a5efc8,Subset 1,Segmentation, Scientific Experts
uuid-63b62c894e584b649181b6fbfe5ebe0f,Subset 0,Territory,  m
uuid-63b62c894e584b649181b6fbfe5ebe0f,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-dd249c17ecd94ea2ac933d557565671f,Subset 0,Territory,  MT
uuid-dd249c17ecd94ea2ac933d557565671f,Subset 1,Segmentation, Clinical Practice Influencers
uuid-be4d472600af4765855ea2afc469d10a,Subset 0,Territory,  VOLUMAB
uuid-be4d472600af4765855ea2afc469d10a,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-9f5307945b8e467881950486f8d72dd7,Subset 0,Territory,  G IN
uuid-9f5307945b8e467881950486f8d72dd7,Subset 1,Segmentation, Clinical Practice Influencers
uuid-9d0f27f72e5242fd8652a3d9168baf5c,Subset 0,Territory,  LANDSCAPE
uuid-9d0f27f72e5242fd8652a3d9168baf5c,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-a7f28df080bc4000a5a5fb5fd0eca80e,Subset 0,Territory,  LANDSCAPE
uuid-a7f28df080bc4000a5a5fb5fd0eca80e,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-2bfb92c503e941109e4319ca7df6179a,Subset 0,Territory, Puerto Rico MSL
uuid-2bfb92c503e941109e4319ca7df6179a,Subset 1,Segmentation,  Scientific Experts
uuid-24769678d13c4f21b5590d9504c31dc6,Subset 0,Territory, Puerto Rico MSL
uuid-24769678d13c4f21b5590d9504c31dc6,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-af746aa02efc43aaa152997b15f081b4,Subset 0,Territory,  MD
uuid-af746aa02efc43aaa152997b15f081b4,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-688b68385eab439898be0dc440cae245,Subset 0,Territory, ND
uuid-688b68385eab439898be0dc440cae245,Subset 1,Segmentation, Clinical Practice Influencers
uuid-13724bd958a745f2b775edb9638846b3,Subset 0,Territory, MI
uuid-13724bd958a745f2b775edb9638846b3,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-9a37127c882f477e9a9fbc43b67cdc1d,Subset 0,Territory, VA&P Sales
uuid-b3207a73a5c74822ac3f4f677af47c66,Subset 0,Territory,  VT
uuid-b3207a73a5c74822ac3f4f677af47c66,Subset 1,Segmentation, Access Influencers
uuid-316c38e73e90489c9e1f8a92e96e2452,Subset 0,Territory,  VT
uuid-316c38e73e90489c9e1f8a92e96e2452,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-422929cb55974f06ac5aeb22c3715902,Subset 0,Territory,  VT
uuid-422929cb55974f06ac5aeb22c3715902,Subset 1,Segmentation, Access Influencers
uuid-f12512bc863741459e15fa8b2cd5bdf9,Subset 0,Territory,  VT
uuid-f12512bc863741459e15fa8b2cd5bdf9,Subset 1,Segmentation, Access Influencers
uuid-fa702d989e534d989e4581c04c42f692,Subset 0,Territory,  MS
uuid-fa702d989e534d989e4581c04c42f692,Subset 1,Segmentation,  Clinical Practice Influencers
uuid-a3abbaec648646fbbc9256c0b18e9547,Subset 0,Territory,  DE
uuid-a3abbaec648646fbbc9256c0b18e9547,Subset 1,Segmentation, Clinical Practice Influencers
uuid-8c6d48fe31074d148a889adbf504a2cc,Subset 0,Territory,  DE
uuid-8c6d48fe31074d148a889adbf504a2cc,Subset 1,Segmentation, Clinical Practice Influencers
uuid-e08b062c863d47f7be83f501febefaa1,Subset 0,Territory,  DE
uuid-e08b062c863d47f7be83f501febefaa1,Subset 1,Segmentation, Clinical Practice Influencers
uuid-a08d5ad6cde94d3181ffd3e8e5c5ec3b,Subset 0,Territory, MI
uuid-a08d5ad6cde94d3181ffd3e8e5c5ec3b,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-6d5eae685439465ca1ccd01a9d868c97,Subset 0,Territory,  DE
uuid-6d5eae685439465ca1ccd01a9d868c97,Subset 1,Segmentation, Clinical Practice Influencers
uuid-43650bb8a2d444dab8a29fff55c06258,Subset 0,Territory,  DE
uuid-43650bb8a2d444dab8a29fff55c06258,Subset 1,Segmentation, Clinical Practice Influencers
uuid-657511f51669436e9b622f46dce6c27c,Subset 0,Territory,  DE
uuid-657511f51669436e9b622f46dce6c27c,Subset 1,Segmentation, Clinical Practice Influencers
uuid-cec7e291dae745f2ba29e59ac31c4a2d,Subset 0,Territory, E. TN
uuid-cec7e291dae745f2ba29e59ac31c4a2d,Subset 1,Segmentation, Clinical Practice Influencers
uuid-e262cad3e6f44f9099f0eb5c05de148d,Subset 0,Territory,  IN
uuid-e262cad3e6f44f9099f0eb5c05de148d,Subset 1,Segmentation,  Scientific Experts
uuid-211b28653aa042efb5e50f42692af0df,Subset 0,Territory,  IN
uuid-211b28653aa042efb5e50f42692af0df,Subset 1,Segmentation,  Scientific Experts
uuid-9ed08bab17584d968d60d664cd2b7122,Subset 0,Territory,  IN
uuid-9ed08bab17584d968d60d664cd2b7122,Subset 1,Segmentation,  Scientific Experts
uuid-642c02285e1c43e7bc037ee6d98c3b3b,Subset 0,Territory,  IN
uuid-642c02285e1c43e7bc037ee6d98c3b3b,Subset 1,Segmentation,  Scientific Experts
uuid-3ff05587fa984e8680f17c289b15e5e9,Subset 0,Territory,  NV
uuid-3ff05587fa984e8680f17c289b15e5e9,Subset 1,Segmentation, Clinical Practice Influencers
uuid-f37a44049d164c8b88f9991f0f2a4c9e,Subset 0,Territory, NH
uuid-f37a44049d164c8b88f9991f0f2a4c9e,Subset 1,Segmentation, Access Decision Makers
uuid-2b36e52760494fb4a3766ce7bedda9e0,Subset 0,Territory,  TX
uuid-2b36e52760494fb4a3766ce7bedda9e0,Subset 1,Segmentation, Access Influencers
uuid-06cee65292e7482e9f0f497f002ee685,Subset 0,Territory,  TX
uuid-06cee65292e7482e9f0f497f002ee685,Subset 1,Segmentation,  Scientific Experts
uuid-256525a8da04491c8af84fd58185bd80,Subset 0,Territory,  NM
uuid-256525a8da04491c8af84fd58185bd80,Subset 1,Segmentation, Clinical Practice Influencers
uuid-e9ba98cf61b84ecd888d362837af0e6e,Subset 0,Territory,  MD
uuid-e9ba98cf61b84ecd888d362837af0e6e,Subset 1,Segmentation, Scientific Experts
uuid-bdf4ff5f1f264d688a4d2351d5215196,Subset 0,Territory,  MD
uuid-bdf4ff5f1f264d688a4d2351d5215196,Subset 1,Segmentation, Scientific Experts
uuid-eb00d477ebd04f93b41ed02216a1f2bd,Subset 0,Territory," NORTH CENTRAL
IA"
uuid-eb00d477ebd04f93b41ed02216a1f2bd,Subset 1,Segmentation, Clinical Practice Influencers
uuid-668e76ad306b4746a411896bdb11df79,Subset 0,Territory,  MT
uuid-668e76ad306b4746a411896bdb11df79,Subset 1,Segmentation, Scientific Experts
uuid-2d704d1e67474fd2b4fb73e691b9837a,Subset 0,Territory, MI
uuid-2d704d1e67474fd2b4fb73e691b9837a,Subset 1,Segmentation, Access Influencers
uuid-37b726b10e3f4aa8ab3c4e98225e1438,Subset 0,Territory, Puerto Rico MSL
uuid-37b726b10e3f4aa8ab3c4e98225e1438,Subset 1,Segmentation, High Disease Burden Clinicians
uuid-800676eeba85473882fd1be40a51dec5,Subset 0,Territory, VA&P Sales
uuid-559ea0066794421b9e771be6810190ae,Subset 0,Territory," SOUTH
AK"
uuid-559ea0066794421b9e771be6810190ae,Subset 1,Segmentation, Access Influencers
uuid-ecc9dc68b03943289c57c428e42d107f,Subset 0,Territory," SOUTH
AK"
uuid-ecc9dc68b03943289c57c428e42d107f,Subset 1,Segmentation, Access Influencers
uuid-2b592645b1a241098bda97933eec69a7,Subset 0,Territory," SOUTH
AK"
uuid-2b592645b1a241098bda97933eec69a7,Subset 1,Segmentation, Access Influencers
uuid-4643264e1ec6415182c87d7951173dfe,Subset 0,Territory," SOUTH
AK"
uuid-4643264e1ec6415182c87d7951173dfe,Subset 1,Segmentation, Access Influencers
uuid-bd8dca9232f749a49767e2dc40905209,Subset 0,Territory," SOUTH
AK"
uuid-bd8dca9232f749a49767e2dc40905209,Subset 1,Segmentation, Access Influencers
uuid-ca5857dc72244e4484d484a06830890e,Subset 0,Territory,  UPSTATE NY
uuid-ca5857dc72244e4484d484a06830890e,Subset 1,Segmentation,  Scientific Experts
uuid-9dd94d66e1274f36b449734dcdf33432,Subset 0,Territory,  IN
uuid-9dd94d66e1274f36b449734dcdf33432,Subset 1,Segmentation, Scientific Experts
uuid-bbbf127c15ba48b8920b9b9629c5cc42,Subset 0,Territory,  IN
uuid-bbbf127c15ba48b8920b9b9629c5cc42,Subset 1,Segmentation, Scientific Experts
uuid-bb6de6c9d11242d1a1760cf821b1b460,Subset 0,Territory,  IN
uuid-bb6de6c9d11242d1a1760cf821b1b460,Subset 1,Segmentation, Scientific Experts
uuid-6c7739fed94d409e9fc49737ac857ab7,Subset 0,Territory,  VT
uuid-6c7739fed94d409e9fc49737ac857ab7,Subset 1,Segmentation, Clinical Practice Influencers
uuid-63731a843e7f49fcb7816e8083c61810,Subset 0,Territory,  OH
uuid-63731a843e7f49fcb7816e8083c61810,Subset 1,Segmentation, Access Influencers
uuid-76e3a046b32d4c3da1a81d13f3fc68a4,Subset 0,Territory, S. CA
uuid-76e3a046b32d4c3da1a81d13f3fc68a4,Subset 1,Segmentation,  Scientific Experts
