doc_id,term,association
uuid-5f402bb14b1e4b23a1a515084f80217d,atezo,0.410127
uuid-5f402bb14b1e4b23a1a515084f80217d,preferred,0.728992
uuid-5f402bb14b1e4b23a1a515084f80217d,monotherapy,0.695775
uuid-5f402bb14b1e4b23a1a515084f80217d,treatment,0.462334
uuid-5f402bb14b1e4b23a1a515084f80217d,using nivo,0.728096
uuid-5f402bb14b1e4b23a1a515084f80217d,combo,0.369751
uuid-5f402bb14b1e4b23a1a515084f80217d,NSCLC patients,0.328933
uuid-5f402bb14b1e4b23a1a515084f80217d,PD1,0.402466
uuid-5f402bb14b1e4b23a1a515084f80217d,approved,0.526526
uuid-5f402bb14b1e4b23a1a515084f80217d,progression,0.361476
uuid-5f402bb14b1e4b23a1a515084f80217d,chemotherapy,0.346853
uuid-5f402bb14b1e4b23a1a515084f80217d,RTL stated,0.591481
uuid-5f402bb14b1e4b23a1a515084f80217d,option,0.702972
uuid-7bc304ce79134454981075ccb872de32,Nivo,0.357372
uuid-7bc304ce79134454981075ccb872de32,efficacy,0.642784
uuid-7bc304ce79134454981075ccb872de32,regimen,0.503112
uuid-7bc304ce79134454981075ccb872de32,combination,0.393255
uuid-7bc304ce79134454981075ccb872de32,chemo,0.327517
uuid-7bc304ce79134454981075ccb872de32,Ipi,0.368919
uuid-7bc304ce79134454981075ccb872de32,OS,0.446271
uuid-7bc304ce79134454981075ccb872de32,monotherapy,0.445077
uuid-7bc304ce79134454981075ccb872de32,data,0.545517
uuid-7bc304ce79134454981075ccb872de32,combo,0.405577
uuid-7bc304ce79134454981075ccb872de32,PFS,0.403151
uuid-7bc304ce79134454981075ccb872de32,ORR,0.525237
uuid-7bc304ce79134454981075ccb872de32,nivo and pembro,0.353679
uuid-7bc304ce79134454981075ccb872de32,believes,0.354833
uuid-7bc304ce79134454981075ccb872de32,chemotherapy,0.339051
uuid-7bc304ce79134454981075ccb872de32,impressed,0.449897
uuid-7bc304ce79134454981075ccb872de32,SCLC,0.342636
uuid-7bc304ce79134454981075ccb872de32,feels,0.398234
uuid-7bc304ce79134454981075ccb872de32,option,0.327967
uuid-7b1d4f1414374c83a3102c3f3889dce1,Opdivo,0.502695
uuid-7b1d4f1414374c83a3102c3f3889dce1,shared,0.469549
uuid-7b1d4f1414374c83a3102c3f3889dce1,commented,0.330434
uuid-7b1d4f1414374c83a3102c3f3889dce1,physicians,0.584859
uuid-7b1d4f1414374c83a3102c3f3889dce1,mentioned,0.300116
uuid-7b1d4f1414374c83a3102c3f3889dce1,oncology,0.381781
uuid-7b1d4f1414374c83a3102c3f3889dce1,HCP,0.314142
uuid-7b1d4f1414374c83a3102c3f3889dce1,LTL,0.370049
uuid-7b1d4f1414374c83a3102c3f3889dce1,drug,0.425848
uuid-7b1d4f1414374c83a3102c3f3889dce1,Regional TL,0.311184
uuid-7b1d4f1414374c83a3102c3f3889dce1,flat dosing,0.393817
uuid-c9a8c591b29845d1a7f57e5782fd30ea,BMS,0.365633
uuid-c9a8c591b29845d1a7f57e5782fd30ea,PDL1,0.621635
uuid-c9a8c591b29845d1a7f57e5782fd30ea,trial,0.574219
uuid-c9a8c591b29845d1a7f57e5782fd30ea,efficacy,0.387049
uuid-c9a8c591b29845d1a7f57e5782fd30ea,Merck,0.446019
uuid-c9a8c591b29845d1a7f57e5782fd30ea,PD-L1,0.443597
uuid-c9a8c591b29845d1a7f57e5782fd30ea,OS,0.499725
uuid-c9a8c591b29845d1a7f57e5782fd30ea,testing,0.307466
uuid-c9a8c591b29845d1a7f57e5782fd30ea,data,0.636084
uuid-c9a8c591b29845d1a7f57e5782fd30ea,PFS,0.494761
uuid-c9a8c591b29845d1a7f57e5782fd30ea,ORR,0.540753
uuid-c9a8c591b29845d1a7f57e5782fd30ea,nivo and pembro,0.345533
uuid-c9a8c591b29845d1a7f57e5782fd30ea,impressed,0.421955
uuid-c9a8c591b29845d1a7f57e5782fd30ea,assay,0.398927
uuid-c9a8c591b29845d1a7f57e5782fd30ea,PDL1 expression,0.515852
uuid-c9a8c591b29845d1a7f57e5782fd30ea,biomarker,0.418939
uuid-ca04bd7630504a4089e13e3def19c977,Nivo,0.438106
uuid-ca04bd7630504a4089e13e3def19c977,patients,0.600439
uuid-ca04bd7630504a4089e13e3def19c977,Opdivo,0.409219
uuid-ca04bd7630504a4089e13e3def19c977,therapy,0.505151
uuid-ca04bd7630504a4089e13e3def19c977,nivolumab,0.503896
uuid-ca04bd7630504a4089e13e3def19c977,1L,0.455987
uuid-ca04bd7630504a4089e13e3def19c977,regimen,0.593286
uuid-ca04bd7630504a4089e13e3def19c977,treated,0.412123
uuid-ca04bd7630504a4089e13e3def19c977,RCC,0.473068
uuid-ca04bd7630504a4089e13e3def19c977,combination,0.322924
uuid-ca04bd7630504a4089e13e3def19c977,chemo,0.412239
uuid-ca04bd7630504a4089e13e3def19c977,2L,0.542731
uuid-ca04bd7630504a4089e13e3def19c977,pts,0.454837
uuid-ca04bd7630504a4089e13e3def19c977,approval,0.323053
uuid-ca04bd7630504a4089e13e3def19c977,preferred,0.502678
uuid-ca04bd7630504a4089e13e3def19c977,monotherapy,0.617219
uuid-ca04bd7630504a4089e13e3def19c977,treatment,0.574591
uuid-ca04bd7630504a4089e13e3def19c977,using nivo,0.542516
uuid-ca04bd7630504a4089e13e3def19c977,combo,0.343815
uuid-ca04bd7630504a4089e13e3def19c977,PD1,0.38481
uuid-ca04bd7630504a4089e13e3def19c977,approved,0.385687
uuid-ca04bd7630504a4089e13e3def19c977,progression,0.507777
uuid-ca04bd7630504a4089e13e3def19c977,chemotherapy,0.427888
uuid-ca04bd7630504a4089e13e3def19c977,respond,0.320643
uuid-ca04bd7630504a4089e13e3def19c977,RTL stated,0.475166
uuid-ca04bd7630504a4089e13e3def19c977,TL shared,0.37835
uuid-ca04bd7630504a4089e13e3def19c977,option,0.537096
uuid-5ce667fef0c84491b6751c8ef12a6d7f,lung,0.490075
uuid-5ce667fef0c84491b6751c8ef12a6d7f,melanoma,0.381237
uuid-5ce667fef0c84491b6751c8ef12a6d7f,RCC,0.353098
uuid-5ce667fef0c84491b6751c8ef12a6d7f,TL stated,0.32879
uuid-5ce667fef0c84491b6751c8ef12a6d7f,SCCHN,0.376287
uuid-5ce667fef0c84491b6751c8ef12a6d7f,TLs,0.398323
uuid-5ce667fef0c84491b6751c8ef12a6d7f,academic,0.40143
uuid-5ce667fef0c84491b6751c8ef12a6d7f,feels,0.414623
uuid-5ce667fef0c84491b6751c8ef12a6d7f,RTL stated,0.34818
uuid-5ce667fef0c84491b6751c8ef12a6d7f,TL shared,0.37741
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,lung,0.541636
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,melanoma,0.325736
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,TL stated,0.522892
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,PDL1 testing,0.402722
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,AI,0.377193
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,TLs,0.305038
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,PD-1,0.392627
uuid-1cb9e089e5fa4683b785a5c5515b1f6c,biomarker,0.307287
uuid-519920cefd3d4c27801800e171cdc28c,TL,0.390213
uuid-519920cefd3d4c27801800e171cdc28c,RTL,0.397565
uuid-519920cefd3d4c27801800e171cdc28c,lung,0.465532
uuid-519920cefd3d4c27801800e171cdc28c,NTL,0.500001
uuid-519920cefd3d4c27801800e171cdc28c,melanoma,0.39132
uuid-519920cefd3d4c27801800e171cdc28c,shared,0.368898
uuid-519920cefd3d4c27801800e171cdc28c,commented,0.367568
uuid-519920cefd3d4c27801800e171cdc28c,RCC,0.463511
uuid-519920cefd3d4c27801800e171cdc28c,TL stated,0.315003
uuid-519920cefd3d4c27801800e171cdc28c,oncology,0.301882
uuid-519920cefd3d4c27801800e171cdc28c,SCCHN,0.490606
uuid-519920cefd3d4c27801800e171cdc28c,ASCO,0.40974
uuid-519920cefd3d4c27801800e171cdc28c,oncologist,0.395473
uuid-519920cefd3d4c27801800e171cdc28c,TLs,0.363981
uuid-519920cefd3d4c27801800e171cdc28c,academic,0.362416
uuid-519920cefd3d4c27801800e171cdc28c,Regional TL,0.617964
uuid-519920cefd3d4c27801800e171cdc28c,RTL stated,0.359487
uuid-519920cefd3d4c27801800e171cdc28c,TL shared,0.437916
uuid-519920cefd3d4c27801800e171cdc28c,bladder,0.396946
uuid-478b68f7073f499f975a62eab7c93331,pembro,0.354428
uuid-478b68f7073f499f975a62eab7c93331,RTL,0.419144
uuid-478b68f7073f499f975a62eab7c93331,BMS,0.369242
uuid-478b68f7073f499f975a62eab7c93331,lung,0.357171
uuid-478b68f7073f499f975a62eab7c93331,trial,0.690306
uuid-478b68f7073f499f975a62eab7c93331,efficacy,0.305383
uuid-478b68f7073f499f975a62eab7c93331,discussed,0.324829
uuid-478b68f7073f499f975a62eab7c93331,melanoma,0.323052
uuid-478b68f7073f499f975a62eab7c93331,commented,0.406041
uuid-478b68f7073f499f975a62eab7c93331,Merck,0.377091
uuid-478b68f7073f499f975a62eab7c93331,OS,0.366659
uuid-478b68f7073f499f975a62eab7c93331,regards,0.378578
uuid-478b68f7073f499f975a62eab7c93331,data,0.493775
uuid-478b68f7073f499f975a62eab7c93331,expressed,0.350224
uuid-478b68f7073f499f975a62eab7c93331,clinical trials,0.34484
uuid-478b68f7073f499f975a62eab7c93331,PFS,0.354137
uuid-478b68f7073f499f975a62eab7c93331,ORR,0.38258
uuid-478b68f7073f499f975a62eab7c93331,SCCHN,0.365164
uuid-478b68f7073f499f975a62eab7c93331,nivo and pembro,0.325664
uuid-478b68f7073f499f975a62eab7c93331,impressed,0.476379
uuid-478b68f7073f499f975a62eab7c93331,TLs,0.452258
uuid-478b68f7073f499f975a62eab7c93331,academic,0.324174
uuid-478b68f7073f499f975a62eab7c93331,Regional TL,0.314649
uuid-478b68f7073f499f975a62eab7c93331,bladder,0.319397
uuid-009956d761a94c928634d279f7513842,patients,0.833475
uuid-009956d761a94c928634d279f7513842,Opdivo,0.394548
uuid-009956d761a94c928634d279f7513842,therapy,0.563562
uuid-009956d761a94c928634d279f7513842,nivolumab,0.494522
uuid-009956d761a94c928634d279f7513842,regimen,0.474826
uuid-009956d761a94c928634d279f7513842,treated,0.624891
uuid-009956d761a94c928634d279f7513842,pts,0.487825
uuid-009956d761a94c928634d279f7513842,treatment,0.621476
uuid-009956d761a94c928634d279f7513842,cHL,0.365208
uuid-009956d761a94c928634d279f7513842,progression,0.550977
uuid-009956d761a94c928634d279f7513842,chemotherapy,0.33403
uuid-009956d761a94c928634d279f7513842,respond,0.35262
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,Nivo,0.583751
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,pembro,0.476487
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,therapy,0.320576
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,nivolumab,0.332273
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,1L,0.69166
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,regimen,0.404426
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,RCC,0.376947
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,combination,0.504742
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,chemo,0.565717
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,2L,0.780375
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,pts,0.352128
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,agents,0.579038
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,Ipi,0.393594
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,atezo,0.540555
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,preferred,0.63523
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,monotherapy,0.769761
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,using nivo,0.555942
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,combo,0.61368
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,PD1,0.54048
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,approved,0.409847
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,nivo and pembro,0.354764
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,believes,0.484836
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,chemotherapy,0.408559
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,feels,0.359838
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,RTL stated,0.353415
uuid-51379fcc0dae4bd1a6cccddb3295dcc3,option,0.658848
uuid-37a5606f053945fda65b694e3f615333,pembro,0.387667
uuid-37a5606f053945fda65b694e3f615333,RTL,0.380132
uuid-37a5606f053945fda65b694e3f615333,lung,0.389718
uuid-37a5606f053945fda65b694e3f615333,1L,0.436998
uuid-37a5606f053945fda65b694e3f615333,commented,0.411464
uuid-37a5606f053945fda65b694e3f615333,RCC,0.584318
uuid-37a5606f053945fda65b694e3f615333,TL stated,0.404206
uuid-37a5606f053945fda65b694e3f615333,2L,0.457286
uuid-37a5606f053945fda65b694e3f615333,stated,0.493493
uuid-37a5606f053945fda65b694e3f615333,approval,0.405231
uuid-37a5606f053945fda65b694e3f615333,atezo,0.383577
uuid-37a5606f053945fda65b694e3f615333,preferred,0.315996
uuid-37a5606f053945fda65b694e3f615333,using nivo,0.457082
uuid-37a5606f053945fda65b694e3f615333,data,0.517038
uuid-37a5606f053945fda65b694e3f615333,expressed,0.321747
uuid-37a5606f053945fda65b694e3f615333,clinical trials,0.303409
uuid-37a5606f053945fda65b694e3f615333,indication,0.354057
uuid-37a5606f053945fda65b694e3f615333,approved,0.428205
uuid-37a5606f053945fda65b694e3f615333,SCCHN,0.546564
uuid-37a5606f053945fda65b694e3f615333,nivo and pembro,0.324931
uuid-37a5606f053945fda65b694e3f615333,impressed,0.500197
uuid-37a5606f053945fda65b694e3f615333,LTL,0.37165
uuid-37a5606f053945fda65b694e3f615333,TLs,0.47509
uuid-37a5606f053945fda65b694e3f615333,SCLC,0.381689
uuid-37a5606f053945fda65b694e3f615333,Regional TL,0.492662
uuid-37a5606f053945fda65b694e3f615333,RTL stated,0.483891
uuid-37a5606f053945fda65b694e3f615333,TL shared,0.348268
uuid-37a5606f053945fda65b694e3f615333,bladder,0.439099
uuid-4fd70c6b1e3f449893f5d96ee829830d,Nivo,0.45942
uuid-4fd70c6b1e3f449893f5d96ee829830d,PDL1,0.366106
uuid-4fd70c6b1e3f449893f5d96ee829830d,efficacy,0.441057
uuid-4fd70c6b1e3f449893f5d96ee829830d,chemo,0.302385
uuid-4fd70c6b1e3f449893f5d96ee829830d,OS,0.734497
uuid-4fd70c6b1e3f449893f5d96ee829830d,data,0.480358
uuid-4fd70c6b1e3f449893f5d96ee829830d,PFS,0.646213
uuid-4fd70c6b1e3f449893f5d96ee829830d,ORR,0.629592
uuid-4fd70c6b1e3f449893f5d96ee829830d,nivo and pembro,0.431381
uuid-4fd70c6b1e3f449893f5d96ee829830d,impressed,0.473833
uuid-4fd70c6b1e3f449893f5d96ee829830d,PDL1 expression,0.302549
uuid-ef6d14edfb0e4d4db131994d2feef21e,patients,0.561908
uuid-ef6d14edfb0e4d4db131994d2feef21e,lung,0.33128
uuid-ef6d14edfb0e4d4db131994d2feef21e,regimen,0.42016
uuid-ef6d14edfb0e4d4db131994d2feef21e,treated,0.548332
uuid-ef6d14edfb0e4d4db131994d2feef21e,melanoma,0.425681
uuid-ef6d14edfb0e4d4db131994d2feef21e,RCC,0.418661
uuid-ef6d14edfb0e4d4db131994d2feef21e,tumor,0.443878
uuid-ef6d14edfb0e4d4db131994d2feef21e,pts,0.48428
uuid-ef6d14edfb0e4d4db131994d2feef21e,treatment,0.505067
uuid-ef6d14edfb0e4d4db131994d2feef21e,response,0.309156
uuid-ef6d14edfb0e4d4db131994d2feef21e,progression,0.456512
uuid-ef6d14edfb0e4d4db131994d2feef21e,respond,0.31463
uuid-ef6d14edfb0e4d4db131994d2feef21e,TL shared,0.476581
uuid-e960524311a644dc8ccf3de1487c8d78,Nivo,0.483896
uuid-e960524311a644dc8ccf3de1487c8d78,pembro,0.544016
uuid-e960524311a644dc8ccf3de1487c8d78,1L,0.823006
uuid-e960524311a644dc8ccf3de1487c8d78,RCC,0.53046
uuid-e960524311a644dc8ccf3de1487c8d78,TL stated,0.300905
uuid-e960524311a644dc8ccf3de1487c8d78,combination,0.365167
uuid-e960524311a644dc8ccf3de1487c8d78,chemo,0.435157
uuid-e960524311a644dc8ccf3de1487c8d78,2L,0.792621
uuid-e960524311a644dc8ccf3de1487c8d78,pts,0.324649
uuid-e960524311a644dc8ccf3de1487c8d78,agents,0.472357
uuid-e960524311a644dc8ccf3de1487c8d78,approval,0.411823
uuid-e960524311a644dc8ccf3de1487c8d78,atezo,0.524792
uuid-e960524311a644dc8ccf3de1487c8d78,preferred,0.639343
uuid-e960524311a644dc8ccf3de1487c8d78,monotherapy,0.689537
uuid-e960524311a644dc8ccf3de1487c8d78,using nivo,0.631345
uuid-e960524311a644dc8ccf3de1487c8d78,combo,0.498625
uuid-e960524311a644dc8ccf3de1487c8d78,PD1,0.395367
uuid-e960524311a644dc8ccf3de1487c8d78,approved,0.566743
uuid-e960524311a644dc8ccf3de1487c8d78,SCCHN,0.349473
uuid-e960524311a644dc8ccf3de1487c8d78,nivo and pembro,0.35657
uuid-e960524311a644dc8ccf3de1487c8d78,believes,0.414432
uuid-e960524311a644dc8ccf3de1487c8d78,tumor types,0.309634
uuid-e960524311a644dc8ccf3de1487c8d78,feels,0.401784
uuid-e960524311a644dc8ccf3de1487c8d78,RTL stated,0.504191
uuid-e960524311a644dc8ccf3de1487c8d78,option,0.673514
uuid-e960524311a644dc8ccf3de1487c8d78,bladder,0.361331
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,BMS,0.542028
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,trial,0.36457
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,NTL,0.426525
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,shared,0.314631
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,commented,0.344943
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,Merck,0.45539
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,regards,0.339648
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,data,0.323992
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,expressed,0.358047
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,clinical trials,0.316655
uuid-3ecc0c3b574c44aeaf0dbd5b329da415,TLs,0.382649
uuid-7687168c0f0d472b906ea1ed87cbba58,TL,0.420944
uuid-7687168c0f0d472b906ea1ed87cbba58,pembro,0.413803
uuid-7687168c0f0d472b906ea1ed87cbba58,1L,0.454103
uuid-7687168c0f0d472b906ea1ed87cbba58,PDL1,0.338219
uuid-7687168c0f0d472b906ea1ed87cbba58,RCC,0.330127
uuid-7687168c0f0d472b906ea1ed87cbba58,TL stated,0.431241
uuid-7687168c0f0d472b906ea1ed87cbba58,2L,0.437269
uuid-7687168c0f0d472b906ea1ed87cbba58,Merck,0.379131
uuid-7687168c0f0d472b906ea1ed87cbba58,institution,0.398871
uuid-7687168c0f0d472b906ea1ed87cbba58,PD-L1,0.69448
uuid-7687168c0f0d472b906ea1ed87cbba58,approval,0.415238
uuid-7687168c0f0d472b906ea1ed87cbba58,atezo,0.499497
uuid-7687168c0f0d472b906ea1ed87cbba58,preferred,0.406835
uuid-7687168c0f0d472b906ea1ed87cbba58,PD-L1 testing,0.652396
uuid-7687168c0f0d472b906ea1ed87cbba58,testing,0.725013
uuid-7687168c0f0d472b906ea1ed87cbba58,PDL1 testing,0.677447
uuid-7687168c0f0d472b906ea1ed87cbba58,NSCLC patients,0.623011
uuid-7687168c0f0d472b906ea1ed87cbba58,approved,0.346197
uuid-7687168c0f0d472b906ea1ed87cbba58,assay,0.622379
uuid-7687168c0f0d472b906ea1ed87cbba58,PD-1,0.306849
uuid-7687168c0f0d472b906ea1ed87cbba58,RTL stated,0.323855
uuid-c82cafabb4354dd4bea11427e69656ff,TL,0.498949
uuid-c82cafabb4354dd4bea11427e69656ff,lung,0.309779
uuid-c82cafabb4354dd4bea11427e69656ff,NSCLC,0.413086
uuid-c82cafabb4354dd4bea11427e69656ff,shared,0.384051
uuid-c82cafabb4354dd4bea11427e69656ff,RCC,0.302626
uuid-c82cafabb4354dd4bea11427e69656ff,TL stated,0.481482
uuid-c82cafabb4354dd4bea11427e69656ff,Merck,0.319099
uuid-c82cafabb4354dd4bea11427e69656ff,institution,0.561374
uuid-c82cafabb4354dd4bea11427e69656ff,PD-L1,0.563504
uuid-c82cafabb4354dd4bea11427e69656ff,approval,0.371284
uuid-c82cafabb4354dd4bea11427e69656ff,PD-L1 testing,0.696726
uuid-c82cafabb4354dd4bea11427e69656ff,testing,0.68365
uuid-c82cafabb4354dd4bea11427e69656ff,PDL1 testing,0.660802
uuid-c82cafabb4354dd4bea11427e69656ff,NSCLC patients,0.567217
uuid-c82cafabb4354dd4bea11427e69656ff,SCCHN,0.382437
uuid-c82cafabb4354dd4bea11427e69656ff,academic,0.356681
uuid-c82cafabb4354dd4bea11427e69656ff,assay,0.531671
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,RTL,0.508526
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,BMS,0.56959
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,lung,0.360269
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,trial,0.422586
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,NTL,0.38175
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,shared,0.365829
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,commented,0.593279
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,TL stated,0.34318
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,Merck,0.440812
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,stated,0.596192
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,OS,0.335087
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,regards,0.397726
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,data,0.585811
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,expressed,0.511441
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,mentioned,0.302806
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,ORR,0.30813
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,SCCHN,0.351783
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,ASCO,0.345561
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,impressed,0.60405
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,LTL,0.44547
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,TLs,0.487963
uuid-9ba8b2e6eaf74d89909f20bcd4d95ef4,Regional TL,0.494381
uuid-05f377a04f67488cbf8a2761d421d2d0,Nivo,0.497749
uuid-05f377a04f67488cbf8a2761d421d2d0,pembro,0.383285
uuid-05f377a04f67488cbf8a2761d421d2d0,BMS,0.318025
uuid-05f377a04f67488cbf8a2761d421d2d0,trial,0.453191
uuid-05f377a04f67488cbf8a2761d421d2d0,efficacy,0.50281
uuid-05f377a04f67488cbf8a2761d421d2d0,combination,0.377144
uuid-05f377a04f67488cbf8a2761d421d2d0,chemo,0.322419
uuid-05f377a04f67488cbf8a2761d421d2d0,agents,0.33825
uuid-05f377a04f67488cbf8a2761d421d2d0,Ipi,0.326752
uuid-05f377a04f67488cbf8a2761d421d2d0,OS,0.484898
uuid-05f377a04f67488cbf8a2761d421d2d0,atezo,0.331998
uuid-05f377a04f67488cbf8a2761d421d2d0,monotherapy,0.323342
uuid-05f377a04f67488cbf8a2761d421d2d0,data,0.641528
uuid-05f377a04f67488cbf8a2761d421d2d0,combo,0.409478
uuid-05f377a04f67488cbf8a2761d421d2d0,PFS,0.42842
uuid-05f377a04f67488cbf8a2761d421d2d0,ORR,0.503406
uuid-05f377a04f67488cbf8a2761d421d2d0,nivo and pembro,0.472167
uuid-05f377a04f67488cbf8a2761d421d2d0,believes,0.43797
uuid-05f377a04f67488cbf8a2761d421d2d0,impressed,0.539315
uuid-05f377a04f67488cbf8a2761d421d2d0,vs,0.303883
uuid-05f377a04f67488cbf8a2761d421d2d0,feels,0.579572
uuid-a50ff534902d44e285e44df2ed1ffb5a,PDL1,0.387957
uuid-a50ff534902d44e285e44df2ed1ffb5a,data,0.333914
uuid-a50ff534902d44e285e44df2ed1ffb5a,biomarker,0.468251
uuid-8c421272a6c44c1d8e904e134b03fc4c,patients,0.332161
uuid-8c421272a6c44c1d8e904e134b03fc4c,Opdivo,0.565675
uuid-8c421272a6c44c1d8e904e134b03fc4c,nivolumab,0.314109
uuid-8c421272a6c44c1d8e904e134b03fc4c,1L,0.320772
uuid-8c421272a6c44c1d8e904e134b03fc4c,regimen,0.377498
uuid-8c421272a6c44c1d8e904e134b03fc4c,treated,0.338155
uuid-8c421272a6c44c1d8e904e134b03fc4c,RCC,0.347298
uuid-8c421272a6c44c1d8e904e134b03fc4c,2L,0.505389
uuid-8c421272a6c44c1d8e904e134b03fc4c,agents,0.31102
uuid-8c421272a6c44c1d8e904e134b03fc4c,approval,0.302225
uuid-8c421272a6c44c1d8e904e134b03fc4c,physicians,0.39069
uuid-8c421272a6c44c1d8e904e134b03fc4c,preferred,0.597479
uuid-8c421272a6c44c1d8e904e134b03fc4c,monotherapy,0.407092
uuid-8c421272a6c44c1d8e904e134b03fc4c,treatment,0.348925
uuid-8c421272a6c44c1d8e904e134b03fc4c,using nivo,0.446152
uuid-8c421272a6c44c1d8e904e134b03fc4c,approved,0.460525
uuid-8c421272a6c44c1d8e904e134b03fc4c,Keytruda,0.30499
uuid-8c421272a6c44c1d8e904e134b03fc4c,RTL stated,0.383898
uuid-8c421272a6c44c1d8e904e134b03fc4c,option,0.435614
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,OS,0.66286
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,response,0.359913
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,PFS,0.641457
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,ORR,0.517431
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,progression,0.30894
uuid-a0b2bfd35b8e4f769bf7a5f1b2dba30a,impressed,0.356587
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,RTL,0.31855
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,BMS,0.519036
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,PDL1,0.428787
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,trial,0.439913
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,commented,0.525877
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,Merck,0.526027
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,stated,0.534425
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,OS,0.362192
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,regards,0.371038
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,data,0.752621
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,expressed,0.430688
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,indication,0.316606
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,PFS,0.324355
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,ORR,0.363303
uuid-eeb85314d78b48c2bfd9f9f222a6c6fb,SCCHN,0.352541
