doc_id,doc_text,doc_date,Subset 0,Subset 1,Subset 0_centrality,Subset 1_centrality,Theme 0,Theme 1,Theme 2,Theme 3,Theme 4,Theme 5,Theme 6
uuid-7c83e5211b4d463cb38dcb5cc581de52,What were the individual contributions of graft loss and death to the endpoint of graft loss or death in the 7 year belatacept data?What was the BMI cutoff in the belatacept Thymo study with sirlolimus?We're DSAs and endpoint in the Phase 3 belatacept studies?,2016-01-28 00:00:00, USA, TRANSPLANT,0.00220768,0.508528,0,0,0,0,0,0,0
uuid-4debd97c5dec420293f3fdc0698ac40c,What is going on with the BMS Immunoscience pipeline?,2016-01-28 00:00:00, USA, IMMUNOSCIENCE,0.0206403,-0.0353642,0,0,0,0,0,0,0
uuid-0730ab5f38ba4fb085900efc9258498a,What studies do you have going with empliciti and anything that practice could participate in?,2016-01-28 00:00:00, USA, ONCOLOGY,-0.00483358,0.20762,0,0,0,0,0,0,0
uuid-a4bfa2400bce4295878b2f722887aedc,Any updates on reversal?,2016-01-28 00:00:00, USA, CARDIOVASCULAR,0.0504199,0.185472,0,0,0,0,0,0,0
uuid-bbb2485d559e4610b7af07b38f0f18f8,Dr. Upchurch asked what the latest data to come out of the AMPLE trial was.,2016-01-28 00:00:00, USA, IMMUNOSCIENCE,0.061068,0.266439,0,0,0,0,0,0,0
uuid-97c2b458783c48c880b924da8107ac97,Do you have any information in patients over 100 KG?,2016-01-28 00:00:00, USA, CARDIOVASCULAR,0.0186253,0.0254174,0,0,0,0,0,0,0
uuid-488c608a194140e7a12b99afde4126d0,Can I use empliciti with rev/dex after first line patient progressing on VRD.,2016-01-28 00:00:00, USA, ONCOLOGY,-0.0242323,0.156191,0,0,0,0,0,0,0
uuid-e2d732524b32478b97009205ea7dbfe7,How were imAE from Opdivo+Yervoy managed during the clinical trials - were they different than the printed management algorithms?,2016-01-28 00:00:00, USA, ONCOLOGY,-0.0212921,0.194561,0,0,0,0,0,0,0
uuid-c7d7c62362924a3c8c51a0736666f976,Do you have any biomarker data that suggests Orencia may work better than a TNFi in certain cohorts?,2016-01-28 00:00:00, USA, IMMUNOSCIENCE,0.0300723,0.450168,0,0,0,0,0,0,0
uuid-6caf0c8207f64f619ccc2a729bcc0e42,What the difference between NOACs in bleeding outcomes?,2016-01-28 00:00:00, USA, CARDIOVASCULAR,0.00602421,0.198161,0,0,0,0,0,0,0
uuid-95d00a81775e49518123200239306857,"How do you manage profound leukopenia, CMV, BK with patients on belatacept?",2016-01-28 00:00:00, USA, TRANSPLANT,-0.0162983,0.534042,0,0,0,0,0,0,0
uuid-53e5a0e8d7f247a3933d54926abbc430,Can you discuss other autoimmune diseases you are targeting with your pipeline?,2016-01-28 00:00:00, USA, IMMUNOSCIENCE,0.0136898,0.0562981,0,0,0,0,0,0,0
uuid-1857fbb5764847cdb79845d5e62a521f,Do you need to mix Empliciti in 230 mls or can it be in 250mls?,2016-01-28 00:00:00, USA, ONCOLOGY,-0.0300964,0.034674,0,0,0,0,0,0,0
uuid-3121ca09315b4e5faf83053110840b25,What's the adherence with Apix?,2016-01-28 00:00:00, USA, CARDIOVASCULAR,0.0512201,0.287489,0,0,0,0,0,0,0
uuid-01692b5f12854f2390fbbd72dd5e23cb,Reversal development of Apix,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0,0.0,0,0,0,0,0,0,0
uuid-64be6792317a45bc8a760f3e6a2de7b1,Any 2 year efficacy data regarding the AVERT study?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,0.0398897,0.223142,0,0,0,0,0,0,0
uuid-742fca85160946fd80fcd6d6b9d655b6,Reversal development of Apix,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0,0.0,0,0,0,0,0,0,0
uuid-b60dfc478972466a885f745a4943cf25,Are there studyies planned for Elo as maintenance setting post transplant?,2016-01-29 00:00:00, USA, ONCOLOGY,-0.0186745,0.206353,0,0,0,0,0,0,0
uuid-a6a255571d2342b48df6c6fac294b3f1,Are there any studies for adjuvant nivolumab in melanoma?,2016-01-29 00:00:00, USA, ONCOLOGY,0.0326687,0.35217,0,0,0,0,0,0,0
uuid-35344687ea6f4476ae435fb03292b01e,What is the incidence of psoriasis as an autoimmune adverse event with Orencia treatment?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,-0.0180317,0.428365,0,0,0,0,0,0,0
uuid-de368c7ca8f849d083b9fd3d6df1669b,Reversal development of Apix,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0,0.0,0,0,0,0,0,0,0
uuid-e4e4d1e7d6554153a7d2eefc8324ed22,What is or is available with apix and valves?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0898685,0.315444,0,0,0,0,0,0,0
uuid-fcb7864539a04bf0958b1ff6abd6d7e7,Any data for the treatment of lupus with Orencia?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,-0.0130515,0.481725,0,0,0,0,0,0,0
uuid-b5ad9ff604074bfd81eae1f2cd48950c,What were the outcomes in patients with valvular  heart disease?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0888644,0.356935,0,0,0,0,0,0,0
uuid-6676a1f7c4b9434f8159cef82c7e86f3,What were the outcomes of Eliquis  in patients  with bioprosthetic heart valves?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0887308,0.299586,0,0,0,0,0,0,0
uuid-3552edca135144b5a1392895a5dae576,What other tumor types will Opdivo eventually be indicated for?,2016-01-29 00:00:00, USA, ONCOLOGY,-0.00348872,0.352398,0,0,0,0,0,0,0
uuid-fa1cde09660545a9abfb0a938b87d9ef,Reversal development of Apix,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0,0.0,0,0,0,0,0,0,0
uuid-0707004545024901993f2ec61cde0222,Reversal development of Apix?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0,0.0,0,0,0,0,0,0,0
uuid-78f7149292b1449a938e74d2b98e4fc0,TL inquired about clinical trials with Empliciti as his site is looking for more heme trials,2016-01-29 00:00:00, USA, ONCOLOGY,0.014306,0.212074,0,0,0,0,0,0,0
uuid-9f0a78ad0f4c40a2a744f64f8a22a691,Do you have any new data on Orencia use in patients with Sjogrens?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,0.000728718,0.491681,0,0,0,0,0,0,0
uuid-1b39b1fd28af4bea9749338c5510ad90,What is the status of the reversal agent for apixaban?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-165c4c019fac40e28f545ee1ee0eb9b8,Can I see the Phase IIa data available with using Thymoglobulin induction and steroid avoidance in combination with belatacept?,2016-01-29 00:00:00, USA, TRANSPLANT,-0.0172382,0.508559,0,0,0,0,0,0,0
uuid-49ecb1c219864a25a742b20cdcb5253d,Any data for the treatment of giant cell arteritis with Orencia?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,-0.0167657,0.45109,0,0,0,0,0,0,0
uuid-3b17b1ab88664ee49a7137d068aca7f0,Any autoantibody data regarding the AVERT study?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,0.102228,0.202483,0,0,0,0,0,0,0
uuid-2c795974fc9a40dfa0692783552417dd,Real-world data on bleeding with the DOACs?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,-0.00606873,0.126843,0,0,0,0,0,0,0
uuid-54f3d3800de14be9994d2a8f7adf4e7d,TL inquired about Nivolumab trials as he was aware of the data from ASH.  His site wants more heme trials.,2016-01-29 00:00:00, USA, ONCOLOGY,0.0448181,0.253308,0,0,0,0,0,0,0
uuid-5bc0159e579a4f99830341032a264f75,Data on reversal agent for apixaban?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0302534,0.10178,0,0,0,0,0,0,0
uuid-7083ff043209460baef4448a755a60c9,What data is available for DCV/SOF in GT2?Is there any drug-drug interactions with DCV and IV Unasyn & Dapsone?,2016-01-29 00:00:00, USA, VIROLOGY,0.0121817,-0.00563359,0,0,0,0,0,0,0
uuid-1cfbd1a0602640b283655ae107eb3977,How long must I wait after ending rituximab therapy to initiate Abatacept?,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,-0.0248335,0.377429,0,0,0,0,0,0,0
uuid-abd13f2836d74fbcb93286b269387245,Can you show me any post marketing data for Eliquis?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0427614,0.204071,0,0,0,0,0,0,0
uuid-3ba0987af7f843df9a8af22798f1518d,"In RCC, what was the safety profile of (Nivo 1mg/kg + Ipi 3mg/kg) vs. (Nivo 3mg/kg vs. Ipi 1mg/kg)?",2016-01-29 00:00:00, USA, ONCOLOGY,0.000211531,0.188168,0,0,0,0,0,0,0
uuid-74ca357ab8614940881f9677a3834e5f,ACR 2015 updates,2016-01-29 00:00:00, USA, IMMUNOSCIENCE,0.0300643,0.339998,0,0,0,0,0,0,0
uuid-a18ebb467f164b1c92a8d012770a85a5,Do you have any data  that compares  the different NOACs?,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0160928,0.225228,0,0,0,0,0,0,0
uuid-139b81c4c3404475b9f0ff7e50a05563,When will the first line data [ELOQUENT 1] with elotuzumab be available?,2016-01-29 00:00:00, USA, ONCOLOGY,0.0625789,0.136768,0,0,0,0,0,0,0
uuid-979fcb13f47a4feb97c09955f76a81ee,Monitoring of anticoagulation activity of Apix,2016-01-29 00:00:00, USA, CARDIOVASCULAR,0.0167377,0.147635,0,0,0,0,0,0,0
uuid-a13508635e1a4305862e5a0309fa1259,When is BMS expecting approval of the coinfection indication?,2016-01-30 00:00:00, USA, VIROLOGY/NS,0.0421508,0.0861385,0,0,0,0,0,0,0
uuid-452022aadb4d41869d7e9b06ef0c7b3b,Is Any biomarker testing required for using Opdivo?,2016-01-30 00:00:00, USA, ONCOLOGY,0.00854983,0.16466,0,0,0,0,0,0,0
uuid-c90c4f181f9f4b9285340efab0898ed5,What Biomarkers are being investigated with Opdivo over than PDL1?,2016-01-30 00:00:00, USA, ONCOLOGY,-0.0104914,0.288253,0,0,0,0,0,0,0
uuid-df294ae4d4ee49a58cbb9da05a46c436,How long does the average NSCLC stay on a Opdivo treatment?,2016-01-30 00:00:00, USA, ONCOLOGY,-0.00686937,0.281523,0,0,0,0,0,0,0
uuid-9347149c7a7445fba991c257129bca72,What was ORR and PFS from -067 study at the greater than 5% PDL1 cut point for patients receiving Opdivo yervoy regimen and Opdivo monotherapy,2016-01-30 00:00:00, USA, ONCOLOGY,-0.01918,0.264328,0,0,0,0,0,0,0
uuid-9a31e5a6aa0647519090fb22103440ed,What is the breakdown percentage wise of those patients on the CheckMate 067 who were greater than 1% and greater than 5% PDL1 positive?,2016-01-30 00:00:00, USA, ONCOLOGY,-0.0139091,0.0735985,0,0,0,0,0,0,0
uuid-bb0db364cadb4c16ae334c2d346113c9,Will Daklinza be indicated for coinfection in GT-3 only?,2016-01-30 00:00:00, USA, VIROLOGY/NS,-0.0106348,0.377324,0,0,0,0,0,0,0
uuid-3093f4a2b6024ed8b9222ea2b0936af3,What are the recommendations when switching from enoxaparin to apixaban after 4-5 days of therapy for VTE?,2016-01-31 00:00:00, USA, CARDIOVASCULAR,0.0366028,0.247088,0,0,0,0,0,0,0
uuid-d529acc5ba4647c0893fa8bb1dc4cd83,Is there any effect of Elotuzumab on free light chain testing?,2016-01-31 00:00:00, USA, ONCOLOGY,-0.0298557,0.0140576,0,0,0,0,0,0,0
uuid-a9c9e30f15d54631a52657c095431f5c,What is RWD of Efficacy with NOACs?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.00807486,0.193591,0,0,0,0,0,0,0
uuid-3b601a5375544c8d981700a0c3f436c0,Do we have RWD  for bleeding with Eliquis?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0316604,0.310335,0,0,0,0,0,0,0
uuid-db902b41c02e4ed09f7adca063e9f294,TL wanted to know the half-life of Empliciti and then asked if a patient came of therapy for a period of time is Empliciti restarted at weekly or every 2 week dosing.,2016-02-01 00:00:00, USA, ONCOLOGY,-0.0472563,0.0840294,0,0,0.0511533118052,0,0,0,0
uuid-8825197204bc44aeb9acc799152d5b97,What is the status of the reversal agent for apixaban?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-e4659275583f45a1baf180f0dcc67f8e,What is the moa of interaction between apix and dilt?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0392765,0.218179,0,0,0,0,0,0,0
uuid-150704dc398a4af0a33bcabbeca2417e,What is apix data with capd?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0879627,0.28421,0,0,0,0,0,0,0
uuid-f0f672da064949cda02f7ce4c1b6a415,What data is available for Opdivo in 1L RCC?,2016-02-01 00:00:00, USA, ONCOLOGY,0.051483,0.317216,0,0,0,0,0,0,0
uuid-9573f0a80cc346b7a75180ee9708ea75,What data you have on the addition  of RBV to DCV/SOF in G3 cirrhotic patients?,2016-02-01 00:00:00, USA, VIROLOGY,0.00511974,0.493916,0,0,0,0,0,0,0
uuid-6bfb06dd332b4699b3d19746fe86d226,What is adherence data with Eliquis?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0613674,0.337031,0,0,0,0,0,0,0
uuid-4c92d1ab39c54d489be2728d34ca3b1e,Is there interest in apix use in TAVI and or LVADs ?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0462197,0.104612,0,0,0,0,0,0,0
uuid-011be9e675dc413abc3b626a593f0e41,What other combinations have been studied with Elotuzumab?,2016-02-01 00:00:00, USA, ONCOLOGY,0.0205041,0.334501,0,0,0,0,0,0,0
uuid-36b4bd7962a24f02aafa17a70caa088b,What is reversal development of Eliquis antidote?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0714402,0.375635,0,0,0,0,0,0,0
uuid-1a993a10b49e40bcaf2c9fbb038c1a56,How does the Opdivo PDL1 biomarker test compare to the a Pembro biomarker test?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.0281951,0.101763,0,0,0,0,0,0,0
uuid-d88b867b68bf495583fbcf955ef17b78,Do you have information on using Elo with Pomalidomide?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.031643,0.16808,0,0,0,0,0,0,0
uuid-66cffad9c28b4e54b666ef6880c9ece5,Are there any trials looking at Opdivo in bladder cancer?,2016-02-01 00:00:00, USA, ONCOLOGY,0.0545785,0.20964,0,0,0,0,0,0,0
uuid-0dbb8f6896ff4c5a8ab85429e69b7c05,Do you have any data on patients treated with nivolumab in NSCLC with carcinomatous meningitis?,2016-02-01 00:00:00, USA, ONCOLOGY,0.0931832,0.0635561,0,0,0,0,0,0,0
uuid-233d88d6fb2a40bc8a910aa272449a04,how did diabetic pts do in aristotle,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0614022,0.224243,0,0,0,0,0,0,0
uuid-c072ead3ee62478aba24746367ceae6d,Do you have empliciti trials that we can get involved with?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.00162282,0.212667,0,0,0,0,0,0,0
uuid-932487cdf19e4d63b15009595e0bc7b0,Is there a recommendation for best route (IV or PO) of administration for steroids to manage imARs?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.052571,0.00800693,0,0,0,0,0,0,0
uuid-71d9a6cda8d54e91aa2aa1f3e5f42eeb,What is adherence data with Eliquis?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0613674,0.337031,0,0,0,0,0,0,0
uuid-c6938ac822984639aafc53b804626ef3,What is the new VTE guideline?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0305,0.156946,0,0,0,0,0,0,0
uuid-ffbfb8b3502048ba8a49050bca646dac,Is Empliciti covered by Puerto Rico Medicaid?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.049954,0.0425224,0,0,0,0,0,0,0
uuid-86432dac7a99402c8fa3eafdf00a49bd,What's the RWD bleeding in NVAF with NOACS?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0181192,0.253925,0,0,0,0,0.987207403411,0,0
uuid-2e8deb12a31343c085769831322e747a,What is the DDI bewteen Eliquis and Diltiazem,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0588774,0.309922,0,0,0,0,0,0,0
uuid-2bd1a2393f014eab83f4bc8e8ee18a15,What is the adherence of Eliquis?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0611916,0.39733,0,0,0,0,0,0,0
uuid-1671478ad4b24510bcb86d50e216abb5,How is Eliquis doing in real world with regards to efficacy and safety?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0617465,0.356663,0,0,0,0,0,0,0
uuid-551d95fdeb854e8e9dd8208514835e1a,What's the bleeding risk and costs with NVAF?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0104243,0.228804,0,0,0,0,0,0,0
uuid-dbd6188b955f422a92b6f624ab6f05bd,What is data of Api and Bioprosthetic valve?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.10451,0.258145,0,0,0,0,0,0,0
uuid-da0380142602492e9f953a8f1e01095a,What is the latest VTE CHEST guideline?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0292378,0.169404,0,0,0,0,0,0,0
uuid-6e6ac3ddc26d4855889eee5efb728484,What is safety of resuming Eliquis after procedure?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0612007,0.302044,0,0,0,0,0,0,0
uuid-a8edbeb61d0a4b44a0ede88bed954a84,What's the hospital readmission among NVAF with NOACs,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0132666,0.225161,0,0,0,0,0,0,0
uuid-c8f64911e5804c37b17bc04a50834e60,Asked about data in the co-infected population,2016-02-01 00:00:00, USA, VIROLOGY,0.0168236,0.153392,0,0,0,0,0,0,0
uuid-30e096036a6a4702aa39dc06a2d63991,Experience of Apixaban VTEt and cancer?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0838453,0.333739,0,0,0,0,0,0,0
uuid-d3ae686d2bdc4ed09d3bbc52aba35dec,what's data pf apix and ESRD?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0886979,0.286286,0,0,0,0,0,0,0
uuid-85163358cc7c462fa2ceba2d223bfe39,What is the experience of Eliquis in bioprosthetic valves?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0788446,0.392872,0,0,0,0,0,0,0
uuid-dc86d8773787459798a2dd7f85f1b23b,What is data with apix and extensive PE?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.00874351,0.149672,0,0,0,0,0,0,0
uuid-e69bec499a88420bb45e22b5656bb4e5,can you help us understand better the dilution guidance?  What are the specific toxicities that investigators in the study found had to deal with more than others?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.0172094,0.0609951,0,0,0,0,0,0,0
uuid-b0714cc4e84248768cb34d9c5cf48131,"What is safety, hospitalization bleeding related RWD of NOACs?",2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0132779,0.217203,0,0,0,0,0,0,0
uuid-5968ae8b18d54059a0a6e3efd422962a,Can I use elotuzumab alone without lenalidomide?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.0219315,0.0525773,0,0,0,0,0,0,0
uuid-f6352559394047cd99e9867af5ade3e7,Is there any data on dose reduction from 10mg/kg to 3mg/kg following resolution of an AE?,2016-02-01 00:00:00, USA, ONCOLOGY,0.0111749,0.05174,0,0,0,0,0,0,0
uuid-5de7b73246c6450fb48956b33fd392d6,Do DCV  and LDV shared similar resistance profile?  Can DCV be use on Harvoni relapses?,2016-02-01 00:00:00, USA, VIROLOGY,0.00122578,0.290415,0,0,0,0,0,0,0
uuid-d08a5f72f65642efa447b2224bb6ea5a,"What is the difference of effect of Orencia in CCP positive patients, versus CCP negative patients?",2016-02-01 00:00:00, USA, IMMUNOSCIENCE,-0.012273,0.282774,0,0,0,0,0,0,0
uuid-7d00d8fa290d45598bbe9c027e65d1ff,Dr. Traverse asked for on update on any data on Orencia in lupus nephritis.,2016-02-01 00:00:00, USA, IMMUNOSCIENCE,0.0200176,0.485855,0,0,0,0,0,0,0
uuid-ea8f5d630cef457db511c4177418ace3,Does the median duration of response to Opdivo in non-squamous NSCLC differ between patients with PDL1-expressing versus non-expressing tumors?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.000265712,0.264268,0,0,0,0,0,0,0
uuid-7f486334b1144aabb91e7a25fdbfb7f0,What clinical trials are in progress with Nivolumab or other early programs?,2016-02-01 00:00:00, USA, ONCOLOGY,0.0253756,0.286698,0,0,0,0,0,0,0
uuid-1683ff6c49b643569e776773d627f74d,What is Eliquis reversal development,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0730835,0.416293,0,0,0,0,0,0,0
uuid-54a0f87df0f9483c8f5a3944d1f38d31,What is the status of the reversal agent for apixaban?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-859ce7f34565402a8275aa3d2f3d8fab,What is the status of the reversal agent for apixaban?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-cb236ffe25a74205934a8d8ff5bef116,Were the different anti-CCP isotypes available for AVERT and what was the difference in effect?,2016-02-01 00:00:00, USA, IMMUNOSCIENCE,0.00566152,0.174464,0,0,0,0,0,0,0
uuid-9ca636c9f717451fa27d40c588c335e7,Is there any data of OS of Empliciti + Rd?,2016-02-01 00:00:00, USA, ONCOLOGY,0.00668169,0.161592,0,0,0,0,0,0,0
uuid-0c305521233044e498113dc37403f853,Can Empliciti be used in patients who have had previous VRd?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.0405759,0.0739049,0,0,0,0,0,0,0
uuid-bcfc713c4df34af5b7012ed8c2f2539e,What is RWD comparison major bleeding AC?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0168633,0.246923,0,0,0,0,0,0,0
uuid-13b532431a6a42068a0c7edb32319970,What is expierence of Api and LV Thrombus?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0501947,0.240248,0,0,0,0,0,0,0
uuid-cdfedbdc7ded4cc1a1630ec8401755d1,Does Elo have single agent activity?- referenced 1701 trial from the reactive slide deck,2016-02-01 00:00:00, USA, ONCOLOGY,0.0492686,0.196165,0,0,0,0,0,0,0
uuid-2237d4a15d144cf8a033d15f64a9f1e1,What data is available supporting extending duration of therapy in G3 cirrhotic patients?,2016-02-01 00:00:00, USA, VIROLOGY,-0.0114495,0.249254,0,0,0,0,0,0,0
uuid-72b356154ce348858ae93f15ba62769d,What is the status of the reversal agent for apixaban?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.00511646,0.0579522,0,0,0,0,0,0,0
uuid-abff506b0d71407e8657c0e0838157aa,What is data on 2.5 mg dose from Averoes?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.102303,0.227048,0,0,0,0,0,0,0
uuid-a3bbddca21a1447884a894ee83ce2382,Requested data on Orencia and JIA patients with uveitis. Addressed by MSL,2016-02-01 00:00:00, USA, IMMUNOSCIENCE,0.0255337,0.469747,0,0,0,0,0,0,0
uuid-116b41e8295e435a877dc3d33aa51840,What Biomarkers are being explored in melanoma beyond PDL1?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.00603078,0.206874,0,0,0,0,0,0,0
uuid-93c9bcb9b30449c69f1cc9445e34e2ff,What is interaction with apix and Dex,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0285875,0.198898,0,0,0,0,0,0,0
uuid-0bf2eb03f9694357b8d14d46e65681ca,What is the evidence of ASA for VTEp?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0606427,0.286645,0,0,0,0,0,0,0
uuid-af1c5aba8eec4d2b9500696d8799d699,What is the hospital readmission among NVAF and NOACS?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0132666,0.225161,0,0,0,0,0,0,0
uuid-31b487aed2904c4bbd5f70113e09fdf7,What is publication of Eliquis in VTEtx and cancer?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.059673,0.313859,0,0,0,0,0,0,0
uuid-3f105b45ab9c4f0399f134eabf38328f,What is the reversal developmenet of apix?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0627504,0.25909,0,0,0,0,0,0,0
uuid-a8aad0b1dcad409b884a6d85f41c7628,Do you need to use a filter when administering Empliciti?,2016-02-01 00:00:00, USA, ONCOLOGY,-0.0279705,0.0346241,0,0,0,0,0,0,0
uuid-2f5487b138084ea5a390fd01f3e16772,What is info of crushing Eliquis?,2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0510905,0.312141,0,0,0,0,0,0,0
uuid-9dd13c1c5ce442329d2a84075310aa08,"What is the real world bleeding, hospitalization, and costs of NOACS?",2016-02-01 00:00:00, USA, CARDIOVASCULAR,0.0117522,0.225473,0,0,0,0,0,0,0
uuid-7dc476473f5b43af90568f878b0cbe2e,Asked about dosing of IV Orencia according to patient weight,2016-02-02 00:00:00, USA, IMMUNOSCIENCE,-0.0218062,0.0716283,0,0,0,0,0,0,0
uuid-18ca261ad44d44f7a1ce7448165848ab,Can Empliciti be used in the first line?,2016-02-02 00:00:00, USA, ONCOLOGY,0.0043191,0.28111,0,0,0,0,0,0,0
uuid-da8e8a7667c74bbfa2889b64962701dd,What's the cost of Empliciti?,2016-02-02 00:00:00, USA, ONCOLOGY,-0.0422913,-0.0211775,0,0,0,0,0,0,0
uuid-9cc95a0d1b1d4475950733ffc394107c,Dr. Bang asked how effective Orencia was in comparison TNFs,2016-02-02 00:00:00, USA, IMMUNOSCIENCE,-0.00509521,0.488487,0,0,0,0,0,0,0
uuid-f10524ede65f478c87398aabf9c18d38,Has any data with nivolumab been presented on treatment for HCC?,2016-02-02 00:00:00, USA, ONCOLOGY,0.0336447,0.18657,0,0,0,0,0,0,0
uuid-5870206e165f4a2abd7ca36023a4cff7,What is data with apix and either discontinuations that are temporary or permanent ?,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.0242444,0.192831,0,0,0,0,0,0,0
uuid-73cfd90c80ce43b8823fe22dcbd83db0,How do answer questions on why apix can be used in HD patients?,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.0284256,0.0937285,0,0,0,0,0,0,0
uuid-ecdfebd9aba4498598ce8ceaab6936c0,What is the monitoring mgmt of Apix?,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.0429467,0.246696,0,0,0,0,0,0,0
uuid-0404cc8f11144d25b033175a9d63f86a,Do you have data on mixing Elo without removing 20 cc out of the 250 cc bag?,2016-02-02 00:00:00, USA, ONCOLOGY,-0.0107731,0.0131454,0,0,0,0,0,0,0
uuid-711ddb7d591e46598f91ed29e50dfe6f,Is there data with apix use in CHAD 0 or CHAD 1 especially with the 2.5 mg dose??,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.00787528,0.133169,0,0,0,0,0,0,0
uuid-d3a72a29b595431fa4fd0d720de98727,How do the two formulations (IV and subcutaneous) of abatacept compare from a safety/efficacy perspective?,2016-02-02 00:00:00, USA, IMMUNOSCIENCE,-0.0119287,0.426842,0,0,0,0,0,0,0
uuid-6158564ac9c646f596674f455ca2bc84,Can you show me the real world data comparing Eliquis to the other NOACs?,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.0192604,0.233652,0,0,0,0,0,0,0
uuid-0c2fcf7d57064dee8b5f2fc0abddd05e,Do you have any real world bleeding data with apixaban?,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.0849493,0.377158,0,0,0,0,0,0,0
uuid-4371918a5ed5485fa8ccf6f2c2d7d40d,What is the reversal development of apixaban?,2016-02-02 00:00:00, USA, CARDIOVASCULAR,0.0833438,0.408563,0,0,0,0,0,0,0
