text,source_type,date,title,text
"A melanoma RTL based on his experience feels that the Regimen rather than PD-1 monotherapy should be used in patients with brain mets, as he has seen 'fabulous' responses in these patients with the Regimen.",Unknown,1458878400.0,,"A melanoma RTL based on his experience feels that the Regimen rather than PD-1 monotherapy should be used in patients with brain mets, as he has seen 'fabulous' responses in these patients with the Regimen."
A melanoma RTL stated that when using the Regimen many of the patients have needed long term corticosteroids (months) for AE's and they have used infliximab in many patients on the Regimen.  Due to this the TL feels more data needs to be generated on the effects of use of these agents on clinical benefit and relapse rates.,Unknown,1458878400.0,,A melanoma RTL stated that when using the Regimen many of the patients have needed long term corticosteroids (months) for AE's and they have used infliximab in many patients on the Regimen.  Due to this the TL feels more data needs to be generated on the effects of use of these agents on clinical benefit and relapse rates.
A community TL has recently shifted to using the Regimen in the 'majority' of his melanoma patients when previously he was primarily using pembro monotherapy.  This shift is due to input from a regional TL and also due to seeing 2 'dramatic' responses in his 2 patients he had put on the Regimen to date.,Unknown,1458705600.0,,A community TL has recently shifted to using the Regimen in the 'majority' of his melanoma patients when previously he was primarily using pembro monotherapy.  This shift is due to input from a regional TL and also due to seeing 2 'dramatic' responses in his 2 patients he had put on the Regimen to date.
Community TL says PD-1's should be used frontline in all melanoma patients and there is no reason to do PDL1 testing in this population and BRAF status does not matter.,Unknown,1458705600.0,,Community TL says PD-1's should be used frontline in all melanoma patients and there is no reason to do PDL1 testing in this population and BRAF status does not matter.
"A NTL stated that due to the myocardiotoxicity that has been seen with the Regimen, the TL test troponin levels weekly for the first 6 weeks on the combination.  The NTL also stated that the myocarditis events are manageable with steroids and ATG.",Unknown,1480741200.0,,"A NTL stated that due to the myocardiotoxicity that has been seen with the Regimen, the TL test troponin levels weekly for the first 6 weeks on the combination.  The NTL also stated that the myocarditis events are manageable with steroids and ATG."
A melanoma RTL stated that they will use nivolumab in patients with RA and possibly even some patients who have undergone solid organ transplant but would never consider using nivolumab in a patient with autoimmune colitis.,Unknown,1475121600.0,,A melanoma RTL stated that they will use nivolumab in patients with RA and possibly even some patients who have undergone solid organ transplant but would never consider using nivolumab in a patient with autoimmune colitis.
"A NTL stated they give all melanoma patients the Regimen, because this is the only option given the data.  The NTL has data from their site showing that the OS curve with the Regimen flattens around 80%.",Unknown,1479704400.0,,"A NTL stated they give all melanoma patients the Regimen, because this is the only option given the data.  The NTL has data from their site showing that the OS curve with the Regimen flattens around 80%."
"A NTL stated that patients receiving the Regimen if they have a PR or CR at 1 year they perform a PET scan  if no metabolically active disease they stop nivolumab maintenance.  If metabolically active disease they biopsy, if only melanocytes seen they stop nivolumab maintenance.  The NTL says more studies need to be done to know when to stop maintenance therapy with PD1 agents.",Unknown,1479704400.0,,"A NTL stated that patients receiving the Regimen if they have a PR or CR at 1 year they perform a PET scan  if no metabolically active disease they stop nivolumab maintenance.  If metabolically active disease they biopsy, if only melanocytes seen they stop nivolumab maintenance.  The NTL says more studies need to be done to know when to stop maintenance therapy with PD1 agents."
A RTL when talking about SMR stated that from the data on nivo and Nivo + Ipi in melanoma along with data with BRAF inhibitos it appears that patients with high LDH don't do as well on any therapy.,Unknown,1479704400.0,,A RTL when talking about SMR stated that from the data on nivo and Nivo + Ipi in melanoma along with data with BRAF inhibitos it appears that patients with high LDH don't do as well on any therapy.
A melanoma RTL stated that they believe there is benefit to the Regimen over PD1 monotherapy and uses the Regimen in 'almost' all their melanoma patients.  The RTL stated that they think 067 will show an OS benefit  at all PDL1 expression level cut-offs based on the data we have on ORR in -067 at the different PDL1 expression levels.,Unknown,1475208000.0,,A melanoma RTL stated that they believe there is benefit to the Regimen over PD1 monotherapy and uses the Regimen in 'almost' all their melanoma patients.  The RTL stated that they think 067 will show an OS benefit  at all PDL1 expression level cut-offs based on the data we have on ORR in -067 at the different PDL1 expression levels.
"A melanoma RTL feels that BMS should be looking at dosing of nivo on a Q3W schedule.  The TL feels that Q2W is too frequent, but that Q4W dosing is too infrequent from a patient compliance standpoint.  The RTL also stated that  they do not think nivo 3mg/kg plus ipi 1mg/kg will 'be enough'.",Unknown,1475208000.0,,"A melanoma RTL feels that BMS should be looking at dosing of nivo on a Q3W schedule.  The TL feels that Q2W is too frequent, but that Q4W dosing is too infrequent from a patient compliance standpoint.  The RTL also stated that  they do not think nivo 3mg/kg plus ipi 1mg/kg will 'be enough'."
A community TL stated that 'some' patients (did not have specific patient characteristics except poor performance status) they will give nivo monotherapy and then add ipi if they do not see a response.  The TL also stated that they have done retreatment with ipi + nivo in 'several' patients have had seen responses with the 'reinduction'.,Unknown,1475121600.0,,A community TL stated that 'some' patients (did not have specific patient characteristics except poor performance status) they will give nivo monotherapy and then add ipi if they do not see a response.  The TL also stated that they have done retreatment with ipi + nivo in 'several' patients have had seen responses with the 'reinduction'.
A melanoma RTL stated that they  'will not' give the Regimen to patients in their late 80's or in their 90's.  The RTL has seen responses to monotherapy PD1 out to 2 years. The RTL stated we are just 'scratching the surface' with IO therapy and believes there will be a less toxic IO combination in the future that will 'rightfully' replace the ipi plus nivo Regimen.,Unknown,1475121600.0,,A melanoma RTL stated that they  'will not' give the Regimen to patients in their late 80's or in their 90's.  The RTL has seen responses to monotherapy PD1 out to 2 years. The RTL stated we are just 'scratching the surface' with IO therapy and believes there will be a less toxic IO combination in the future that will 'rightfully' replace the ipi plus nivo Regimen.
A melanoma RTL stated that we need to have data on when to stop dosing nivolumab in patients.  They stated that continuous dosing will eventually lead to some type of autoimmune side effect such as 'blowing' out the pituitary.,Unknown,1475121600.0,,A melanoma RTL stated that we need to have data on when to stop dosing nivolumab in patients.  They stated that continuous dosing will eventually lead to some type of autoimmune side effect such as 'blowing' out the pituitary.
A melanoma RTL stated that they stop patients nivolumab dosing at 96 weeks if they are on therapy that long based on the -003 study.,Unknown,1475121600.0,,A melanoma RTL stated that they stop patients nivolumab dosing at 96 weeks if they are on therapy that long based on the -003 study.
A community TL that attended ASCO commented that ASCO confirmed his feeling that the Regimen in melanoma is too toxic stating it can actually be detrimental to many patients QoL.  The TL feels that many IO-IO combinations are too toxic and are being used too much.  Additionally when talking about the Regimen in melanoma he stated that ipi needs to be 'dumped' or a less toxic dose or schedule must be determined and he will not use it in patients until that time.,Unknown,1466740800.0,,A community TL that attended ASCO commented that ASCO confirmed his feeling that the Regimen in melanoma is too toxic stating it can actually be detrimental to many patients QoL.  The TL feels that many IO-IO combinations are too toxic and are being used too much.  Additionally when talking about the Regimen in melanoma he stated that ipi needs to be 'dumped' or a less toxic dose or schedule must be determined and he will not use it in patients until that time.
"A melanoma RTL has begun doing PDL1 testing in 'certain' patients since the 067 data was added to the label and will test going forward.  They test in those patients with a poor performance status that they would prefer to give PD1 monotherapy, but if the patient is PDL1 positive they will give the Regimen.",Unknown,1464753600.0,,"A melanoma RTL has begun doing PDL1 testing in 'certain' patients since the 067 data was added to the label and will test going forward.  They test in those patients with a poor performance status that they would prefer to give PD1 monotherapy, but if the patient is PDL1 positive they will give the Regimen."
A melanoma RTL believes that the Regimen has a much faster time to response then either nivo or pembro monotherapy.  In the majority of the melanoma patients they give Regimen upfront.,Unknown,1464753600.0,,A melanoma RTL believes that the Regimen has a much faster time to response then either nivo or pembro monotherapy.  In the majority of the melanoma patients they give Regimen upfront.
A NTL stated that they are still reluctant to give ipi 10 mg/kg even with the OS data in the adjuvant setting due to the deaths in the study.  The NTL stated they are waiting to see the results of the ECOG 3 vs. 10 vs. IFN study and really waiting to see the nivo adj. data.,Unknown,1479704400.0,,A NTL stated that they are still reluctant to give ipi 10 mg/kg even with the OS data in the adjuvant setting due to the deaths in the study.  The NTL stated they are waiting to see the results of the ECOG 3 vs. 10 vs. IFN study and really waiting to see the nivo adj. data.
"A NTL who was previously reluctant to use Ipi in the adjuvant setting due to toxicity stated that given the OS data from -029 shown at ESMO, they feel that the dosing regiman is better, the tail of the curve is more durable than IFN and it is less toxic and the toxicity is manageable.  So the NTL feels it is the new SOC in this setting until PD1 agents become available in the adjuvant setting.",Unknown,1479704400.0,,"A NTL who was previously reluctant to use Ipi in the adjuvant setting due to toxicity stated that given the OS data from -029 shown at ESMO, they feel that the dosing regiman is better, the tail of the curve is more durable than IFN and it is less toxic and the toxicity is manageable.  So the NTL feels it is the new SOC in this setting until PD1 agents become available in the adjuvant setting."
"A  melanoma RTLs have stated they will not use ipi 10 mg/kg in the adjuvant setting, that they would rather hold off to use IO agents in the metastatic setting if the patients were to become metastatic in the future.",Unknown,1475121600.0,,"A  melanoma RTLs have stated they will not use ipi 10 mg/kg in the adjuvant setting, that they would rather hold off to use IO agents in the metastatic setting if the patients were to become metastatic in the future."
A melanoma RTL gives the 4 doses of ipi in the adjuvant setting but does not give additional maintenance doses.,Unknown,1464840000.0,,A melanoma RTL gives the 4 doses of ipi in the adjuvant setting but does not give additional maintenance doses.
A melanoma TL mentioned that they are 'dose reducing' many of their ipi adjuvant patients to 3mg/kg from the 10mg/kg dose because of toxicity.,Unknown,1464753600.0,,A melanoma TL mentioned that they are 'dose reducing' many of their ipi adjuvant patients to 3mg/kg from the 10mg/kg dose because of toxicity.
A melanoma RTL said that recently they have had issues with the ipilimumab not being delivered on time for dosing as indicated when using the APP program to get drug for his Yervoy adjuvant melanoma patients. The drug has arrived up to a week late for dosing and this has happened on multiple occasions now.,Unknown,1458878400.0,,A melanoma RTL said that recently they have had issues with the ipilimumab not being delivered on time for dosing as indicated when using the APP program to get drug for his Yervoy adjuvant melanoma patients. The drug has arrived up to a week late for dosing and this has happened on multiple occasions now.
"A melanoma RTL shared that  a PD-1 agent is used up front unless immediate BRAF inhibitor salvage is necessary.  The combo is used up front in any patients that 'can handle' it (unable to give exact critieria).  For those patients that can't handle the combo, for patients that live far away and are responsible and reliable they use pembrolizumab due to schedule.  For unreliable patients who they want to see more often to check AE's more frequently they use nivolumab monotherapy.  The TL feels there is no difference between the 2 agents in melanoma given the current data; however given the recent NSCLC data from Keynote 10 he does feel that nivolumab may be more favorable in this population.",Unknown,1458878400.0,,"A melanoma RTL shared that  a PD-1 agent is used up front unless immediate BRAF inhibitor salvage is necessary.  The combo is used up front in any patients that 'can handle' it (unable to give exact critieria).  For those patients that can't handle the combo, for patients that live far away and are responsible and reliable they use pembrolizumab due to schedule.  For unreliable patients who they want to see more often to check AE's more frequently they use nivolumab monotherapy.  The TL feels there is no difference between the 2 agents in melanoma given the current data; however given the recent NSCLC data from Keynote 10 he does feel that nivolumab may be more favorable in this population."
"Academic melanoma TL stated that patients with high LDH do much better on IO therapy, regardless of BRAF mutation status and do poorly on targeted therapy. He further stated that factors for him on selecting IO depends on but not limited to the following 1) LDH level 2) integrity of GI tract 3) location of mets 4) requirement for rapid response",Unknown,1475294400.0,,"Academic melanoma TL stated that patients with high LDH do much better on IO therapy, regardless of BRAF mutation status and do poorly on targeted therapy. He further stated that factors for him on selecting IO depends on but not limited to the following 1) LDH level 2) integrity of GI tract 3) location of mets 4) requirement for rapid response"
"Academic melanoma TL stated that patients with high LDH do much better on IO therapy, regardless of BRAF mutation status and do poorly on targeted therapy. He further stated that factors for him on selecting IO depends on but not limited to the following 1) LDH level 2) integrity of GI tract 3) location of mets 4) requirement for rapid response",Unknown,1475294400.0,,"Academic melanoma TL stated that patients with high LDH do much better on IO therapy, regardless of BRAF mutation status and do poorly on targeted therapy. He further stated that factors for him on selecting IO depends on but not limited to the following 1) LDH level 2) integrity of GI tract 3) location of mets 4) requirement for rapid response"
"Lung RTL stated PD-L1 expression is perceived as not being a reliable biomarker but it's being compared to ALK translocation or EGFR mutation which are more reliable because of the biological nature.  He does does test in the 2L for nonSq NSCLC, but uses results to help inform patients of magnitude of response.",Unknown,1465012800.0,,"Lung RTL stated PD-L1 expression is perceived as not being a reliable biomarker but it's being compared to ALK translocation or EGFR mutation which are more reliable because of the biological nature.  He does does test in the 2L for nonSq NSCLC, but uses results to help inform patients of magnitude of response."
"SCCHN RTL believes that nivo and pembro are similar in efficacy, but does not feel confident in the use of durva based on frequency of re-radiation observed her patients on trial.  RTL also feels that while EXTREME is standard of care it's unfortunate to see 1L studies using the regimen as a comparator arm as patients often discontinue due to severe toxicity.",Unknown,1464667200.0,,"SCCHN RTL believes that nivo and pembro are similar in efficacy, but does not feel confident in the use of durva based on frequency of re-radiation observed her patients on trial.  RTL also feels that while EXTREME is standard of care it's unfortunate to see 1L studies using the regimen as a comparator arm as patients often discontinue due to severe toxicity."
Melanoma RTL has observed a few cases of acute heart failure due to immune-mediated myocarditis in patients on regimen or monotherapy nivo or pembro and is looking at routine troponin levels/ECG.,Unknown,1463976000.0,,Melanoma RTL has observed a few cases of acute heart failure due to immune-mediated myocarditis in patients on regimen or monotherapy nivo or pembro and is looking at routine troponin levels/ECG.
"Pharmacist mention that an oncologist at their center had a few patients who had ipi in the past, placed on pembro and progressed.  Physician then put them on regimen in the 2L and have seen responses in a few of these patients.",Unknown,1458964800.0,,"Pharmacist mention that an oncologist at their center had a few patients who had ipi in the past, placed on pembro and progressed.  Physician then put them on regimen in the 2L and have seen responses in a few of these patients."
"TL recently mentioned initiating an adjuvant melanoma trial with fixed dose of pembrolizumab at 200 mg intravenously (IV) q3wk for up to 1 year vs placebo with primary endpoint of RFS.  TL favored fixed dosing and the q3wk dosing is convenient for his patients.

http://www.cpmc.org/professionals/research/trials/oncologymelanoma.html",Unknown,1457928000.0,,"TL recently mentioned initiating an adjuvant melanoma trial with fixed dose of pembrolizumab at 200 mg intravenously (IV) q3wk for up to 1 year vs placebo with primary endpoint of RFS.  TL favored fixed dosing and the q3wk dosing is convenient for his patients.

http://www.cpmc.org/professionals/research/trials/oncologymelanoma.html"
3 Melanoma TLs have stated that they would discontinue nivo mtx if patients achieved a CR withing one year and would would restart regimen or nivo monotherapy if patient relapsed.,Unknown,1467000000.0,,3 Melanoma TLs have stated that they would discontinue nivo mtx if patients achieved a CR withing one year and would would restart regimen or nivo monotherapy if patient relapsed.
Academic melanoma TL stated that the melanoma ASCO data again is confirmatory of what we already know and is still waiting for OS read-out of 067 whether there is significant benefit with regimen vs mono nivo to warrant the toxicities.,Unknown,1466395200.0,,Academic melanoma TL stated that the melanoma ASCO data again is confirmatory of what we already know and is still waiting for OS read-out of 067 whether there is significant benefit with regimen vs mono nivo to warrant the toxicities.
Two melanoma network community LTLs have mentioned the TRAEs from regimen has not been an issue as they have built in management algorithms in the eMAR flagging patients on IO treatment and alerting to laboratory changes potentially tied to immune-mediated toxicities.,Unknown,1466395200.0,,Two melanoma network community LTLs have mentioned the TRAEs from regimen has not been an issue as they have built in management algorithms in the eMAR flagging patients on IO treatment and alerting to laboratory changes potentially tied to immune-mediated toxicities.
RCC RTL said that he would use cabo in the 1L once the data is released just based on the fact that the trial demonstrated superiority over SOC.  He mentioned that the toxicities and cost tied to combination therapy makes the regimen less favorable and would likely not gain much adoption.,Unknown,1464667200.0,,RCC RTL said that he would use cabo in the 1L once the data is released just based on the fact that the trial demonstrated superiority over SOC.  He mentioned that the toxicities and cost tied to combination therapy makes the regimen less favorable and would likely not gain much adoption.
TL refers patients to www.bmsstudyconnect.com for available clinical trials and uses it himself but stated that it would be beneficial for patients and HCPs to have an app that can be downloaded onto a smartphone and has seen this on Genentech's app called iMedConnect.,Unknown,1460433600.0,,TL refers patients to www.bmsstudyconnect.com for available clinical trials and uses it himself but stated that it would be beneficial for patients and HCPs to have an app that can be downloaded onto a smartphone and has seen this on Genentech's app called iMedConnect.
"Research physician said that using combination of two immune agents for MM makes a lot of sense, but he is concerned about additional side effects as seen with nivo + ipi.  This is in reference to the 602 trial.",Unknown,1463457600.0,,"Research physician said that using combination of two immune agents for MM makes a lot of sense, but he is concerned about additional side effects as seen with nivo + ipi.  This is in reference to the 602 trial."
"TL mentioned that he thinks Kyprolis, Pom & Elotuzumab would be a great combination for R/R MM.",Unknown,1463457600.0,,"TL mentioned that he thinks Kyprolis, Pom & Elotuzumab would be a great combination for R/R MM."
"Thought leader feels the ""all oral"" option in MM is why other meds are used in MM.  It is much easier for patients to not have the requirement to come into the clinic every week or every two weeks for an infusion.  Although he feels it may not be as effective, it is a trade-off for the patient.",Unknown,1463457600.0,,"Thought leader feels the ""all oral"" option in MM is why other meds are used in MM.  It is much easier for patients to not have the requirement to come into the clinic every week or every two weeks for an infusion.  Although he feels it may not be as effective, it is a trade-off for the patient."
PD-1 testing may predict outcomes.,Unknown,1474862400.0,,PD-1 testing may predict outcomes.
"HCP asks, ""What should we use after I/O has been used?""",Unknown,1470715200.0,,"HCP asks, ""What should we use after I/O has been used?"""
TL thinks that a melanoma patient with high disease burden should start with a targeted agent to get a rapid response then add Nivo & possibly Ipi to the regimen to get the durability.,Unknown,1470715200.0,,TL thinks that a melanoma patient with high disease burden should start with a targeted agent to get a rapid response then add Nivo & possibly Ipi to the regimen to get the durability.
HCP thinks that going to Nivo after having used Ipi leads to positive outcomes.,Unknown,1470715200.0,,HCP thinks that going to Nivo after having used Ipi leads to positive outcomes.
TL thinks that going from Nivo to Ipi is negative.,Unknown,1470715200.0,,TL thinks that going from Nivo to Ipi is negative.
TL thinks that the most positive aspect of NIVO other than the efficacy is the easy administration.  There are few concerns about the short and relatively uneventful IV administration.,Unknown,1464667200.0,,TL thinks that the most positive aspect of NIVO other than the efficacy is the easy administration.  There are few concerns about the short and relatively uneventful IV administration.
"TL thinks that melanoma should be treated with a single agent, then move to combination therapy.",Unknown,1470715200.0,,"TL thinks that melanoma should be treated with a single agent, then move to combination therapy."
TL feels there is no use for ipi as a single agent in melanoma.,Unknown,1470715200.0,,TL feels there is no use for ipi as a single agent in melanoma.
National melanoma TL mentions that she was impressed with the 3yr KEYNOTE data in that come patients had a complete response and that some of those patients discontinued and response remained. The major question next in melanoma is when can patients stop therapy.,Unknown,1467086400.0,,National melanoma TL mentions that she was impressed with the 3yr KEYNOTE data in that come patients had a complete response and that some of those patients discontinued and response remained. The major question next in melanoma is when can patients stop therapy.
"National melanoma TL mentions that the Keynote -029 data leads to the question of can we get away with a lower dose of ipi. She has major concern with the toxicity with the current nivo/ipi doses with at 55% is in occurring in ""most"" patients. The results of keynote 029 were very promising for the future with a response rate similar to that which is approved for nivo/ipi but needs further follow-up. as of now ipi 1mg/kg is not ready for prime time",Unknown,1467086400.0,,"National melanoma TL mentions that the Keynote -029 data leads to the question of can we get away with a lower dose of ipi. She has major concern with the toxicity with the current nivo/ipi doses with at 55% is in occurring in ""most"" patients. The results of keynote 029 were very promising for the future with a response rate similar to that which is approved for nivo/ipi but needs further follow-up. as of now ipi 1mg/kg is not ready for prime time"
"National melanoma TL states that in speaking with other collegues across various tumor types doc who are using the combination have 1 or more patients in the hospital. She quoted that 1/3 patients end up in the hospital due to an AE. She ""holds her breath"" every time she puts a patient on combination therapy.",Unknown,1467086400.0,,"National melanoma TL states that in speaking with other collegues across various tumor types doc who are using the combination have 1 or more patients in the hospital. She quoted that 1/3 patients end up in the hospital due to an AE. She ""holds her breath"" every time she puts a patient on combination therapy."
"National melanoma TL states at ASCO review that last year she much more concerned with the combination of nivo/ipi, but now that it is approved it is emerging that the combination strategy may be better than single agent. They are not using the combination but very cautiously due to risk of IMAEs. She is still awaiting the 067 OS data (which she was hoping to see at ASCO) to help answer the biomarker question with PDL1.",Unknown,1467086400.0,,"National melanoma TL states at ASCO review that last year she much more concerned with the combination of nivo/ipi, but now that it is approved it is emerging that the combination strategy may be better than single agent. They are not using the combination but very cautiously due to risk of IMAEs. She is still awaiting the 067 OS data (which she was hoping to see at ASCO) to help answer the biomarker question with PDL1."
Local TL explains that he has treated a couple of melanoma patients with the regimen. both patient experienced itching without a rash. patients did not respond to any type of antihistamines or topical steroids. Once patients itching resolved once she went on to single agent nivolumab.,Unknown,1467000000.0,,Local TL explains that he has treated a couple of melanoma patients with the regimen. both patient experienced itching without a rash. patients did not respond to any type of antihistamines or topical steroids. Once patients itching resolved once she went on to single agent nivolumab.
TL has seen stable disease in an ocular melanoma patient that he has treated with the Opdivo/Yervoy regimen. He is very impressed for this population,Unknown,1459310400.0,,TL has seen stable disease in an ocular melanoma patient that he has treated with the Opdivo/Yervoy regimen. He is very impressed for this population
Regional TL and speaker states that he has had 4 patients on the regimen. Not one patient made it through all 4 doses with having to stop due to toxicity.,Unknown,1456462800.0,,Regional TL and speaker states that he has had 4 patients on the regimen. Not one patient made it through all 4 doses with having to stop due to toxicity.
"Regional TL and speaker states that of 4 patient who discontinued regimen due to toxicity. 3/4 had a response, including one patient who only had 2 doses",Unknown,1456462800.0,,"Regional TL and speaker states that of 4 patient who discontinued regimen due to toxicity. 3/4 had a response, including one patient who only had 2 doses"
Regional TL is treating a BRAF+ patient with bulky disease with Taflinar/Mekinist + Opdivo 3mg/Yervoy 1mg and patient is responding very well.,Unknown,1456462800.0,,Regional TL is treating a BRAF+ patient with bulky disease with Taflinar/Mekinist + Opdivo 3mg/Yervoy 1mg and patient is responding very well.
Regional TL is treating a BRAF+ patient with bulky disease with Taflinar/Mekinist + Opdivo 3mg/Yervoy 1mg. patient is experiencing rigors due to BRAF/Mek. Novartis rep told him to use prednisone 10mg per day for the rigors. he is concerned about long term use of steroids with regimen,Unknown,1456462800.0,,Regional TL is treating a BRAF+ patient with bulky disease with Taflinar/Mekinist + Opdivo 3mg/Yervoy 1mg. patient is experiencing rigors due to BRAF/Mek. Novartis rep told him to use prednisone 10mg per day for the rigors. he is concerned about long term use of steroids with regimen
Regional TL is treating a BRAF+ patient with bulky disease with Taflinar/Mekinist + Opdivo 3mg/Yervoy 1mg. patient is experiencing rigors due to BRAF/Mek. Novartis rep told him to use prednisone 10mg per day for the rigors. he is concerned about long term use of steroids with regimen,Unknown,1456462800.0,,Regional TL is treating a BRAF+ patient with bulky disease with Taflinar/Mekinist + Opdivo 3mg/Yervoy 1mg. patient is experiencing rigors due to BRAF/Mek. Novartis rep told him to use prednisone 10mg per day for the rigors. he is concerned about long term use of steroids with regimen
"academic oncologist says that he still thinks that sequencing can be just a great option for patients. After discussing the -064 data, he still wants to see further data as the patient populations were in favor of the nivo -> ipi group",Unknown,1474948800.0,,"academic oncologist says that he still thinks that sequencing can be just a great option for patients. After discussing the -064 data, he still wants to see further data as the patient populations were in favor of the nivo -> ipi group"
"Academic oncologist shares that it is hard to not say that the regimen is not SOC for metastatic melanoma since the ""big guys"" back it. However there still a lot of patients who may not be appropriate candidates including patients with 2 or more comorbidities.",Unknown,1474948800.0,,"Academic oncologist shares that it is hard to not say that the regimen is not SOC for metastatic melanoma since the ""big guys"" back it. However there still a lot of patients who may not be appropriate candidates including patients with 2 or more comorbidities."
New melanoma NP explains that many of her patients that come into clinic have Vitamin D deficiency which was not normally corrected prior to beginning treatment with the regimen. For those patients that they correct the vitamin d before beginning therapy - she has seen a trend towards less toxicity.,Unknown,1469505600.0,,New melanoma NP explains that many of her patients that come into clinic have Vitamin D deficiency which was not normally corrected prior to beginning treatment with the regimen. For those patients that they correct the vitamin d before beginning therapy - she has seen a trend towards less toxicity.
NP at melanoma clinic mentions that they are adding T-vec to one patients opdivo/yervoy since he has a palpable tumor. Currently has only had one dose of each.,Unknown,1468814400.0,,NP at melanoma clinic mentions that they are adding T-vec to one patients opdivo/yervoy since he has a palpable tumor. Currently has only had one dose of each.
NP at melanoma clinic mentions that they have had a few instances in patients who have failed the regimen later go on to get Zelboraf and experience severe rash including edema of the face and one was hospitalized. Never seen rash of this severity with Zelboraf before. Wondering if there is a correlation.,Unknown,1468814400.0,,NP at melanoma clinic mentions that they have had a few instances in patients who have failed the regimen later go on to get Zelboraf and experience severe rash including edema of the face and one was hospitalized. Never seen rash of this severity with Zelboraf before. Wondering if there is a correlation.
NP at melanoma clinic mentions that they have began using T-vec for select patients with palpable tumors otherwise its too cumbersome to send a patient for a CT scan for each dose,Unknown,1468814400.0,,NP at melanoma clinic mentions that they have began using T-vec for select patients with palpable tumors otherwise its too cumbersome to send a patient for a CT scan for each dose
Regional TL was excited to see the merck melanoma data exploring treatment discontinuation. He is now allowing patients in a CR to discontinue treatment and come back for scans at least every 6 weeks. He now feels safe that he has data to show that if they begin to progress they will respond to treatment,Unknown,1467000000.0,,Regional TL was excited to see the merck melanoma data exploring treatment discontinuation. He is now allowing patients in a CR to discontinue treatment and come back for scans at least every 6 weeks. He now feels safe that he has data to show that if they begin to progress they will respond to treatment
Regional TL and speaker states he refuses to use the 10mg dose in ad adjuvant patient. will not treat Stage IIIa patient no matter the nodule involvement,Unknown,1456462800.0,,Regional TL and speaker states he refuses to use the 10mg dose in ad adjuvant patient. will not treat Stage IIIa patient no matter the nodule involvement
Regional TL states that he is treating an adjuvant patient on dialysis with yervoy 10mg and he doing well,Unknown,1456462800.0,,Regional TL states that he is treating an adjuvant patient on dialysis with yervoy 10mg and he doing well
Regional TL and NCCN member explains that he has seen differences in BRAF mutant patients. Even thought the 069 data shows that there is no difference if BRAF +. He has a couple of young BRAF patients that have not responded well to regimen. Wondering if due to BRAF and young age they have a lower somatic mutations.,Unknown,1459396800.0,,Regional TL and NCCN member explains that he has seen differences in BRAF mutant patients. Even thought the 069 data shows that there is no difference if BRAF +. He has a couple of young BRAF patients that have not responded well to regimen. Wondering if due to BRAF and young age they have a lower somatic mutations.
"I've met with several community TLs at different locations recently who have been ""underwhelmed"" by Nivo responses mainly in NSCLC.  The discussions were very similar across TLs making me think its competitor strategy.  TLs stated they have treated a number of pts with either no responses or 1 response.  For this reason, they've decided to test for PDL1 status and their next pt they're treating with Pembro to see if it will increase likelihood of response.  Reactively discussed -057 and KN -010 data and the several TLs changed their mind favoring Opdivo in the PDL1 expressors and wasn't aware of the depth of our data in PDL1 expressors.  A couple of TLs stated they were going to try Pembro ""just to get some experience with the drug"".  Also, did some probing and turns out their ""n"" was small, some pts had prolonged SD, but their overall initial impression was negative.",Unknown,1464753600.0,,"I've met with several community TLs at different locations recently who have been ""underwhelmed"" by Nivo responses mainly in NSCLC.  The discussions were very similar across TLs making me think its competitor strategy.  TLs stated they have treated a number of pts with either no responses or 1 response.  For this reason, they've decided to test for PDL1 status and their next pt they're treating with Pembro to see if it will increase likelihood of response.  Reactively discussed -057 and KN -010 data and the several TLs changed their mind favoring Opdivo in the PDL1 expressors and wasn't aware of the depth of our data in PDL1 expressors.  A couple of TLs stated they were going to try Pembro ""just to get some experience with the drug"".  Also, did some probing and turns out their ""n"" was small, some pts had prolonged SD, but their overall initial impression was negative."
"When reactively discussing durability of IO response in PDL1 expressors and non-expressors in NSCLC, it seems to resonate with TLs that roughly a year and half mDOR for Nivo over Docetaxel in PDL1 expressors and non-expressors.  Roughly a year longer mDOR and roughly 3 fold increase in RR for Opdivo over docetaxel.",Unknown,1464753600.0,,"When reactively discussing durability of IO response in PDL1 expressors and non-expressors in NSCLC, it seems to resonate with TLs that roughly a year and half mDOR for Nivo over Docetaxel in PDL1 expressors and non-expressors.  Roughly a year longer mDOR and roughly 3 fold increase in RR for Opdivo over docetaxel."
