text,source_type,date,title,text
RLT in the Boston area mentioned that she receives calls weekly about the -647 trial. She feels we need to active this trial quickly because patients are in need. Even if we see a 30 percent response this is still good.,Unknown,1477281600.0,,RLT in the Boston area mentioned that she receives calls weekly about the -647 trial. She feels we need to active this trial quickly because patients are in need. Even if we see a 30 percent response this is still good.
RTL in the Boston area mentioned that Merck has a trial in PCNSL open and enrolled one patient in the Boston area. BMS needs to move fast with 647 in order not to lag behind.,Unknown,1477281600.0,,RTL in the Boston area mentioned that Merck has a trial in PCNSL open and enrolled one patient in the Boston area. BMS needs to move fast with 647 in order not to lag behind.
RTL in the community mentioned that he does not see any difference between current checkpoint inhibitors regarding safety and efficacy. Also mentioned that 2 week vs 3 week administration is not a concern given that fact that most patients come in weekly for office visits.,Unknown,1472616000.0,,RTL in the community mentioned that he does not see any difference between current checkpoint inhibitors regarding safety and efficacy. Also mentioned that 2 week vs 3 week administration is not a concern given that fact that most patients come in weekly for office visits.
NTL in the Boston area mentioned that those patients who don't achieve a CR with BV then their response will be short lived. Also mentioned that BV is easy to give with a focused toxicity. Regarding Nivo - toxicity is broader and harder to manage but that Nivo CRs seem to do better,Unknown,1472616000.0,,NTL in the Boston area mentioned that those patients who don't achieve a CR with BV then their response will be short lived. Also mentioned that BV is easy to give with a focused toxicity. Regarding Nivo - toxicity is broader and harder to manage but that Nivo CRs seem to do better
NTL in the Boston area mentioned that he sees Nivo as a maintenance drug in patients with cHL. He sees it being used without RT due to toxicities associated with RT. He also mentioned that he currently does not use RT in PET- patients because of toxicity,Unknown,1472616000.0,,NTL in the Boston area mentioned that he sees Nivo as a maintenance drug in patients with cHL. He sees it being used without RT due to toxicities associated with RT. He also mentioned that he currently does not use RT in PET- patients because of toxicity
NTL in the Boston area mentioned that regarding AVD - A is the most active agent. Also mentioned that stopping A  after 6 cycles patient are doing fine 20 years out,Unknown,1472616000.0,,NTL in the Boston area mentioned that regarding AVD - A is the most active agent. Also mentioned that stopping A  after 6 cycles patient are doing fine 20 years out
RTL mentioned a concept using Jak2 inhibitor with Nivo in RRHL. His thought is to possibly re-sensitize with Jak2 then adding Nivo for augmented response. His concept is based on the data generated out of DFCI using Jak2 which increased PDL1 expression.,Unknown,1472097600.0,,RTL mentioned a concept using Jak2 inhibitor with Nivo in RRHL. His thought is to possibly re-sensitize with Jak2 then adding Nivo for augmented response. His concept is based on the data generated out of DFCI using Jak2 which increased PDL1 expression.
"By using Optivo in AML, it affects the stroma and allows the low-dose chemo to penetrate the tumor and work.",Unknown,1481518800.0,,"By using Optivo in AML, it affects the stroma and allows the low-dose chemo to penetrate the tumor and work."
"With all the very effective agents for cHL, there needs to be discussions about where to use SCT.  There may be a paradigm change where medications are used prior to SCT.",Unknown,1481518800.0,,"With all the very effective agents for cHL, there needs to be discussions about where to use SCT.  There may be a paradigm change where medications are used prior to SCT."
TL feels that the combination of NIVO and DARA would make sense using two antibodies of differing mechanisms of action.  Very concerned about the cost.,Unknown,1481518800.0,,TL feels that the combination of NIVO and DARA would make sense using two antibodies of differing mechanisms of action.  Very concerned about the cost.
Nivo could be useful in combination with Brentuximab earlier in the treatment regimen.,Unknown,1479877200.0,,Nivo could be useful in combination with Brentuximab earlier in the treatment regimen.
Thought Leader feels that the combination of Nivo and brentuximab prior to auto SCT makes good sense.,Unknown,1475640000.0,,Thought Leader feels that the combination of Nivo and brentuximab prior to auto SCT makes good sense.
Brentuximab plus nivolumab do not seem to have durable effect in cHL.,Unknown,1474862400.0,,Brentuximab plus nivolumab do not seem to have durable effect in cHL.
"Investigator said that the combination of brentuximab and bendamustine makes good sense in heme malignancies, but serious infusion reactions limit the use.",Unknown,1475640000.0,,"Investigator said that the combination of brentuximab and bendamustine makes good sense in heme malignancies, but serious infusion reactions limit the use."
TL would like to see a combination of Nivo and ixazemib in refractive NHL.,Unknown,1472788800.0,,TL would like to see a combination of Nivo and ixazemib in refractive NHL.
Thought leader stated that there are some data indicating that ibrutinib is effective in steroid resistant GVHD.,Unknown,1481518800.0,,Thought leader stated that there are some data indicating that ibrutinib is effective in steroid resistant GVHD.
TL said that adding bortezomib to treatment regimen in DLBCL improves response.,Unknown,1475640000.0,,TL said that adding bortezomib to treatment regimen in DLBCL improves response.
Pembro data is very similar as that shown with Nivo in cHL.,Unknown,1475640000.0,,Pembro data is very similar as that shown with Nivo in cHL.
Brentuximab in cHL patients over 60 years of age have a good response but the response is not durable and has very high peripheral neuropathy of about 89%.,Unknown,1475640000.0,,Brentuximab in cHL patients over 60 years of age have a good response but the response is not durable and has very high peripheral neuropathy of about 89%.
TL said that ibrutinib has preferential activity in ABC DLCBL.,Unknown,1475640000.0,,TL said that ibrutinib has preferential activity in ABC DLCBL.
Thought Leader mentioned that lenalidomide is more active in the ABC subtype of relapsed DLBCL.,Unknown,1475640000.0,,Thought Leader mentioned that lenalidomide is more active in the ABC subtype of relapsed DLBCL.
Merck MSL told TL that he would get back to the TL in about 4 months regarding possible trial opportunity.  The Merck MSL also said the TL should check with other checkpoint companies.,Unknown,1474862400.0,,Merck MSL told TL that he would get back to the TL in about 4 months regarding possible trial opportunity.  The Merck MSL also said the TL should check with other checkpoint companies.
The use of CAR-T cellular therapy efficacy may be enhanced by combining it with an immune therapy like nivolumab.,Unknown,1476417600.0,,The use of CAR-T cellular therapy efficacy may be enhanced by combining it with an immune therapy like nivolumab.
Allogeneic transplant doesn't seem to be effective in cHL.,Unknown,1474862400.0,,Allogeneic transplant doesn't seem to be effective in cHL.
TL indicated that a trial should be done to mitigate GVHD following SCT with PD-1 inhibition by reducing the dose and/or waiting more time following the transplant to initiate PD-1 inhibition.,Unknown,1481518800.0,,TL indicated that a trial should be done to mitigate GVHD following SCT with PD-1 inhibition by reducing the dose and/or waiting more time following the transplant to initiate PD-1 inhibition.
It is hard to determine which patients will have GVHD following SCT and PD-1 inhibition.,Unknown,1481518800.0,,It is hard to determine which patients will have GVHD following SCT and PD-1 inhibition.
TL said that about 60% of patients who had problems with GVHD (grade 3-4 and acute) when re-challenged would react again.,Unknown,1481518800.0,,TL said that about 60% of patients who had problems with GVHD (grade 3-4 and acute) when re-challenged would react again.
Local TL stated interest in collaboration with BMS to look at Richter's transformation in CLL with Opdivo and ibrutinib.,Unknown,1481518800.0,,Local TL stated interest in collaboration with BMS to look at Richter's transformation in CLL with Opdivo and ibrutinib.
Scientific Expert says that T-cell exhaustion needs to be explored.  By measuring T-cells before and after transplant and again after PD-1 treatment would help direct certain treatments.,Unknown,1481518800.0,,Scientific Expert says that T-cell exhaustion needs to be explored.  By measuring T-cells before and after transplant and again after PD-1 treatment would help direct certain treatments.
Nivo should work well in NHL in combination with imids.,Unknown,1479877200.0,,Nivo should work well in NHL in combination with imids.
"Thought Leader reviewed the cHL data with Nivo and was very positive pointing out the heavily pre-treated patients, ORR of 87%, PFS at 24 weeks of 86% and 17% CR.",Unknown,1475640000.0,,"Thought Leader reviewed the cHL data with Nivo and was very positive pointing out the heavily pre-treated patients, ORR of 87%, PFS at 24 weeks of 86% and 17% CR."
Thought Leader said that follow-up information on cHL and Nivo treatment shows early CR's and even more CR's occur over time.  Very durable.,Unknown,1475640000.0,,Thought Leader said that follow-up information on cHL and Nivo treatment shows early CR's and even more CR's occur over time.  Very durable.
"TL feels that with all the new agents available for cHL, the discussion needs to be taking place about the sequence of SCT in the treatment strategy of cHL patients.",Unknown,1470715200.0,,"TL feels that with all the new agents available for cHL, the discussion needs to be taking place about the sequence of SCT in the treatment strategy of cHL patients."
HCP would like to see a trial where Nivo is used in combination with other agents (Brentuximub) earlier in the treatment regimen.,Unknown,1470715200.0,,HCP would like to see a trial where Nivo is used in combination with other agents (Brentuximub) earlier in the treatment regimen.
Nivo needs to be used earlier in the treatment regimen for cHL.,Unknown,1470715200.0,,Nivo needs to be used earlier in the treatment regimen for cHL.
"TL thinks that pseudo-progression is possible and that treatment should be continued especially when symptoms are adequate.  He stated that they need to keep the surgeons away, not be too eager to d/c treatment, and be patient with continued treatment.",Unknown,1470715200.0,,"TL thinks that pseudo-progression is possible and that treatment should be continued especially when symptoms are adequate.  He stated that they need to keep the surgeons away, not be too eager to d/c treatment, and be patient with continued treatment."
"HCP thinks that GVHD is a possibility with Nivo in cHL, but this is always monitored very closely and can be managed.",Unknown,1470715200.0,,"HCP thinks that GVHD is a possibility with Nivo in cHL, but this is always monitored very closely and can be managed."
HCP thinks that if a patient with cHL shows increased size of lesions that treatment should be continued as it may be pseudo-progression.  Especially if the symptoms are okay.  Too many practitioners will discontinue thinking the disease is progressing but they need to be patient as the scans show infiltration of immune cells into the tumor.,Unknown,1470715200.0,,HCP thinks that if a patient with cHL shows increased size of lesions that treatment should be continued as it may be pseudo-progression.  Especially if the symptoms are okay.  Too many practitioners will discontinue thinking the disease is progressing but they need to be patient as the scans show infiltration of immune cells into the tumor.
Thought Leader would like to see data on the combination of Opdivo and Brentuximab in early treatment of cHL.,Unknown,1467691200.0,,Thought Leader would like to see data on the combination of Opdivo and Brentuximab in early treatment of cHL.
Regional TL mentioned that he feels physicians in the community are using brentuximab prior to sending patients to transplant.,Unknown,1460347200.0,,Regional TL mentioned that he feels physicians in the community are using brentuximab prior to sending patients to transplant.
RTL feels that the use of Opdivo in HL could cause some Graft vs. Tumor effects.,Unknown,1459310400.0,,RTL feels that the use of Opdivo in HL could cause some Graft vs. Tumor effects.
HCP feels that I/O take longer to respond and treaters need to be more patient to attain durability.,Unknown,1470715200.0,,HCP feels that I/O take longer to respond and treaters need to be more patient to attain durability.
"Transplant physician at an academic center discussed 2 recent patients who were both young and demonstrated refractory disease despite ABVD, ICE salvage and Brentuximab vedotin. He placed both patients on Nivolumab before transplant, the first patient achieved a CR after 2 cycles and the other achieved a PR. Both are now transplant eligible and will receive Auto transplant in November. Due to their refractory disease the TL had originally considered trying to get them eligible for Allo transplant but stated the responses after Nivo were so good he will now proceed with an Auto transplant instead.",Unknown,1477022400.0,,"Transplant physician at an academic center discussed 2 recent patients who were both young and demonstrated refractory disease despite ABVD, ICE salvage and Brentuximab vedotin. He placed both patients on Nivolumab before transplant, the first patient achieved a CR after 2 cycles and the other achieved a PR. Both are now transplant eligible and will receive Auto transplant in November. Due to their refractory disease the TL had originally considered trying to get them eligible for Allo transplant but stated the responses after Nivo were so good he will now proceed with an Auto transplant instead."
"Transplant physician at an academic center discussed a recent patient who had a T-cell rich, B-cell lymphoma who was progressing rapidly on R-CHOP and then subsequent salvage chemo. They discussed during tumor board options for therapy and decided to try Nivolumab. The patient did not obtain a response after 4 doses but instead developed additional disease with a pleural and pericardial effusion biopsy consistent with lymphoma.",Unknown,1477022400.0,,"Transplant physician at an academic center discussed a recent patient who had a T-cell rich, B-cell lymphoma who was progressing rapidly on R-CHOP and then subsequent salvage chemo. They discussed during tumor board options for therapy and decided to try Nivolumab. The patient did not obtain a response after 4 doses but instead developed additional disease with a pleural and pericardial effusion biopsy consistent with lymphoma."
TL at an academic center described a patient who she has treated with nivolumab for cHL with the Nivolumab given prior to transplant. She described that the patient was placed on Brentuximab and did not respond so Nivolumab was added to it. The patient subsequently achieved a CR within 3 months and then proceeded to ASCT. The patient is doing well and had no IMARs.,Unknown,1476417600.0,,TL at an academic center described a patient who she has treated with nivolumab for cHL with the Nivolumab given prior to transplant. She described that the patient was placed on Brentuximab and did not respond so Nivolumab was added to it. The patient subsequently achieved a CR within 3 months and then proceeded to ASCT. The patient is doing well and had no IMARs.
"RTL at a large academic center described 3 current patients on Nivolumab in RR cHL, 2 patients were started before approval and another post approval. All 3 were in CRs by 4 months. She waits to scan her patients at the 4 month time point.",Unknown,1475812800.0,,"RTL at a large academic center described 3 current patients on Nivolumab in RR cHL, 2 patients were started before approval and another post approval. All 3 were in CRs by 4 months. She waits to scan her patients at the 4 month time point."
RTL at an academic medical mentioned that they have used Brentuximab vedotin off label in place of Bleomycin due to the shortage of Bleo.,Unknown,1475553600.0,,RTL at an academic medical mentioned that they have used Brentuximab vedotin off label in place of Bleomycin due to the shortage of Bleo.
"RTL at an academic medical center discussed the Nivolumab data in cHL, stating that even though you don't see as many CRs he is not discouraged. He believes the PRs could become CRs with longer follow up or potentially with the addition of other agents to Nivolumab.",Unknown,1475553600.0,,"RTL at an academic medical center discussed the Nivolumab data in cHL, stating that even though you don't see as many CRs he is not discouraged. He believes the PRs could become CRs with longer follow up or potentially with the addition of other agents to Nivolumab."
RTL at an academic medical described a cHL patient who had failed induction and salvage chemotherapy. The patient was placed on Brentuximab vendotin but only achieved a PR. They decided to add Nivolumab prior to its approval and the patient then achieved a CR and was able to go to an Autologous transplant. Unfortunately the patient experienced a transplant related complication with an RSV infection and subsequent pneumonia and expired.,Unknown,1475553600.0,,RTL at an academic medical described a cHL patient who had failed induction and salvage chemotherapy. The patient was placed on Brentuximab vendotin but only achieved a PR. They decided to add Nivolumab prior to its approval and the patient then achieved a CR and was able to go to an Autologous transplant. Unfortunately the patient experienced a transplant related complication with an RSV infection and subsequent pneumonia and expired.
"RTL discussed a recent RR HL patient who was heavily pre-treated and ineligible for transplant, had been denied because he would not stop smoking. The patient had failed all other therapies including chemotherapy. The patient was started on Nivolumab and is now in a PR 4 months into treatment.",Unknown,1475294400.0,,"RTL discussed a recent RR HL patient who was heavily pre-treated and ineligible for transplant, had been denied because he would not stop smoking. The patient had failed all other therapies including chemotherapy. The patient was started on Nivolumab and is now in a PR 4 months into treatment."
Director of Pediatric Oncology/ Hematology at a large academic center would like to see a study in pediatrics in first relapse looking at Nivolumab vs. Brentuximab vs the combination of Nivolumab and Brentuximab. She stated that she would like to see regimens that reduce the amount of chemotherapy given in this setting due to the risk of long term toxicities.,Unknown,1474430400.0,,Director of Pediatric Oncology/ Hematology at a large academic center would like to see a study in pediatrics in first relapse looking at Nivolumab vs. Brentuximab vs the combination of Nivolumab and Brentuximab. She stated that she would like to see regimens that reduce the amount of chemotherapy given in this setting due to the risk of long term toxicities.
"Director of Pediatric Oncology/ Hematology at a large academic center discussed the need for data with Nivolumab in the pediatric population, stating she receives calls all the time asking what should be done after patients relapse on chemotherapy (i.e. use of Nivolumab or Brentuximab) but doesn't have the answer because don't have data.",Unknown,1474430400.0,,"Director of Pediatric Oncology/ Hematology at a large academic center discussed the need for data with Nivolumab in the pediatric population, stating she receives calls all the time asking what should be done after patients relapse on chemotherapy (i.e. use of Nivolumab or Brentuximab) but doesn't have the answer because don't have data."
"Director of Pediatric Oncology/ Hematology at a large academic center attended at COG meeting recently where a new trial concept was discussed. They are planning a phase 2 trial in first relapse or greater with the combination of Nivolumab and Brentuxiamb vedotin and then based upon response the subjects would be receive either ASCT or if inadequate response the combination of Nivolumab, Brentuximab vedotin and Bendamustine.",Unknown,1474430400.0,,"Director of Pediatric Oncology/ Hematology at a large academic center attended at COG meeting recently where a new trial concept was discussed. They are planning a phase 2 trial in first relapse or greater with the combination of Nivolumab and Brentuxiamb vedotin and then based upon response the subjects would be receive either ASCT or if inadequate response the combination of Nivolumab, Brentuximab vedotin and Bendamustine."
Director of Pediatric Oncology/ Hematology at a large academic center has used Nivolumab in patients as young as 15-18.,Unknown,1474430400.0,,Director of Pediatric Oncology/ Hematology at a large academic center has used Nivolumab in patients as young as 15-18.
Transplant TL at a large community based research organization stated that he realizes the BV PFS data is good but it is very difficult to give 12 months of BV secondary to the peripheral neuropathy patients experience. He stated he has not had anyone complete all 12 months.,Unknown,1471406400.0,,Transplant TL at a large community based research organization stated that he realizes the BV PFS data is good but it is very difficult to give 12 months of BV secondary to the peripheral neuropathy patients experience. He stated he has not had anyone complete all 12 months.
"TL at a large academic medical center has a potential patient for Opdivo in cHL but the patient was ineligible for ASCT, and has failed 5-6 lines of therapy. He is concerned that ""insurance could be an issue with the use of Opdivo in this patient if they look close enough"".",Unknown,1470196800.0,,"TL at a large academic medical center has a potential patient for Opdivo in cHL but the patient was ineligible for ASCT, and has failed 5-6 lines of therapy. He is concerned that ""insurance could be an issue with the use of Opdivo in this patient if they look close enough""."
"Pharmacist at a large community hospital and a cHL survivor stated that ABVD is ""hell"" and very hard to tolerate, but it saved his life. He is hopeful that Nivolumab will move up in the treatment of cHL to lessen these toxicities on patients.",Unknown,1467259200.0,,"Pharmacist at a large community hospital and a cHL survivor stated that ABVD is ""hell"" and very hard to tolerate, but it saved his life. He is hopeful that Nivolumab will move up in the treatment of cHL to lessen these toxicities on patients."
"Pharmacist at a large community hospital described the first cHL patient they used Opdivo on after approval. The patient was a hospitalized 89 y/o male who had failed both AVD and BV. Three hours after the first dose the patient experienced a severe reaction with acute respiratory failure, SOB and bilateral stridor requiring a rapid response team intervention. He was treated with Xopenex and Racemic Epinephrine and the symptoms resolved over the next 24 hours. The patient was discharged home 3 days later and future plans for Opdivo was discontinued. (The event has been reported as an AE.)",Unknown,1467259200.0,,"Pharmacist at a large community hospital described the first cHL patient they used Opdivo on after approval. The patient was a hospitalized 89 y/o male who had failed both AVD and BV. Three hours after the first dose the patient experienced a severe reaction with acute respiratory failure, SOB and bilateral stridor requiring a rapid response team intervention. He was treated with Xopenex and Racemic Epinephrine and the symptoms resolved over the next 24 hours. The patient was discharged home 3 days later and future plans for Opdivo was discontinued. (The event has been reported as an AE.)"
"A NAI and NCCN panelist for MM at a large academic institution in the South region volunteered the following comments about the Hodgkin lymphoma landscape during an ASH abstract review meeting:
""Major changes are on the horizon for the treatment of HL. Immunotherapy is the future for patients with HD. There currently are many trials with multiple anti-PD-1 agents, in combination with many other agents, and in various lines of treatment, including 1L. None of the published studies is an RCT. Anti-PD-1 agents work, but I can't tell you how to use them. Patients who fail standard therapies should receive pembro or nivo until progression or unacceptable toxicity. It is difficult to say anything about the relative efficacy/safety profiles of pembro vs. nivo. Controversies are emerging regarding the role of transplantation in this new context"".",Unknown,1460520000.0,,"A NAI and NCCN panelist for MM at a large academic institution in the South region volunteered the following comments about the Hodgkin lymphoma landscape during an ASH abstract review meeting:
""Major changes are on the horizon for the treatment of HL. Immunotherapy is the future for patients with HD. There currently are many trials with multiple anti-PD-1 agents, in combination with many other agents, and in various lines of treatment, including 1L. None of the published studies is an RCT. Anti-PD-1 agents work, but I can't tell you how to use them. Patients who fail standard therapies should receive pembro or nivo until progression or unacceptable toxicity. It is difficult to say anything about the relative efficacy/safety profiles of pembro vs. nivo. Controversies are emerging regarding the role of transplantation in this new context""."
"RTL at a NCI cancer center noted that nivolumab for cHL is ""fabulous"". In this individuals experience the drug is well tolerated and providing results.",Unknown,1479186000.0,,"RTL at a NCI cancer center noted that nivolumab for cHL is ""fabulous"". In this individuals experience the drug is well tolerated and providing results."
"RTL from an NCI Cancer Center stated that be believes in a PET directed approach to treating lymphoma,  but that changing treatment modifications based on PET results should only be done on trail at this point. In addition, if changes to therapy are going to be made based on a positive PET result, a second biopsy should be conducted to prove disease.",Unknown,1477886400.0,,"RTL from an NCI Cancer Center stated that be believes in a PET directed approach to treating lymphoma,  but that changing treatment modifications based on PET results should only be done on trail at this point. In addition, if changes to therapy are going to be made based on a positive PET result, a second biopsy should be conducted to prove disease."
"NTL at a NCI cancer center stated at a conference that the data with nivolumab in cHL are ""stellar"" particularly in that most of patients on the trial were very sick and that re-treatment can be conducted.",Unknown,1477886400.0,,"NTL at a NCI cancer center stated at a conference that the data with nivolumab in cHL are ""stellar"" particularly in that most of patients on the trial were very sick and that re-treatment can be conducted."
"RTL from a NCI cancer center involved in CA209-039 trial showed stated at a regional conference that data with nivolumab in DLBCL are ""disappointing"" and this therapy is not ready for DLBCL right now.",Unknown,1477886400.0,,"RTL from a NCI cancer center involved in CA209-039 trial showed stated at a regional conference that data with nivolumab in DLBCL are ""disappointing"" and this therapy is not ready for DLBCL right now."
"RTL noted that he is still trying to wrap his head around the ATHERA trial data for high-risk young HL patients noting the PFS benefit with BV but not OS benefit. Thus, not sure if maintenance in cHL is useful.",Unknown,1477886400.0,,"RTL noted that he is still trying to wrap his head around the ATHERA trial data for high-risk young HL patients noting the PFS benefit with BV but not OS benefit. Thus, not sure if maintenance in cHL is useful."
"A NTL and NCCN panel member noted that the International Workshop on Non-Hodgkin Lymphoma has a manuscript in review that proposes updated response evaluation criteria. This criteria will be ""uni-dimensional"" (one rather than two measurements).  One impetus for the update was to reduce compounding errors that occur in the two dimension criteria. There was no clear timeline for publication as it is only the review process.",Unknown,1475208000.0,,"A NTL and NCCN panel member noted that the International Workshop on Non-Hodgkin Lymphoma has a manuscript in review that proposes updated response evaluation criteria. This criteria will be ""uni-dimensional"" (one rather than two measurements).  One impetus for the update was to reduce compounding errors that occur in the two dimension criteria. There was no clear timeline for publication as it is only the review process."
"NTL commented that the cancer center is opening a pembrolizumab vs. brentuximab vendotin trial, but noted that this trial does set up one drug to lose and ""neglects sequencing"" which could be an important part of using these new therapies.",Unknown,1475208000.0,,"NTL commented that the cancer center is opening a pembrolizumab vs. brentuximab vendotin trial, but noted that this trial does set up one drug to lose and ""neglects sequencing"" which could be an important part of using these new therapies."
"A NTL commented that at the recent IWNHL meeting there was a major discussion on the use of scans in lymphoma trials. There is concern that FDA is too heavy on scans for therapies (ie. requiring both contrast CT and PET). Moreover, as scans become utilized more frequently, and the ability to detect MRD increases patients will develop ""scan-xiety"" and always be afraid of what the next scan will say. Thus, there is a need to have a healthy balance between understanding MRD and what level of disease really affects QoL and survival.",Unknown,1475208000.0,,"A NTL commented that at the recent IWNHL meeting there was a major discussion on the use of scans in lymphoma trials. There is concern that FDA is too heavy on scans for therapies (ie. requiring both contrast CT and PET). Moreover, as scans become utilized more frequently, and the ability to detect MRD increases patients will develop ""scan-xiety"" and always be afraid of what the next scan will say. Thus, there is a need to have a healthy balance between understanding MRD and what level of disease really affects QoL and survival."
RTL at large community practice stated that the bleomycin shortage has not affected his practice at this point.,Unknown,1475208000.0,,RTL at large community practice stated that the bleomycin shortage has not affected his practice at this point.
"NTL at an academic center confirmed that the shortage of bleomycin has had an impact on their practice, even though this institution has a stock pile.  As a result, they are treating patients according to the RATHL study by dropping bleomycin from ABVD after two cycles if the PET scan is negative.  In addition, belomycin is not being used for treatment of testicular lymphoma.",Unknown,1472616000.0,,"NTL at an academic center confirmed that the shortage of bleomycin has had an impact on their practice, even though this institution has a stock pile.  As a result, they are treating patients according to the RATHL study by dropping bleomycin from ABVD after two cycles if the PET scan is negative.  In addition, belomycin is not being used for treatment of testicular lymphoma."
"A TL at an NCI cancer center noted that Pembrolizumab is ""taking over"" at their institution and that there was something big coming, the details of which he could not discuss but that is was in both hematology and solid tumors,  noting that pembrolizumab is ""very hot"". In addition, this TL stated if  BMS wants to keep the lead they need to have nivolumab data generation in hematology.",Unknown,1472616000.0,,"A TL at an NCI cancer center noted that Pembrolizumab is ""taking over"" at their institution and that there was something big coming, the details of which he could not discuss but that is was in both hematology and solid tumors,  noting that pembrolizumab is ""very hot"". In addition, this TL stated if  BMS wants to keep the lead they need to have nivolumab data generation in hematology."
"NTL expressed from podium at lymphoma conference that targeting CD47 tumor cells, blocking the ""don't eat me signal"" for macrophages,  is a promising approach to treating HL.",Unknown,1469073600.0,,"NTL expressed from podium at lymphoma conference that targeting CD47 tumor cells, blocking the ""don't eat me signal"" for macrophages,  is a promising approach to treating HL."
"During a lymphoma conference, a NTL stated from podium that the successful retreatment of a patient with nivolumab for cHL means that there is no T cell memory response generated from nivolumab therapy. in 1:1 discussion afterward, TL stated the belief that PD-1 therapy in cHL is not acting on T cells, but other cells outside the tumor.",Unknown,1468987200.0,,"During a lymphoma conference, a NTL stated from podium that the successful retreatment of a patient with nivolumab for cHL means that there is no T cell memory response generated from nivolumab therapy. in 1:1 discussion afterward, TL stated the belief that PD-1 therapy in cHL is not acting on T cells, but other cells outside the tumor."
RTL at a large community practice suggested that clinical trials for lymphoma allow for some previous chemo treatments because many patients get treated for a short period before being able to see a physican that can offer a trial.,Unknown,1468814400.0,,RTL at a large community practice suggested that clinical trials for lymphoma allow for some previous chemo treatments because many patients get treated for a short period before being able to see a physican that can offer a trial.
"RTL at an academic cancer center noted several patients in his practice that have received nivolumab either before or after allo-SCT. This TL thinks that nivolumab post allo-SCT is acceptable, but stressed the need to monitor patients and the continued need for data collection.",Unknown,1467259200.0,,"RTL at an academic cancer center noted several patients in his practice that have received nivolumab either before or after allo-SCT. This TL thinks that nivolumab post allo-SCT is acceptable, but stressed the need to monitor patients and the continued need for data collection."
"While discussing a recent poster from the ASH Meeting on Lymphoma Biology examining the incidence of GVHD from any anti-PD-1 therapy after allogeneic SCT, a RTL at an academic center offered that he does not think current data (and his experience) should prevent using anti-PD-1 therapy after allo-SCT; but would require careful monitoring.",Unknown,1467000000.0,,"While discussing a recent poster from the ASH Meeting on Lymphoma Biology examining the incidence of GVHD from any anti-PD-1 therapy after allogeneic SCT, a RTL at an academic center offered that he does not think current data (and his experience) should prevent using anti-PD-1 therapy after allo-SCT; but would require careful monitoring."
"TL at an academic center was uncertain the role Opdivo will play in his lymphoma practice given that other agents work well. Assumes however, that upfront use will be tried given the benefit in the relapse setting.",Unknown,1466568000.0,,"TL at an academic center was uncertain the role Opdivo will play in his lymphoma practice given that other agents work well. Assumes however, that upfront use will be tried given the benefit in the relapse setting."
Community HCP offered that he is using Opdivo in first-line cHL for patient who was a poor candidate for chemo based on performance status and co-morbidities.,Unknown,1462161600.0,,Community HCP offered that he is using Opdivo in first-line cHL for patient who was a poor candidate for chemo based on performance status and co-morbidities.
"TL presenting at a national congress stated that even though cHL is the ""poster child"" for  PD-1 blockade in hematologic malignancies, there may be a role in DLBCL and FL, but will be limited to certain populations.",Unknown,1461816000.0,,"TL presenting at a national congress stated that even though cHL is the ""poster child"" for  PD-1 blockade in hematologic malignancies, there may be a role in DLBCL and FL, but will be limited to certain populations."
TL at an academic center feels that the data from the ATHERA trail will promote use of BV in earlier settings leaving less options in the post-transplant setting.,Unknown,1459828800.0,,TL at an academic center feels that the data from the ATHERA trail will promote use of BV in earlier settings leaving less options in the post-transplant setting.
TL at academic center noted that there is a big gap in secondary CNS lymphoma and that the population is bigger than primary. Offered that Merck is doing a trial in primary CNS lymphoma and is missing an bigger opportunity.,Unknown,1459310400.0,,TL at academic center noted that there is a big gap in secondary CNS lymphoma and that the population is bigger than primary. Offered that Merck is doing a trial in primary CNS lymphoma and is missing an bigger opportunity.
"RTL and academic center spoke positively about anti-PD1 therapy in lymphoma, noted that transformed lymphoma and EBV-driven lymphomas are gaps in research, offered anecdote that they treated nasal NK driven lymphoma off-study with promising reuslts.",Unknown,1459310400.0,,"RTL and academic center spoke positively about anti-PD1 therapy in lymphoma, noted that transformed lymphoma and EBV-driven lymphomas are gaps in research, offered anecdote that they treated nasal NK driven lymphoma off-study with promising reuslts."
"NTL at an academic center noted that although the topic of pseudoprogression is being understood in solid tumors, there is a gap in the understanding of how to interpret responses when using IO agents in hematologic malignancies.  NTL suggested that either BMS internally, or in partnership, review available PET data from trials  in HL and correlate with outcomes for patients. This information would  help clinicians understand responses of hematologic malignancies during treatment with IO agents.",Unknown,1458792000.0,,"NTL at an academic center noted that although the topic of pseudoprogression is being understood in solid tumors, there is a gap in the understanding of how to interpret responses when using IO agents in hematologic malignancies.  NTL suggested that either BMS internally, or in partnership, review available PET data from trials  in HL and correlate with outcomes for patients. This information would  help clinicians understand responses of hematologic malignancies during treatment with IO agents."
