text,date
"A regional TL offered that much like his patients receiving radiation and taking concomitant ACE-inhibitors, his Nivo patients on ACE-inhibitors seem to respond better and are much less likely to get diarrhea, nephritis and pneumonitis.",1458619200.0
A regional TL said that he does not test for PDL1 in any patients because he thinks it is a poor biomarker.  He does not trust the IHC assays and he does not want to put the patient through the hassle of a biopsy.  He will wait to see if a soluble markers is bound; until then he will use Nivo exclusively.,1457672400.0
"A regional TL shared that PDL1 testing is not necessary.  He believes there are too many variables to make it useful (ex. core vs. periphery, primary vs. met, archived vs. fresh.)",1457672400.0
"A regional TL shared that he thinks the 50% PDL1 threshold for Pembro is ""absurd"" and casts doubt on how reliable their IHC assay is.",1457672400.0
"A regional TL offered that even in the firstline setting when PDL1 testing is required, he will still choose Nivo because he thinks q2w dosing is superior to q3w.",1457672400.0
"A regional lung TL at a large hospital system offered that he is PDL1 testing his lung patients.  If they are PDL1 negative or low expressers, he will treat with Nivolumab.  If they are high expressers, he will treat with Pembrolizumab.",1456981200.0
A regional melanoma TL shared with me that he does not do PDL1 testing in general so he predominantly uses Nivo for his lung patients.  He does have patients requesting PDL1 testing and uses Pembro for those patients who specifically request it.  Interestingly he does not use the Merck PDL1 assay; instead he just sends it out.  He offered that one patient had had 95% expression and experienced a near CR.,1456722000.0
"A national lung TL said that in the first line setting, he would need to see a 50% difference in efficacy between two different PD1 inhibitors.  Without that, he would probably have to fall on dosing frequency as the deciding factor.",1455253200.0
A local HCP offered to me that he will only scan his Opdivo lung patients at week 12.  He thinks that scanning at week 9 captures pseudoprogression and he hopes to avoid detecting that.,1455080400.0
A regional TL offered that she had a case of a delayed pseudoprogression that presented at the 20th dose of Nivo.  She treated through the progression and noticed resolution at next scan.  She said this is the latest incidence she has experienced but that pseudoprogression happens more frequently than is reported.,1454907600.0
"A regional TL shared with me that he believes the Nivo lung data always looks more positive that the pembro efficacy data ""no matter what way you cut the data.""",1454907600.0
"A regional lung TL shared that she has a SCLC patient who underwent genomic testing and was found to have PDCD1LG2 amplification (a PDL2 ).  She thinks that this will render the patient more responsive to Nivolumab so she is starting the patient on Nivo and said that if he or she does OK, she will try to add on Ipi.  I confirmed with her that she knew this was currently off-label.",1466568000.0
"TL mentioned that it ""looks like elo is in trouble"" after attending speaker training. He said that ""Your messaging is changing and sales leveling off very early since your launch.""",1464062400.0
"Patrick Yoon and I met with a NTL in the midwest.  She shared these insights.

She felt given OAK BMS will have difficulty in second line going forward due to dosing issues.  She did not feel the difference between Nivo and Atezo in the PDL-1 neg population was substantial.

Discussed a patient with NSCLC she was treating with Nivo 3 Ipi 1 with a sustained CR

Stated KM curve in 026 was ""reassuring""

She felt that for patients with good responses she was definitely seeing significantly less long term fatigue with Nivo",1477800000.0
"I met with a NCCN NSCLC panelist in the midwest.  He offered these insights

On OAK at ESMO he stated he and the panel viewed the data to be good, roughly like Opdivo.  On the issue of the ESMO data showing ""positive"" results in the PDL-1 negative population, we went over the issues and he stated the panel recently discussed this.  Stated there was not strong enthusiasm of panel for the PDL-1 negative argument due to reasons we discussed internally, but also due to low numbers and at this point unpublished data (he stressed this).  That said given indication of atezo unlikely to get NCCN recommendation more restrictive than label.

Agreed with just about everybody else that 026 was surprise, likely trial design, etc.

On KN 021 stated panel felt the data way to early to recommend Chemo/Pembro in any way.  Had no opinion on whether IO/IO or IO/chemo likely to be superior

Stated NCCN was working on recommendation on how to use PDL-1 cutoffs in some future statement.  This is second NCCN panelist to mention this to me.  Other was in cHL.  Stated majority of effort was in the 1-100% area (as opposed to 0-3+)  Commended BMS for working with Ventana

Noted when voting any member whose name was on relevant paper must recuse self.",1477540800.0
RTL at university hospital remarked on discussing flat dosing:  She worried for a lot of her patients...She treats lung and stated in that disease many patients are significantly less than 70 kg and worries flat 240 dose may be too much.  That said she noted that she and colleagues do follow label now and do not dose less,1475899200.0
"NTL from NCCN institution remarked that in his opinion, within appox 4-12 months the front line setting would look like PDL-1 over 50% will be pembro OR nivo.  Under 50% will still be doublet, but that could/would change with more time",1474689600.0
"I met with NCCN panelist for SCLC (though sees mostly NSCLC) at an NCCN center in  midwest.  She offered these insights:

She stated in her patient population she is seeing patients come in with info, asking for pembro as it did not ""fail"" trial like nivo.  Patients on nivo not asking to switch

On NCCN panel and SCLC she stated that Nivo and Nivo/Ipi given 2B rather quickly and without much discussion.  Stated this was bar was so low in second line SC.  She stated this ""sort of thing"" is considered by panel.  Stated bar would be somewhat higher in first line SCLC  (Topo/etc. has good RR but poor DOR, both important)

She, like others, felt pembro would likely get NCCN listing at 50% when data published.  She felt for nivo in first line the bar for listing would be quite high.  i.e. as pembro failed primary endpoint, if there was positive data (say at ESMO) for a cut-off above 5%, that data would have to be very good to get a listing.  This contrasts to most other panelists opinions I have heard.

On the design of 026 she felt that BMS probably had good advice given to us at ad boards when designing trial but we did not listen (she did not expand on this)

She stated that her institution just started testing for PDL-1 in house.  Prior it took 2-3 weeks for results.  Now takes 2 days",1474171200.0
"Regional TL mentioned that he, and essentially all colleagues look at 024 and 026 and feel if BMS picked higher cut-off nivo would have been positive.  Feel no difference between agents",1474171200.0
"I met with an oncologist specializing in lung at a university hospital in south/Midwest.  He shared a number of interesting insights.  They centered on a theme or two and I will try and tie them together here:

He uses a lot of PD-1 agents and he mostly uses Pembro (though has used nivo appox 5 times with at least 2 responses).  The reasons were multi-factorial.  He mentioned he was swayed by a conversation he had with Roy Herbst a while back.  His reasons were:  1)  Felt pembro offered better SE profile (personal experience)    2) Pembro cheaper  3)  Better for patients being q3

We discussed all this in detail but briefly:

We discussed BMS cost data.  He felt the wastage issue does not help much.  For example he would use 200 pembro if the patients would ""require"" say 220.  He said ""Think about it:  If there is an AE you do not dose reduce.  The reason is that going down the dose curve does not really change anything once a critical dose is there.""   He felt the same with efficacy, as long as it was ""close"" the patient would get the benefit.   Did not worry about small mg differences and thus felt pembro cheaper.

We also discussed Keynote 10 data.  He did not feel Merck's different dosages were an issue (again mentioned Roy Herbst)…He actually said BMS did studies poorly by taking all comers.

He felt patients with 1-2 years of life do not want to live in doctor office (q2 vs q3)

We discussed second line and he felt it was unfair to compare Nivo (and pembro I assume) to Doce in second line…Stated now the other standard in second line is docetaxel and Ramucirumab",1466740800.0
"Community TL reporting that testing for PDl-1 is standard of practice in their local institution.  Based on results, using Pembro for those patients testing positive.",1461297600.0
"Community TL using Pembro in select older patients for tolerability/safety concerns.  In some instances, due to frequency advantage of Pembro versus Opdivo",1461297600.0
Community thought leader expressing concerns with use of biomarkers and sequencing in the event patient progresses on OPDIVO; not sure how  PDL-1 positivity would help in decision making with regards to next treatment option if progressed on OPDIVO.,1460952000.0
clinical provider from large academic practice stated that they use keytruda in lung and melanoma cancers regardless of PD-L1 expression since nivo and keytruda are the same class of drugs and they see good patient outcomes.,1478404800.0
"NSCL metastatic lung pt who was treated with opdivo in academia with good tolerance and improved ECOG, however was found to have progressive disease on imaging while under care in academia and was switched to chemotherapy. The current oncology practice would like to offer him treatment with opdivo again if disease progression on chemo noted. Request for information on resuming opdivo therapy. MIRF was sent.",1468468800.0
Single HCP  onc practice in Houston Texas reported using Opdivo in combination with gemzar or cisplatin in lung cancer. reports positive results,1459396800.0
Large Cleveland Oncology practice physicians stated that the efficacy of opdivo in their practice was significantly lower than the study data. they will still continue to use opdivo due to the lack of options in metastatic lung setting,1459396800.0
"Pharmacist in a large hematology/oncology practice in Tupelo, MS stated that PI for opdivo  is not clear if premedication is needed. This practice has been premeditating with steroids due to it being a monoclonal antibody. discussed that in ordering guide it is stated that premedication including corticosteroids is not required.",1455253200.0
"A leading academic thought leader from New England spoke highly of BMS support for the Lung-MAP study where the ipi/nivo regimen is the preferred therapy for squamous NSCLC patients who are not candidates for targeted agents.  He feels that the less-than-impressive efficacy of pembrolizumab in squamous NSCLC is primarily a result of low number of patients.  He is waiting to see the results from KeyNote 024 and CheckMate 026 where larger populations of squamous and non-squamous populations are studied.  His institution uses the 22C3 pharmDx assay for PD-L1 IHC, but he sees no difference between 22C3 and 28-8 assays.  Responding to a question on how he chooses anti-PD-1 therapies in second line NSCLC, he revealed that most of his patients are low PD-L1 expressers and thus they receive nivolumab therapy.",1468814400.0
P&T pharmacist chair at an NCCN center in the midwest stated that cost data (ie Nivo vs docetaxol lung-tx related adverse events-not shared) is irrelevant to them when there is a clear winner from a clinical trial in either efficacy OR safety from an institutional P&T perspective.,1479704400.0
"The following insights were from an Rad-Onc NCCN panelist

-	Was aware of CM026 and KN024 studies' outcomes. Overall insights very consistent with previous insighths communicated (RE: differences in patient population 026/024, imbalance between the 2 arms in 026)
-	Happy to see that ""we now have a very clear offer for very specific patient population (RE: PDL1 > 50%)""
-	Shared that panelist would NOT recommend the use of pembro for patients who are below the 50% expression level
-	Raised the question about the need ""re-test"" patients in 2L even if they were tested in 1L. Her rational was to be also more selective in 2L and not to use agents who have no approval / no data for low PDL1 expression. This comment was more about pembro in 2L.  
-	Asked what data we was recently presented in lung cancer with nivo
o	Was not aware of small cell lung cancer 032 data. Asked for data through medical information
o	Was not aware of 1L non-small cell lung cancer 012 data. . Asked for data through medical information",1477454400.0
"NCCN panelist in the Midwest stated most patients are treated in the community for NSCLC. When the patients are referred to her, patients are typically post PD1 inhibitor therapy. She stated more trials need to be opened in this space to help guide treatment decisions and advance the science.",1467950400.0
"NCCN panelist in the Midwest stated the following when asked about formulary process: their institutuion uses a ""core"" group of treatment plans as their formulary which goes through chemo council review. She stated they typically require phase 3 data (unless there is a high unmet need). She stated that phase 1 data (like 012) typically would not result in a formulary adoption. When asked specifically if nivo/ipi has been added at this time, she stated it has not.",1467950400.0
"NCCN panelist in the Midwest stated most of her patients have stable disease while on PD1 inhibitors. She stated, from a patient perspective, scanning is stressful for her patients. When coupling that with the lack of guidance the scan gives, she's not scanning as often and wonders, with the evolution of immunotherapy, if the scientific community truly understands how often there is a need to scan.",1467950400.0
Regional payor in the Midwest stated they are very thankful Bristol powered two phase 3 clinical trials in lung cancer to answer the right questions.,1460692800.0
"Regional payor (when presenting lung data) stated she was confused by why Pembro required PDL 1 testing. ""In pharmacy school we learned that if a drug has the same MOA…they're likely the same, why would one require testing and one not?"" Education on trial design and doses studied in Keynote 001 occurred.",1460692800.0
"•	Formulary manager at a regional cancer center stated if he combines vials to minimize waste (ie spreading 3 x 100mg vials of Pembro or Nivo across 2 patients), they payors will often not reimburse. He likes BMS' focus on vial waste and would like to see it go even further.",1456981200.0
"•	TL who is a lung treater at a regional cancer center stated he was looking for a concise way to describe the KN010 data. After presenting the KN010 data and discussing trial comparisons, he stated he believes the best way to verbalize this is that Pembro is a good drug, but it isn't ready for prime time until adequate studies are completed to fully understand the most effective dose. He also stated PDL1 testing was not an option, so currently he cannot recommend Pembro.",1456981200.0
•	TL at a regional cancer center stated he does not use regimen in elderly patients. Highlighted % >75 YO in 067 and ADR in elderly presented at ESMO and changed his understanding.,1456981200.0
•	TL at a regional cancer center stated he is still confused by the  PDL1 expression required to use Pembro. He wasn't sure if it was >50% based on the label or what the cut off was.  He has concerns about using Pembro because he's unsure what expression the payor will reimburse for in the lung setting.,1456981200.0
AI for an academic institution requested non-branded slides (MIRF) to train the pulmonology department on iMARs. Additional TL requested the same slides for the GI department at the same institution. Both TLs were educated on how other institutions are using the wallet cards (stapling business cards and educating patients to call oncologists for symptoms). Both TLs requested additional wallet cards.,1455166800.0
"DOWG chair at an academic institution stated they are reognizing  the limitation of PDL1 testing because when it's a negative value (which she felt most are), it doesn't provide them guidance and has delayed the therapy for the patient.",1455166800.0
TL at an academic institution stated she reserves Pembro for use in high expressors only because BMS does not have the data for high expressors. 012 data set was presented and perception changed.,1455166800.0
"We followed up with a VP of pharmacy for an 85 for profit hospital network that also has over 200 outpatient surgery clinics, who are also partnered with a national hospital GPO.  We reaffirmed access to Nivo and regimen, updated on indications and discussed the economics of wastage, cost and relative value of Nivo for the hospital system.  The customer has centers that use more oncology products than others and they shared where and some patient access challenges.  Follow up was implemented directly.  The for profit hospital systems are unable to take advantage of 340b pricing, even in DSH qualifying individual facilities.",1459483200.0
"We need better categories for insights for HEOR and access.

At a conference for a large Oncology Network in the US, we witnessed the transformation of payment for care in Oncology.  Of 14 applied sites, 13 regional sites for this network of 1600 Oncology providers were accepted into the Medicare pilot - oncology care model -OCM.  That will be 32,000 oncology patients and 800 providers working with Medicare on a bundled care model.  For instance, one regional site recently accepted within the OCM now has an astounding 79% of its revenue coming from bundled payment models.

The way the OCM will be operationalized by this group is as follows:  Go live date is 7/1/2016.  The patient waterfall into the OCM is:  All Medicare patients > OCM candidates >  1st treatment = OCM Patients.  Any cancer, any patient currently undergoing treatment or new patients.  Then there are OCM expectations:  1) Identify patients 2) Use Institute of Medicine treatment plan: a) What is the diagnosis?  b) what is the goal of therapy (e.g. cure, tumor shrink prior to surgery, tx after surgery, life extension, QoL) c) Treatment plan d) social work e) 24/7 access to care, f) prognosis, etc.. The aim is to improve patient quality of care and save money.  

Providers expect to meet daily to discuss the OCM patients (team huddle), they set expectations with patients to call before going to ER, or reaching out to ER to prevent unnecessary tests.  This is a big ask for providers, and IT systems to track.  Customers are already aware  and discussing at this meeting the tension point that will increase when they bring down the cost of total care for oncology by using exceptional effort, that increased drug prices are not where they intend to spend their savings.",1459483200.0
RTL from a large community institution was very impressed with CheckMate 153 from ASCO in decreasing the nivolumab administration time from 60 min to 30 min as it would benefit a lot of his patients within the community.,1473566400.0
"RTL from a large community institution who also happens to be the PI for KEYNOTE-024 at his site mentioned that the results of CheckMate 026 has no importance to him as I-O monotherapy isn't the way to go for 1st line NSCLC.

RTL said that the upcoming CheckMate 227 was a very ""ballsy"" (bold) move by BMS.  RTL mentioned that he was relieved not to see nivo monotherapy in any of the arms for the upcoming CheckMate 227.  On the other hand, RTL was curious on why the 1% PD-L1 level was chosen.  Showed the ORR by PD-L1 expression from CheckMate 012 from ASCO in response and mentioned that there seems to be ORR benefit from the ipi/nivo combination across all expression levels.  Overall, RTL was very impressed at the ipi/nivo combo from CheckMate 012 and intrigued to see how this will play out for CheckMate 227.",1473566400.0
"HCP from a community institution was very excited to see CheckMate 012 and 032 results for first-line NSCLC and SCLC, respectively.  For 012, HCP was shocked at the ORR by PD-L1 expression level for the pooled patients for combination of nivo and ipi.  HCP is eager to see additional results from CheckMate 227.",1469332800.0
"RTL from a large community institution was very impressed with CheckMate 012 first-line data from ASCO.  Moreover, he expressed interest in using ipi+nivo for SCLC based on the positive results from CheckMate 032 presentation and subsequent publication.",1468728000.0
"RTL from a large community institution mentioned that ""pseudoprogression is overrated, especially in the community setting.""  He clarified by saying that it is rather uncommon and referred to an ASCO poster (Abstract 6580, Poster Board #67 by Kurra) by highlighting that there was only a 2% (7/356) incidence from I-O agents (including nivo) per RECIST criteria.

RTL pointed out that there's a danger with community oncologists new to I-O agents that they might misinterpret true progression by dismissing it as pseudoprogression.",1468728000.0
RTL from a large community institution was content to see BMS's commitment to investigating nivo in patients with NSCLC and CNS mets as a poster during ASCO (Goldman et al).,1468728000.0
"RTL from a large community institution was glad to see that Opdivo was safe to be given as a 30-min infusion (vs. 60-min infusion) from the CheckMate 153 poster from ASCO.  However, the RTL was surprised to see that there were more skin AEs (in general) with the 30-min infusion.  He was curious on why that might be the case.",1466913600.0
"RTL from a large community institution mentioned that he was ""surprised that the safety of PD-L1 inhibitors (i.e., avelumab) wasn't as good as PD-1 inhibitors"" in terms of reducing immune-mediated AEs (as originally thought).  RTL was actually one of the authors for the JAVELIN solid tumor trial for avelumab (anti-PD-L1) presented at ASCO.  Interestingly in that poster, RTL mentioned that there was also a 16% infusion-related reaction rate from the 1,300 patients enrolled (pan-tumor), which mandated a premed regimen of APAP and Benadryl into the protocol.",1466913600.0
NTL at a patient advocacy and survivorship conference mentioned the growing trend and importance of Patient Reported Outcome (PRO)-CTCAE criteria in newer NSCLC trials,1462075200.0
"RTL at a patient advocacy and survivorship conference mentioned that genetic/biomarker profiling is extremely important for treatment decisions for metastatic lung cancer and is the first thing he does.

RTL is also looking forward to the future approval of ALECENSA (alectinib) in NSCLC within the 1st line setting.",1462075200.0
"HCP in a fairly progressive community practice has been using Opdivo (single agent) in a patient in 1st line NSCLC.  Patient has been doing very well in tolerability and perceived efficacy (only received 3 doses).

HCP also asked about any trials in 1st line and reactively described CA209-568.  HCP mentioned that, in both the setting of a clinical trial AND in the real world, if patients were offered a choice of q2 vs. q4 week dosing, most patients in his community practice would choose q2 week dosing due to a perceived ""lower"" efficacy with a drug given less often.",1462075200.0
"Two HCPs from a community practice shared they would prefer 3 week dosing vs. 2 weeks in those who are PD-L1 positive.  HCPs inquired if I knew of what differences in efficacy were there, if any, between pembro and nivo.  Reactively shared Keynote 010 data for OS at 2 mg/kg dose and 057 OS data.  HCPs were very impressed with higher OS efficacy in PD-L1 positive patients with Opdivo (and negative patients).",1461816000.0
HCP in North Dakota (high disease burden) recently had representatives from Merck present OS data from Keynote 010 and was under the impression that PD-L1 positive expressors benefited more from Keytruda vs. Opdivo.  Reactively shared Keynote 010 OS data at 2mg/kg dose at 1% cutoff as well as 017 and 057 stratified by PD-L1 expression at 1% cutoff and HCP was ecstatic regarding Opdivo's OS data.  HCPs perception changed as she shared that PD-L1 testing isn't routinely done and was a relief to see this data.,1461470400.0
"HCP in Iowa shared PD-L1 testing is only done if required by a patient's insurance and/or PBM.  He mentioned that PD-L1 status is nice to know, but does not influence his use of checkpoint inhibitors.  Shared nivolumab section within NCCN lung guidelines and was glad to know testing was not required and patients who were PD-L1 negative were recommended to use nivolumab over docetaxel.",1461470400.0
"HCP in MN shared that the Regional TL at her institution went to the New York Lung Cancer Symposium back in November 2015 and the RTL had the following notes:
""Pembrolizumab: Approximately 20% of NSCLC will stain positive for PDL-1, with 40% RR for patients with strong PDL-1 staining
Request PD-L1 testing on all metastatic lung cancers at diagnosis/relapse to guide subsequent second line therapy (including squamous cell):
- If PDL-1 stain >50%, would be most sensible to use pembro, given strong response data in this group
- If PDL-1 stain <1%, would be most sensible to use nivo, given suggestion pembro is less active in this group
- If PDL-1 stain in between, either reasonable""",1457845200.0
Community TL mentioned that she doesn't test for PD-L1 status and is glad that she doesn't have to worry about that at her clinic.,1457326800.0
"RTL from an academic institution was overall impressed with 012 data presented at ASCO.  He was impressed with the spider plots showing the kinetics of response for nivo 3 + ipi 1 q6w.  Moreover, RTL was delighted with the 1-yr OS rate of 100% for PD-L1 expression of 50% or greater, but also noted that it's hard to extrapolate this into real-world data since only 7 out of the 30 patients with quantifiable PD-L1 expression were at that level.

RTL was also surprised that those in the q12w arm had higher treatment-related AEs than the q6w arm overall and for Grade 3-4 AEs.",1466913600.0
"RTL from an academic institution was impressed at the early data for PD-L1 expressors from 012 first-line NSCLC presented at ASCO.  Even though he said that slide #11 (Nivo + ipi efficacy across all tumor PD-L1 expression levels) was ""telling of the importance of PD-L1 testing in first-line,"" he's even more interested in the readout for 227 since it may provide additional info on the combo vs. nivo + chemo in PD-L1 non-expressors.",1466913600.0
"RTL from a large community institution was extremely delighted with the 012 (first-line NSCLC) and 032 (SCLC) data presented at ASCO.  He said that ""you guys [BMS] are really blowing it out of the water"" in terms of our pipeline in lung cancer.  As he also treats melanoma, he was glad that the ipi dose was decreased to 1 mg/kg in 012, but was wondering if it could be possible to do the same in SCLC to decrease toxicity.  RTL was curious on the future follow-up from 032 on recurrence rate.  RTL also mentioned that he's excited for the readout for the 227 trial.",1466913600.0
"A HCP shared with me a patient case where the patient was treated with nivolumab for NSCLC on BMS trial and had moderate clinical benefit, progressed and was treated with Cyramza docetaxel with no benefit. As a last ditch effort, tested for PDL1 expression and came back positive and is now being treated with pembrolizumab. Patient had just received first dose at time of meeting with HCP so outcome not known.",1457326800.0
Academic RTL who participated in -026 shared that he felt the study was simply not powered enough to meet primary endpoint in the 5% cutoff. Felt we should have enrolled at least double the patient population to see the PFS benefit. TL did not feel the lack of PFS benefit from -026 is a big deal in the long run.,1472529600.0
HCP whose practice contracts with ION LLP shared that the treatment choice between PD1s (nivolumab and pembrolizumab) is driven by margins based on their contract with GPO. HCP shared that all commercial patients get nivolumab and medicare patients get pembrolizumab.,1468382400.0
PharmD Research Director at large community practice shared that they are participating in a biomarker registry with BioDesix to evaluate concordance between blood based and tissue based PDL1 testing. She shared that initial data in melanoma showed high concordance and are now working on lung cancer. She did not share which which tissue based assays were being compared.,1463112000.0
"HCP explained that he is incorporating PDL1 testing in non-squamous NSCLC upfront but does not use result to make anti-PD1 choice (prefers nivo). He will use PDL1 results to set expectations and, in the event, the patient is PDL1 negative, nonsmoker with rapidly progressive disease on 1L therapy, would consider ramicirumab+docetaxel second line over nivolumab.",1462507200.0
Investigator commented that barrier to enrollment to -370 study is many physicians use carbo+pem+bev as induction therapy in 1L nonsquamous NSCLC; would then continue with pem maintenance if deemed maintenance was necessary,1461902400.0
"A community TL believes PDL1 testing may play an important role in the future, but currently has only tested a small number of his NSCLC patients mostly out of curiosity to help manage expectations with potential outcomes to Opdivo, not to make a treatment decision",1460088000.0
A community HCP shared that he thinks q3w dosing may be helpful in minimizing the need for dose delay+/- steroids for mild imARs,1460088000.0
A community TL expressed his opinion that Opdivo has greater benefit in squamous patients and less benefit in non-squamous because of the more prominent role of PDL1 in nonsquamous NSCLC,1458878400.0
"HCP shared that he is requesting PDL1 status on all newly diagnosed NSCLC patients via Caris; in most cases, there is not enough tissue to evaluate PDL1. He stated that he is not using PDL1 status to make a decision between which anti-PD1 to order, but rather provide him with information to help determine when to switch a patient from first line chemo to nivolumab.",1458014400.0
"Patient on -153 study (adenocarcinoma) has had a deep PR (site feels it is a CR) and has been on nivo for 42 cycles. Site did not know PDL1 status since this is a -153 patient, but was curious to know PDL1 status and if it impacted patient's response to nivo",1457499600.0
"-153 patient that had clinical benefit with nivo, but ultimately progressed. Was treated with ram+doce and did not benefit. Physician ordered PDL1 as last ditch and patient came back as PDL1+ and is now being treated with pembro. Too early to know if patient will benefit, but thought that this was an interesting example of how PDL1 expression is dynamic. The site did not know PDL1 status before/during nivo treatment.",1457499600.0
An investigator participating in PACIFIC trial shared that enrollment has been very slow to due to a higher than anticipated PDL1 screen-fail rate,1454648400.0
"Began the session with a brief overview of NSCLC and its histologies.  Brief overview of general 1L therapies, and asked the question of what to do next.  The consensus was that immunotherapy is preferred over all other alternatives.  Checkpoint inhibitors are revolutionizing therapy, across histologies and other cancer diagnoses.  Gave great overviews of 017 and 057.  Both were clearly head and shoulders above the standards.  017 indicated that we don't have a good biomarker available for testing, so all-comers strategy worked.  057 showed that PDL1 testing may benefit, but still not really clear.  Everyone essentially benefitted, regardless of expression.  Keynote-001 was a mess of a study.  Her words, not mine.  Pembro did show benefit, but not clear at what dose, what expression level, etc.  Additionally, it was not a Phase 3 trial, so tough to say.  Definitely has anti-tumor activity and an acceptable AE profile, but would choose Nivo over Pembro in NSCLC.  Biomarkers need to be investigated further.  Something else is going on in the tumor microenvironment, so PDL1 is not ready for prime time.  The 2nd part of the session was referring to targeted therapy.  Nothing eye-opening here, just that the addition of agents increases the chances of AE's, without substantially increasing OS.  The moral of the story is that we have a lot of options in NSCLC.  It was a well done session, but immune-oncology came out the winner.",1460520000.0
"I met with a lung NCCN panelist at an NCCN institution and shared the following:
 
•         Institution is expanding and becoming more involved with industry clinical trials in the lung space.
•         Preferred agent in NSCLC is Nivolumab.  Has an indepth understanding of Immuno-Oncology, particulary Keynote-010.  Merck has gotten several things wrong with their agent, including dosing.
•         No reason to ever test in NSCLC.  Believes that the all-comers approach has really demonstrated the benefit to all patients with NSCLC. 
•         Open access to all products, no restrictions to our products in the solid tumor space.
•         Inquired regarding the SCLC space and opportunities for the institution to be involved.
•         Identified as the Head and Neck specialist for this institution, wears two hats. 
a.       This is the second time that I have heard this regarding the NCCN process:  AI shared some unsolicited insights on the topic of how NCCN committees in general consider and review guidelines and updates.  AI says that although the consent and approval of all panelists is sought, the process for doing that can be rather informal, depending on the specific chair of the committee.  For example, review/consent/approval may be done through email communication. 
•         Shared that he sees Nivo moving to 1L and becoming the SOC.",1460520000.0
"Met with NSCLC NCCN panelist:  the following insights were shared regarding 1L monotherapy.  Doesn't think that checkpoint inhibitors will be relevant without the personalization of medicine.  Targeted therapy options are more personlized for the patient in the 1L setting.  Checkpoint inhibitors and targeted chemo may provide a better option.  The Regimen data was promising, but a lot more efficacy and safety trials, more robust, need to be conducted.  There is definite value in Regimen, but more conclusive studies need to be conducted.",1467950400.0
"Access Influencer thinks that he will pembro in 1l in selected patients and may use atezo in 2L, due to it inhibiting PD-L1.  A little bit different compound.  No studies on re treatment with a PD-1 inhibitor in NSCLC.",1478059200.0
"Met with Director of Oncology Service line for national IDN.  In discussing the IDN's Opdivo utilization, question was raised regarding patient testing for PDL1.  Director does not think patients are being tested in 1L.  The Director is not seeing any Keytruda use in 1L or Tecentriq in 2L.  We reactively discussed differences between assays which the Director found very helpful, was not aware of differences.",1478840400.0
"Met with national director of oncology service line for national IDN.  First meeting with this TL. IDN is developing Lung Centers of Excellence.  Has 5 sites identified nationwide. Plan to publish their criteria.  Discussion of IO value compared to CTC.   Shared FDAMA resource on cost of managing TRAEs which led to discussion of total cost of care for patients and providers.  Customer very impressed with data on total cost of care, wants to schedule Opdivo overview for service line leaders and present additional info on cost of adverse events from our lung studies.",1478840400.0
Met with Division Director of Oncology Care Services for a national IDN.  Original appointment booked as ESMO update but conversation moved quickly to combo therapies in 1st line NSCLC which led to customer drug cost concerns.  Was able to move discussion to total cost of IO therapy vs. CTC.  Shared RWD information on total cost of oncology care and cost of managing TRAEs.  Information was well received.  Customer stated that her leadership needed to understand total cost of care and our follow up is to schedule time with IDN leadership to continue discussion.,1478840400.0
Presentation at a regional APRN symposium on NSCLC: large hospital practice using only Opdivo second line noting good efficacy without the need for PDL-1 testing.,1472356800.0
"Heard during a presentation at regional nursing symposium on NSCLC:  general perception is that the combination is ""highly toxic"" and HCPs would be reluctant to give Regimen.  However, few APNs in attendance had given Regimen since most did not treat melanoma.",1472356800.0
"National TL stated that he Is excited about Checkmate 227 results, and is slightly nervous about increases in toxicity, but is very happy to see that BMS has decided to move forward with nivo 3mg q2w and ipi 1mg/kg q6w, because of a more favorable AE profile",1478926800.0
"National TL stated that he will use Pembro in the first line with >50% expression, but is as of yet unsure if he would use nivo monotherapy for those patients who progressed on Pembro in the first line, especially if they were high expressors. Is waiting to see data showing efficacy in using immunotherapy in patients who have already progressed on immunotherapy in the first line",1478926800.0
National TL found the results for Checkamate 026 very interesting.  Believes that there may not be a significant difference between anti-pd1 compounds.,1478926800.0
"National TL stated that though he is unsure why there were significant efficacy differences observed between Checkmate 026 and Keynote 024,  he believes that differences between patient populations enrolled in each of the trials, and perhaps unidenfied differences between PDL1 assays used by each company may have played a significiant role",1478926800.0
RTL shared that thus far when using pembro in the 1L NSCLC setting for patients < 50% PDL1 expression they have met no resistance in having it covered by insurance; TL feels that the insurance company only really looking for 1L data in general and the specifics to PDL1 status aren't necessary (so far) in reimbursement,1480914000.0
Local HCP / TL expressed that patients have the perception that pembro is more active than nivo in patients with previously treated or currently active brain mets; they have come to the clinic seeking a pembro trial over nivo NSCLC trials,1480914000.0
"RTL shared his thoughts on CM-026 presented as ESMO and stated ""it happens"", referencing the failure to meet the primary endpoint of PFS; he felt it was not significant and only continued to highlight the need for further options for patients, in which he thinks combo I-O / I-O will play a critical role",1480914000.0
"RTL feels that scientifically it is difficult to distinguish between pembro in nivo in NSCLC or in SCCHN, going on to state that ultimately the decision will come down to the given pathway at the institution which will more likely rely upon things such as frequency of dosing and cost; RTL further elaborated that the frequency of dosing plays much more importance in an academic setting where patients are traveling farther vs. a community setting where more patients likely live in closer proximity to their treatment facility",1480914000.0
