text,source_type,date,title,text
"A Regional GBM TL, when the topic of Checkmate 026 came up, she stated, ""I have seen the Checkmate 026 data, and I hope it doesn't cause BMS to lose interest in other smaller tumor types (ie, GBM).""",Unknown,1478145600.0,,"A Regional GBM TL, when the topic of Checkmate 026 came up, she stated, ""I have seen the Checkmate 026 data, and I hope it doesn't cause BMS to lose interest in other smaller tumor types (ie, GBM)."""
"A LTL is requesting PD-L1 testing for all 1st line NSCLC pts.  She shared that she is having a difficult time figuring out what test to order and ""its very confusing"".",Unknown,1478145600.0,,"A LTL is requesting PD-L1 testing for all 1st line NSCLC pts.  She shared that she is having a difficult time figuring out what test to order and ""its very confusing""."
A Regional TL shared that they are testing all there NSCLC pts for PD-L1.  He added that his institution is still trying to figure out if they should internalize the PD-L1 test or just continue to send it out.,Unknown,1478145600.0,,A Regional TL shared that they are testing all there NSCLC pts for PD-L1.  He added that his institution is still trying to figure out if they should internalize the PD-L1 test or just continue to send it out.
"A RTL from Boston shared a grand rounds a that ""No one PD-1/PD-L1 inhibitor is better then the other."" He added that ""Study design and the various endpoint give some advantage over others.""",Unknown,1477281600.0,,"A RTL from Boston shared a grand rounds a that ""No one PD-1/PD-L1 inhibitor is better then the other."" He added that ""Study design and the various endpoint give some advantage over others."""
"A LTL form Connecticut, was aware of the CHeckmate 026 data, and inquired further ""BMS studied failed"".  We reviewed the study design, discussed the 2nd line OS data in NSCLC is still valid, and transitioned to 1st line Checkmate 227.  The LTL agree/shared that he has heard great things about the Nivo/Ipi combo regimen (efficacy standpoint), he was not aware BMS was testing Ipi1q6w (with Nivo3q2w) and found that encouraging from an safety standpoint. He plans on continuing to use Nivo in the 2L NSCLC setting and looks forward to the data from Nivo/Ipi in the 1st-line.",Unknown,1476417600.0,,"A LTL form Connecticut, was aware of the CHeckmate 026 data, and inquired further ""BMS studied failed"".  We reviewed the study design, discussed the 2nd line OS data in NSCLC is still valid, and transitioned to 1st line Checkmate 227.  The LTL agree/shared that he has heard great things about the Nivo/Ipi combo regimen (efficacy standpoint), he was not aware BMS was testing Ipi1q6w (with Nivo3q2w) and found that encouraging from an safety standpoint. He plans on continuing to use Nivo in the 2L NSCLC setting and looks forward to the data from Nivo/Ipi in the 1st-line."
"An Pharmacist from major hospital in Rhode Island suggested, with regards to flat dosing, that for pts that weight less than 80kg, they will do 3mg/kg...while for pts that weight more than 80kgs, they will do 240 mg flat dosing.",Unknown,1476417600.0,,"An Pharmacist from major hospital in Rhode Island suggested, with regards to flat dosing, that for pts that weight less than 80kg, they will do 3mg/kg...while for pts that weight more than 80kgs, they will do 240 mg flat dosing."
"A RTL in Lung shared that while its unfortunately that Checkmate 026 was a negative study, with regards to PDL1>50% sub-group, he agree that you can NOT cross compare with other Keynote-24. He also added that ""its not the academic MDs that you need to worry about, its the community MDs that will be cross comparing between trials (Keynote24 with Checkmate-026)""",Unknown,1476158400.0,,"A RTL in Lung shared that while its unfortunately that Checkmate 026 was a negative study, with regards to PDL1>50% sub-group, he agree that you can NOT cross compare with other Keynote-24. He also added that ""its not the academic MDs that you need to worry about, its the community MDs that will be cross comparing between trials (Keynote24 with Checkmate-026)"""
"A National GBM TL inquire with regards to Checkmate 026.  After indepth discussion, he agreed that Keynote-24 can not be cross compared with Checkmate-26 and commended BMS from taking the learning from Checkmate 26 and applying to other clinical trials (ie, Checkmate 227).  He was impressed with the CheckMate 012 combo data, and stated that the future of IO therapy (lung and GBM).",Unknown,1476158400.0,,"A National GBM TL inquire with regards to Checkmate 026.  After indepth discussion, he agreed that Keynote-24 can not be cross compared with Checkmate-26 and commended BMS from taking the learning from Checkmate 26 and applying to other clinical trials (ie, Checkmate 227).  He was impressed with the CheckMate 012 combo data, and stated that the future of IO therapy (lung and GBM)."
"Over the last 2 weeks, regarding Opdivo flat dosing, I have received 3-4 calls around physicians showing concern that their 50-60 kg pts being overdosed (increase risk of toxicity) with 240 mg flat dose.  Many of the conversation led to MDs deciding to continue 3mg/kg for there underweight pts.",Unknown,1475553600.0,,"Over the last 2 weeks, regarding Opdivo flat dosing, I have received 3-4 calls around physicians showing concern that their 50-60 kg pts being overdosed (increase risk of toxicity) with 240 mg flat dose.  Many of the conversation led to MDs deciding to continue 3mg/kg for there underweight pts."
"A RTL from New England shared with Anti PD-1s and Anti-PD-L1, both, the response rates are consistently in the 15-20% range, with PD-L1 remains a challenging biomarker.  Adding that PD-L1 neg tumors may still benefits from drug.",Unknown,1475208000.0,,"A RTL from New England shared with Anti PD-1s and Anti-PD-L1, both, the response rates are consistently in the 15-20% range, with PD-L1 remains a challenging biomarker.  Adding that PD-L1 neg tumors may still benefits from drug."
"A RTL from Boston shared that IO therapy have improved survival in 2nd line NSCLC, ~2-6 months (and may be true in the 1st line, too).",Unknown,1475208000.0,,"A RTL from Boston shared that IO therapy have improved survival in 2nd line NSCLC, ~2-6 months (and may be true in the 1st line, too)."
A RTL from New England shared that Combo IO therapy is being evaluated and may more benefits then mono IO therapy.  She refer to this as the next wave of improvement with IO therapy.,Unknown,1475208000.0,,A RTL from New England shared that Combo IO therapy is being evaluated and may more benefits then mono IO therapy.  She refer to this as the next wave of improvement with IO therapy.
"An Lung RTL shared that she has only used Nivolumab for NSCLC (vs. Pembrolizumab).  She appreciate that Nivo does not require PD-L1 testing. 
She described a level of uneasiness when having to explain the PD-L1 testing to pts.  She added that if the PD-L1 test is positive, then the pt gets falls hope that a drug is really going to work well. If the PD-L1 test is negative, then there is a level of disappointment in the pt. Therefore she rather just not do the test and go with Nivolumab which does not require PD-L1 testing.",Unknown,1454562000.0,,"An Lung RTL shared that she has only used Nivolumab for NSCLC (vs. Pembrolizumab).  She appreciate that Nivo does not require PD-L1 testing. 
She described a level of uneasiness when having to explain the PD-L1 testing to pts.  She added that if the PD-L1 test is positive, then the pt gets falls hope that a drug is really going to work well. If the PD-L1 test is negative, then there is a level of disappointment in the pt. Therefore she rather just not do the test and go with Nivolumab which does not require PD-L1 testing."
"An RTL from an academic center shared that ""I don't even test for PD-L1, because if there are negative, then I am going to give them Nivolumab anyways, and if there are positive, both Pembro and Nivo have OS data...so I am just going to stick with Nivolumab. The only time I test for PD-L1 is when it required on clinical trials. """,Unknown,1454562000.0,,"An RTL from an academic center shared that ""I don't even test for PD-L1, because if there are negative, then I am going to give them Nivolumab anyways, and if there are positive, both Pembro and Nivo have OS data...so I am just going to stick with Nivolumab. The only time I test for PD-L1 is when it required on clinical trials. """
"A RTL at an large academic practice in Boston shared that since Pembro has positive Phase 3 lung data, our institution views Nivolumab and Prembro as being the same.  Due to limited chair availability and pts wanting to come into the city on a q2w basis vs q3w basis, Pembro is being considered as a more convenient alternative option to nivolumab.  However, the RTL did agree that not requiring PD-L1 testing with Nivolumab was definitely more convenient.",Unknown,1453352400.0,,"A RTL at an large academic practice in Boston shared that since Pembro has positive Phase 3 lung data, our institution views Nivolumab and Prembro as being the same.  Due to limited chair availability and pts wanting to come into the city on a q2w basis vs q3w basis, Pembro is being considered as a more convenient alternative option to nivolumab.  However, the RTL did agree that not requiring PD-L1 testing with Nivolumab was definitely more convenient."
"RTL for MM at a large academic center described biggest issue with Daratumumab as the IRRs, stated that mainly with first dose. Stated some patients will get for 5 minutes and react requiring stopping for that day but will come back the next week and do fine.",Unknown,1464235200.0,,"RTL for MM at a large academic center described biggest issue with Daratumumab as the IRRs, stated that mainly with first dose. Stated some patients will get for 5 minutes and react requiring stopping for that day but will come back the next week and do fine."
"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about the role of nivo in 1L NSCLC, said: the scientific community is grappling to explain differences in results of KN-024 and CM-026. Both nivo and pembro are good, but there is no role for nivo in 1L NSCLC at this point.",Unknown,1480050000.0,,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about the role of nivo in 1L NSCLC, said: the scientific community is grappling to explain differences in results of KN-024 and CM-026. Both nivo and pembro are good, but there is no role for nivo in 1L NSCLC at this point."
"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
To control costs in 2L NSCLC setting, starts with 4 doses of nivo or 3 doses of pembro or atezo (if tolerated). Continues treatment if observes PR/CR, SD or no more than a small progression.",Unknown,1480050000.0,,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
To control costs in 2L NSCLC setting, starts with 4 doses of nivo or 3 doses of pembro or atezo (if tolerated). Continues treatment if observes PR/CR, SD or no more than a small progression."
"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about differences between nivo, pembro, and atezo, indicated that the efficacy and safety profiles of the three drugs is equivalent; only clinically meaningful difference is in term of frequency of administration.",Unknown,1480050000.0,,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about differences between nivo, pembro, and atezo, indicated that the efficacy and safety profiles of the three drugs is equivalent; only clinically meaningful difference is in term of frequency of administration."
"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about how to monitor NSCLC patients on IO therapy for pneumonitis, indicated that short-term risk of pneumonitis seems to be low in patients with normal walking O2 blood saturation level. If O2 is normal there is no need for a CT scan.",Unknown,1480050000.0,,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In response to a question about how to monitor NSCLC patients on IO therapy for pneumonitis, indicated that short-term risk of pneumonitis seems to be low in patients with normal walking O2 blood saturation level. If O2 is normal there is no need for a CT scan."
"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In study CM-012, very impressive results were observed with nivo+ipi regimen in patients with PD-L1 expression levels of ≥1% and ≥5%, but cohorts were very small. In KN-021, the pembro+ipi combination regimen was very toxic and more toxic than nivo+ipi. Let's wait for results of CM-227.",Unknown,1480050000.0,,"In the context of an online lecture about IO role in NSCLC (NCCN 2016 Webex Congress Series), a NSCLC NCCN panelist made the following comment from the podium::
In study CM-012, very impressive results were observed with nivo+ipi regimen in patients with PD-L1 expression levels of ≥1% and ≥5%, but cohorts were very small. In KN-021, the pembro+ipi combination regimen was very toxic and more toxic than nivo+ipi. Let's wait for results of CM-227."
"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++OAK study+++
SP142-based PDL1 assay and Roche's complex PDL1 expression algorithm will be a problem in clinical practice down the road.",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++OAK study+++
SP142-based PDL1 assay and Roche's complex PDL1 expression algorithm will be a problem in clinical practice down the road."
"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++OAK study+++
•	Study results will not results in big changes at his academic institution because most patients in 2L are enrolled in RCTs.
•	Atezo will be approved in 2L NSCLC regardless of PDL1 expression level.",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++OAK study+++
•	Study results will not results in big changes at his academic institution because most patients in 2L are enrolled in RCTs.
•	Atezo will be approved in 2L NSCLC regardless of PDL1 expression level."
"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++CM-026 – more personal comments+++ 
•	Does not like the way BMS presents biomarker-outcome relations: results by overlapping PDL1 categories (≥1%, ≥5%, ≥50%) should be supplemented with results by mutually-exclusive categories (1%-4.9%, 5%-49%, ≥50%).
•	BMS research in lung is critically important to patients. Is glad that nivo+ipi development in NSCLC will continue unabated. Reassured by latest CM-012 data.
•	Is not sensitive to the argument that only 16% of patients entering screening in KN-024 received assigned treatments vs. 40% in CM-026: situation is even much worse in RCTs of targeted therapies.",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++CM-026 – more personal comments+++ 
•	Does not like the way BMS presents biomarker-outcome relations: results by overlapping PDL1 categories (≥1%, ≥5%, ≥50%) should be supplemented with results by mutually-exclusive categories (1%-4.9%, 5%-49%, ≥50%).
•	BMS research in lung is critically important to patients. Is glad that nivo+ipi development in NSCLC will continue unabated. Reassured by latest CM-012 data.
•	Is not sensitive to the argument that only 16% of patients entering screening in KN-024 received assigned treatments vs. 40% in CM-026: situation is even much worse in RCTs of targeted therapies."
"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++CM-026 – frequently made comments+++
•	Seemed to be already aware that CM-026 had not met any of its endpoints.
•	Attributed negative results to weak study design and risky research hypotheses.  
•	At this stage, would not change anything to CM-227.
•	Is comfortable with recommendations for nivo and pembro in latest NSCLC NCCN guidelines.",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a RAI/NSCLC panelist advisor made the following comments: 
+++CM-026 – frequently made comments+++
•	Seemed to be already aware that CM-026 had not met any of its endpoints.
•	Attributed negative results to weak study design and risky research hypotheses.  
•	At this stage, would not change anything to CM-227.
•	Is comfortable with recommendations for nivo and pembro in latest NSCLC NCCN guidelines."
"During a proactive meeting to discuss CM-026 data, a member of the NCCN Board of Directors and Executive Director of a large regional cancer center made the following comments:
+++CM-024+++
•	Knew only what had been published in the press release and the ESMO abstract. Was shocked to see that CM-024 had missed all of its endpoints.
•	 Suggested that the following factors probably contributed to the negative results: inclusion of very low PDL1 expressors and low power resulting in major imbalances between groups. 
•	Commented that the PFS KM curves were baffling. Asked if pseudoprogressions in the nivo arm might have played a role (noted that pseudoprogressions seem to be rarer with NSCLC than melanoma, but first follow-up assessment in CM-026 took place early at 6 wks).
•	Suggested that nivo had shown no clinical activity in CM-026. After being reminded that PFS, OS, and ORR were similar in both study arms, agreed that it was more appropriate to conclude that nivo had an efficacy similar to that of CT in PDL1 ≥5% NSCLC, with a better safety profile.",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a member of the NCCN Board of Directors and Executive Director of a large regional cancer center made the following comments:
+++CM-024+++
•	Knew only what had been published in the press release and the ESMO abstract. Was shocked to see that CM-024 had missed all of its endpoints.
•	 Suggested that the following factors probably contributed to the negative results: inclusion of very low PDL1 expressors and low power resulting in major imbalances between groups. 
•	Commented that the PFS KM curves were baffling. Asked if pseudoprogressions in the nivo arm might have played a role (noted that pseudoprogressions seem to be rarer with NSCLC than melanoma, but first follow-up assessment in CM-026 took place early at 6 wks).
•	Suggested that nivo had shown no clinical activity in CM-026. After being reminded that PFS, OS, and ORR were similar in both study arms, agreed that it was more appropriate to conclude that nivo had an efficacy similar to that of CT in PDL1 ≥5% NSCLC, with a better safety profile."
"During a proactive meeting to discuss CM-026 data, a member of the NCCN Board of Directors and Executive Director of a large regional cancer center made the following comments:
+++CM-227+++
•	Indicated that CM-227 might be BMS last chance in lung.
*       Since enrollment is nearly complete would not change anything (e.g., adding a new cohort would not be scientifically sound). 
*       Concerned about cohorts with PDL1 <1% (concerns only partially alleviated by review of CM-012 latest results).",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a member of the NCCN Board of Directors and Executive Director of a large regional cancer center made the following comments:
+++CM-227+++
•	Indicated that CM-227 might be BMS last chance in lung.
*       Since enrollment is nearly complete would not change anything (e.g., adding a new cohort would not be scientifically sound). 
*       Concerned about cohorts with PDL1 <1% (concerns only partially alleviated by review of CM-012 latest results)."
"During a proactive meeting to discuss CM-026 data, a member of the NCCN Board of Directors and Executive Director of a large regional cancer center made the following comments:
+++New NCCN guidelines+++
•	At first wondered if there might be a role for PD1 inhibitors in 1L NSLCL for patients with PDL1 5%-to-50%. However was sensitive to the arguments that: 1) there is no data with pembro in 1L for PDL1<50%NSCLC; 2) no parallel should be made between exploratory results of CM-057 in patients with <1% PDL1 - a trial that met its primary endpoint - and results of CM-026 – a negative study not designed as a non-inferiority trial.",Unknown,1476936000.0,,"During a proactive meeting to discuss CM-026 data, a member of the NCCN Board of Directors and Executive Director of a large regional cancer center made the following comments:
+++New NCCN guidelines+++
•	At first wondered if there might be a role for PD1 inhibitors in 1L NSLCL for patients with PDL1 5%-to-50%. However was sensitive to the arguments that: 1) there is no data with pembro in 1L for PDL1<50%NSCLC; 2) no parallel should be made between exploratory results of CM-057 in patients with <1% PDL1 - a trial that met its primary endpoint - and results of CM-026 – a negative study not designed as a non-inferiority trial."
"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	BMS moves of its therapeutic agents from 2L to 1L setting is too precipitous and scientifically unsound. In 1L setting what matters most is that treatment offers some benefit to as many patients who receive it as possible, not that treatment offers substantial benefit to a small fraction of patients and nothing to another larger fraction of treated patients.",Unknown,1476763200.0,,"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	BMS moves of its therapeutic agents from 2L to 1L setting is too precipitous and scientifically unsound. In 1L setting what matters most is that treatment offers some benefit to as many patients who receive it as possible, not that treatment offers substantial benefit to a small fraction of patients and nothing to another larger fraction of treated patients."
"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	A company proposing a biosimilar to nivo accompanied by a highly-predictive biomarker may be able to steal BMS current competitive advantage.",Unknown,1476763200.0,,"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	A company proposing a biosimilar to nivo accompanied by a highly-predictive biomarker may be able to steal BMS current competitive advantage."
"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	BMS predominant way of presenting biomarker – outcome relationships in overlapping biomarker categories is flawed and potentially misleading. This can be demonstrated by examining what happens in the extreme, and hypothetical, scenario of a study population of 400 patients where PDL1 expression is distributed as follows - <1%, 100 patients; 1%-to-4.9%, 100 patients; 5%-to-49.9%, 100 patients; ≥50%, 100 patients –, and where ORR is 0% in patients with PDL1 expression <50% and 100% in patients with PDL1 expression ≥50%.
PDL1 expression	<1%	1%-to-4.9%	5%-to-49.9%	≥50%
N	100	100	100	100
True ORR	0%	0%	0%	100%
BMS way of presenting biomarker-response relationships
PDL1 expression	<1%	≥1%	≥5%	≥50%
N	100	300	200	100
Patients responding	0	100	100	100
ORR reported	0%	33.3%	50%	100%
The latter representation of the data suggests that treatment is active at PDL1 expression levels of 1%-to49% when it is not.
•	BMS might have become so used to the intrinsically-biased way of presenting dose-response relationships in overlapping biomarker categories that, as a company, it misinterpreted evidence (or lack thereof) for nivo activity among NSCLC patients with low PDL1 expression, which in turns detrimentally influenced the way study CM-026 was designed. In other words, it is possible that many in the company, potentially including personnel involved in trial design, developed a tunnel vision for evaluating PDL1-outcome relationships.",Unknown,1476763200.0,,"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	BMS predominant way of presenting biomarker – outcome relationships in overlapping biomarker categories is flawed and potentially misleading. This can be demonstrated by examining what happens in the extreme, and hypothetical, scenario of a study population of 400 patients where PDL1 expression is distributed as follows - <1%, 100 patients; 1%-to-4.9%, 100 patients; 5%-to-49.9%, 100 patients; ≥50%, 100 patients –, and where ORR is 0% in patients with PDL1 expression <50% and 100% in patients with PDL1 expression ≥50%.
PDL1 expression	<1%	1%-to-4.9%	5%-to-49.9%	≥50%
N	100	100	100	100
True ORR	0%	0%	0%	100%
BMS way of presenting biomarker-response relationships
PDL1 expression	<1%	≥1%	≥5%	≥50%
N	100	300	200	100
Patients responding	0	100	100	100
ORR reported	0%	33.3%	50%	100%
The latter representation of the data suggests that treatment is active at PDL1 expression levels of 1%-to49% when it is not.
•	BMS might have become so used to the intrinsically-biased way of presenting dose-response relationships in overlapping biomarker categories that, as a company, it misinterpreted evidence (or lack thereof) for nivo activity among NSCLC patients with low PDL1 expression, which in turns detrimentally influenced the way study CM-026 was designed. In other words, it is possible that many in the company, potentially including personnel involved in trial design, developed a tunnel vision for evaluating PDL1-outcome relationships."
"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	The strategy of moving nivo/nivo+ipi rapidly from 2L to 1L worked reasonably well for melanoma, but immune response to melanoma is unique. Less spectacular results are likely in 1L with other tumor types.",Unknown,1476763200.0,,"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	The strategy of moving nivo/nivo+ipi rapidly from 2L to 1L worked reasonably well for melanoma, but immune response to melanoma is unique. Less spectacular results are likely in 1L with other tumor types."
"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	Given ipi's toxicity, it could be argued that, even for melanoma, using nivo frontline for all patients and adding ipi to the treatment of non-responders later on as a form of salvage therapy might make more clinical sense than exposing all patients to ipi. The decrease in ipi sales would be compensated by increased nivo sales (i.e, most patients would receive more doses of nivo than the current four median number of doses).",Unknown,1476763200.0,,"A LAI/RTL/former melanoma NCCN panelist/Assoc. Vice Chancellor Clin Res at an academic institution shared the following unsolicited insights during a reactive discussion about ESMO 2016 data:
•	Given ipi's toxicity, it could be argued that, even for melanoma, using nivo frontline for all patients and adding ipi to the treatment of non-responders later on as a form of salvage therapy might make more clinical sense than exposing all patients to ipi. The decrease in ipi sales would be compensated by increased nivo sales (i.e, most patients would receive more doses of nivo than the current four median number of doses)."
A regional TL shared with me that he is now doing PDL1 testing in his firstline NSCLC patients because of the KN-24 approval.  He acknowledged that most patients will not be over 50% positive and confirmed that Nivo will still be SOC for those patients 2nd line.,Unknown,1477368000.0,,A regional TL shared with me that he is now doing PDL1 testing in his firstline NSCLC patients because of the KN-24 approval.  He acknowledged that most patients will not be over 50% positive and confirmed that Nivo will still be SOC for those patients 2nd line.
"A local HCP inquired about the recent -026 data at ESMO.  After going through the data set and explaining the study, he said he was not phased by the study's failure and mentioned that he appreciated BMS for the explanation before ""the Merck reps come in here and try to debunk Opdivo.""",Unknown,1476331200.0,,"A local HCP inquired about the recent -026 data at ESMO.  After going through the data set and explaining the study, he said he was not phased by the study's failure and mentioned that he appreciated BMS for the explanation before ""the Merck reps come in here and try to debunk Opdivo."""
"A national lung TL offered that she has been using Nivo 1L in her NSCLC patients who cannot stand chemo tx.  She said that even despite the -026 press results, she is not changing her course of treatment because she prefers working with BMS over Merck.  She acknowledges the flaw in primary endpoint and said that BMS has been a better partner from a medical and sales point of view.",Unknown,1475208000.0,,"A national lung TL offered that she has been using Nivo 1L in her NSCLC patients who cannot stand chemo tx.  She said that even despite the -026 press results, she is not changing her course of treatment because she prefers working with BMS over Merck.  She acknowledges the flaw in primary endpoint and said that BMS has been a better partner from a medical and sales point of view."
"When asked about his thoughts on the -026 press release, a national lung TL told a group of physicians, ""You can make an excellent drug look bad with poor clinical trial design, and you can make a bad drug look great with strategic clinical trial design.""",Unknown,1473998400.0,,"When asked about his thoughts on the -026 press release, a national lung TL told a group of physicians, ""You can make an excellent drug look bad with poor clinical trial design, and you can make a bad drug look great with strategic clinical trial design."""
"A regional TL shared that he was the PI for a first line NSCLC study with Atezo plus chemotherapy.  He eventually closed the study at his office citing difficulty enrolling, and mentioned that many other sites around the country were also struggling.  He blamed part of it on the fact that he could get Nivo monotherapy approved upfront or enroll in our access support program if necessary.  He said the main deterrent was that he did not feel comfortable treating with PD1 plus chemo upfront because then he does not know what to use 2nd line.",Unknown,1477368000.0,,"A regional TL shared that he was the PI for a first line NSCLC study with Atezo plus chemotherapy.  He eventually closed the study at his office citing difficulty enrolling, and mentioned that many other sites around the country were also struggling.  He blamed part of it on the fact that he could get Nivo monotherapy approved upfront or enroll in our access support program if necessary.  He said the main deterrent was that he did not feel comfortable treating with PD1 plus chemo upfront because then he does not know what to use 2nd line."
A regional lung TL offered to me that she sees no use in using Atezo 2nd line NSCLC.  She feels no need to change her treatment pattern when she has had so much experience and success using Nivo 2L.  She did mention that she is testing for PDL1 in the 1L setting because of the Pembro data.,Unknown,1481259600.0,,A regional lung TL offered to me that she sees no use in using Atezo 2nd line NSCLC.  She feels no need to change her treatment pattern when she has had so much experience and success using Nivo 2L.  She did mention that she is testing for PDL1 in the 1L setting because of the Pembro data.
A regional TL who sees a lot of lung cancer patients offered that he will continue using nivolumab 2L because familiarity trumps anything else--he does not want to use atezolizumab in that setting.,Unknown,1481259600.0,,A regional TL who sees a lot of lung cancer patients offered that he will continue using nivolumab 2L because familiarity trumps anything else--he does not want to use atezolizumab in that setting.
"A regional TL shared that he switched a nivo lung patient over to pembro because his patient had high, but asymptomatic, spikes in creatine but with no nephritis.  He said he felt more comfortable switching to pembro because they do not have renal AE mentioned in their PI.",Unknown,1478145600.0,,"A regional TL shared that he switched a nivo lung patient over to pembro because his patient had high, but asymptomatic, spikes in creatine but with no nephritis.  He said he felt more comfortable switching to pembro because they do not have renal AE mentioned in their PI."
"I met with RTL in lung recently.  She shared the following:

Post ESMO her thoughts were typical of most.  Unclear as to why BMS neg at 50.  Perhaps retrospective nature analysis.  5% too low.  Stated she has a number of trials at her institution and has seen success in first line though obviously anecdotal.

Stated after Merck data she has only had one pt. first line that was ""appropriate"" for pembro but that patient did not get it due to Hx severe RA

Feels excited for combo data, feels IO IO offers better chance that IO Chemo.  Hopes to see data at ASCO",Unknown,1480222800.0,,"I met with RTL in lung recently.  She shared the following:

Post ESMO her thoughts were typical of most.  Unclear as to why BMS neg at 50.  Perhaps retrospective nature analysis.  5% too low.  Stated she has a number of trials at her institution and has seen success in first line though obviously anecdotal.

Stated after Merck data she has only had one pt. first line that was ""appropriate"" for pembro but that patient did not get it due to Hx severe RA

Feels excited for combo data, feels IO IO offers better chance that IO Chemo.  Hopes to see data at ASCO"
"RTL at university center in midwest noted that like most others results of 026/024 were surprise without clear explanation

Noted atezo would have strong potential at his institution mostly due to q 3 dosing

Noted little usage of pembro in first line so far

Felt chemo/IO had strong potential",Unknown,1482123600.0,,"RTL at university center in midwest noted that like most others results of 026/024 were surprise without clear explanation

Noted atezo would have strong potential at his institution mostly due to q 3 dosing

Noted little usage of pembro in first line so far

Felt chemo/IO had strong potential"
RTL in SCCHN noted at his center (Major university in midwest) they were using mostly pembro off trial for HN cancer because it has been approved longer and his center feels access is easier.  This contrasts with another major center in same city who has been using nivo all yr without any insurance issues.,Unknown,1481432400.0,,RTL in SCCHN noted at his center (Major university in midwest) they were using mostly pembro off trial for HN cancer because it has been approved longer and his center feels access is easier.  This contrasts with another major center in same city who has been using nivo all yr without any insurance issues.
