text,source_type,date,title,text
National TL who sits on advisory board for T-vec expressed that there has not been a concept presented for T-vec + regimen. He has been unofficially encouraged to do so.,Unknown,1456462800.0,,National TL who sits on advisory board for T-vec expressed that there has not been a concept presented for T-vec + regimen. He has been unofficially encouraged to do so.
National TL expressed content with the efficacy of the regimen. Has 6 patients on regimen and a few now receiving single agent and all are responding,Unknown,1456462800.0,,National TL expressed content with the efficacy of the regimen. Has 6 patients on regimen and a few now receiving single agent and all are responding
National TL believes that some endocrinopathy AEs can be resolved if caught earlier enough and treated with steroids. Many are allowing the endo AEs to take place and just treat with replacement therapy. he believes this is a disservice to patients,Unknown,1456462800.0,,National TL believes that some endocrinopathy AEs can be resolved if caught earlier enough and treated with steroids. Many are allowing the endo AEs to take place and just treat with replacement therapy. he believes this is a disservice to patients
"Bladder RTL mentioned BMS should design trials in Cisplatin-ineligible pts, pts with poor kidney function, or pts ineligible/intolerant for adjuvant/neoadjuvant chemo.  He said there are a lot of these pts out there and -032 and -275 excluded these patients.",Unknown,1466308800.0,,"Bladder RTL mentioned BMS should design trials in Cisplatin-ineligible pts, pts with poor kidney function, or pts ineligible/intolerant for adjuvant/neoadjuvant chemo.  He said there are a lot of these pts out there and -032 and -275 excluded these patients."
"When speaking of rare tumor types (adrenal tumors, anal, etc) and subtypes of common tumors (MSI-H CRC, Renal Medullary Carcinoma, etc), NTL stated limited data will be needed in these ""orphan type diseases"" for FDA approval because of the scarcity treatment options and very poor prognosis.  There is an opportunity in these settings to generate some data and if you see some responses it may be enough to present to FDA for approval in rare tumor types or recommendation on NCCN guidelines.",Unknown,1465963200.0,,"When speaking of rare tumor types (adrenal tumors, anal, etc) and subtypes of common tumors (MSI-H CRC, Renal Medullary Carcinoma, etc), NTL stated limited data will be needed in these ""orphan type diseases"" for FDA approval because of the scarcity treatment options and very poor prognosis.  There is an opportunity in these settings to generate some data and if you see some responses it may be enough to present to FDA for approval in rare tumor types or recommendation on NCCN guidelines."
"Since press release of CABOSUN data, reports of first line use of Cabo at major academic center.",Unknown,1464753600.0,,"Since press release of CABOSUN data, reports of first line use of Cabo at major academic center."
"NTL mentioned he could not believe Lenvatinib plus everolimus was FDA approved for RCC.  He said ""I was astonished it gained approval for phase 2 data"".  He said the combination is very toxic (diarrhea) requiring numerous dose modifications.  The level of evidence for Nivo is far more robust with phase 3 data and the tolerability is much better, so he'll choose Nivo over TKIs.",Unknown,1464753600.0,,"NTL mentioned he could not believe Lenvatinib plus everolimus was FDA approved for RCC.  He said ""I was astonished it gained approval for phase 2 data"".  He said the combination is very toxic (diarrhea) requiring numerous dose modifications.  The level of evidence for Nivo is far more robust with phase 3 data and the tolerability is much better, so he'll choose Nivo over TKIs."
"RCC TL and I discussed recent approvals of Cabo and Lenvantinib versus Nivo and how they all will fit into the treatment landscape.  He stated in rapidly progressing pts or pts with significant burden of disease he may go with Cabo. We reactively we reviewed the data from the Motzer ASCO GU presentation discussing outcomes based on key baseline therapies that overall describes the superiority of Nivo in all pt subgroups including poor prognostic risk categories, number/sites of mets, and prior therapies.  We also discussed the dynamics of response with TKIs versus IO agents like nivolumab specifically durability of response and consistent OS advantage across phase 3 studies.  He was impressed with data and stated Nivo is 2nd line SOC in all subgroups plus the toxicity profile for Nivo is far superior to other agents.  This seemed to solidify his preference of Nivo over Cabo in all pts including rapidly progressing pt pop.  Tl was not impressed with Lenvantinb and thought it had significant toxicities in combo with everolimus (late line option).",Unknown,1464753600.0,,"RCC TL and I discussed recent approvals of Cabo and Lenvantinib versus Nivo and how they all will fit into the treatment landscape.  He stated in rapidly progressing pts or pts with significant burden of disease he may go with Cabo. We reactively we reviewed the data from the Motzer ASCO GU presentation discussing outcomes based on key baseline therapies that overall describes the superiority of Nivo in all pt subgroups including poor prognostic risk categories, number/sites of mets, and prior therapies.  We also discussed the dynamics of response with TKIs versus IO agents like nivolumab specifically durability of response and consistent OS advantage across phase 3 studies.  He was impressed with data and stated Nivo is 2nd line SOC in all subgroups plus the toxicity profile for Nivo is far superior to other agents.  This seemed to solidify his preference of Nivo over Cabo in all pts including rapidly progressing pt pop.  Tl was not impressed with Lenvantinb and thought it had significant toxicities in combo with everolimus (late line option)."
"NTL mentioned he will be co-chairing an ASCO CME discussing treatment options in metastatic RCC.  The main emphasis of the discussion will be determining how to choose between newly approved treatment options.  During the event, he said his primary recommendation will be nivo 2nd line followed by newly approved TKIs due to a chance for long term OS benefit, longer durability of response, and better tox profile with Nivo.  His treatment algorithm for 2nd line and beyond Nivo>Cabo>Lenv.  Strong supporter of Nivo and he said he will share positive data and positive experiences with drug during CME.",Unknown,1464494400.0,,"NTL mentioned he will be co-chairing an ASCO CME discussing treatment options in metastatic RCC.  The main emphasis of the discussion will be determining how to choose between newly approved treatment options.  During the event, he said his primary recommendation will be nivo 2nd line followed by newly approved TKIs due to a chance for long term OS benefit, longer durability of response, and better tox profile with Nivo.  His treatment algorithm for 2nd line and beyond Nivo>Cabo>Lenv.  Strong supporter of Nivo and he said he will share positive data and positive experiences with drug during CME."
Several TLs have mentioned they have used BMS Access Support or Compassionate use program to request Nivo for off-label use for their pts and they have received approval and used it in those settings.  TLs have been extremely please and applauded the Access Support Program and they are very thankful BMS could help their pts.,Unknown,1457240400.0,,Several TLs have mentioned they have used BMS Access Support or Compassionate use program to request Nivo for off-label use for their pts and they have received approval and used it in those settings.  TLs have been extremely please and applauded the Access Support Program and they are very thankful BMS could help their pts.
"Potential Trend:  Several TLs have expressed that they wait to scan their opdivo treated pts until week 12 unless clinically necessary to bypass the potential ""nightmare"" discussing pseudoprogression with pt.  They said if pt is feeling fine clinically and PS remains stable, they wait to scan.",Unknown,1457240400.0,,"Potential Trend:  Several TLs have expressed that they wait to scan their opdivo treated pts until week 12 unless clinically necessary to bypass the potential ""nightmare"" discussing pseudoprogression with pt.  They said if pt is feeling fine clinically and PS remains stable, they wait to scan."
"General trend emerging through multiple TL engagements:  Duration of treatment - how long to treat pts who have achieved CR or deep, durable PR.  Based on data presented at ASCO demonstrating pts respond after discontinuation of regimen or single agent Nivo, TLs are asking when is it appropriate to stop treatment.  This appears to be a hypothetical discussion at this point. I've only had a couple TLs mention they have pts on Nivo in CR for years and they have discontinued Nivo.  TLs have stated if pt achieved CR and maintained for 6 months to a year they would consider discontinuing treatment.",Unknown,1466308800.0,,"General trend emerging through multiple TL engagements:  Duration of treatment - how long to treat pts who have achieved CR or deep, durable PR.  Based on data presented at ASCO demonstrating pts respond after discontinuation of regimen or single agent Nivo, TLs are asking when is it appropriate to stop treatment.  This appears to be a hypothetical discussion at this point. I've only had a couple TLs mention they have pts on Nivo in CR for years and they have discontinued Nivo.  TLs have stated if pt achieved CR and maintained for 6 months to a year they would consider discontinuing treatment."
TL stated it is impressive that 70% of pts treated with regimen continued to respond even in the absence of the medication.  The question is what to do with the pts who have durable responses for long periods of time.  Next wave of research studies should evaluate the discontinuation of regimen or single agent Nivo for pts who have responded for long periods of time (CR or very deep PR) and retreatment upon progression.,Unknown,1466308800.0,,TL stated it is impressive that 70% of pts treated with regimen continued to respond even in the absence of the medication.  The question is what to do with the pts who have durable responses for long periods of time.  Next wave of research studies should evaluate the discontinuation of regimen or single agent Nivo for pts who have responded for long periods of time (CR or very deep PR) and retreatment upon progression.
RTL stated a significant area of need that BMS needs to focus efforts on is education ER docs around identification and management of IMARs.  The delay in proper management of IMARs by ER docs can have profound effects for example initial mis-management of regimen related colitis could result in perforation quickly.  As more indications come this will become more prevalent.,Unknown,1466308800.0,,RTL stated a significant area of need that BMS needs to focus efforts on is education ER docs around identification and management of IMARs.  The delay in proper management of IMARs by ER docs can have profound effects for example initial mis-management of regimen related colitis could result in perforation quickly.  As more indications come this will become more prevalent.
"Several Tls asking for data on treating patients with autoimmune disorders.  Stated there are many patients out there who have some form of autoimmune disease needing treatment for cancer.  TLs have mentioned they feel comfortable treating pts who have RA or psoriasis but less comfortable treating pts who have colitis, chrohn's, transplant recipient.  Although I've had 1 TL mention she's treated a melanoma who had previous liver transplant with Yervoy and Nivo sequentially with no transplant rejection and near CR.",Unknown,1466308800.0,,"Several Tls asking for data on treating patients with autoimmune disorders.  Stated there are many patients out there who have some form of autoimmune disease needing treatment for cancer.  TLs have mentioned they feel comfortable treating pts who have RA or psoriasis but less comfortable treating pts who have colitis, chrohn's, transplant recipient.  Although I've had 1 TL mention she's treated a melanoma who had previous liver transplant with Yervoy and Nivo sequentially with no transplant rejection and near CR."
"NTL stated one thing he does different when treating pts around the Regimen versus single agent IO is tell the patient no alcohol or Tylenol during treatment because it could exacerbate hepatotoxicity.  In his experience, the colitis and hepatotoxicity with regimen is the most concerning and is attempting to identify strategies that may help curb these toxicities.  He said he's ""floored"" by the data and never thought he would see this in metastatic melanoma.",Unknown,1456635600.0,,"NTL stated one thing he does different when treating pts around the Regimen versus single agent IO is tell the patient no alcohol or Tylenol during treatment because it could exacerbate hepatotoxicity.  In his experience, the colitis and hepatotoxicity with regimen is the most concerning and is attempting to identify strategies that may help curb these toxicities.  He said he's ""floored"" by the data and never thought he would see this in metastatic melanoma."
"1.	Biomarker:  He's not routinely testing for PDL-1 status. He's making his treatment decisions purely on a clinical basis because he doesn't have enough confidence in PDL1 as a biomarker.  He stated although the outcomes are better for PDL1 + pts, PDL1- can still respond durably so he does not want to deprive a pt of the opportunity for long term survival based on PDL1 status.  

2.	Treatment Landscape:  NTL's approach to melanoma pts:  he will attempt to treat all pts with Regimen front-line bc it gives them the best chance for long term OS.  If a pt is elderly (>75y), has comorbidities, or has pre-existing autoimmune disorders that he feels could be exacerbated on Regimen, he'll treat with single agent Nivolumab.  He said he treats most elderly pts with single agent Nivo. He was in agreement with the robust efficacy of regimen and potential benefit for long term OS versus single agent.   He said pts don't want a median increase in survival of a few months.  He said pts want to be on the ""tail end of curve"" and that's what he discusses with pts and that's what Regimen/IO can provide.  NTL was extremely positive on Regimen data and hopes it will have similar results in other tumor types

3.	R&D Research Opportunities:  NTL brought up a discussion regarding mutations and response to immunotherapy.  NTL mentioned pts with high mutational load and tumors associated with high mutational burden tend to have better responses to IO.  We discussed reasoning for this was bc mutations often result in abnormal proteins which are recognized by intracellular immunological machinery, chopped up into small peptides, and presented on the tumor cell surface for immune cells to recognize.  Pts with high mutation load may have more tumor antigens present on the cell surface making them more visible to the immune system. I asked him if it would be a worthwhile research approach to identify potential targets in the intracellular immunological machinery of tumors that could be targeted to enhance the processing of mutated proteins so that you essentially have more mutated proteins being recognized, chopped up, and presented on the cell surface making the tumor even more visible to the immune system.  TL had an ""aha moment"" and was very interested in this idea.  He asked if he could take this idea to his scientists in the lab for further investigation. He felt if you could manipulate the intracellular immunological machinery in the tumor to enhance the processing of mutated proteins (which is inherent to tumors) in combination with immune checkpoint inhibitors, it could potentially result in a more synergistic response - exposing the tumor to the immune system",Unknown,1456635600.0,,"1.	Biomarker:  He's not routinely testing for PDL-1 status. He's making his treatment decisions purely on a clinical basis because he doesn't have enough confidence in PDL1 as a biomarker.  He stated although the outcomes are better for PDL1 + pts, PDL1- can still respond durably so he does not want to deprive a pt of the opportunity for long term survival based on PDL1 status.  

2.	Treatment Landscape:  NTL's approach to melanoma pts:  he will attempt to treat all pts with Regimen front-line bc it gives them the best chance for long term OS.  If a pt is elderly (>75y), has comorbidities, or has pre-existing autoimmune disorders that he feels could be exacerbated on Regimen, he'll treat with single agent Nivolumab.  He said he treats most elderly pts with single agent Nivo. He was in agreement with the robust efficacy of regimen and potential benefit for long term OS versus single agent.   He said pts don't want a median increase in survival of a few months.  He said pts want to be on the ""tail end of curve"" and that's what he discusses with pts and that's what Regimen/IO can provide.  NTL was extremely positive on Regimen data and hopes it will have similar results in other tumor types

3.	R&D Research Opportunities:  NTL brought up a discussion regarding mutations and response to immunotherapy.  NTL mentioned pts with high mutational load and tumors associated with high mutational burden tend to have better responses to IO.  We discussed reasoning for this was bc mutations often result in abnormal proteins which are recognized by intracellular immunological machinery, chopped up into small peptides, and presented on the tumor cell surface for immune cells to recognize.  Pts with high mutation load may have more tumor antigens present on the cell surface making them more visible to the immune system. I asked him if it would be a worthwhile research approach to identify potential targets in the intracellular immunological machinery of tumors that could be targeted to enhance the processing of mutated proteins so that you essentially have more mutated proteins being recognized, chopped up, and presented on the cell surface making the tumor even more visible to the immune system.  TL had an ""aha moment"" and was very interested in this idea.  He asked if he could take this idea to his scientists in the lab for further investigation. He felt if you could manipulate the intracellular immunological machinery in the tumor to enhance the processing of mutated proteins (which is inherent to tumors) in combination with immune checkpoint inhibitors, it could potentially result in a more synergistic response - exposing the tumor to the immune system"
"I asked a NTL what are the unmet needs in melanoma with nivolumab/PD-1 inhibitors.  He stated the following 1) After a pt response, when can you stop giving IO therapy or hold IO therapy? 2) What drugs after IO therapy work better (reports of TMZ/DTIC having a higher RR after IO therapy). 3) Can you salvage a pts with addition of another IO therapy vs having to use combo up front.",Unknown,1456117200.0,,"I asked a NTL what are the unmet needs in melanoma with nivolumab/PD-1 inhibitors.  He stated the following 1) After a pt response, when can you stop giving IO therapy or hold IO therapy? 2) What drugs after IO therapy work better (reports of TMZ/DTIC having a higher RR after IO therapy). 3) Can you salvage a pts with addition of another IO therapy vs having to use combo up front."
"I attended a grand round at a smaller academic hospital.  Topic was to discuss ""AE management with Checkpoint inhibitor"".  35-40% of the MDs in the room did not have any exposure to IO therapies.  Need for additional AE management education was discussed in that grand round setting.",Unknown,1454043600.0,,"I attended a grand round at a smaller academic hospital.  Topic was to discuss ""AE management with Checkpoint inhibitor"".  35-40% of the MDs in the room did not have any exposure to IO therapies.  Need for additional AE management education was discussed in that grand round setting."
"An RTL shared that when a pts runs into toxicity with Nivo/Ipi combo, if the pts has a CR or PR at that time, then they stop treatment.  However, at the time of toxicity with the combo, if the pt only has SD or PD, then they continue PD-1 monotherapy.  The added that about 1 out of 4 times they continue with Pembro as oppose to Nivo.",Unknown,1456894800.0,,"An RTL shared that when a pts runs into toxicity with Nivo/Ipi combo, if the pts has a CR or PR at that time, then they stop treatment.  However, at the time of toxicity with the combo, if the pt only has SD or PD, then they continue PD-1 monotherapy.  The added that about 1 out of 4 times they continue with Pembro as oppose to Nivo."
"A Local RPH in Maine asked, that their average pt receiving Opdivo over the last 12 months has been 67 Kgs.  Therefore, the flat dosing (based on a 80 kgs) would result in most of their pts receiving above 3mg/kg, and result in higher cost.  Therefore, the RPh suggested that for most pts they will stick with 3mg/kg dosing (rounded to nearest vial size), but for pts over 80kgs, they would use falt dosing of 240mg.",Unknown,1480309200.0,,"A Local RPH in Maine asked, that their average pt receiving Opdivo over the last 12 months has been 67 Kgs.  Therefore, the flat dosing (based on a 80 kgs) would result in most of their pts receiving above 3mg/kg, and result in higher cost.  Therefore, the RPh suggested that for most pts they will stick with 3mg/kg dosing (rounded to nearest vial size), but for pts over 80kgs, they would use falt dosing of 240mg."
"A NTL stated that ""I tell my pts that for every day you don't call in (or wait to call in) your AE with IO therapy, that going to result in 1 additional week of hospitalization.""  He added that this statement during his initial consult with pt has dramatically increase their willingness to call in immune mediated AEs early.",Unknown,1475208000.0,,"A NTL stated that ""I tell my pts that for every day you don't call in (or wait to call in) your AE with IO therapy, that going to result in 1 additional week of hospitalization.""  He added that this statement during his initial consult with pt has dramatically increase their willingness to call in immune mediated AEs early."
"A RTL in Lung cancer provided a Post-ASCO 2016 update.  He shared the Checkmate 12 data around Nivo standard dose plus either Q6w or Q12w of Ipi.  After presenting the day, he stated on stage, I don't know why BMS is moving forward with Q6w dosing of Ipi when Q12 clearly looks better. 
This highlights the need to follow-up with the rationale why BMS choose Q6w Ipi and the limitations for cross comparing arms within the CheckMate 12 study",Unknown,1465876800.0,,"A RTL in Lung cancer provided a Post-ASCO 2016 update.  He shared the Checkmate 12 data around Nivo standard dose plus either Q6w or Q12w of Ipi.  After presenting the day, he stated on stage, I don't know why BMS is moving forward with Q6w dosing of Ipi when Q12 clearly looks better. 
This highlights the need to follow-up with the rationale why BMS choose Q6w Ipi and the limitations for cross comparing arms within the CheckMate 12 study"
"An LTL, spoke very highly of the BMS access program, around the ability to get support with checking with insurance for nivolumab coverage, that he said, ""BMS (as a company) has a lot of good will credit built with him that if all things considered equal, he will always go with a BMS product over the competitors.""",Unknown,1459224000.0,,"An LTL, spoke very highly of the BMS access program, around the ability to get support with checking with insurance for nivolumab coverage, that he said, ""BMS (as a company) has a lot of good will credit built with him that if all things considered equal, he will always go with a BMS product over the competitors."""
An RPh at a community site informed me that they are dose rounding Opdivo to the nearest full vial size (increments of 20mg) to prevent wastage.,Unknown,1456030800.0,,An RPh at a community site informed me that they are dose rounding Opdivo to the nearest full vial size (increments of 20mg) to prevent wastage.
"An RTL stated that Nivolumab and Pembrolizumab in her eyes are the same and both drugs can be interchangeable for her lung cancer pts, regardless of the fact that pembro is limited PD-L1+ pts and they do not have Phase III data in their PI.",Unknown,1455858000.0,,"An RTL stated that Nivolumab and Pembrolizumab in her eyes are the same and both drugs can be interchangeable for her lung cancer pts, regardless of the fact that pembro is limited PD-L1+ pts and they do not have Phase III data in their PI."
"An LTL/TRL pointed out that there is a sections of the irAE management guideline that very confusing:  He highlighted that for the Hepatic AE grading, it call for Grade 2 ""AST/ALT>3.0... ""and/or"" ... as well for Grand 3-4 ""...""and/or""

Why is this just not ""or""?  Why is there an ""and"" listed here?",Unknown,1466395200.0,,"An LTL/TRL pointed out that there is a sections of the irAE management guideline that very confusing:  He highlighted that for the Hepatic AE grading, it call for Grade 2 ""AST/ALT>3.0... ""and/or"" ... as well for Grand 3-4 ""...""and/or""

Why is this just not ""or""?  Why is there an ""and"" listed here?"
"A TL from the Boston area made the following comments around irRECIST in NSCLC treated with Nivolumab. There was a correlation between site of tumor. Example, liver mets had less overall response, vs. adrenal lesions had the most overall response.",Unknown,1464667200.0,,"A TL from the Boston area made the following comments around irRECIST in NSCLC treated with Nivolumab. There was a correlation between site of tumor. Example, liver mets had less overall response, vs. adrenal lesions had the most overall response."
RTL for MM at a large academic center described early experiences with Elotuzumab as positive.,Unknown,1464235200.0,,RTL for MM at a large academic center described early experiences with Elotuzumab as positive.
"LTL at a large community practice stated his biggest issue and concern with Nivolumab is around the concept of pseudoprogression. He is fearful that researchers are over estimating this effect. He stated that he gets patients from other centers stating they have pseudoprogression, but he's just not sure how long to assume this.",Unknown,1467259200.0,,"LTL at a large community practice stated his biggest issue and concern with Nivolumab is around the concept of pseudoprogression. He is fearful that researchers are over estimating this effect. He stated that he gets patients from other centers stating they have pseudoprogression, but he's just not sure how long to assume this."
Pharmacist at a busy community practice discussed TFR data and that her physicians might be willing to consider TFR if it were a labeled indication.,Unknown,1466481600.0,,Pharmacist at a busy community practice discussed TFR data and that her physicians might be willing to consider TFR if it were a labeled indication.
"I met with a NAI, and NCCN panelist for HL to discuss items of the HL profiling survey.
•	About 50% of his treatment practice is in Hodgkin lymphoma patients.
•	ABVD +/- Rx is his treatment of choice in the 1L setting.
•	Most of his patients are relapsed and referred to him after failure of initial treatment or failure of auto-ASCT.
•	Mostly uses BV as post ASCT maintenance therapy, after ASCT failure, and sometimes prior to ASCT. Is convinced that the ECHELON-1 trial will provide positive results. Hence, BV is likely to move to the front line, which will create a hole in the 2L setting (a potentially great space for PD-1 inhibitors).  
•	A substantial fraction of his relapsed patient population is enrolled in pembro trials. 
•	Considers that the next step for nivo is a trial in the 1L setting.",Unknown,1463457600.0,,"I met with a NAI, and NCCN panelist for HL to discuss items of the HL profiling survey.
•	About 50% of his treatment practice is in Hodgkin lymphoma patients.
•	ABVD +/- Rx is his treatment of choice in the 1L setting.
•	Most of his patients are relapsed and referred to him after failure of initial treatment or failure of auto-ASCT.
•	Mostly uses BV as post ASCT maintenance therapy, after ASCT failure, and sometimes prior to ASCT. Is convinced that the ECHELON-1 trial will provide positive results. Hence, BV is likely to move to the front line, which will create a hole in the 2L setting (a potentially great space for PD-1 inhibitors).  
•	A substantial fraction of his relapsed patient population is enrolled in pembro trials. 
•	Considers that the next step for nivo is a trial in the 1L setting."
"An academic AI, regionally-recognized specialist in bone marrow transplant volunteered the following unsolicited insight about nivolumab in cHL patients:
Has obtained spectacular tumor responses with nivolumab off-label (compassionate use) in two patients with desperately aggressive cHL (""became quickly refractory to every chemotherapy/chemoradiation therapy regimen administered to them; could never receive an ASCT."").",Unknown,1463630400.0,,"An academic AI, regionally-recognized specialist in bone marrow transplant volunteered the following unsolicited insight about nivolumab in cHL patients:
Has obtained spectacular tumor responses with nivolumab off-label (compassionate use) in two patients with desperately aggressive cHL (""became quickly refractory to every chemotherapy/chemoradiation therapy regimen administered to them; could never receive an ASCT."")."
"During reactive conversations on immune-oncology and Opdivo, five NTLs in global health, shared the following unsolicited insights about cancer burden and clinical unmet needs in low- and medium income countries:
•	Lung, H&N, HCC, CRC, and gastric/GE cancers are huge public health problems in many low- and medium-income countries. 
•	The only key barrier to the development of successful IO treatment programs in low/medium income nations is the current costs of the drugs (cold-chain problems are not as issue anymore; AE management protocols seems to be easily adaptable/transferable; etc.). 
•	BMS should expect that advocacy groups will soon start putting pressure on pharma to expand access to IOs to ""the rest of the world"" (e.g., via WHO, the Bill Gates Foundation, NGOs, and other similar entities).",Unknown,1478840400.0,,"During reactive conversations on immune-oncology and Opdivo, five NTLs in global health, shared the following unsolicited insights about cancer burden and clinical unmet needs in low- and medium income countries:
•	Lung, H&N, HCC, CRC, and gastric/GE cancers are huge public health problems in many low- and medium-income countries. 
•	The only key barrier to the development of successful IO treatment programs in low/medium income nations is the current costs of the drugs (cold-chain problems are not as issue anymore; AE management protocols seems to be easily adaptable/transferable; etc.). 
•	BMS should expect that advocacy groups will soon start putting pressure on pharma to expand access to IOs to ""the rest of the world"" (e.g., via WHO, the Bill Gates Foundation, NGOs, and other similar entities)."
"An academic, regionally-recognized melanoma AI, speaker for Merck, and advisor to a surgeon NCCN panelist, shared the following unsolicited insights:
Has not yet felt the impact of BCBS implementing AIM pathways in his state. Nivo, ipi, and ipi+nivo are all covered, but there is a financial disincentive for clinicians to prescribe the regimen.",Unknown,1463630400.0,,"An academic, regionally-recognized melanoma AI, speaker for Merck, and advisor to a surgeon NCCN panelist, shared the following unsolicited insights:
Has not yet felt the impact of BCBS implementing AIM pathways in his state. Nivo, ipi, and ipi+nivo are all covered, but there is a financial disincentive for clinicians to prescribe the regimen."
"A RAI, NTL, and advisor to a NCCN panelist for CML at a large academic institution in the South territory shared the following unsolicited insights.
•	Sprycel is the TKI he prescribes the most for CP Ph+ CML in the 1L. Considers that Sprycel is a better option than Tasigna for many patients due to Sprycel's ease of administration and lower rate of cardiovascular AEs. 
•	Uses Sokol risk score to identify patients at low-, intermediate-, and high risk of suboptimal responses to treatment. In 1L setting.
Automatically and immediately switch patients from imatinib to a 2nd gen TKI if they present with BCR-ABL1 transcripts >10% at 3-month follow-up.",Unknown,1463457600.0,,"A RAI, NTL, and advisor to a NCCN panelist for CML at a large academic institution in the South territory shared the following unsolicited insights.
•	Sprycel is the TKI he prescribes the most for CP Ph+ CML in the 1L. Considers that Sprycel is a better option than Tasigna for many patients due to Sprycel's ease of administration and lower rate of cardiovascular AEs. 
•	Uses Sokol risk score to identify patients at low-, intermediate-, and high risk of suboptimal responses to treatment. In 1L setting.
Automatically and immediately switch patients from imatinib to a 2nd gen TKI if they present with BCR-ABL1 transcripts >10% at 3-month follow-up."
"A RAI, NTL, and advisor to a NCCN panelist for CML at a large academic institution in the South territory shared the following unsolicited insights.
•	No problem of access yet (co-pay can be high for some patients, but problem is easily solved by enrolling them in an access support program). In particular, does not feel any pressure from payers in favor of generic substitution of continuing Gleevec. Would push back because data about the efficacy and safety of generic imatinib are much less robust than those of branded Gleevec. Is concerns in particular that safety profile of generic imatinib might be less favorable than that of branded Gleevec. .",Unknown,1463457600.0,,"A RAI, NTL, and advisor to a NCCN panelist for CML at a large academic institution in the South territory shared the following unsolicited insights.
•	No problem of access yet (co-pay can be high for some patients, but problem is easily solved by enrolling them in an access support program). In particular, does not feel any pressure from payers in favor of generic substitution of continuing Gleevec. Would push back because data about the efficacy and safety of generic imatinib are much less robust than those of branded Gleevec. Is concerns in particular that safety profile of generic imatinib might be less favorable than that of branded Gleevec. ."
"On 07/22, a panel of speakers at the 11th Annual New Orleans Summer Cancer Meeting concluded that: 
•	PFS is very hard and costly to assess. It is a useful endpoint for phase I/II studies, but ORR and OS are much more important in phase III trials. Newer endpoints need to be explored such as ""time to next treatment.",Unknown,1469505600.0,,"On 07/22, a panel of speakers at the 11th Annual New Orleans Summer Cancer Meeting concluded that: 
•	PFS is very hard and costly to assess. It is a useful endpoint for phase I/II studies, but ORR and OS are much more important in phase III trials. Newer endpoints need to be explored such as ""time to next treatment."
"On 07/22, a speaker at the 11th Annual New Orleans Summer Cancer Meeting indicated that: 
•	Roche proposes to assess PD-L1 expression on tumor cells + immune cells. Complicated score: not convenient for clinicians.",Unknown,1469505600.0,,"On 07/22, a speaker at the 11th Annual New Orleans Summer Cancer Meeting indicated that: 
•	Roche proposes to assess PD-L1 expression on tumor cells + immune cells. Complicated score: not convenient for clinicians."
"RTL at NCI cancer center said he would use elotuzumab  for those on velcade maintenance post transplant who are having slow relapse, or for those on lenalidomide maintenance who could handle a higher dose of lenadomide. Thus if he is ""thinking of Rd"" he would ""add Elotuzumab"".",Unknown,1463630400.0,,"RTL at NCI cancer center said he would use elotuzumab  for those on velcade maintenance post transplant who are having slow relapse, or for those on lenalidomide maintenance who could handle a higher dose of lenadomide. Thus if he is ""thinking of Rd"" he would ""add Elotuzumab""."
"At cooperative group meeting when asked how to choose between ERd and IRd, a NTL from NCI cancer center stated the following:

Can patient get infusion? No = Ixazomib
High risk disease?  NTL would use Ixazomib
Has the patient seen many proteasome inhibitors?  NTL would use Elotuzumab
Is the patient Rev refractory?  NTL noted it's hard to choose elotuzumab because it did not show single agent activity.",Unknown,1463630400.0,,"At cooperative group meeting when asked how to choose between ERd and IRd, a NTL from NCI cancer center stated the following:

Can patient get infusion? No = Ixazomib
High risk disease?  NTL would use Ixazomib
Has the patient seen many proteasome inhibitors?  NTL would use Elotuzumab
Is the patient Rev refractory?  NTL noted it's hard to choose elotuzumab because it did not show single agent activity."
"After reactively reviewing correlation of depth of response to elotuzumab with PFS, NTL at NCI cancer center noted that these data are ""not surprising"" and do not support notion that elotuzumab is adding benefit;  particularly, because the trail was an open-label study. Thus, in this NTLs option, knowing patients were on elotuzumab clinicians would most likely keep patients on study for ""one more cycle to see what happens"" if progression was noted. Thus, even though the data is shown by PR or sCS/CS/VGPR, there are ranges for theses criteria, and individuals on the elotuzumab arm would tend toward in the more favorable or deep response of these ranges. That is why the cCS/CS/VGPR curves don't separate until much later.",Unknown,1463630400.0,,"After reactively reviewing correlation of depth of response to elotuzumab with PFS, NTL at NCI cancer center noted that these data are ""not surprising"" and do not support notion that elotuzumab is adding benefit;  particularly, because the trail was an open-label study. Thus, in this NTLs option, knowing patients were on elotuzumab clinicians would most likely keep patients on study for ""one more cycle to see what happens"" if progression was noted. Thus, even though the data is shown by PR or sCS/CS/VGPR, there are ranges for theses criteria, and individuals on the elotuzumab arm would tend toward in the more favorable or deep response of these ranges. That is why the cCS/CS/VGPR curves don't separate until much later."
"RTL at an NCI cancer center noted that most patients have seen lenalidomide and thus it would be best to position elotuzumab with a proteasome inhibitor.  After reactively discussing EVd data, RTL noted that this combination would be best utilized after first progression.  TL is also interested in monthly dosing data.",Unknown,1463630400.0,,"RTL at an NCI cancer center noted that most patients have seen lenalidomide and thus it would be best to position elotuzumab with a proteasome inhibitor.  After reactively discussing EVd data, RTL noted that this combination would be best utilized after first progression.  TL is also interested in monthly dosing data."
