text,source_type,date,title,text
RTL stated he has promising preclinical data in RCC demonstrating a synergistic response with IDO + Nivo providing a rationale for further investigation.  Didn't state which IDO inhibitor.,Unknown,1466308800.0,,RTL stated he has promising preclinical data in RCC demonstrating a synergistic response with IDO + Nivo providing a rationale for further investigation.  Didn't state which IDO inhibitor.
"RTL mentioned they are participating in a trial with Nivo + avastin in RCC and have seen some remarkable results referring to pts experiencing the ""Lazarus Effect"".  TL stated BMS needs to investigate this combo in bladder cancer as well.  He said mechanistically the combination reshapes the tumor microenviroment making it more permissible to T cell infiltration and anti-tumor effect.",Unknown,1466049600.0,,"RTL mentioned they are participating in a trial with Nivo + avastin in RCC and have seen some remarkable results referring to pts experiencing the ""Lazarus Effect"".  TL stated BMS needs to investigate this combo in bladder cancer as well.  He said mechanistically the combination reshapes the tumor microenviroment making it more permissible to T cell infiltration and anti-tumor effect."
"RCC NTL mentioned the ""non-inflamed tumor phenotype"" (no immune cells in the TME) could be related to the vasculature surrounding the tumor.  TL has unpublished data demonstrating immune cells roll along the endothelium latching onto cellular adhesion molecules (CAMs) and once they encounter the appropriate chemokines from immune cells they extravasate toward the tumor.  The tumor secretes substances that effect the permeability of the endothelium making it leaky and filled with gaps. T cells can no longer adhere to the endothelium and extravasate toward tumor so they just float through the vessel away from the tumor.  This may help explain the reason why there are no immune cells within TME. He stated he has unpublished data showing that treatment with a certain VEGF inhibitor re-establishes the vasculature to more ""normal"" situation and the T cells are then able to receive the chemokine signals, adhere to endothelium, extravasate and enter TME.  He stated a combination of this particular VEGF inhibitor (didn't mention which one but said he'll let me know when published) and Nivo may lead to more T cell penetration of TME and better responses.  He stated we need to find ways to recruit T cells into this TME due to the lack of immune cells this setting.",Unknown,1457240400.0,,"RCC NTL mentioned the ""non-inflamed tumor phenotype"" (no immune cells in the TME) could be related to the vasculature surrounding the tumor.  TL has unpublished data demonstrating immune cells roll along the endothelium latching onto cellular adhesion molecules (CAMs) and once they encounter the appropriate chemokines from immune cells they extravasate toward the tumor.  The tumor secretes substances that effect the permeability of the endothelium making it leaky and filled with gaps. T cells can no longer adhere to the endothelium and extravasate toward tumor so they just float through the vessel away from the tumor.  This may help explain the reason why there are no immune cells within TME. He stated he has unpublished data showing that treatment with a certain VEGF inhibitor re-establishes the vasculature to more ""normal"" situation and the T cells are then able to receive the chemokine signals, adhere to endothelium, extravasate and enter TME.  He stated a combination of this particular VEGF inhibitor (didn't mention which one but said he'll let me know when published) and Nivo may lead to more T cell penetration of TME and better responses.  He stated we need to find ways to recruit T cells into this TME due to the lack of immune cells this setting."
"RCC NTL mentioned the differences in the tumor microenvironment (TME) that may influence response to Nivo.  
1)  ""Inflamed tumor phenotype"" – Immune cells have penetrated the TME (Immune Cell Rich Zone) and a battle is taking place between immune and tumor cells leading to inflammation. We were discussing the MSKCC intermediate and poor risk subgroup analysis.  He said some intermediate and especially poor risk pts tend to be associated with the inflamed tumor phenotype, IFN-gamma production, high PDL1 expression, and are more responsive to Nivo.  
2) ""Non-inflamed tumor phenotype"" – immune cells are not found within the TME (Immune Cell Free Zone).  He attributes this to the immunosuppressive nature of tumor cells suppressing chemokines/cytokines production that recruits the T cells into the microenvironment.  He said these pts tend to have less of a response to Nivo and novel strategies need to be employed to recruit T cells into the TME such as combinations with vaccines, anti-angiogenic agents, etc.",Unknown,1457240400.0,,"RCC NTL mentioned the differences in the tumor microenvironment (TME) that may influence response to Nivo.  
1)  ""Inflamed tumor phenotype"" – Immune cells have penetrated the TME (Immune Cell Rich Zone) and a battle is taking place between immune and tumor cells leading to inflammation. We were discussing the MSKCC intermediate and poor risk subgroup analysis.  He said some intermediate and especially poor risk pts tend to be associated with the inflamed tumor phenotype, IFN-gamma production, high PDL1 expression, and are more responsive to Nivo.  
2) ""Non-inflamed tumor phenotype"" – immune cells are not found within the TME (Immune Cell Free Zone).  He attributes this to the immunosuppressive nature of tumor cells suppressing chemokines/cytokines production that recruits the T cells into the microenvironment.  He said these pts tend to have less of a response to Nivo and novel strategies need to be employed to recruit T cells into the TME such as combinations with vaccines, anti-angiogenic agents, etc."
"RCC NTL stated BMS has focused significant resources and strategy on development of Ipi+Nivo in multiple tumor types including RCC.  Although TL expressed this is an excellent strategy, he mentioned that if efficacy is not much better or the toxicity is too bad, BMS could be in trouble and ultimately lose in RCC.  He stated we are not aggressively pursuing many other TKI combinations with Nivo compared to our competitors.  Stated we need to start this immediately.  TL specifically mentioned Nivo+Cabo combination front-line RCC.  He stated Merck, AZ, and Genentech are already in discussions to combine Cabo with their anti-PD1/PDL1 agents.",Unknown,1466308800.0,,"RCC NTL stated BMS has focused significant resources and strategy on development of Ipi+Nivo in multiple tumor types including RCC.  Although TL expressed this is an excellent strategy, he mentioned that if efficacy is not much better or the toxicity is too bad, BMS could be in trouble and ultimately lose in RCC.  He stated we are not aggressively pursuing many other TKI combinations with Nivo compared to our competitors.  Stated we need to start this immediately.  TL specifically mentioned Nivo+Cabo combination front-line RCC.  He stated Merck, AZ, and Genentech are already in discussions to combine Cabo with their anti-PD1/PDL1 agents."
RCC NTL stated the data from Checkmate 012 was amazing especially maintaining efficacy and reducing tolerability.  Would like to know if this dose/schedule will be investigated in RCC,Unknown,1467259200.0,,RCC NTL stated the data from Checkmate 012 was amazing especially maintaining efficacy and reducing tolerability.  Would like to know if this dose/schedule will be investigated in RCC
"RCC RTL stated the ""Regimen is toxic"" based on his experience treating pts on the -214 study.  He said BMS should focus on training ER physicians on identification and management of IMARs.  Often times if pt goes to ER for GI related tox the physician treats pt with Imodium which delays appropriate steroid intervention which could be very problematic. For community practices, BMS should also train the ""On-Call"" physicians as well as they sometimes may not be aware of the IMARs.  Any delays on appropriate intervention for toxicities associated with the Regimen can be a significant issue.",Unknown,1466049600.0,,"RCC RTL stated the ""Regimen is toxic"" based on his experience treating pts on the -214 study.  He said BMS should focus on training ER physicians on identification and management of IMARs.  Often times if pt goes to ER for GI related tox the physician treats pt with Imodium which delays appropriate steroid intervention which could be very problematic. For community practices, BMS should also train the ""On-Call"" physicians as well as they sometimes may not be aware of the IMARs.  Any delays on appropriate intervention for toxicities associated with the Regimen can be a significant issue."
An LTL in RCC shared that his practice used more pozopanib over sunitinib in the 1st line setting for RCC.  He believe pazopanib has much better toxicity profile.,Unknown,1456894800.0,,An LTL in RCC shared that his practice used more pozopanib over sunitinib in the 1st line setting for RCC.  He believe pazopanib has much better toxicity profile.
"A NTL shared with me that he attended Cabozantonib Ad board. One of the arguments Exelixis try to put forward was that cabo is the only compound that has both PFS and OS data, therefore why would you not use Cabo before Nivolumab? The TL shared that he along with many others MDs at the Ad board shared that Cabo is just flat out too toxic. TL shared an example of a pt that lost 25-30 lbs in month while on cabo. Even though that's pts bone disease improved, the pt is the one that want to come off of cabo after 1 month due to toxic (severe weight loss).",Unknown,1456462800.0,,"A NTL shared with me that he attended Cabozantonib Ad board. One of the arguments Exelixis try to put forward was that cabo is the only compound that has both PFS and OS data, therefore why would you not use Cabo before Nivolumab? The TL shared that he along with many others MDs at the Ad board shared that Cabo is just flat out too toxic. TL shared an example of a pt that lost 25-30 lbs in month while on cabo. Even though that's pts bone disease improved, the pt is the one that want to come off of cabo after 1 month due to toxic (severe weight loss)."
"A RTL from Vermont shared that her institution is testing all pts for PD-L1 status, including RCC pts.  However this is for research purposes and no clinical decision are being based on the results (other than 1st line NSCLC pts).",Unknown,1479445200.0,,"A RTL from Vermont shared that her institution is testing all pts for PD-L1 status, including RCC pts.  However this is for research purposes and no clinical decision are being based on the results (other than 1st line NSCLC pts)."
A RTL stated that he does not test PD-L1 for his RCC pts.,Unknown,1479445200.0,,A RTL stated that he does not test PD-L1 for his RCC pts.
"An RTL from New England shared with me that while they are testing all their 1st line NSCLC pts for PD-L1, they are not doing the same for any other tumor type (ie: RCC).",Unknown,1479013200.0,,"An RTL from New England shared with me that while they are testing all their 1st line NSCLC pts for PD-L1, they are not doing the same for any other tumor type (ie: RCC)."
A Regional TL shared that he is not testing any other tumor types (outside of Lung) for PD-L1 status.,Unknown,1478145600.0,,A Regional TL shared that he is not testing any other tumor types (outside of Lung) for PD-L1 status.
A LTL stated that no one in her practice test for PD-L1 for her RCC pts.,Unknown,1478145600.0,,A LTL stated that no one in her practice test for PD-L1 for her RCC pts.
"When asked about PD-L1 test, an RTL from the New England area informed me ""that they just started testing all of there NSCLC pts for PD-L1, but for RCC pts, there are not testing at all"".",Unknown,1476763200.0,,"When asked about PD-L1 test, an RTL from the New England area informed me ""that they just started testing all of there NSCLC pts for PD-L1, but for RCC pts, there are not testing at all""."
"An RTL shared that Nivolumab is his preferred 2nd line treatment for RCC since Cabo and/or Levantinib+Evero have too much toxicity...in general, indicating that toxicity profile is the number 1 factor in choosing 2nd line agent.  I asked if what if this was front line?  He responded that efficacy would be his 1st priority in choosing 1st line agent, and indicated that the other TKIs would good options.",Unknown,1466395200.0,,"An RTL shared that Nivolumab is his preferred 2nd line treatment for RCC since Cabo and/or Levantinib+Evero have too much toxicity...in general, indicating that toxicity profile is the number 1 factor in choosing 2nd line agent.  I asked if what if this was front line?  He responded that efficacy would be his 1st priority in choosing 1st line agent, and indicated that the other TKIs would good options."
"A NTL in Renal shared that cabozantinib data with PFS and OS looks compelling and upon approval, he would offer both nivolumab and cabozantinib equally to his pts. We discussed the AE profile of both products, but it did not seem to bother him.",Unknown,1458792000.0,,"A NTL in Renal shared that cabozantinib data with PFS and OS looks compelling and upon approval, he would offer both nivolumab and cabozantinib equally to his pts. We discussed the AE profile of both products, but it did not seem to bother him."
"An RTL stated that even though Cabozanthinib has ORR, PFS, & OS, it has ""tons"" of toxicity!  In the 2nd line setting, many pts want something that doesn't cause too much toxicity therefore nivolumab is far more attractive as a choice then Cabo.",Unknown,1457586000.0,,"An RTL stated that even though Cabozanthinib has ORR, PFS, & OS, it has ""tons"" of toxicity!  In the 2nd line setting, many pts want something that doesn't cause too much toxicity therefore nivolumab is far more attractive as a choice then Cabo."
A Local TL for RCC spoke very highly of BMS Access Support around gaining access to Nivolumab for a few of his bladder pts (2-3 pts).,Unknown,1457586000.0,,A Local TL for RCC spoke very highly of BMS Access Support around gaining access to Nivolumab for a few of his bladder pts (2-3 pts).
"During a brief conversation at a CME event, a national/regional RCC AI and NCCN panelist (bladder, prostate, and penile cancer) from the South HSL territory provided the following unsolicited insight: 
Has used nivo in 3 patients with non-clear cell RCC; 1 did extremely well. Some payers are reluctant to pay for such off-guideline treatments; other do not cause any problem. Would support the extension of nivo recommendation to non-clear cell RCC in NCCN guidelines and compendium.",Unknown,1472788800.0,,"During a brief conversation at a CME event, a national/regional RCC AI and NCCN panelist (bladder, prostate, and penile cancer) from the South HSL territory provided the following unsolicited insight: 
Has used nivo in 3 patients with non-clear cell RCC; 1 did extremely well. Some payers are reluctant to pay for such off-guideline treatments; other do not cause any problem. Would support the extension of nivo recommendation to non-clear cell RCC in NCCN guidelines and compendium."
"A medical oncologist and advisor to the NCCN panelist for RCC at a large academic institution in the HSL South territory indicated using nivo for many patients with advanced RCC after prior anti-angiogenic therapy. However, he also said that nivo was ridiculously expensive for the patients and that that had to change. After I mentioned BMS Access Support program, he admitted that nivo was too expensive for the payers and the policy makers, not the patients. He also said that we had to understand that competitors were offering cheaper options but refused to tell which agent(s) he was referring to. I probed by suggesting that everolimus is not cheap; his response was: no comment.",Unknown,1470801600.0,,"A medical oncologist and advisor to the NCCN panelist for RCC at a large academic institution in the HSL South territory indicated using nivo for many patients with advanced RCC after prior anti-angiogenic therapy. However, he also said that nivo was ridiculously expensive for the patients and that that had to change. After I mentioned BMS Access Support program, he admitted that nivo was too expensive for the payers and the policy makers, not the patients. He also said that we had to understand that competitors were offering cheaper options but refused to tell which agent(s) he was referring to. I probed by suggesting that everolimus is not cheap; his response was: no comment."
ECOG is proposing a new Maintenance Trial of Len vs. Ixa/Len which has approval from steering committee. Plan to enroll 1300 patients with collaboration for EU. Should open in 2016 for patients that have completed a transplant,Unknown,1463544000.0,,ECOG is proposing a new Maintenance Trial of Len vs. Ixa/Len which has approval from steering committee. Plan to enroll 1300 patients with collaboration for EU. Should open in 2016 for patients that have completed a transplant
A regional TL shared that he has had no problems getting insurance to approve off-label 1L usage of Nivo monotherapy in RCC.  He said that he has seen durable responses approaching 2 years.,Unknown,1481605200.0,,A regional TL shared that he has had no problems getting insurance to approve off-label 1L usage of Nivo monotherapy in RCC.  He said that he has seen durable responses approaching 2 years.
"A regional GU TL at an NCI designated cancer center expressed that he was eagerly awaiting the results of CaboSun and -214.  He said that if CaboSun is positive, he will definitely treat his first line RCC patients with cabozantinib; but he would be amenable to Nivo plus Ipi if it was just as good as cabo.",Unknown,1477281600.0,,"A regional GU TL at an NCI designated cancer center expressed that he was eagerly awaiting the results of CaboSun and -214.  He said that if CaboSun is positive, he will definitely treat his first line RCC patients with cabozantinib; but he would be amenable to Nivo plus Ipi if it was just as good as cabo."
"A large regional GU TL told me that his order of using agents for metastatic RCC is first pazopanib, 2nd line nivolumab, 3rd line cabo, 4th line axitinib, and 5th line levantinib.",Unknown,1473998400.0,,"A large regional GU TL told me that his order of using agents for metastatic RCC is first pazopanib, 2nd line nivolumab, 3rd line cabo, 4th line axitinib, and 5th line levantinib."
"A national GU TL said that he currently believes that Nivo is the SOC for 2L RCC, with Cabo being 3L, and Lenvatinib+Evero being 4L.  He said that he doesn't think Lenvatinib should have been approved because of their study design being so weak.",Unknown,1473739200.0,,"A national GU TL said that he currently believes that Nivo is the SOC for 2L RCC, with Cabo being 3L, and Lenvatinib+Evero being 4L.  He said that he doesn't think Lenvatinib should have been approved because of their study design being so weak."
"A national RCC TL said that Nivolumab is ""absolutely going to maintain itself as SOC in second line RCC"".  He offered that he could not fathom why the FDA approved Lenvatinib off of only PFS data and it being a Phase II study.",Unknown,1466136000.0,,"A national RCC TL said that Nivolumab is ""absolutely going to maintain itself as SOC in second line RCC"".  He offered that he could not fathom why the FDA approved Lenvatinib off of only PFS data and it being a Phase II study."
A regional TL said that Opdivo is still his preferred 2nd line RCC agent as cabozantinib and levantinib + everolimus are too toxic.,Unknown,1466049600.0,,A regional TL said that Opdivo is still his preferred 2nd line RCC agent as cabozantinib and levantinib + everolimus are too toxic.
"A nurse at a regional cancer center communicated that she has experienced a number of RCC patients that are being scanned at week 8, and she believes that they are demonstrating pseudoprogression.  She is seeing more of this in RCC patients than she has seen in melanoma or lung patients on Nivo.  She said that the treating physician is not knowledgeable in this phenomenon and has been switching therapies, and that it would be helpful if BMS could provide some sort of proactive guidance around pseudoprogression.",Unknown,1461297600.0,,"A nurse at a regional cancer center communicated that she has experienced a number of RCC patients that are being scanned at week 8, and she believes that they are demonstrating pseudoprogression.  She is seeing more of this in RCC patients than she has seen in melanoma or lung patients on Nivo.  She said that the treating physician is not knowledgeable in this phenomenon and has been switching therapies, and that it would be helpful if BMS could provide some sort of proactive guidance around pseudoprogression."
A melanoma and GU NTL offered that he stops PD1 therapy when a patient achieves a CR or PR that plateaus.  He gives 1 month worth of therapy extra after they achieve their best response and has done this is approximately 30 patients—he said that he has not experienced a single relapse in these patients.,Unknown,1460692800.0,,A melanoma and GU NTL offered that he stops PD1 therapy when a patient achieves a CR or PR that plateaus.  He gives 1 month worth of therapy extra after they achieve their best response and has done this is approximately 30 patients—he said that he has not experienced a single relapse in these patients.
Two regional TLs indicated that pseudoprogression is real and that there should be more guidance/resources around the phenomenon.  They both believe that it is detected the earlier you scan and will now wait until week 12 for all tumor types to scan.,Unknown,1459310400.0,,Two regional TLs indicated that pseudoprogression is real and that there should be more guidance/resources around the phenomenon.  They both believe that it is detected the earlier you scan and will now wait until week 12 for all tumor types to scan.
"A regional GU TL offered that he predicts cabozantinib will not compete much with Nivo because of greater toxicity, saying that cabo practically has to be started at a reduced dose in most patients.",Unknown,1455253200.0,,"A regional GU TL offered that he predicts cabozantinib will not compete much with Nivo because of greater toxicity, saying that cabo practically has to be started at a reduced dose in most patients."
"A regional GU TL shared that he ""loves"" cabozantinib for RCC because of its tremendous activity--he noted great reponses in 6th line+ patients.  When asked about his treatment of choice for 1st line RCC, he said that it was Nivolumab.  He said that he does not like to use VEGF-TKIs upfront and has been getting 1st line Nivo approved even without the FDA indication.  He then uses cabo 2nd line and said that he refuses to use Lenvima due to added cost and the lack of Phase III validation.",Unknown,1477368000.0,,"A regional GU TL shared that he ""loves"" cabozantinib for RCC because of its tremendous activity--he noted great reponses in 6th line+ patients.  When asked about his treatment of choice for 1st line RCC, he said that it was Nivolumab.  He said that he does not like to use VEGF-TKIs upfront and has been getting 1st line Nivo approved even without the FDA indication.  He then uses cabo 2nd line and said that he refuses to use Lenvima due to added cost and the lack of Phase III validation."
"A regional GU TL shared that he treated an RCC patient with the Nivo 3/Ipi 1 regimen before Nivo was even approved for RCC.  He said that the patient paid for Ipi out of pocket, and was reimbursed retroactively for Nivo after FDA approval.  He said that the patient is still receiving maintenance Nivo (he will come in this Thursday) and had a CR.  He noted no toxicities and viewed the combination very favorably.",Unknown,1477368000.0,,"A regional GU TL shared that he treated an RCC patient with the Nivo 3/Ipi 1 regimen before Nivo was even approved for RCC.  He said that the patient paid for Ipi out of pocket, and was reimbursed retroactively for Nivo after FDA approval.  He said that the patient is still receiving maintenance Nivo (he will come in this Thursday) and had a CR.  He noted no toxicities and viewed the combination very favorably."
"TL feels that with CyBorD not being utilized as much now, the labeled indication for ERd is problematic.  He typically treats patients with RVd front line now, and if treating until progression totally removes ERd from the treatment equation for that patient.",Unknown,1464840000.0,,"TL feels that with CyBorD not being utilized as much now, the labeled indication for ERd is problematic.  He typically treats patients with RVd front line now, and if treating until progression totally removes ERd from the treatment equation for that patient."
"I met with possible new NCCN panel member in renal at NCCN institution.

On the renal agents (Cabo, Nivo mostly) she felt there was not a big difference from efficacy standpoint right now.  Stated that a different MOA means essentially nothing if results and safety data are same.  Does not safety issues are ""different"" but she has a lot of concern for the ""itis"" AEs of IO agents.  Stated she sees much less renal than in past.  Mostly bladder and prostate.",Unknown,1482469200.0,,"I met with possible new NCCN panel member in renal at NCCN institution.

On the renal agents (Cabo, Nivo mostly) she felt there was not a big difference from efficacy standpoint right now.  Stated that a different MOA means essentially nothing if results and safety data are same.  Does not safety issues are ""different"" but she has a lot of concern for the ""itis"" AEs of IO agents.  Stated she sees much less renal than in past.  Mostly bladder and prostate."
Local TL who treats GU patients.  He uses cabo versus OPDIVO in second line setting for renal patients.  He states that trials use afinitor as comparator because its a weaker drug versus other TKIs. He then proceeds to state that OS with immunotherapy (OPDIVO) is superior to afinitor but not necessarily to Cabo.   He is very thankful of OPDIVO trials and support.  He offers his patients clinical trial versus SOC.,Unknown,1481432400.0,,Local TL who treats GU patients.  He uses cabo versus OPDIVO in second line setting for renal patients.  He states that trials use afinitor as comparator because its a weaker drug versus other TKIs. He then proceeds to state that OS with immunotherapy (OPDIVO) is superior to afinitor but not necessarily to Cabo.   He is very thankful of OPDIVO trials and support.  He offers his patients clinical trial versus SOC.
"An NCCN panelist for renal cell carcinoma explained the rationale for limiting targeted therapy as second line only to patients treated with TKI therapy.  Bevacizumab in combination with interferon is no longer a preferred therapy due to toxicity.  So very few patients are currently started on bevacizumab. Also, in clinical trials for targeted agents such as nivolumab and cabozantinib, there are not enough patients treated with bevacizumab to warrant an explicit recommendation for targeted therapies in this group. Therefor the NCCN Guidelines are unlikely to change it language to include all anti-angiogenic therapies.  However, oncologists should have no concern in using targeted therapies patients previously treated with bevacizumab.",Unknown,1456549200.0,,"An NCCN panelist for renal cell carcinoma explained the rationale for limiting targeted therapy as second line only to patients treated with TKI therapy.  Bevacizumab in combination with interferon is no longer a preferred therapy due to toxicity.  So very few patients are currently started on bevacizumab. Also, in clinical trials for targeted agents such as nivolumab and cabozantinib, there are not enough patients treated with bevacizumab to warrant an explicit recommendation for targeted therapies in this group. Therefor the NCCN Guidelines are unlikely to change it language to include all anti-angiogenic therapies.  However, oncologists should have no concern in using targeted therapies patients previously treated with bevacizumab."
"The advisory board member for GU cancers for a large provider pathway organization expressed his confidence in nivolumab in second line renal cell carcinoma.  He considers nivolumab to be superior to cabozantinib in this setting, as he weights the longer survival with nivolumab more than the PFS results with cabozantinib.   He did not have any particular position on testing for PD-L1 in this population as he does not test in GU cancers.  He believes that his pathways ranks the different agents according to the relative merits in efficacy, safety and cost, with efficacy receiving the highest weightage and cost the lowest.   He believes this system of ranking will provide results consistent with NCCN guidelines.",Unknown,1480914000.0,,"The advisory board member for GU cancers for a large provider pathway organization expressed his confidence in nivolumab in second line renal cell carcinoma.  He considers nivolumab to be superior to cabozantinib in this setting, as he weights the longer survival with nivolumab more than the PFS results with cabozantinib.   He did not have any particular position on testing for PD-L1 in this population as he does not test in GU cancers.  He believes that his pathways ranks the different agents according to the relative merits in efficacy, safety and cost, with efficacy receiving the highest weightage and cost the lowest.   He believes this system of ranking will provide results consistent with NCCN guidelines."
"A leading kidney cancer specialist from an NCCN institution in the Northeast commented that no oncologist in his institution tests for PD-L1 levels before initiating anti-PD1 therapy in RCC.  This is also true of his colleagues nationally.  He does not see the logic in testing for PD-L1 levels to choose between a new TKI and immuno-oncology agents.  As nivolumab has a broad approval in RCC, he does not anticipate payers asking for PD-L1 tests nor denying claims for lack of prior testing.",Unknown,1474862400.0,,"A leading kidney cancer specialist from an NCCN institution in the Northeast commented that no oncologist in his institution tests for PD-L1 levels before initiating anti-PD1 therapy in RCC.  This is also true of his colleagues nationally.  He does not see the logic in testing for PD-L1 levels to choose between a new TKI and immuno-oncology agents.  As nivolumab has a broad approval in RCC, he does not anticipate payers asking for PD-L1 tests nor denying claims for lack of prior testing."
"A leading academic thought leader discussed the clinical trial results of cabozantinib and his own personal experience in using this agent.  Toxicity and adverse events remains the major concern with cabozantinib.  Though cabozantinib produced very good results in clinical trials, he is cautious about using this agent in his practice.  He has participated in nivolumab trials, and uses nivolumab frequently in his clinical practice.  However, he stressed that the TKIs will remain a staple part of therapy of RCC, and the right patient can derive significant benefit from them.",Unknown,1471579200.0,,"A leading academic thought leader discussed the clinical trial results of cabozantinib and his own personal experience in using this agent.  Toxicity and adverse events remains the major concern with cabozantinib.  Though cabozantinib produced very good results in clinical trials, he is cautious about using this agent in his practice.  He has participated in nivolumab trials, and uses nivolumab frequently in his clinical practice.  However, he stressed that the TKIs will remain a staple part of therapy of RCC, and the right patient can derive significant benefit from them."
"In his presentation at an IME on immunotherapy in NSCLC, Naiyer Rizvi MD (Columbia University) summarized the data for nivolumab and pembrolizumab, stratified for PD-L1 levels and tumor histology.  The overall theme of his presentation was that both agents are very similar across all stratifications, even when the slides highlighted the differences (e.g. hazard ratio for pembrolizumab in squamous histology in Keynote-10).  BMS, Merck and Genentech funded this IME program.",Unknown,1465876800.0,,"In his presentation at an IME on immunotherapy in NSCLC, Naiyer Rizvi MD (Columbia University) summarized the data for nivolumab and pembrolizumab, stratified for PD-L1 levels and tumor histology.  The overall theme of his presentation was that both agents are very similar across all stratifications, even when the slides highlighted the differences (e.g. hazard ratio for pembrolizumab in squamous histology in Keynote-10).  BMS, Merck and Genentech funded this IME program."
"An NCCN panelist from the Northeast indicated that the recommendations for nivolumab in the NCCN guidelines for RCC reflect the patient population included in the clinical trials.  He felt that the FDA was generous in giving a broad indication to nivolumab in RCC.    However, he also indicated that nivolumab is used in non-clear cell histology RCC in clinical practice with no access barriers from payers.  Though solid clinical data in non-clear cell RCC would facilitate a strong recommendation from NCCN, he expressed concerns about the feasibility of a robust trial due to low prevalence, diverse subtypes in non-clear cell RCC and potential lack of response.  

In a similar vein, he indicated that the NCCN guidelines limited the recommendation to prior-TKI patients reflecting the preponderance of this group in the trials.  He is not aware of any payer or pathway arguing against using nivolumab in patients previously treated with bevacizumab.  He was also dismissive of the role on NCCN guidelines in access decisions.",Unknown,1457928000.0,,"An NCCN panelist from the Northeast indicated that the recommendations for nivolumab in the NCCN guidelines for RCC reflect the patient population included in the clinical trials.  He felt that the FDA was generous in giving a broad indication to nivolumab in RCC.    However, he also indicated that nivolumab is used in non-clear cell histology RCC in clinical practice with no access barriers from payers.  Though solid clinical data in non-clear cell RCC would facilitate a strong recommendation from NCCN, he expressed concerns about the feasibility of a robust trial due to low prevalence, diverse subtypes in non-clear cell RCC and potential lack of response.  

In a similar vein, he indicated that the NCCN guidelines limited the recommendation to prior-TKI patients reflecting the preponderance of this group in the trials.  He is not aware of any payer or pathway arguing against using nivolumab in patients previously treated with bevacizumab.  He was also dismissive of the role on NCCN guidelines in access decisions."
"Dipak Mistry (MSL) and Jai Puthenveettil (HSL) met with David McDermott, MD, a national thought leader in melanoma and RCC, to discuss the cost of Opdivo+Yervoy regimen in solid tumors in advance of his podium presentation at AACR.  Based on a slide that he had received from another thought leader, he was under the misperception that regimen cost $296,000 for the typical melanoma patient.  We presented the cost analysis incorporating the median number of doses and the discontinuation data from CheckMate 067 and CheckMate 069 to educate him on the true cost of the regimen.  As a result, he plans to use the lower cost estimate of $151,000 in his AACR presentation, instead of his earlier estimate of $296,000.",Unknown,1460692800.0,,"Dipak Mistry (MSL) and Jai Puthenveettil (HSL) met with David McDermott, MD, a national thought leader in melanoma and RCC, to discuss the cost of Opdivo+Yervoy regimen in solid tumors in advance of his podium presentation at AACR.  Based on a slide that he had received from another thought leader, he was under the misperception that regimen cost $296,000 for the typical melanoma patient.  We presented the cost analysis incorporating the median number of doses and the discontinuation data from CheckMate 067 and CheckMate 069 to educate him on the true cost of the regimen.  As a result, he plans to use the lower cost estimate of $151,000 in his AACR presentation, instead of his earlier estimate of $296,000."
Local TL who sees patients at that are transient and have to travel distances to be treated/monitored is very positive about the use of ixazomib in all oral MM therapy.,Unknown,1463371200.0,,Local TL who sees patients at that are transient and have to travel distances to be treated/monitored is very positive about the use of ixazomib in all oral MM therapy.
Community HCP stated that the Nivo cHL approval was a formality. Was being utilized off label.,Unknown,1465617600.0,,Community HCP stated that the Nivo cHL approval was a formality. Was being utilized off label.
"Chair of NCCN stated when discussing how payors restrict access to more stringent than label. He stated at the last NCCN board meeting, there was agreement that it is a good thing for the NCCN to only add a therapy to the guidelines when data in that patient population exists. He stated that if a panelist thinks there's an issue, they need to bring that issue to the chair of the respective panel.",Unknown,1460952000.0,,"Chair of NCCN stated when discussing how payors restrict access to more stringent than label. He stated at the last NCCN board meeting, there was agreement that it is a good thing for the NCCN to only add a therapy to the guidelines when data in that patient population exists. He stated that if a panelist thinks there's an issue, they need to bring that issue to the chair of the respective panel."
"Regional payor in the Midwest is restricting to clear cell histology in  RCC. When asked why (NCCN vs trial design), they stated it was based on NCCN guidelines. When asked why they would restrict beyond FDA labeled indication, they stated there is no data in non-clear cell with Nivo. When asked what data exists with other TKIs, they stated guidelines do not restrict. Educated payor on the challenges to getting data in non-clear cell due to small pt population. Payor then stated they can override the policy on a case by case basis. Invited the BMS medical access team to speak to their medical director. HSL followed up with local RCC NCCN panelist to discuss the restriction.",Unknown,1460692800.0,,"Regional payor in the Midwest is restricting to clear cell histology in  RCC. When asked why (NCCN vs trial design), they stated it was based on NCCN guidelines. When asked why they would restrict beyond FDA labeled indication, they stated there is no data in non-clear cell with Nivo. When asked what data exists with other TKIs, they stated guidelines do not restrict. Educated payor on the challenges to getting data in non-clear cell due to small pt population. Payor then stated they can override the policy on a case by case basis. Invited the BMS medical access team to speak to their medical director. HSL followed up with local RCC NCCN panelist to discuss the restriction."
NCCN panelists do not have term limits,Unknown,1460433600.0,,NCCN panelists do not have term limits
"o	NCCN panelist stated non-clear cell is not currently on the August agenda to his knowledge.
	The meeting was originally set to be in Philly face to face, but now is a 4 hour TC.
-Panelist was notified of payor access restrictions",Unknown,1460433600.0,,"o	NCCN panelist stated non-clear cell is not currently on the August agenda to his knowledge.
	The meeting was originally set to be in Philly face to face, but now is a 4 hour TC.
-Panelist was notified of payor access restrictions"
