text,date
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting:
SWOG S0777 study (Durie B. et al. Abstract 25; VRd vs. Rd in previously untreated MM patients) confirmed that 3-drug regimen are superior to 2-drug regimen. VRd is becoming the new standard of care for this indication. More grade ≥3 AEs were observed with VRd than with Rd, but these AEs are manageable.",1454475600.0
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting. ""Elo is the most harmless of all the anti-MM agents. Even so there are only limited data about maintenance therapy (especially in non-transplant patients), elo may change the future of maintenance therapy"".",1454475600.0
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting. ""An important question is: what is the role of elo in the second line if VRd, or Rev maintenance therapy, are given to progression in the first line? BMS should have as a priority to determine if ERd works in patients refractory to Rev"".",1454475600.0
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting.	""Elo does not have anti-MM activity as a single agent. Therefore, Kyprolis is probably better in patients with aggressive disease"".",1454475600.0
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting.
There is no definitive answer as to the superiority of (or when to administer) ERd, NRd, and KRd, even though some study populations were more high risk than others. All the regimen have similar PFS HR across studies. The best median PFS is with KRd, but ERd showed a plateau in KM curve that was not observed with KRd.",1454475600.0
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting:
""As a rule this NCI-designated cancer center believes in ASCT as standard of care for newly diagnosed MM patients"".",1454475600.0
"A MM NTL and senior advisor to a NCCN panelist for MM volunteered the following unsolicited insights during a public ASH 2015 Abstract Review"" meeting:
""As a rule this NCI-designated cancer center believes in ASCT as standard of care for newly diagnosed MM patients"".
""This position is supported by the results of the Phase III study IFM 2009 (Attal M et al. Abstract 391; RVd-based induction treatment with vs. without ASCT followed by maintenance treatment with Rev - RVd arm, ASCT deferred until relapse time in the RVd arm). 
Results supported early rather than late transplantation, which means that ""transplantation yes/no remains the most powerful predictor of outcomes"". 
There were many more CR with transplants and an OS benefit was observed even among patients who relapsed after transplantation and had a second transplantation.",1454475600.0
"LTL at a community practice noted that most patients with MM are treated with VRd upfront but the practice does not have pathways as this limits the practice of medicine and ""personalized care"". LTL also noted that transplant is less critical now citing patients that have lived relapse free for several years without transplantation.",1481605200.0
"Local TL raised concerns about Daratumumab data stating ""of course triplet is better"", and would like to see various drug combinations with Rd tested in head-to-head trials. Also worried about using daratumumab upfront because it does not leave options for the future when patients relapse.",1481605200.0
TL offered unsolicited information that he is seeing good results of the NEPd quadruplet which is being study in the CA204-602 trial,1481259600.0
TL from an academic center offered that he feels elotuzumab will be used effectively to activate NK cells post allo-transplant.,1481259600.0
RTL offered that immune profiling will the future for BMS in understanding how and when to use Elotuzumab. Would like to see more data in this area to help make decisions.,1481259600.0
"RLT at a NCI cancer center described AbbVie Antibody Drug Conjugate ABBV-838 as ""super Elo"" and that this type of approach [ADC] is ""revolutionary""",1479704400.0
"While addressing myeloma patient group, RLT from NCI cancer center noted that getting a second opinion is the best way to increase the percentage of individuals that receive a transplant or enroll in clinical trial. Many do not know all the options.",1479704400.0
While addressing patients from myleoma foundation a RTL from NCI cancer center discussed the future of personalized medicin and how genomic anaylsis will help find best therapies for treating myeloma and other cancers. The RLT specifically noted MI Oncoseq which addresses the potential for individual cancer care through the Michigan Oncology Sequencing Center (MI-ONCOSEQ) research study,1479704400.0
"TL at academic center stated they are running MRD by flow cytometry on patients with multiple myeloma, but it is only informative at this point, not directly therapy decisions.",1479704400.0
"RTL at NCI cancer center is still trying to establish where to use all the new agents in the treatment of MM. Noted that when using published data to make decisions, one must consider the eligibility criteria for each study. This TL believes this is sometimes overlooked when clinicians evaluate data.",1478232000.0
"RTl at an academic center noted maintenance therapy with Rituximab could provide insight into how maintenance therapy with Emplicit could be administered. Specifically, could ""episodic maintenance"" therapy be the future? Where patients receive Empliciti ever 2 or three months",1478232000.0
"RTL at NCI cancer center has limited experience with empliciti, but thus far has been very happy that administration is manageable and no peripheral neuropathy (PN) has been observed as PN is a major concern in MM patients with all the other agents to which they are exposed.",1478232000.0
"RTL at a NCI cancer center stated that between daratumumab, ixazomib, elotuzumab and panobinostab, it is elotuzmumab that is out performing in his experience.",1476936000.0
"RTL and a NCI cancer center noted that a key population for elotuzumab is failure after Imid maintenance. In fact, this TL would like to see if patients T-cells are ""jazzed up"" following such long-term Imid therapy.  One combination that works well is EPd",1476936000.0
RTL at large community practice noted he will use karfilzomib then daratumumab for aggressive relapse in multiple myeloma,1475208000.0
"RTL at community practice felt that elotuzumab is going to be a ""hard sell"" because of the lower HR than competitors, and an indication requiring combination with Rd. However, because myeloma is becoming similar to a  chronic disease, physicians will eventually use elotuzumab in the long run.",1473220800.0
"RTL at a NCI cancer center does not feel that ELOQUENT 2 data is practice changing given most patients seen already have received revlimid, and is thus more interested in ELOQUENT 1. In addition, this RTL would like to see ERd data in the post-transplant maintenance setting to support use.",1472788800.0
RTL at an academic institution believes that mass spectrometry is going to be the best way to distinguish therapeutic antibodies from M-protein levels in monitoring multiple myeloma.,1472616000.0
"RTL at an academic center stated that adding elotuzumab to revlimid responders in a maintenance setting is an approach being used; noting that ""there are very few unmaintained patients"" and believes in ""continuous therapy."" So, adding elotuzumab to revlimid responding patients is ""good"". This RTL also did not note any safety concerns, but is waiting to see if the outcomes of ELOQUENT 2 will be replicated in these situations.",1472616000.0
"RTL at an academic center stated that MM is becoming a ""chronic disease"" and patients will eventually see all agents at some point. However, whether or not, elotuzumab will be a part of this group of agents is yet to be determined. If elotuzumab does not get used first relapse setting it will most likely not get used at all.",1472616000.0
"RTL at an academic center stated that eltuzumab may be considered for slow biochemical relapse particularly in the maintenance setting post-transplant. If ""thinking Rd, think ERd"".",1472616000.0
"TL at an NCI cancer center noted that elotuzumab will not sell in its current indication and was surprised that the ELOQUENT 2 NEJM publication only had 5 transplanters on it [his calculation] given that transplant is ""not going away"". Moreover,  ""RVD is hard to beat"" Thus, innovation with elotuzmab is important and BMS should connect more with transplanters who are ""translational immunologists"".  Also, this TL would not bet on ELOQUENT 1 to change the course of elotuzumab usage.",1472616000.0
"After reviewing the aggressive vs. non-aggressive relapse slide of the proactive deck, a RTL from an academic center noted that although this generality seems reasonable, and could be a good guide,  there are often cases where a patient may have all the signs of ""non-aggressive"" relapse, but then relapse aggressively. Thus, this RTL wouldn't subscribe to these relapse divisions 100 percent.",1471406400.0
"NTL noted that having some type of immune score to help determine response to myeloma therapies will be important in the future. As patients survive longer, there will be a need to gather data/endpoints that provide information on progress earlier. This NTL felt that data in smoldering myeloma could be helpful in guiding the process for myeloma.",1470628800.0
"RTL at an academic center believes that ""basket trials"" that allow for patients to be treated based on genetic profiles will now be an important step in myeloma research.",1470283200.0
"RTL at an academic center stated that ""Data is in"" and VRd is standard for front-line treatment of multiple myeloma, and FISH will fraction out prognosis",1470283200.0
RTL from an academic center shared that Elotuzumab will be added to the Mayo Clinic Relapsed Myeloma mSMART guidelines for  Frail/Indolent Relapse Patients that are Off-Treatment or Unmaintained.,1470283200.0
"In response to seeing the new PI deck, a NTL stated that slide 3 was a ""nice slide"" and that the non-aggressive relapse portion describes exactly where elotuzumab should be used.",1467950400.0
"NTL does not think that combination of anti-CD38 and elotuzumab will be beneficial given the NK depletion that occurs from anti-CD38 antibodies. To support the point, this TL noted having a case study accepted by NEJM describing the use of daratumumab to treat NK cell leukemia.",1467950400.0
"HCP at community practice stated that BMS should ""stick its neck out"" and conduct a trial that removes IMiD out of front line, but noted that may be difficult. Thus, at very least, this TL would like to see the removal of  steroids up front, because once patients with MM begin therapy they are on steroids for the rest of their life. In this TLs opinion, it would be beneficial to try to develop regimens that don't require steroids right away in an effort to minimize time on steroids.",1466568000.0
"A NTL from an academic center believes that, when approved, daratumumab will be used at first relapse and will thus will ""push all other therapies back"" in the relapsed/refractory MM.",1466481600.0
"When discussing TOURLAMINE data (IRd), a NTL from an academic center noted he was not concerned that the PFS curves may come together at future follow up because the trial was not set up to look long-term. This does not detract from the data (This TL was an investigator on the IRd trial). This TL also noted that the TOURMALINE trial was double blind while ELOQUENT 2 was an open label trial and felt that this must also be considered when discussing the data.",1466481600.0
"Infusion RNs from community practice find the ""mL/min"" infusion rate of Empliciti a burden because their infusion pumps only allow ""mg/hour"" rates.",1462939200.0
"TL at a large community practice noted that many clinicians, including leading experts in myeloma, are still just trying the recently approved therapies; particularly,  if they hadn't had trials. Thus, there is still no real consensus on when to use these therapies.  In addition, companies are now doing single arm phase I trials  and not testing ""the agents we want to see compared"".  Believes that soon the ""kitchen sink"" will be used in the front line setting (i.e. KRD plus something) followed by maintenance therapy and MRD testing.",1462507200.0
"TL at large academic community center believes clinicians need to re-define myeloma  patient populations to be more specific for treatment decisions. Specifically, the patients clinical scenario should be included. For example, ""myeloma plus bone disease.""  The goal in this would be can clinicians get to a cure with a planned treatment and then stop therapy.",1462507200.0
TL at community practice noted that it is no surprise that ERd is often put as 3rd line option on formulary because the median number of therapies in ELOQUENT 2 was two prior therapies.,1462507200.0
"TL at an academic center noted in reference to the ERd benefit in both del(17p+) and del(17p-) individuals that high risk cytogenetics is not well defined; particularly in terms of the cut-off used for defining ""positive"".",1462507200.0
"TL at NCCN institution offered that BMS has ""work to do"" if it wants to compete with daratumumab, mainly because of no single agent activity with elotuzumab. This, for example, when ECOG is planning studies it is ""dara all the way"".  Same TL has used elotuzumab and has been pleased with responses and administration thus far.",1462161600.0
"TL at academic institution offered that single agent activity of monoclonal antibodies is important because hematologists are used to administering rituximab. This drug can be used as a single agent or in combination depending on the patient and situation. Thus, this TL felt the same standard is held for the monoclonal antibodies in myeloma.",1462161600.0
TL at an academic center offered that SWOG will be opening a trial with Len vs. Len/Ixazomb in the maintenance setting and will become choice for clinicians wanting different maintenance options even if elotuzmab could be examined in this setting as well.,1462161600.0
"community HCP feels that elotuzumab use is limited because of indication requiring combination Rd. Most patients already have received revlimid prior. Thus, with ""eight choices"" that have benefit, why try to ""squeeze in"" a ninth?",1462161600.0
"Community HCP noted that relationship with academic centers in the region, in addition to gaps in their practice,  influence what trials they want to open. Offered that near by major academic center in area was good and collegial in hematology, but poor in medical oncology;  thus they are less apt to open heme studies.",1462161600.0
"NTL presenting at a national congress argued that targeting normal biology of plasma cells is critical for treating multiple myeloma. In doing so, discussed monoclonal antibodies elotuzumab and daratumumab and posed the question if expression of these targets (SLAMF7 and CD38, respectively) could be enhanced. Speaker did note that elotuzumab didn't have single agent activity but that ELOQUENT 2 did show benefit when combined with Rd.",1461816000.0
TL at an academic institution is looking at ways to activate NK cells after adoptive transfer and offered that upon conferring with colleagues at other institutions feels that elotuzumab will be best at activating NK cells for MM therapy.,1461729600.0
"TL stated that US Oncology allows selection of elotuzumab on formulary, but requires extra ""approval"" or justification for why it is being selected. This step is not in place for carfilzomib or ixazomib",1461729600.0
"Presenter at community oncology network meeting noted that the new complex treatments for MM  result in many visits to the clinic. Thus, the incorporation of Ixazomib will be useful in that it will reduce this burden.",1460347200.0
Presenter at state oncology network presented Phase Ib/II trial of Afuresetrib (AKT inhibitor) in combination with Ixazomib and low dose Dexamethasone for RR MM. They are seeking industry support.,1460347200.0
"RTL at an academic research center feels that the use of elotuzumab is greatly limited by the indication, and it's lack of single agent activity. Most patients have been treated with lenalidomide in the first-line setting and if elotuzumab needs to be combined with lenalidomide there are few patients who are candidates.",1460347200.0
"TL at academic center does not feel that new agents approved for myeloma will take the place of transplant at this point. Believes that early transplant with maintenance therapy will continue to be standard, but sees value in studying elotuzumab in the maintenance setting.",1460001600.0
RTL at a large community practice noted that having pathways to regulate the treatment of MM is impracticable and prevents physicians from practicing medicine.,1459396800.0
"RTL at academic center felt that Empliciti was less effective because it did not show single agent activity, and felt that daratumumab was ""sucking the air out"" of the Empliciti momentum.",1458014400.0
RTL at academic center considering use of Empliciti in patient with indolent relapse,1458014400.0
"NTL at an academic institution noted that ""someone"" will compare the 4 new regimens for RRMM head-to-head at some point, most likely retrospectively. Thus, it would be advantageous for industry to conduct these themselves so they may be randomized trials.",1457672400.0
"NTL at academic institution noted that decisions on new agents in RRMM will be made by ""trial and error"". The benefit of MM is that evaluation of M-spike can inform clinicians relatively early (4 weeks or so) if a therapy is working or not.",1457672400.0
"National TL at conference with approximately 50 community and academic physicians urged everyone to ""please use triplets"" for their front line patients as, minimal residual disease is a reasonable goal and future techniques will allow for this to be measured more accurately. For second line therapy he suggested that physicians use novel agents into each line of therapy.",1456808400.0
"RTL at community practice offered a desire to use ERd following Velcade and transplant; however, the US Oncology pathway requires three prior lines of therapy before the use of Empliciti.",1456376400.0
"LTL from a community practice noted that RVd is an acceptable therapy for all risk groups, except maybe renal complications. Thus, ""no one can fault"" [a community physician] for choosing this triplet in the front line setting.",1456203600.0
RTL from academic center considering use of SLAMF-7 expression data to help guide whether or not to use Empliciti. Noted ease of adding this marker to current FACS panel.,1456203600.0
"LTL at community practice offered being pleased with responses after treating several patients with second-line elotuzumab (ERd) in patients who had CyBorD, Vd or transplant followed by low-dose Rev maintenance as first line therapy.",1456203600.0
"TL at academic center noted that mSMART guidelines assume use of clinical judgment  and are not dogma. For example,  Elotuzumab could be considered for use in a fit patient with indolent relapse.",1454994000.0
A national TL mentioned that he believes African Americans typically respond better to I-O drugs.  He said that about 30% of his clinical trial patients are African American and he would like to do secondary analyses in lung and myeloma trials to see if this is true.,1455253200.0
RTL feels that Elo will be best used in the maintenance setting and has used it in that setting for a few patients.,1476331200.0
RTL mentioned that he has a patient who is in cycle 60+ of Elotuzumab who is doing very well with minimal toxicities.,1476331200.0
LTL mentioned that the biggest concern he sees with MM now is sequencing of all of these agents to be able to maximize the benefits and compounds the most effectively.,1476158400.0
LTL mentioned that he feels elotuzumab is for more of a niche MM population due to the existing approval and data. He feels that when we have maintenance or hopefully frontline data that it will be more in favor of a more expanded use of the compound.,1476158400.0
NTL feels that it will be necessary to have maintenance data post Auto transplant for Elo to be used appropriately in that setting.,1475640000.0
RTL said that he needs the maintenance data with Elo to feel comfortable using it in that setting. Does not feel that it is yet appropriate since he hears conflicting views from larger MM treaters.,1475640000.0
"RTL stated that the infusion time and administration with an IV agent such as Elotuzumab, in the currently approved space is bothersome for patients, compared to an all oral regimen. He does not feel the same concerns with dara single agent since he is using that as a last stitch effort for his patients.",1475640000.0
RTL mentioned he prefers daratumumab for its single agent activity. He feels that Elo is inferior and a weaker agent.,1475640000.0
"RTL mentioned that he would feel comfortable to use. ERd in the maintenance setting despite lack of data. He stated that if he is going to increase the dose of Rev to 25mg and add dex to a slowly relapsing patient, that he would absolutely add Elotuzumab to that patient as well.",1475467200.0
"RTL said he is unsure of using monoclonal antibodies in front line therapy. The options that currently exist give good responses, and unless you have astounding responses with adding a monoclonal antibody, he doesn't see that insurance companies would be open to covering the added cost.",1475467200.0
"RTL told me that he has several ERd patients, and all of them are doing well. None have yet to progress on treatment.",1475467200.0
"RTL using ERd for rev maintenance patients that are slowly progressing. For example, those patients that he sees a gradual increase in their m-protein, he will increase their Rev dose and add Empliciti-dex, for ERd.",1474516800.0
"RTL mentioned that he does not feel comfortable making recommendations to community physicians to use ERd when patients are progressing on maintenance revlimid without data, despite the fact that he is using ERd in this patient population.",1474516800.0
RTL said that the best place for use Elo is post induction maintenance for non-transplantable patients and post ASCT as maintenance. Feels that BMS needs the maintenance data to support use in that setting.,1474344000.0
"RTL feels that the maintenance setting in combination with an IMID is a ""good place"" for Empliciti.",1473998400.0
RTL mentioned that they are prophylaxing all Empliciti patients with Acyclovir to herpes zoster.,1473998400.0
TL using ERVd with a dose of 10mg of Revlimid for his non-aggressive relapsers.,1473134400.0
"TL mentioned that he is trying to identify the ""right"" patient population for ERd. His greatest concern is that patients are seeing rev frontline and many physicians are prescribing dara earlier in therapy.",1473134400.0
"RTL inquiring about Elotuzumab in the maintenance setting and asking if we have data yet available. Feels that once we have more data supporting use in this setting, we will have more uptake of ERd.",1473134400.0
"TL feels that a good ""spot"" for Empliciti is in combination with Pd post carfilzomib failure/progression.",1473134400.0
MM RTL feels that a good use of Elotuzumab would be with rev post Auto/Allo SCT in the maintenance setting. He mentioned only a few doses of Elo to help boost rev and sustain a response. May not need patients to come as often in the maintenance setting.,1472529600.0
NTL feels that a good possible RRMM trial combination would be Elo/Isatuximab.,1470888000.0
"NTL mentioned a potential ISR opportunity looking at absolute lymphocyte counts post transplant and adding Elo to see the response potential. He mentioned looking at ALC q14d, q28d etc... Post transplant.",1470888000.0
"NTL said that Isatuximab is much easier to give compared to Dara, however not as easy to give as Elo.",1470888000.0
"NTL mentioned that in his institution, they are not using Dara as a single agent. Will combine with either rev or Pom and are seeing response rates up to 50%. These responses have been short-lived, however higher response rates as a combo, versus Dara alone.",1470888000.0
"In a discussion around what she does with rev maintenance dosing, RTL shared that she does NOT increase the dose if a patient is progressing. instead, she will switch therapies. She does not usually consider adding Elotuzumab for these patients and increasing the dose of revlimid.",1470369600.0
"RTL mentioned that he has a patient who, while on a ""break"" from Empliciti, had M protein move a tenth of a point. He wasn't concerned about this, because she was on a break. He recently restarted therapy, and will give treatment about 3 months before deciding if she needs to be switched to another regimen. He feels that the break was what caused the M protein movement.",1470369600.0
"RTL feels Elo is only an option for those patients that have failed velcade and are mostly rev naive. Mentioned that this is why it hasn't been used much, because most patients have prior IMID exposure.",1470369600.0
"NP mentioned that in her institution, they begin all MM patients on HSV prophylaxis with Acyclovir 400mg daily, unless there are concerns about doing so. She recently had a patient who developed oral lesions while on Empliciti therapy. This patient was not on Acyclovir, so she did start therapy as acyclovir 400mg daily, and the patients lesions have started to resolve. (This AE was submitted by the ITS rep )",1470369600.0
2 RTLs in the same institution are using Empliciti single agent post auto SCT.,1470369600.0
Nurse Practitioner mentioned that they begin all patients with MM receiving monoclonal antibodies on acyclovir 400mg daily to help in prevention of zoster infections.,1469419200.0
TL noted that his experience with Empliciti has been very favorable thus far.. He also shared that he has used NEPd off label with good experiences/responses thus far.,1468814400.0
"RTL feels that the #1 morbidity/mortality with MM is pneumonia, so there should not be much of a surprise with pneumonia being a toxicity with Empliciti.",1468814400.0
"RTL stated that he prefers to use the ERd combination in the elderly population, where he was thinking of using Rd, he now adds Empliciti. He made this choice based on the tolerability profile of Empliciti and feels it's better served by being used in this population of patients versus other existing combinations.",1468814400.0
RTL shared that he adds IVIG therapy to all MM patients that get admitted with pneumonia. He questioned the possibility of interference with Empliciti with IVIG. Stated that he asked Janssen if there was such information on interference with Daratumumab and they did not have that data.,1468814400.0
"RTL raised the issue of steroids helping or hurting these MM regimens. Since high dose steroids do decrease T-cell activation, it's a concern, however, it is know that to maximize imid responses, you need dexamethasone.",1467259200.0
RTL agrees with new messaging for using ERd in slowly relapsing patients versus aggressively relapsing patients. She has recently identified 2 and is monitoring them in anticipation of prescribing ERd for them.,1467259200.0
"RTL stated that we have the right drugs to treat MM, just need to learn to sequence the immunotherapy agents appropriately to cure MM.",1467259200.0
"RTL mentioned a patient who received consolidation chemo, MAGE vaccine, ASCT, PDL1 agent (single agent with 8 month response) and is now on Elo-Pom with a good response.",1467259200.0
"RTL mentioned potential sequencing of agents. For example, DRd for a set number of cycles, then remove the D, to help cut down on the financial toxicity to patients.",1467259200.0
RTL stated that the issue of dara is that it adds hours of weekly infusion time and that is the main toxicity and burden for the patients. .,1466740800.0
"RTL mentioned that they are only treating 1 NEW patient a day in their clinic (large academic center setting)  with dara, however, subsequent doses, they are comfortable with having multiple patients on any given day. Highlighted that the infusion related reactions are only an issue with the first/second doses, and then the patients are fine.",1466740800.0
"At recent ASCO review in Philadelphia, highlighted CASTOR data release at ASCO, stating that it had reasonable toxicities and very positive data.",1466740800.0
"At a recent ASCO review, RTLs only mention of Elotuzumab was as the ""other"" monoclonal Ab approved for RRMM.",1466740800.0
Community TL mentioned that they are using PembroPomDex for a patient with a positive response so far. The patient appears to be tolerating the treatment well. Feels that adding PD1 inhibitor to existing therapies may be able to provide those durable responses for patients.,1466740800.0
TL with interest in studying IL15 + Elo post allo transplant in MM patients. He is doing preclinical work and will have IL15 data later this year to hopefully be able to move forward with a potential concept.,1466136000.0
RN informed me that they have a patient receiving cycle 2 of ERd and the patient is doing well without toxicities. They are very pleased with Empliciti so far.,1465963200.0
"LTL said that due to to response with ERd being slower than some other ""heavy hitting agents"", that it may be problematic when looking at options for patients.",1465963200.0
LTL said that the DRd and DVd data from ASCO 2016 looks promising and is exciting. It prompted him to ask for EVd data and questioned if BMS will be studying EVd in the frontline setting.,1465963200.0
LTL mentioned that BMS will still have some market share with Elo but may lose some based on our new messaging focused more on the non-aggressive relapsed population.,1465963200.0
"During a discussion around use of Empliciti, a TL mentioned that he is confused as to where to use Empliciti. He is not a supporter of increasing rev maintenance and adding dex/Elo if a patient is progressing, and would be more apt to switch therapies.",1462507200.0
"TL stated that he uses primarily CYBORd as his treatment of NDMM patients. Despite the RVd data, he is still a supporter of CyBorD, and feels that he would be able to use ERd in the second line for patients, once they begin progressing.",1462507200.0
"TL mentioned that he has started to rethink his frontline options for new MM patients, to be able to utilize Empliciti and other new agents as 2nd line and beyond treatments.",1461816000.0
"A RTL mentioned that he has a patient receiving ERd, who he needed to decrease the dose of Revlimid to 25mg to qOd due to asthenias. After a possible change in her M-protein, he has decided to adjust her dose now to 20mg qD.",1460088000.0
"RTL feels that assessing patients up front for the Fc gamma RIIIa V allele will prove to be more of a benefit overall for Empliciti patients, allowing physicians to predict their patients that are more likely to benefit from treatment.",1459915200.0
"NTL stated that he is unsure of how to use Empliciti based on the current approval. He feels that utilization earlier in therapy (frontline), will be more beneficial. We have other options approved in the same patient population that have better PFS and offer better options to patients.",1459915200.0
"Pharmacist from Ohio mentioned that they are ""heavily"" premedicating Dara patients outside of labeling, including use of Singulair starting a few days prior and  inhaled corticosteroids",1458619200.0
RTL stated that the higher weekly doses of Kyprolis are not causing additional cardiac toxicities for his patients. Overall feels that the drug is fairly toxic and difficult to use.,1458619200.0
"RTL feels that dara is causing ""financial toxicity"" because you have to have more focused care, the potential for longer staff hours, and the concerns around increased premeds or supportive care meds secondary to infusion reactions.",1458619200.0
"RTL mentioned that he did not see ""good results"" with patients that he put onto the Dara EAP.",1458619200.0
"RTL said that SQ dara formulation is ""years off"" from potential approval.",1458619200.0
"RTL said that the problem with dara research was that it was done primarily in the academic centers, where they have less concerns about chair time/clinic hours. This is presenting problems in the community practices.",1458619200.0
"In speaking with 3 pharmacists at HOPA, they mentioned that they are splitting dara infusions over 2 days, in their clinic in Ohio. They are doing this to help mitigate the risk of infusion related reactions.",1458619200.0
"In a conversation about use of Ixazomib, a RTL feels that the use/uptake will be minimal due to its decreased activity in comparison to bortezomib.",1458619200.0
RTL from California stated that the ASPIRE patient population was cherry picked and that they had less high risk population of patients in comparison to Eloquent 2.,1458619200.0
"RTL from California feels that the infusion related reactions noted in Eloquent 2 were overstated, since the infusion related reactions in the 112 study have been much less.",1458619200.0
RTL from California stated that he does not feel that the MOA of Elo is as much NK cell activation as it is ADCC.,1458619200.0
RTL does not feel that the lack of good single agent activity with Empliciti is a detriment to its utilization.,1458619200.0
RTL stated that they are providing 1:1 nursing care for any daratumumab patients due to the risk of infusion related reactions.,1458619200.0
NTL mentioned that physicians contact him with questions mostly related to carfilzomib & daratumumab due to their fear in using both. Car due to the cardiac toxicities and dara to the infusion related toxicities.,1457928000.0
NTL uses carfilzomib as his first choice for aggressively relapsing MM patients due to the faster/deeper responses seen in his practice and trials.,1457928000.0
"NTL feels that ixazomib is our competition only because it is indicated with rev/dex in the same setting as ERd at this time. He mentioned that in his experience, it has not been very well tolerated overall.",1457928000.0
NTL  mentioned that they participated in the daratumumab EAP and that 1 in 15 patients enrolled had a response to dara therapy.,1457928000.0
NTL  stated that his institution will not use single agent daratumumab due to the lack of single agent activity they have seen in practice. They are using dara in combination with an imid and seeing better responses.,1457928000.0
"NTL stated that he has seen the ""fastest responses"" in MM therapy with the investigational agent BT106. Of the commercially available products, Carfilzomib gives the fastest/deepest responses in MM treatment.",1457928000.0
"In a discussion around aggressive MM relapse, NTL said that being an aggressive relapse has to do with the kinetics of the relapse, or the initial presentation at diagnosis. There is no ""real way"" to classify aggressive relapse, as it is variable based on each patient. He feels 1/3 of his patients that relapse are considered an aggressive relapse.",1457928000.0
NTL  feels that use of ERd therapy is most beneficial in those patients that had long unsupported remissions (about 2-3 years past transplant) versus an immediate relapse patient post transplant.,1457928000.0
"NTL stated that the ""salvation"" of elo is the rest of the BMS pipeline. The combinations with BMS pipeline agents will allow Elo to be leveraged over dara.",1457928000.0
"RTL informed me that he has a patient receiving ERd, who after now 2 cycles (8 weeks), has achieved an almost VGPR. He is very happy with the results thus far.",1457928000.0
"NTL stated that he receives most questions from physicians/patients regarding use of Dara and Carfilzomib. Of all of the MM treatments available, patients are hearing mostly about dara from advocacy groups and online websites.",1457928000.0
RTL stated that he foresees use of Empliciti mostly in the population of patients that are considered to be a more indolent relapse.,1457067600.0
RTL feels that the MOA of Empliciti is mostly ADCC due to the limited single agent activity that is seen on NK cells.,1457067600.0
"RTL stated that ""there are no head to head comparisons with these newer drugs, all comparisons are to SOC, so how do you formulate guidelines"". He went on to verbalize the confusion that now exists in treating myeloma patients.",1457067600.0
"RTL stated that he is seeing a lot of infusion related reactions with Daratumumab. They are admitting patients for the 1st and sometimes 2nd infusions. The majority of reactions seen, are occuring within the 1st hour of infusion. They need to reduce rate from 50mls/hr to 25mls/hr if a reaction occurs, greatly extending the infusion time.",1456894800.0
"In a discussion around depth of response with Elotuzumab, a RTL stated ""Who cares about a CR in the RRMM patients. Stable disease is more than appropriate when you are treating these people.""",1456894800.0
"RTL feels that Elotuzumab will be best used in those patients with indolent relapse, especially those in the maintenance setting.",1456894800.0
"RTL mentioned confusion around formulating MM guidelines to appropriately treat patients when there are no head to head trial comparisons, just comparisons to standard of care.",1456894800.0
Pharmacist mentioned the he will be building Cetirizine 10mg po as the H1 antagonist premed for Empliciti infusions.,1456894800.0
"RTL state that Velcade is the ""best and worst drug available for MM because it is spectacularly active but the neuropathies are debillitating.""",1456894800.0
"RTL feels that Ninlaro is velcade light. Stated that it still gives neuropathies and diarrhea, and is not as easy to tolerate as the company is claiming.",1456894800.0
"RTL is using KPd for aggressively relapsing patients. Administers Kyprolis twice/week, for 3 weeks on/1 week off (28 day cycle).",1456894800.0
RTL mentioned that JTCC in Hackensack is the largest accruing site in the world for Sanofi CD38 agent.,1456722000.0
"Patient experienced grade 1/2 infusion related reaction with 3rd dose of Empliciti. Per treating RN, had 50mls remaining to be infused at time of reaction. Patient was at max rate of 2ml/min. They stopped the infusion, administered solucortef as per their protocol, and monitored patient in the clinic. I was told that they waited 40 minutes prior to infusing Empliciti post administration of the premeds. AE was called into medical information.",1456462800.0
HCP mentioned that he feels Empliciti will be most beneficial in those patients with high risk cytogenetics.,1456462800.0
"Community physician said that Daratumumab is easier to give because of it's indication as a single agent, whereas Elo needs to be combined with rev dex.",1456117200.0
"TL stated that he forsees use of ERd for those patients currently receiving low dose revlimid maintenance, where you can increase their dose and add Ed to Revlimid if they begin to relapse.",1456117200.0
LTL mentioned that daratumumab is tough to infuse. It's not the easiest drug for patients to tolerate based on infusion related reactions and the long first infusion.,1455858000.0
"NP mentioned that a recent patient tolerated Dara infusion without concern, however he rapidly progressed through therapy, after a few treatments.",1455598800.0
"RN noted that they have used Daratumumab in their clinic and that all patients get admitted for 1st dose. Some Patients have received ""several"" doses, however rate remains at 4 hours.",1455426000.0
"LTL stated that despite using VRd frontline for most patients, he will consider sequencing of agents now due to the new options for treating MM patients, to maximize  responses for patients.",1455426000.0
