doc_id,subset,subset_name,value
uuid-c6a27c8c673f44cdbc9d6ebd8f8a9a25,Subset 0,Status, Closed
uuid-c6a27c8c673f44cdbc9d6ebd8f8a9a25,Subset 1,Source, eMIRF
uuid-c6a27c8c673f44cdbc9d6ebd8f8a9a25,Subset 2,Type, Medical Inquiry
uuid-fc8f4a09255340b6b90ef473fc1d3c5a,Subset 0,Status, Closed
uuid-fc8f4a09255340b6b90ef473fc1d3c5a,Subset 1,Source, Email
uuid-fc8f4a09255340b6b90ef473fc1d3c5a,Subset 2,Type, Non-MI
uuid-10310a6269de48d784dc11291380c584,Subset 0,Status, Closed
uuid-10310a6269de48d784dc11291380c584,Subset 1,Source, eMIRF
uuid-10310a6269de48d784dc11291380c584,Subset 2,Type, Medical Inquiry
uuid-dc22eeda02614ec3aafc0dc94a55d2f2,Subset 0,Status, Closed
uuid-dc22eeda02614ec3aafc0dc94a55d2f2,Subset 1,Source, Email
uuid-dc22eeda02614ec3aafc0dc94a55d2f2,Subset 2,Type, Medical Inquiry
uuid-a11a1acfdc014c3c9db81cc5801dcd72,Subset 0,Status, Closed
uuid-a11a1acfdc014c3c9db81cc5801dcd72,Subset 1,Source, Email
uuid-a11a1acfdc014c3c9db81cc5801dcd72,Subset 2,Type, Non-MI
uuid-2a1b183daba043cd8eab33363e9f934d,Subset 0,Status, Closed
uuid-2a1b183daba043cd8eab33363e9f934d,Subset 1,Source, Email
uuid-2a1b183daba043cd8eab33363e9f934d,Subset 2,Type, Clinical Trials
uuid-79f9f8c4f5f54bf5a339644d45643384,Subset 0,Status, Closed
uuid-79f9f8c4f5f54bf5a339644d45643384,Subset 1,Source, Phone
uuid-79f9f8c4f5f54bf5a339644d45643384,Subset 2,Type, Medical Inquiry
uuid-32ef6f3454464343af2493c4550b3d0b,Subset 0,Status, Closed
uuid-32ef6f3454464343af2493c4550b3d0b,Subset 1,Source, Email
uuid-32ef6f3454464343af2493c4550b3d0b,Subset 2,Type, Medical Inquiry
uuid-180b09ff92244bff9537ad408a910917,Subset 0,Status, Closed
uuid-180b09ff92244bff9537ad408a910917,Subset 1,Source, Phone
uuid-180b09ff92244bff9537ad408a910917,Subset 2,Type, Medical Inquiry
uuid-3d1f66e1f6a8401099470f9d4435efbe,Subset 0,Status, Closed
uuid-3d1f66e1f6a8401099470f9d4435efbe,Subset 1,Source, eMIRF
uuid-3d1f66e1f6a8401099470f9d4435efbe,Subset 2,Type, Medical Inquiry
uuid-1eeed67c4ad04c92a54caa9671b9244c,Subset 0,Status, Closed
uuid-1eeed67c4ad04c92a54caa9671b9244c,Subset 1,Source, Phone
uuid-1eeed67c4ad04c92a54caa9671b9244c,Subset 2,Type, Medical Inquiry
uuid-ab9c9cc580b34c759973547d9543b552,Subset 0,Status, Closed
uuid-ab9c9cc580b34c759973547d9543b552,Subset 1,Source, eMIRF
uuid-ab9c9cc580b34c759973547d9543b552,Subset 2,Type, Medical Inquiry
uuid-a93d79e9719a46deaf954d0772202d0b,Subset 0,Status, Closed
uuid-a93d79e9719a46deaf954d0772202d0b,Subset 1,Source, Phone
uuid-a93d79e9719a46deaf954d0772202d0b,Subset 2,Type, Medical Inquiry
uuid-8271bf3c775a4e4db95bab93adef7f80,Subset 0,Status, Closed
uuid-8271bf3c775a4e4db95bab93adef7f80,Subset 1,Source, Email
uuid-8271bf3c775a4e4db95bab93adef7f80,Subset 2,Type, Medical Inquiry
uuid-fe63c1a57a974850ab30d2b0dbc43b84,Subset 0,Status, Closed
uuid-fe63c1a57a974850ab30d2b0dbc43b84,Subset 1,Source, eMIRF
uuid-fe63c1a57a974850ab30d2b0dbc43b84,Subset 2,Type, Medical Inquiry
uuid-12125a007d1d43a5933195fd84b49789,Subset 0,Status, Closed
uuid-12125a007d1d43a5933195fd84b49789,Subset 1,Source, eMIRF
uuid-12125a007d1d43a5933195fd84b49789,Subset 2,Type, Medical Inquiry
uuid-b51a0527a5454c3aad547e375d8e54e1,Subset 0,Status, Closed
uuid-b51a0527a5454c3aad547e375d8e54e1,Subset 1,Source, Email
uuid-b51a0527a5454c3aad547e375d8e54e1,Subset 2,Type, Medical Inquiry
uuid-1107c11c04644599b2dfb4a0f925e0ba,Subset 0,Status, Closed
uuid-1107c11c04644599b2dfb4a0f925e0ba,Subset 1,Source, Email
uuid-1107c11c04644599b2dfb4a0f925e0ba,Subset 2,Type, Medical Inquiry
uuid-ae5bc04e51b7481d9f1a4e1997b079be,Subset 0,Status, Closed
uuid-ae5bc04e51b7481d9f1a4e1997b079be,Subset 1,Source, Email
uuid-ae5bc04e51b7481d9f1a4e1997b079be,Subset 2,Type, Medical Inquiry
uuid-43958d19868b41e693c06c227f954202,Subset 0,Status, Closed
uuid-43958d19868b41e693c06c227f954202,Subset 1,Source, Phone
uuid-43958d19868b41e693c06c227f954202,Subset 2,Type, Medical Inquiry
uuid-1acf1fe580634d379996da27ec96ada6,Subset 0,Status, Closed
uuid-1acf1fe580634d379996da27ec96ada6,Subset 1,Source, Phone
uuid-1acf1fe580634d379996da27ec96ada6,Subset 2,Type, Adverse Event
uuid-7b593c6d88b841b5a5984abacdbfdd14,Subset 0,Status, Closed
uuid-7b593c6d88b841b5a5984abacdbfdd14,Subset 1,Source, Phone
uuid-7b593c6d88b841b5a5984abacdbfdd14,Subset 2,Type, Medical Inquiry
uuid-0c2bef16bc8748b59845e7fdf50bb56e,Subset 0,Status, Closed
uuid-0c2bef16bc8748b59845e7fdf50bb56e,Subset 1,Source, Phone
uuid-0c2bef16bc8748b59845e7fdf50bb56e,Subset 2,Type, Adverse Event
uuid-f455404af9e34d308815458382a71138,Subset 0,Status, Closed
uuid-f455404af9e34d308815458382a71138,Subset 1,Source, Phone
uuid-f455404af9e34d308815458382a71138,Subset 2,Type, Medical Inquiry
uuid-7f8a6116ef434c38bdb73112950508ba,Subset 0,Status, Closed
uuid-7f8a6116ef434c38bdb73112950508ba,Subset 1,Source, Email
uuid-7f8a6116ef434c38bdb73112950508ba,Subset 2,Type, Medical Inquiry
uuid-9a4f80ca54444b97b86459f936da60fa,Subset 0,Status, Closed
uuid-9a4f80ca54444b97b86459f936da60fa,Subset 1,Source, Phone
uuid-9a4f80ca54444b97b86459f936da60fa,Subset 2,Type, Medical Inquiry
uuid-55d3ece426c2460592b7fc11d1fd0430,Subset 0,Status, Closed
uuid-55d3ece426c2460592b7fc11d1fd0430,Subset 1,Source, Phone
uuid-55d3ece426c2460592b7fc11d1fd0430,Subset 2,Type, Medical Inquiry
uuid-b5ba6d00a2a14686bf34afe4fbe0b5e6,Subset 0,Status, Closed
uuid-b5ba6d00a2a14686bf34afe4fbe0b5e6,Subset 1,Source, Phone
uuid-b5ba6d00a2a14686bf34afe4fbe0b5e6,Subset 2,Type, Medical Inquiry
uuid-bacef2e9094d45c7b154541174d4f50d,Subset 0,Status, Closed
uuid-bacef2e9094d45c7b154541174d4f50d,Subset 1,Source, Phone
uuid-bacef2e9094d45c7b154541174d4f50d,Subset 2,Type, Medical Inquiry
uuid-8323545dbb0940588d3f311a8fafb985,Subset 0,Status, Closed
uuid-8323545dbb0940588d3f311a8fafb985,Subset 1,Source, Phone
uuid-8323545dbb0940588d3f311a8fafb985,Subset 2,Type, Adverse Event
uuid-5079390c0ee34d54ab988974eaf5425b,Subset 0,Status, Closed
uuid-5079390c0ee34d54ab988974eaf5425b,Subset 1,Source, Email
uuid-5079390c0ee34d54ab988974eaf5425b,Subset 2,Type, Medical Inquiry
uuid-c35259ba79414dc298ed6cd2d557cd53,Subset 0,Status, Closed
uuid-c35259ba79414dc298ed6cd2d557cd53,Subset 1,Source, Email
uuid-c35259ba79414dc298ed6cd2d557cd53,Subset 2,Type, Medical Inquiry
uuid-93e2cbb3b9564890bd96c2f01d7df55e,Subset 0,Status, Closed
uuid-93e2cbb3b9564890bd96c2f01d7df55e,Subset 1,Source, Email
uuid-93e2cbb3b9564890bd96c2f01d7df55e,Subset 2,Type, Medical Inquiry
uuid-2dbcb506fa3a478eab180168e82cfe35,Subset 0,Status, Closed
uuid-2dbcb506fa3a478eab180168e82cfe35,Subset 1,Source, Email
uuid-2dbcb506fa3a478eab180168e82cfe35,Subset 2,Type, Medical Inquiry
uuid-26218ea2a08a4f49a4a6191febf347a9,Subset 0,Status, Closed
uuid-26218ea2a08a4f49a4a6191febf347a9,Subset 1,Source, Email
uuid-26218ea2a08a4f49a4a6191febf347a9,Subset 2,Type, Medical Inquiry
uuid-e5e228a9a20c4dd8987d764be7f442b5,Subset 0,Status, Closed
uuid-e5e228a9a20c4dd8987d764be7f442b5,Subset 1,Source, Email
uuid-e5e228a9a20c4dd8987d764be7f442b5,Subset 2,Type, Medical Inquiry
uuid-61c6c946ced948baa501a5066817ae46,Subset 0,Status, Closed
uuid-61c6c946ced948baa501a5066817ae46,Subset 1,Source, Email
uuid-61c6c946ced948baa501a5066817ae46,Subset 2,Type, Medical Inquiry
uuid-d6a442144ad542f7a1e3e82cba449ed6,Subset 0,Status, Closed
uuid-d6a442144ad542f7a1e3e82cba449ed6,Subset 1,Source, eMIRF
uuid-d6a442144ad542f7a1e3e82cba449ed6,Subset 2,Type, Medical Inquiry
uuid-e76d2b9659874ea8badea30130da08f0,Subset 0,Status, Closed
uuid-e76d2b9659874ea8badea30130da08f0,Subset 1,Source, eMIRF
uuid-e76d2b9659874ea8badea30130da08f0,Subset 2,Type, Medical Inquiry
uuid-0c9a317ce33843e381215f647ebec819,Subset 0,Status, Closed
uuid-0c9a317ce33843e381215f647ebec819,Subset 1,Source, Phone
uuid-0c9a317ce33843e381215f647ebec819,Subset 2,Type, Medical Inquiry
uuid-30aaf13be16b45798ab2d21b0c4bee79,Subset 0,Status, Closed
uuid-30aaf13be16b45798ab2d21b0c4bee79,Subset 1,Source, eMIRF
uuid-30aaf13be16b45798ab2d21b0c4bee79,Subset 2,Type, Medical Inquiry
uuid-caa48c7270bc4c1a911f2d7488d2a888,Subset 0,Status, Closed
uuid-caa48c7270bc4c1a911f2d7488d2a888,Subset 1,Source, Phone
uuid-caa48c7270bc4c1a911f2d7488d2a888,Subset 2,Type, Adverse Event
uuid-2274e2520ebf48af85394f62a221f899,Subset 0,Status, Closed
uuid-2274e2520ebf48af85394f62a221f899,Subset 1,Source, Email
uuid-2274e2520ebf48af85394f62a221f899,Subset 2,Type, Medical Inquiry
uuid-25d32b68dccd4389bfdfcbe31490c18d,Subset 0,Status, Closed
uuid-25d32b68dccd4389bfdfcbe31490c18d,Subset 1,Source, Email
uuid-25d32b68dccd4389bfdfcbe31490c18d,Subset 2,Type, Non-MI
uuid-2d82f4e670934493b9cfa4beb8ba5a6f,Subset 0,Status, Closed
uuid-2d82f4e670934493b9cfa4beb8ba5a6f,Subset 1,Source, Email
uuid-2d82f4e670934493b9cfa4beb8ba5a6f,Subset 2,Type, Medical Inquiry
uuid-5a8782e05b814532a16b3f7a02902a55,Subset 0,Status, Closed
uuid-5a8782e05b814532a16b3f7a02902a55,Subset 1,Source, Email
uuid-5a8782e05b814532a16b3f7a02902a55,Subset 2,Type, Medical Inquiry
uuid-5b0388f12fe14fe8b3307417169f946a,Subset 0,Status, Closed
uuid-5b0388f12fe14fe8b3307417169f946a,Subset 1,Source, Phone
uuid-5b0388f12fe14fe8b3307417169f946a,Subset 2,Type, Medical Inquiry
uuid-fb245efbfc5741b9a97fd920f73f1bc4,Subset 0,Status, Closed
uuid-fb245efbfc5741b9a97fd920f73f1bc4,Subset 1,Source, Email
uuid-fb245efbfc5741b9a97fd920f73f1bc4,Subset 2,Type, Non-MI
uuid-2e4da75a0db240a5ace25ea1a78bf55e,Subset 0,Status, Closed
uuid-2e4da75a0db240a5ace25ea1a78bf55e,Subset 1,Source, Email
uuid-2e4da75a0db240a5ace25ea1a78bf55e,Subset 2,Type, Medical Inquiry
uuid-38b33ad566204f1faf9e98eaa30a2658,Subset 0,Status, Closed
uuid-38b33ad566204f1faf9e98eaa30a2658,Subset 1,Source, Phone
uuid-38b33ad566204f1faf9e98eaa30a2658,Subset 2,Type, Medical Inquiry
uuid-1906269973be4b559bd374afa2257961,Subset 0,Status, Closed
uuid-1906269973be4b559bd374afa2257961,Subset 1,Source, Email
uuid-1906269973be4b559bd374afa2257961,Subset 2,Type, Medical Inquiry
uuid-eeff201d9b354559a73d9d9c7d81d4b4,Subset 0,Status, Closed
uuid-eeff201d9b354559a73d9d9c7d81d4b4,Subset 1,Source, Email
uuid-eeff201d9b354559a73d9d9c7d81d4b4,Subset 2,Type, Medical Inquiry
uuid-6f64cdba71cb41fc85f8224fcfbc5c27,Subset 0,Status, Closed
uuid-6f64cdba71cb41fc85f8224fcfbc5c27,Subset 1,Source, Email
uuid-6f64cdba71cb41fc85f8224fcfbc5c27,Subset 2,Type, Medical Inquiry
uuid-71a9ae8a77c14327986725c420bb9a07,Subset 0,Status, Closed
uuid-71a9ae8a77c14327986725c420bb9a07,Subset 1,Source, Phone
uuid-71a9ae8a77c14327986725c420bb9a07,Subset 2,Type, Clinical Trials
uuid-8407b60244f9438ab98fbc19b66268ea,Subset 0,Status, Closed
uuid-8407b60244f9438ab98fbc19b66268ea,Subset 1,Source, Phone
uuid-8407b60244f9438ab98fbc19b66268ea,Subset 2,Type, Adverse Event
uuid-0463d817a18c4b059c0d3e975fd6afd5,Subset 0,Status, Closed
uuid-0463d817a18c4b059c0d3e975fd6afd5,Subset 1,Source, Email
uuid-0463d817a18c4b059c0d3e975fd6afd5,Subset 2,Type, Medical Inquiry
uuid-8415cb53797445ff82e9e401340d2922,Subset 0,Status, Closed
uuid-8415cb53797445ff82e9e401340d2922,Subset 1,Source, Email
uuid-8415cb53797445ff82e9e401340d2922,Subset 2,Type, Medical Inquiry
uuid-5fcf679b1a394890a1afd79cb1f84322,Subset 0,Status, Closed
uuid-5fcf679b1a394890a1afd79cb1f84322,Subset 1,Source, Email
uuid-5fcf679b1a394890a1afd79cb1f84322,Subset 2,Type, Medical Inquiry
uuid-8fbb3ed28329405d89f1ae171f1808ce,Subset 0,Status, Closed
uuid-8fbb3ed28329405d89f1ae171f1808ce,Subset 1,Source, Phone
uuid-8fbb3ed28329405d89f1ae171f1808ce,Subset 2,Type, Medical Inquiry
uuid-6b0e10615704471eb492ba63faa8fb79,Subset 0,Status, Closed
uuid-6b0e10615704471eb492ba63faa8fb79,Subset 1,Source, Email
uuid-6b0e10615704471eb492ba63faa8fb79,Subset 2,Type, Non-MI
uuid-6e03a013a66c4ce5b2a8dcb1b505e1c4,Subset 0,Status, Closed
uuid-6e03a013a66c4ce5b2a8dcb1b505e1c4,Subset 1,Source, Phone
uuid-6e03a013a66c4ce5b2a8dcb1b505e1c4,Subset 2,Type, Medical Inquiry
uuid-d4f0a4dfe79340febcb4c3e0be29b7fe,Subset 0,Status, Closed
uuid-d4f0a4dfe79340febcb4c3e0be29b7fe,Subset 1,Source, Phone
uuid-d4f0a4dfe79340febcb4c3e0be29b7fe,Subset 2,Type, Medical Inquiry
uuid-a68ce0e7d58d4d69950a7f3b1cc1595b,Subset 0,Status, Closed
uuid-a68ce0e7d58d4d69950a7f3b1cc1595b,Subset 1,Source, Phone
uuid-a68ce0e7d58d4d69950a7f3b1cc1595b,Subset 2,Type, Medical Inquiry
uuid-80320eab8d1e4cbe8b089b0bf7ad613b,Subset 0,Status, Closed
uuid-80320eab8d1e4cbe8b089b0bf7ad613b,Subset 1,Source, Email
uuid-80320eab8d1e4cbe8b089b0bf7ad613b,Subset 2,Type, Medical Inquiry
uuid-517e601fc5784276847caf18abf08c3f,Subset 0,Status, Closed
uuid-517e601fc5784276847caf18abf08c3f,Subset 1,Source, Email
uuid-517e601fc5784276847caf18abf08c3f,Subset 2,Type, Medical Inquiry
uuid-74c6aa4d278c4145aef369b5d8df388c,Subset 0,Status, Closed
uuid-74c6aa4d278c4145aef369b5d8df388c,Subset 1,Source, Email
uuid-74c6aa4d278c4145aef369b5d8df388c,Subset 2,Type, Medical Inquiry
uuid-bf4dcf27432b48108b7f4a5ee5ad2278,Subset 0,Status, Closed
uuid-bf4dcf27432b48108b7f4a5ee5ad2278,Subset 1,Source, Email
uuid-bf4dcf27432b48108b7f4a5ee5ad2278,Subset 2,Type, Medical Inquiry
uuid-ef70f80ee97a40999abd366d4ef48bcb,Subset 0,Status, Closed
uuid-ef70f80ee97a40999abd366d4ef48bcb,Subset 1,Source, Phone
uuid-ef70f80ee97a40999abd366d4ef48bcb,Subset 2,Type, Clinical Trials
uuid-0de3913bf034475ebc6cc30ddff84d8c,Subset 0,Status, Closed
uuid-0de3913bf034475ebc6cc30ddff84d8c,Subset 1,Source, Email
uuid-0de3913bf034475ebc6cc30ddff84d8c,Subset 2,Type, Medical Inquiry
uuid-c0c71b13beee484eba2e411f22e47d5c,Subset 0,Status, Closed
uuid-c0c71b13beee484eba2e411f22e47d5c,Subset 1,Source, Email
uuid-c0c71b13beee484eba2e411f22e47d5c,Subset 2,Type, Non-MI
uuid-3eec20be0689493ba39867eeac9dd5ec,Subset 0,Status, Closed
uuid-3eec20be0689493ba39867eeac9dd5ec,Subset 1,Source, Email
uuid-3eec20be0689493ba39867eeac9dd5ec,Subset 2,Type, Medical Inquiry
uuid-656c406e887f4f26a0ed2ee6ebcb4cd2,Subset 0,Status, Closed
uuid-656c406e887f4f26a0ed2ee6ebcb4cd2,Subset 1,Source, Phone
uuid-656c406e887f4f26a0ed2ee6ebcb4cd2,Subset 2,Type, Adverse Event
uuid-4f5a852c7f964f84bcc1c70b95556d3c,Subset 0,Status, Closed
uuid-4f5a852c7f964f84bcc1c70b95556d3c,Subset 1,Source, Phone
uuid-4f5a852c7f964f84bcc1c70b95556d3c,Subset 2,Type, Medical Inquiry
uuid-aaa172d40bdd4165848e383d319f7d0a,Subset 0,Status, Closed
uuid-aaa172d40bdd4165848e383d319f7d0a,Subset 1,Source, eMIRF
uuid-aaa172d40bdd4165848e383d319f7d0a,Subset 2,Type, Non-MI
uuid-a4cbed26beb54304b3b56c325019cdcc,Subset 0,Status, Closed
uuid-a4cbed26beb54304b3b56c325019cdcc,Subset 1,Source, Email
uuid-a4cbed26beb54304b3b56c325019cdcc,Subset 2,Type, Medical Inquiry
uuid-733a39f99e4a4cf68257f741e6f1795d,Subset 0,Status, Closed
uuid-733a39f99e4a4cf68257f741e6f1795d,Subset 1,Source, Email
uuid-733a39f99e4a4cf68257f741e6f1795d,Subset 2,Type, Non-MI
uuid-2ba3abf238c54de086e3abc0889a4d76,Subset 0,Status, Closed
uuid-2ba3abf238c54de086e3abc0889a4d76,Subset 1,Source, Email
uuid-2ba3abf238c54de086e3abc0889a4d76,Subset 2,Type, Medical Inquiry
uuid-16055daaca78448cbe3f8ccb923aae1b,Subset 0,Status, Closed
uuid-16055daaca78448cbe3f8ccb923aae1b,Subset 1,Source, Email
uuid-16055daaca78448cbe3f8ccb923aae1b,Subset 2,Type, Medical Inquiry
uuid-b4f5c79a7ded4fc88d0964e2bf4dacdf,Subset 0,Status, Closed
uuid-b4f5c79a7ded4fc88d0964e2bf4dacdf,Subset 1,Source, Email
uuid-b4f5c79a7ded4fc88d0964e2bf4dacdf,Subset 2,Type, Medical Inquiry
uuid-d7d6aad2e84c4a8b805107c9e1d1d1e1,Subset 0,Status, Closed
uuid-d7d6aad2e84c4a8b805107c9e1d1d1e1,Subset 1,Source, Email
uuid-d7d6aad2e84c4a8b805107c9e1d1d1e1,Subset 2,Type, Medical Inquiry
uuid-06ef9adeb4ef4706b58d626c9a5706ee,Subset 0,Status, Closed
uuid-06ef9adeb4ef4706b58d626c9a5706ee,Subset 1,Source, eMIRF
uuid-06ef9adeb4ef4706b58d626c9a5706ee,Subset 2,Type, Medical Inquiry
uuid-6bf8b8274870445eb05080486d004c92,Subset 0,Status, Closed
uuid-6bf8b8274870445eb05080486d004c92,Subset 1,Source, eMIRF
uuid-6bf8b8274870445eb05080486d004c92,Subset 2,Type, Medical Inquiry
uuid-005fe67a59ca4c9f85caf87be0252c91,Subset 0,Status, Closed
uuid-005fe67a59ca4c9f85caf87be0252c91,Subset 1,Source, eMIRF
uuid-005fe67a59ca4c9f85caf87be0252c91,Subset 2,Type, Medical Inquiry
uuid-6ba6add1ad124d00a9d660b0184e549d,Subset 0,Status, Closed
uuid-6ba6add1ad124d00a9d660b0184e549d,Subset 1,Source, eMIRF
uuid-6ba6add1ad124d00a9d660b0184e549d,Subset 2,Type, Medical Inquiry
uuid-3f2b4f560c284bc8b2b252c22f05e51e,Subset 0,Status, Closed
uuid-3f2b4f560c284bc8b2b252c22f05e51e,Subset 1,Source, eMIRF
uuid-3f2b4f560c284bc8b2b252c22f05e51e,Subset 2,Type, Medical Inquiry
uuid-fc87bb866e9640a7808179bc98aa5d80,Subset 0,Status, Closed
uuid-fc87bb866e9640a7808179bc98aa5d80,Subset 1,Source, Email
uuid-fc87bb866e9640a7808179bc98aa5d80,Subset 2,Type, Medical Inquiry
uuid-7c67c8ff4e1047458ccb999436c2ed33,Subset 0,Status, Closed
uuid-7c67c8ff4e1047458ccb999436c2ed33,Subset 1,Source, Email
uuid-7c67c8ff4e1047458ccb999436c2ed33,Subset 2,Type, Medical Inquiry
uuid-2471836445874c6e8ae2203c13936e84,Subset 0,Status, Closed
uuid-2471836445874c6e8ae2203c13936e84,Subset 1,Source, Email
uuid-2471836445874c6e8ae2203c13936e84,Subset 2,Type, Medical Inquiry
uuid-3a4b88f9853d4dbbbf5afce1595f310f,Subset 0,Status, Closed
uuid-3a4b88f9853d4dbbbf5afce1595f310f,Subset 1,Source, Email
uuid-3a4b88f9853d4dbbbf5afce1595f310f,Subset 2,Type, Medical Inquiry
uuid-07ab6ec759de4b49acca1c40ba6d4468,Subset 0,Status, Closed
uuid-07ab6ec759de4b49acca1c40ba6d4468,Subset 1,Source, Email
uuid-07ab6ec759de4b49acca1c40ba6d4468,Subset 2,Type, Medical Inquiry
uuid-6c37b47aa4654637847aaf21b98b15ff,Subset 0,Status, Closed
uuid-6c37b47aa4654637847aaf21b98b15ff,Subset 1,Source, Email
uuid-6c37b47aa4654637847aaf21b98b15ff,Subset 2,Type, Medical Inquiry
uuid-01b570c1ccde4d8aa03fbef112276f87,Subset 0,Status, Closed
uuid-01b570c1ccde4d8aa03fbef112276f87,Subset 1,Source, Email
uuid-01b570c1ccde4d8aa03fbef112276f87,Subset 2,Type, Medical Inquiry
uuid-7dc186eba63a4be4bdca9acb81f4901e,Subset 0,Status, Closed
uuid-7dc186eba63a4be4bdca9acb81f4901e,Subset 1,Source, Email
uuid-7dc186eba63a4be4bdca9acb81f4901e,Subset 2,Type, Medical Inquiry
uuid-31aeb27b926d44f19f75f7e84b5ccd87,Subset 0,Status, Closed
uuid-31aeb27b926d44f19f75f7e84b5ccd87,Subset 1,Source, Email
uuid-31aeb27b926d44f19f75f7e84b5ccd87,Subset 2,Type, Medical Inquiry
uuid-c3d247109d644fd88eb02bee1c268108,Subset 0,Status, Closed
uuid-c3d247109d644fd88eb02bee1c268108,Subset 1,Source, Phone
uuid-c3d247109d644fd88eb02bee1c268108,Subset 2,Type, Adverse Event
uuid-f3c7c1e4819141b2ab9f58c8b02c5586,Subset 0,Status, Closed
uuid-f3c7c1e4819141b2ab9f58c8b02c5586,Subset 1,Source, Email
uuid-f3c7c1e4819141b2ab9f58c8b02c5586,Subset 2,Type, Medical Inquiry
uuid-c11942dd6e7e4625b7cf9118ccd19b97,Subset 0,Status, Closed
uuid-c11942dd6e7e4625b7cf9118ccd19b97,Subset 1,Source, eMIRF
uuid-c11942dd6e7e4625b7cf9118ccd19b97,Subset 2,Type, Medical Inquiry
uuid-a898c2fc3b17477983d2a375086a4671,Subset 0,Status, Closed
uuid-a898c2fc3b17477983d2a375086a4671,Subset 1,Source, eMIRF
uuid-a898c2fc3b17477983d2a375086a4671,Subset 2,Type, Medical Inquiry
uuid-26d079b8b65940cfbe8f62e0b866eddc,Subset 0,Status, Closed
uuid-26d079b8b65940cfbe8f62e0b866eddc,Subset 1,Source, eMIRF
uuid-26d079b8b65940cfbe8f62e0b866eddc,Subset 2,Type, Clinical Trials
uuid-ed4924acd32a4ae4abd9d78ee607f01b,Subset 0,Status, Closed
uuid-ed4924acd32a4ae4abd9d78ee607f01b,Subset 1,Source, Email
uuid-ed4924acd32a4ae4abd9d78ee607f01b,Subset 2,Type, Adverse Event
uuid-9085ac3af88249b7822262421968d09e,Subset 0,Status, Closed
uuid-9085ac3af88249b7822262421968d09e,Subset 1,Source, eMIRF
uuid-9085ac3af88249b7822262421968d09e,Subset 2,Type, Medical Inquiry
uuid-79a2c4e4be7e4be4a8badfc36a6fa2e2,Subset 0,Status, Closed
uuid-79a2c4e4be7e4be4a8badfc36a6fa2e2,Subset 1,Source, Email
uuid-79a2c4e4be7e4be4a8badfc36a6fa2e2,Subset 2,Type, Medical Inquiry
uuid-35ea1898ef01444a82f5f55afe6bc722,Subset 0,Status, Closed
uuid-35ea1898ef01444a82f5f55afe6bc722,Subset 1,Source, Email
uuid-35ea1898ef01444a82f5f55afe6bc722,Subset 2,Type, Medical Inquiry
uuid-a9798ec488334addb46177843409bb6b,Subset 0,Status, Closed
uuid-a9798ec488334addb46177843409bb6b,Subset 1,Source, Phone
uuid-a9798ec488334addb46177843409bb6b,Subset 2,Type, Medical Inquiry
uuid-d1285cdd0ebc493589a850522cc9791f,Subset 0,Status, Closed
uuid-d1285cdd0ebc493589a850522cc9791f,Subset 1,Source, Email
uuid-d1285cdd0ebc493589a850522cc9791f,Subset 2,Type, Medical Inquiry
uuid-e1ea693de2e34f86b9e7e2a394178fa1,Subset 0,Status, Closed
uuid-e1ea693de2e34f86b9e7e2a394178fa1,Subset 1,Source, Email
uuid-e1ea693de2e34f86b9e7e2a394178fa1,Subset 2,Type, Medical Inquiry
uuid-09d119c2683c4513ab6691ac449a5223,Subset 0,Status, Closed
uuid-09d119c2683c4513ab6691ac449a5223,Subset 1,Source, Email
uuid-09d119c2683c4513ab6691ac449a5223,Subset 2,Type, Medical Inquiry
uuid-5fcb51c7afde4425bc2928d60f0603bf,Subset 0,Status, Closed
uuid-5fcb51c7afde4425bc2928d60f0603bf,Subset 1,Source, Email
uuid-5fcb51c7afde4425bc2928d60f0603bf,Subset 2,Type, Medical Inquiry
uuid-579b1cfc99794f6d8cc272ceaaf893e7,Subset 0,Status, Closed
uuid-579b1cfc99794f6d8cc272ceaaf893e7,Subset 1,Source, Email
uuid-579b1cfc99794f6d8cc272ceaaf893e7,Subset 2,Type, Medical Inquiry
uuid-f8fac939c2db4c12bccc18ec9aab5713,Subset 0,Status, Closed
uuid-f8fac939c2db4c12bccc18ec9aab5713,Subset 1,Source, Phone
uuid-f8fac939c2db4c12bccc18ec9aab5713,Subset 2,Type, Medical Inquiry
uuid-5809a4ba200e416cb7b421053bb10818,Subset 0,Status, Closed
uuid-5809a4ba200e416cb7b421053bb10818,Subset 1,Source, Phone
uuid-5809a4ba200e416cb7b421053bb10818,Subset 2,Type, Adverse Event
uuid-6a63a199fb9e4146a6f866bf4d6b351d,Subset 0,Status, Closed
uuid-6a63a199fb9e4146a6f866bf4d6b351d,Subset 1,Source, Phone
uuid-6a63a199fb9e4146a6f866bf4d6b351d,Subset 2,Type, Medical Inquiry
uuid-9119953ff8a54a2699412150bba32489,Subset 0,Status, Closed
uuid-9119953ff8a54a2699412150bba32489,Subset 1,Source, Email
uuid-9119953ff8a54a2699412150bba32489,Subset 2,Type, Medical Inquiry
uuid-4b4d07090b4a4af783e6d548bb4d4bef,Subset 0,Status, Closed
uuid-4b4d07090b4a4af783e6d548bb4d4bef,Subset 1,Source, Email
uuid-4b4d07090b4a4af783e6d548bb4d4bef,Subset 2,Type, Medical Inquiry
uuid-fae449e4b0d14e3698091897c98e7e78,Subset 0,Status, Closed
