term,subset,value,odds_ratio,p_value,exact_matches,conceptual_matches,Text 1,Text 2,Text 3,total_matches
brain metastases,Type, Medical Inquiry,22.656564226,3.48552210771e-08,104,1087,"* Please see attached MIRF * SH 4/28/16 Internet searched business name. Question: ""Would like information on Opdivo efficacy or trial information on first line use in NSCLC (Squamous Histology)."" Delivery method: mail Splitting into 2 requests: 1. Request #00217116: efficacy data of nivolumab for first line use in squamous NSCLC 2. Request #00217905: clinical trial(s) involving the use of nivolumab as first line treatment in squamous NSCLC Based on previous requests # and #, also discussed with team, sending the following letters: 1. Nivolumab-Use in patients with NSCLC in combination with platinum-based therapy as first-line therap 2. Nivolumab-Use of nivolumab monotherapy for the first-line treatment of patients with advanced NSCLC 3. Nivo-ipi-Use of nivolumab and ipilimumab for the first-line treatment of advanced NSCLC 4. Opdivo-USE-NSCLC_1L_vs chemotherapy_PD-L1 positive_(026)_study design NO DATA-Feb15 All documents printed and sent out for postal mail. XS 29APR2016","Single agent Nivo and combo in squamous NSCLC in 1L -- *24 hr email sent* Verified HCP credentials and contact information per request notes and via google search (verified phone number in database matches address via google). DP 18AUG2016 Per previous guidance from Request #15999 and discussion with Melissa Hall from internal oncology team, attached Nivolumab-Use of nivolumab monotherapy for the first-line treatment of patients with advanced NSCLC, Nivo-ipi-Use of nivolumab and ipilimumab for the first-line treatment of advanced NSCLC, and Nivolumab-Use of nivolumab in patients with NSCLC in combination with platinum-based therapy as firs SRLs. DP 18AUG2016 Received email notification (see attachment for reference) from HCP which was forwarded by Drug Information stating ""I could not open attachments"". Case reopened by Luis and another fulfillment created/response sent. DP 30AUG2016","Internet searched phone number and business name, corrected demographics. Sent acknowledgement email to field and to the requester. Since patient is not on BMS product, no AE identified. XS 20JUN2016 Original Question Text: Can you give me data on concurrent Opdivo and radiation in lung for a patient who has developed brain mets? Patient is also on Decadron for brain mets would that interfere with the Opdivo? Splitting into 2 requests: 1. Request #00285266: concurrent use of nivolumab and radiation for the treatment of lung cancer for a patient who has developed brain metastases 2. Request # : whether the use of dexamethasone for brain metastases would interfere with nivolumab Request 1 of 2. Attaching the ""Nivolumab-Use of nivolumab in combination with radiation for non-small cell lung cancer (NSCLC)"" SRL and the ""Nivolumab-Nivolumab treatment in patients with brain metastases with advanced NSCLC"" SRL. Pubmed search using the terms nivolumab/radiation/lung cancer/brain metastases did not return any citations. Will include no data and WNS verbiage to both letters. Due to variations of the stated question and responses seen in ATHENA, internally escalate with team to formulate the best response. XS 20JUN2016 Team agree to escalate the entire question for final guidance. Will Reassign both requests to the US Oncology queue. XS 20JUN2016 Per Cara, ""send only the Nivolumab-Use of nivolumab in combination with radiation for non-small cell lung cancer (NSCLC) SRL as you have customized"". Removing the custonized ""Nivolumab-Nivolumab treatment in patients with brain metastases with advanced NSCLC"" SRL. XS 22JUN2016",1191
WNS,Type, Medical Inquiry,22.1586177595,5.29828961401e-08,218,1895,"Verified attachment with contact information documented. Email notification was already sent. AE filed under case # 183788. MH 28MAR2016 Per guidance from R#s 36564 and 166113, customized the following and added treatment disclaimer to the cover letter: Attached the Nivolumab-Use of nivolumab in patients with melanoma having brain metastases SRL and customized to USE@nivo in brain mets with steroids in melanoma. Add no data statement, WNS statement, TR, and exclusion criteria from 037 related to brain mets and corticosteroid use. Attached the Nivolumab-Data for nivolumab in patients with brain metastases with advanced squamous NSCLC SRL and customized to USE@nivo in brain mets with steroids in NSCLC. Added in TR, no data statement and WNS statement. Attached the Nivolumab-Use of nivolumab in patients with RCC having brain metastases SRL and customized to USE@nivo in brain mets with steroids in RCC. Added in TR, no data statement and WNS statement. MH 28MAR2016","Original Question Text: Dr. Reddy is requesting information on use of Opdivo for colon cancer in dialysis patient? __________________________________ 24 hr notification sent in case #492809. ED14Dec2016 No info found in PI or SRLs. Performed Pubmed search using keywords, ""nivolumab AND colon cancer AND dialysis"" which did not identify any citations. Chattering with Tier 2 to see if a no data response should be sent or if SRL Nivolumab-Nivolumab treatment in patients with renal impairment or dialysis should be customized to contain a no data statement, lit search language, treatment disclaimer and professional view statement. ED14Dec2016 I think that the heart of the question is the use of nivolumab in patient on dialysis since tumor type is not really relevant to use in patients undergoing dialysis unless speaking of RCC or urothelial cancers. I agree with sending the dialysis letter with the lit search as you have described. CS 14Dec2016 I feel that HCP is also asking for use in colon cancer since mentions colon cancer. Send the CRC letter as well. CS 14Dec2016 CheckMate 142 (NCT02060188) is still ongoing, based on CT.gov, ""Adequate organ function as defined by study-specific laboratory tests"" was one of its inclusion criteria. Pubmed search using terms nivolumab/colorectal cancer/dialysis and nivolumab/colon cancer/dialysis did not return any citations. Customized CRC SRL by changing title restatement, added no data with lit search results, added inclusion criteria from CT.gov and added WNS verbiage. Will add treatment disclaimer to cover letter. Since we have not had a question like this before, escalate for final review. XS 15dec2016 USKM reviewed and agreed with approach. Reassigned back to Ellie to fulfill. XS 15dec2016 Received email bounce back notification. Re-opened case to resend fulfillment. Email address updated in case #000492808. Re-sent fulfillment. ED16Dec2016","Verified attachment with contact information documented. Pulled phone number from google. No email on file to send email notification. Fax fulfillment is checked off, however there is not a question on the MIRF. Will call to clarify. AE filed under case# 93471. MH 07JAN2016 1st attempt: Caller stated she would like to know how to treat patients who may be on nivolumab for NSCLC or melanoma who have diabetes and then develop colitis or diabetes and may need to be treated with corticosteroids. Caller stated they do not have any patients currently who have colitis or diarrhea but she wants to know what to do in the situation that this situation arises. She provided her direct number for further questions - 202-865-1003. Filed follow-up AE for this case under case # 93531. MH 07JAN2016 Based my approach on PREVIOUS Trecnet Q# 1-209374515: ?If a diabetic patient is on Opdivo + Develops Immune mediated side effects- What is the procedure to treat that patient since you can't give high dose steroids.? Guidance from Anu for NSCLC: ?Type 1 diabetes was an exclusion criteria in our NSCLC registrational trials 063 and 017. We do not have any information on patients with Type 2 diabetes. I would recommend that we send a no-data letter for diabetes, and include the AR management guide reference file. Also include the treatment disclaimer.? Guidance from Nick for Melanoma: ?Same for melanoma. Type 1 diabetes was an exclusion criteria in our registrational trial 037. We do not have any information on patients with Type 2 diabetes.? Jasmine?s final guidance: ?As per guidance below, please send a no data letter, customizing it to include the treatment disclaimer. Also, as Anu has mentioned, please also send the adverse reaction management guide reference file.? Based on this guidance from previous question, and after consultation with internal PPD Onc team, customized the Opdivo-AES-Management algorithms-Dec14 SRL and only left in the GI AE management guide to make it specific to the request. Added in a no data statement in the summary section, tx disclaimer and WNS statement. Updated TR. No other changes made. Customized title is Opdivo-AES@concomitant diabetes colitis and diarrhea mgmt. MH 07JAN2016 Since this is a fax fulfillment, assigned to US Escalation que for fulfillment. MH 07JAN2016",2113
professional review,Type, Medical Inquiry,21.9096445263,6.53152227021e-08,134,833,"Internet searched business name and phone number. Sent email notification to field. Filed AE under case #00342272. Attached the ""Opdivo-AES-Management algorithms-Dec14"" SRL, edit title, customize to GI portion, and add treatment disclaimer and ""for professional review"" verbiage. XS 15aug2016","Email Body: Hello, I spoke with Dr. Lonberg on the phone this morning. He is requesting information on nivolumab and both rash and infusion-related reactions. Can you please forward these nivolumab medical letters via email to: Matthew Lonberg MD Hematology Oncology Associates of Rockland County 255 5th Ave Nyack, NY 10960 845-362-1750 845-480-7415 (fax) mlonberg@aol.com<mailto:mlonberg@aol.com> CC: research@highlandmedicalpc.com<mailto:research@highlandmedicalpc.com> (see below for original request from Marion VonWoudenberg) Thanks, Barry Barry R Thrash PhD Sr Medical Science Liaison US Field Medical -- Oncology Bristol-Myers Squibb 585.957.4733 -- *24 hr email sent* Changed/updated requester from MSL to HCP (originally entered incorrectly prior to being assigned). Verified HCP credentials and contact information per attachment. AE filed out of precaution since reference to patient in email chain. DP 07MAR2016 Outbound call to HCP for clarification successful. HCP stated a melanoma patient of his has been on opdivo for 6 to 7 months and ""was doing fine"" then developed a ""diffuse rash"" ""about a day after"" his last infusion. HCP stated the rash ""looked like a classic drug rash"" but was not sure if it was an ""autoimmune rash or drug rash"" and the rash ""went away after 3 doses of prednisone"". HCP stated he wanted to know how to treat the patient and if he should ""rechallenge"". When asked, HCP verified next scheduled dose is next week (rash occurred week prior). AE filed. DP 07MAR2016 Per internal discussion with PPD Oncology Team, customized the Opdivo-AES-Management algorithms-Dec14 SRL to include only the Skin AE Management Algorithm along with a TD and WNS verbiage and updated TR. Also, customized the Nivolumab-Premedication and infusion reactions with nivolumab SRL to include TD, WNS verbiage, and updated TR. DP 08MAR2016","Verified HCP's contact information and pulled phone # from google. Filed AE under case # 372014. MH 13SEP2016 Attached the Opdivo-AES-Management algorithms-Dec14 SRL and customized with TR, TD and professional review verbiage. Customized to only include the hepatic AE IMAR guide. MH 13SEP2016",967
search terms,Type, Medical Inquiry,20.9137515933,1.50707925901e-07,314,460,"Received a transfer call from CIC at 15:12 on 24Feb2016 with a pharmacist calling regarding Opdivo. Pharmacist indicates he called in November (#45091) and requested information regarding the use of nivolumab in patients with hepatitis C. He indicates information was emailed to him. They have a patient with NSCLC (he cannot remember if adenocarcinoma or squamous) who has hepatitis C. They would like to use nivolumab in the patient for 2nd line therapy. However, BMS excluded patients from the clinical trials with hepatitis C. Is there any new information since November? Compared current POP-Hepatitis C letter with letter sent in November, and no new information added. Indicated I would research offline and see if any new information available. PubMed search and CT.gov searches using key terms nivolumab/ hepatitis C provided no new results. Sending email to PPD Escalation Team requesting confirmation of no new information. AJM 24Feb2016 Per feedback from PPD Escalation Team, no new information regarding the topic. Will call requester and indicate no new information. Called at 13:15 and left voicemail with my MIRF number. AJM 25Feb2016 Called at 12:24, 12:34, 14:47, and 16:04 but number was busy. AJM 26Feb2016 Called at 14:45 but number rang busy. Per approval from PPD Escalation Team, emailing POP-Hepatitis C letter with the following in the cover letter: ""A Pubmed literature search [2000-present] using the following search terms: nivolumab/ hepatitis C did not identify any additional citations regarding the use of nivolumab for NSCLC in patients with hepatitis C."" AJM 29Feb2016","Direct call from: Name: Dr. Janet Kreifels, PharmD. Address: Mercy Oncology Infusion Center 2055 South Fremont Avenue, Suite 1000 Springfield, MO 65804 Phone: 417-820-8094 ext 87370 Fax: Not provided. Email: janet.kreifels@mercy.net Caller has a physician at her site who came to her with a question about Opdivo. They have a patient on Opdivo. The patient ""has had an issue before Opdivo of some type of scalp lesion"". The doctor would like to know if they can use hyperbaric oxygen to treat the lesion while the patient is on Opdivo? Probed to see if the event is intermittent or if it has worsened since being on Opdivo. Caller clarified that the patient is ""just starting Opdivo today"" and they have not yet received their first dose of Opdivo (AE-N). Review of Opdivo PI and SRLs using keywords of ""hyperbaric"" and ""oxygen"" did not identify any info specific to this request. Informed caller of the above findings. Also provided treatment disclaimer. Offered to take her request offline for further research (and Pubmed search), since a patient is involved. Caller was very appreciative. Caller was ok with the normal 1-2 business day turn-around time and asked that we follow-up via email. Caller had no further questions. A Pubmed literature search (2000-Dec 2016) using the following search terms: ""nivolumab/ hyperbaric oxygen"" did not identify any citations relevant to this request. Attached the Opdivo-TEM-No data SRL and customized it to GEN@if hyperbaric oxygen can be used to treat pre-existing scalp lesion.docx. Updated ""BMS has not studied statement"", added tx disclaimer and included Pubmed search results. Updated header to match requestor's verbatim. Assigning to US-Oncology Queue for confirmation that no additional details are available before sending a response package. In looking at one of Xuan's previous similar requests (Intx: 35093), it would appear no additional info is available. Would like to reconfirm, since that case is now over a year old. JJ 29Dec2016 According to PI: Section #4, there are no contraindications to nivolumab. EMBASE lit search 2000-December 2016 using the search terms nivolumab/hyperbaric oxygen did not identify any citations relevant to request. Added EMBASE search to letter; reassigning to JJ for fulfillment. CS 29Dec2016 Created FLMT; letter sent via email. JJ 30Dec2016","Original Question Text: PLease send data regarding use of Opdivo in high grade astrocytoma and other high grade brain cancers. Demographics already in Athena. CW 14Dec2016 24 hour ack. email sent by ED. 13Dec2016 Searched clinicaltrials.gov using nivolumab/high grade/grade III/grade IV/poorly differentiated/astrocytoma/glioblastoma/brain tumor- 1 study found: NCT02529072, Nivolumab With DC Vaccines for Recurrent Brain Tumors (AVERT) Agree with this clinical trial since all arms include use of nivolumab. CS 14Dec2016 PubMed search using search criteria nivolumab/high grade/poorly differentiated/astrocytoma/glioblastoma/brain tumor, found 1 possibly relevent citation: Bouffet E, Larouche V, Campbell b, et al. Immune Checkpoint Inhibition for Hypermutant Glioblastoma Multiforme Resulting From Germline Biallelic Mismatch Repair Deficiency. J Clin Oncol. 2016 Jul 1;34(19):2206-11. doi: 10.1200/JCO.2016.66.6552. Epub 2016 Mar 21. Searched for this article under EMBASE using nivolumab/use/astrocytoma and the author's name and journal title and this citation did not come up; thinking that it is specific to glioblastoma. CS 14Dec2016 Escalating to Tier 2 for guidance. CW 14Dec2016 Did EMBASE lit search 2000-Dec2016 using the search terms nivolumab and high grade and astrocytoma: Donovan L, et. al. PD-1 inhibitors for Recurrent high grade glioma. Neurology April 5, 2016 vol. 86 no. 16 Supplement P6.294 CS 14Dec2016 CT.gov search using nivolumab and astrocytoma did not identify any trials specific to astrocytoma. CS 14Dec2016 Compose no data letter with published literature searches and CT. gov search. Previous case: none Emailed MD to clarify other specific types of brain cancer she is interested in. CW 15Dec2016 Emailed MD to clarify other specific types of brain cancer she is interested in. CW 19Dec2016",774
mail fulfillment,Type, Medical Inquiry,20.66477836,7.78430492683e-14,167,711,Hcp req info on the sequencing of pd1 agents in cancer ........ (i.e. Opdivo followed by Keytruda) HCP requesting mail fulfillment. no notification sent. CS 24Oct2016 Consulting with internal team; no data on sequencing with non-BMS products. CS 25Oct2016 Printed for mail fulfillment on 26Oct2016,Delivered Small Cell information No notification sent. Must ask about this since seems that information was provided. Reactive response? CS 24Oct2016 Sent email to the sales representative for verification of reactive response. Internal team seems to think that this is a reactive response and to send the SRL for SCLC. CS 25Oct2016 HCP is requesting mail fulfillment. CS 25Oct2016 Sales representative emailed back and stated that this is a Reactive Response. CS 25Oct2016 Printed for mail fulfillment. CS 26Oct2016,Please send any data regarding Opdivo for papillary renal carcinoma Papillary renal carcinoma is the most common type of non-clear cell Verified HCP is an MD via google; verified address via google; phone provided via google is 504-373-5433 Pubmed lit search 2000-Oct2016 using the search terms nivolumab/use/papillary renal carcinoma did not reveal any citations. CT.gov search using nivolumab and papillary renal carcinoma did not reveal any trials. Attach the non-clear cell letter. Previous case #312649 from 15Jul2016 for the same requester. Non-clear cell letter sent. CS 24Oct2016 no notification sent since no email address available. CS 24Oct2016 Printer down on 25Oct2016; printed for mail fulfillment on 26Oct2016,878
MSL req,Type, Non-MI,903.302364865,5.97962724406e-144,131,400,"Per field: Dr. Patrick Mansky has requested Health Economic data on nivolumab. Question: ""Please have someone come and present health outcome data for patients on nivolumab."" Delivery method: email Sent email notification to field and HCP. Reassigned to Irina for completion. XS 04nov2016 ***MSL req. sent via email to Kartik Aysola and Colleen Lemmon on 11-04-2016, by Irina S.","Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.","HCP stated that they have a patient that was on Opdivo and now has drug induced liver failure. HCP stated that the patient is on their second round of high dose steroids and Cellcept. HCP stated that the Cellcept is causing the patient's platelets to drop and the patient's LFT's continue to increase. HCP stated that the patient is currently hospitalized. HCP stated that the patient's last dose of Opdivo was 16Aug2016. HCP also stated that they have done a GI consult as well and they don't know what else to do for the patient. ***MSL req. sent via email to Lisa Marubio, and Timothy Welliver on 09-23-2016, by Irina S.",531
MSL request sent via email,Type, Non-MI,477.128941441,1.64145866438e-218,211,320,"Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.","Original Question Text: Stacey would like information pertaining to patients on Opdivo and getting flu shots. Are there any sequencing recommendations? Delivery Notes: Stacey is requesting follow up by a field MSL _______________________________________ Split request. See case #00492696 for MI request. ED14Dec2016 ***MSL Request sent via email to Michael Turner, Matthew Henning, and David Nilson on 12-15-2016, by Irina S.","Customer is requesting that a medical representative meet with them about clinical trials. They are interested in multiple tumor types and specifically mentioned breast and hepatocellular carcinoma. Sending notification 02Dec2016 Escalating to Irina for fulfillment. Verified demographics via google. CS 02Dec2016 ***MSL Request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-02-2016, by Irina S.",531
Irina S.,Type, Non-MI,468.327533784,0.0,346,185,"Original Question Text: Stacey would like information pertaining to patients on Opdivo and getting flu shots. Are there any sequencing recommendations? Delivery Notes: Stacey is requesting follow up by a field MSL _______________________________________ Split request. See case #00492696 for MI request. ED14Dec2016 ***MSL Request sent via email to Michael Turner, Matthew Henning, and David Nilson on 12-15-2016, by Irina S.","HCP stated that they have a patient that was on Opdivo and now has drug induced liver failure. HCP stated that the patient is on their second round of high dose steroids and Cellcept. HCP stated that the Cellcept is causing the patient's platelets to drop and the patient's LFT's continue to increase. HCP stated that the patient is currently hospitalized. HCP stated that the patient's last dose of Opdivo was 16Aug2016. HCP also stated that they have done a GI consult as well and they don't know what else to do for the patient. ***MSL req. sent via email to Lisa Marubio, and Timothy Welliver on 09-23-2016, by Irina S.","Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.",531
Timothy Welliver,Type, Non-MI,222.351351351,3.34135372983e-18,16,515,"Original Question Text: Stacey would like information pertaining to patients on Opdivo and getting flu shots. Are there any sequencing recommendations? Delivery Notes: Stacey is requesting follow up by a field MSL _______________________________________ Split request. See case #00492696 for MI request. ED14Dec2016 ***MSL Request sent via email to Michael Turner, Matthew Henning, and David Nilson on 12-15-2016, by Irina S.","Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.","Customer is requesting that a medical representative meet with them about clinical trials. They are interested in multiple tumor types and specifically mentioned breast and hepatocellular carcinoma. Sending notification 02Dec2016 Escalating to Irina for fulfillment. Verified demographics via google. CS 02Dec2016 ***MSL Request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-02-2016, by Irina S.",531
T. Wyatt,Type, Non-MI,180.660472973,8.49275050722e-15,13,72,Request data on use of Opdivo with or without radiation to treat head and neck cancer. (MSL request) -- *24 hr email sent* Verified HCP credentials and contact information per attachment. Split request into 2 separate questions and assigned MSL request to Tujuana. DP 08APR2016 ***MSL Request being sent to Amy Palmer on 4/8/16 by T.Wyatt in the absence of Irina Signatovich (vacation)***,"**I would like to be contacted by a medical professional** ***MSL Request being sent to Dipak Mistry on 4/4/16, by T.Wyatt in Irina Signatovich absence (Vacation)","**I would like to be contacted by a medical professional** See MIRF (attachment) below ***MSL Request being sent to Dipak Mistry on 4/4/16 by, T.Wyatt in the absence of Irina Signatovich (vacation)***",85
Timothy Farley,Type, Non-MI,145.918074324,7.3211823732e-23,22,359,"Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.","Original Question Text: Stacey would like information pertaining to patients on Opdivo and getting flu shots. Are there any sequencing recommendations? Delivery Notes: Stacey is requesting follow up by a field MSL _______________________________________ Split request. See case #00492696 for MI request. ED14Dec2016 ***MSL Request sent via email to Michael Turner, Matthew Henning, and David Nilson on 12-15-2016, by Irina S.","Customer is requesting that a medical representative meet with them about clinical trials. They are interested in multiple tumor types and specifically mentioned breast and hepatocellular carcinoma. Sending notification 02Dec2016 Escalating to Irina for fulfillment. Verified demographics via google. CS 02Dec2016 ***MSL Request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-02-2016, by Irina S.",381
Angel,Type, Non-MI,138.969594595,2.08922754941e-11,10,101,"Sent email notification to field and HCP. XS 02dec2016 Question: ""Wants to talk to field medical scientist - currently doing research in field of bacteria to keep predict responses to immuno-therapy. Please have FMS contact physician."" Reassigned to Irina to complete MSL request. XS 02dec2016 ***MSL Request sent via email to Kelly Hageman, Rebecca de Angel, and Sanjay Bansal, on 12-02-2016, by Irina S.","Question:""Low dose steroids for autoimmune toxicity? continuation of Rx w/ Opdivo."" Delivery method: email and I would like to be contacted by a medical professional. Sent email notification to field and HCP. Filed AE out of precaution, #00494125. XS 15dec2016 Reassigned to Irina to fulfill MSL request. XS 20dec2016 ***MSL Req. sent via email to Kelly Hageman, Rebecca DeAngel, and Sanjay Bansal, on 12-20-2016, by Irina S.","Sent notification email to field and HCP. Reassigned to Irina to fulfill MSL request. XS 22nov2016 ***MSL req. sent via email to Kelly M Hageman and Rebecca de Angel on 11-22-2016, by Irina S.",111
Colleen Lemmon,Type, Non-MI,132.021114865,1.26707968871e-20,20,372,"Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.","Customer is requesting that a medical representative meet with them about clinical trials. They are interested in multiple tumor types and specifically mentioned breast and hepatocellular carcinoma. Sending notification 02Dec2016 Escalating to Irina for fulfillment. Verified demographics via google. CS 02Dec2016 ***MSL Request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-02-2016, by Irina S.","Per field: Dr. Patrick Mansky has requested Health Economic data on nivolumab. Question: ""Please have someone come and present health outcome data for patients on nivolumab."" Delivery method: email Sent email notification to field and HCP. Reassigned to Irina for completion. XS 04nov2016 ***MSL req. sent via email to Kartik Aysola and Colleen Lemmon on 11-04-2016, by Irina S.",392
Dawn Bey,Type, Non-MI,130.631418919,7.42799069516e-49,52,341,"Opdivo updates MSL request perhaps only MSL request. Sending notification 06Dec2016 ***MSL request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-06-2016, by Irina S.","Original Question Text: Stacey would like information pertaining to patients on Opdivo and getting flu shots. Are there any sequencing recommendations? Delivery Notes: Stacey is requesting follow up by a field MSL _______________________________________ Split request. See case #00492696 for MI request. ED14Dec2016 ***MSL Request sent via email to Michael Turner, Matthew Henning, and David Nilson on 12-15-2016, by Irina S.","Customer is requesting that a medical representative meet with them about clinical trials. They are interested in multiple tumor types and specifically mentioned breast and hepatocellular carcinoma. Sending notification 02Dec2016 Escalating to Irina for fulfillment. Verified demographics via google. CS 02Dec2016 ***MSL Request sent via email to Kartik Aysola, Colleen Lemmon, and Scott Bryson on 12-02-2016, by Irina S.",393
Reassigning to Irina,Type, Non-MI,130.631418919,7.42799069516e-49,51,590,"Question: ""Does BMS have a non-branded immuno-oncology slide deck?"" Delivery method: email (sent to both emails: manish.bhandari@thechristhospital.com and mbhandari@gmail.com). I would like to be contacted by a medical professional. Split into 2 requests: 1. Request #00375248: non-branded Immuno-Oncology slide deck 2. Request #00375322: MSL request Requset 2 of 2. Reassigning to Irina to fulfill MSL request. XS 15sep2016 ***MSL req, sent via email to Katie S. Shin on 09-16-2016, by Irina S.","Question: ""Is there data for immediately sequencing Opdivo after Yervoy in a ""maintenance"" setting?"" Delivery:""I would like to be contacted by a medical professional."" Sent email notification to field. MIRF form only contains phone number. Will reassign to Irina to complete MSL request. XS 13sep2016 ***MSL req. sent via email to Michelle Brown on 09-13-2016, by Irina S.","Questions: ""1- Data in GBM with Opdivo and Avastin used in combo. 2- Data in GBM with Opdivo 3- Quality of life data in head and neck Opdivo patients"" Delivery method: Email. I would like to be contacted by a medical professional - Michelle Brown. Split into 4 requests: 1. Request #00467307:the use of nivolumab in combination with bevacizumab in glioblastoma (GBM) 2. Request #00468642: GBM with nivolumab 3. Request #00468643: quality of life data with nivolumab in head and neck cancer 4. Request #00468646: MSL request - Michelle Brown Request 4 of 4. Reassigned to Irina to complete MSL request. XS 22nov2016 ***MSL Request sent via email to Michelle Brown on 11-22-2016, by Irina S.",641
Barry Thrash,Type, Non-MI,111.175675676,2.6535753443e-25,26,373,"Would like information on use of Opdivo in first line nonsmall cell lung cancer. Would like to discuss data around checkmate 026 and data shared at ESMO. Would like a follow up call from Barry Thrash or Andrew Lepisto. Splitting into 2 requests: 441652 and # for MSL request. CS 01Nov2016 Sending notification: 01Nov2016 Escalating #441652 to Irina for MSL request. CS 02Nov2016 ***MSL Request sent via email to Barry Thrash and Andrew Lepisto on 11-02-2016, by Irina S.","Verified attachment with contact information documented. Assigned MSL request to Irina for completion. MH 26SEP2016 ***MSL Request sent via email to Andrew Lepisto and Barry Thrash on 09-26-2016, by Irina S.","HCP is requesting an MSL visit to discuss clinical trials at their site. Interested in Phase 1, 2, and 3 trials regarding Opdivo, Yervoy, Sprycel, Ixempra, and Erbitux. Emailed sales rep to get HCP credentials. Unable to verify via google. CS 23May2016 For Ixempra: Telephone: 844-586-8953 Email: DrugSafety@propharmagroup.com For Erbitux: Lilly: When encountering a request for Erbitux, can call Lilly 888-372-4889 and get an email address to forward the question there. Splitting into 5 requests: 254957, 255047, 255049, 255088, and 255096. Received email from sales representative regarding credentials of HCP: BMA, BSN, RN. Escalating to Irina for MSL. CS 23May2016 ***MSL request sent via email to Kartik Aysola, Barry Thrash, and Scott Bryson on 05-24-2016, by Irina S.",399
Kelly Hageman,Type, Non-MI,111.175675676,2.6535753443e-25,26,495,"Sent email notification to field and HCP. XS 02dec2016 Question: ""Wants to talk to field medical scientist - currently doing research in field of bacteria to keep predict responses to immuno-therapy. Please have FMS contact physician."" Reassigned to Irina to complete MSL request. XS 02dec2016 ***MSL Request sent via email to Kelly Hageman, Rebecca de Angel, and Sanjay Bansal, on 12-02-2016, by Irina S.","Question:""Low dose steroids for autoimmune toxicity? continuation of Rx w/ Opdivo."" Delivery method: email and I would like to be contacted by a medical professional. Sent email notification to field and HCP. Filed AE out of precaution, #00494125. XS 15dec2016 Reassigned to Irina to fulfill MSL request. XS 20dec2016 ***MSL Req. sent via email to Kelly Hageman, Rebecca DeAngel, and Sanjay Bansal, on 12-20-2016, by Irina S.","Entered requester and referred by. Requester found in Athena does not have a matching middle initial nor an email address. Unsure if this is corrrect requester. Unable to send acknowledgement email due to full demographics not given in email. Emailed rep for contact details. ABH06Oct2016 Received confirmation of demographics. Pulled phone number from email. Sent acknowledgement email. Chattered and assigned MSL request to Irina. ABH06Oct2016 ***MSL req. sent via email to Kelly Hageman and Rebecca de Angel on 10-06-2016, by Irina S.",521
Rebecca,Type, Non-MI,83.3817567568,7.55322509215e-13,13,98,"Sent email notification to field and HCP. XS 02dec2016 Question: ""Wants to talk to field medical scientist - currently doing research in field of bacteria to keep predict responses to immuno-therapy. Please have FMS contact physician."" Reassigned to Irina to complete MSL request. XS 02dec2016 ***MSL Request sent via email to Kelly Hageman, Rebecca de Angel, and Sanjay Bansal, on 12-02-2016, by Irina S.","Question:""Low dose steroids for autoimmune toxicity? continuation of Rx w/ Opdivo."" Delivery method: email and I would like to be contacted by a medical professional. Sent email notification to field and HCP. Filed AE out of precaution, #00494125. XS 15dec2016 Reassigned to Irina to fulfill MSL request. XS 20dec2016 ***MSL Req. sent via email to Kelly Hageman, Rebecca DeAngel, and Sanjay Bansal, on 12-20-2016, by Irina S.","Sent notification email to field and HCP. Reassigned to Irina to fulfill MSL request. XS 22nov2016 ***MSL req. sent via email to Kelly M Hageman and Rebecca de Angel on 11-22-2016, by Irina S.",111
