doc_id,subset,subset_name,value
uuid-363136cf5cb84152ac7729d3635686e3,Subset 2,Type, Medical Inquiry
uuid-4b62e3c4b95d493ab7fb8fa0f48301a9,Subset 0,Status, Closed
uuid-4b62e3c4b95d493ab7fb8fa0f48301a9,Subset 1,Source, eMIRF
uuid-4b62e3c4b95d493ab7fb8fa0f48301a9,Subset 2,Type, Non-MI
uuid-67897426def94b06a970becdec6b6b22,Subset 0,Status, Closed
uuid-67897426def94b06a970becdec6b6b22,Subset 1,Source, Phone
uuid-67897426def94b06a970becdec6b6b22,Subset 2,Type, Medical Inquiry
uuid-266f1905ce18448fbb68e68f8a28b115,Subset 0,Status, Closed
uuid-266f1905ce18448fbb68e68f8a28b115,Subset 1,Source, Phone
uuid-266f1905ce18448fbb68e68f8a28b115,Subset 2,Type, Medical Inquiry
uuid-4d7e09321ef446639990fb1e1ebc3af3,Subset 0,Status, Closed
uuid-4d7e09321ef446639990fb1e1ebc3af3,Subset 1,Source, Phone
uuid-4d7e09321ef446639990fb1e1ebc3af3,Subset 2,Type, Medical Inquiry
uuid-f7d383ed4d57405cb52179bd29d89b8c,Subset 0,Status, Closed
uuid-f7d383ed4d57405cb52179bd29d89b8c,Subset 1,Source, Email
uuid-f7d383ed4d57405cb52179bd29d89b8c,Subset 2,Type, Medical Inquiry
uuid-2c0c07210f04403d8b20c472eafaba71,Subset 0,Status, Closed
uuid-2c0c07210f04403d8b20c472eafaba71,Subset 1,Source, eMIRF
uuid-2c0c07210f04403d8b20c472eafaba71,Subset 2,Type, Medical Inquiry
uuid-c78600aa60664345ad492ef8c4f8ffbc,Subset 0,Status, Closed
uuid-c78600aa60664345ad492ef8c4f8ffbc,Subset 1,Source, eMIRF
uuid-c78600aa60664345ad492ef8c4f8ffbc,Subset 2,Type, Medical Inquiry
uuid-40ef1b0dec174c339bba4f723f9929b1,Subset 0,Status, Closed
uuid-40ef1b0dec174c339bba4f723f9929b1,Subset 1,Source, Phone
uuid-40ef1b0dec174c339bba4f723f9929b1,Subset 2,Type, Medical Inquiry
uuid-79005d0ee9db4aa49faf0debf6a9bfda,Subset 0,Status, Closed
uuid-79005d0ee9db4aa49faf0debf6a9bfda,Subset 1,Source, Email
uuid-79005d0ee9db4aa49faf0debf6a9bfda,Subset 2,Type, Non-MI
uuid-214d54bc3609423bb1a6f45f09538a60,Subset 0,Status, Closed
uuid-214d54bc3609423bb1a6f45f09538a60,Subset 1,Source, Email
uuid-214d54bc3609423bb1a6f45f09538a60,Subset 2,Type, Medical Inquiry
uuid-1286f02caf354963855dc2dd48ba7d0c,Subset 0,Status, Closed
uuid-1286f02caf354963855dc2dd48ba7d0c,Subset 1,Source, Email
uuid-1286f02caf354963855dc2dd48ba7d0c,Subset 2,Type, Medical Inquiry
uuid-a8a028740bab4ff69471c6b49d409d5d,Subset 0,Status, Closed
uuid-a8a028740bab4ff69471c6b49d409d5d,Subset 1,Source, Email
uuid-a8a028740bab4ff69471c6b49d409d5d,Subset 2,Type, Medical Inquiry
uuid-17e82ee91da949c68b5c452710de5efc,Subset 0,Status, Closed
uuid-17e82ee91da949c68b5c452710de5efc,Subset 1,Source, eMIRF
uuid-17e82ee91da949c68b5c452710de5efc,Subset 2,Type, Medical Inquiry
uuid-8d5ff3a8b3ee45439d4c14824bd7082f,Subset 0,Status, Closed
uuid-8d5ff3a8b3ee45439d4c14824bd7082f,Subset 1,Source, eMIRF
uuid-8d5ff3a8b3ee45439d4c14824bd7082f,Subset 2,Type, Non-MI
uuid-23900a2e9783486493294f8f2ace6bc1,Subset 0,Status, Closed
uuid-23900a2e9783486493294f8f2ace6bc1,Subset 1,Source, Phone
uuid-23900a2e9783486493294f8f2ace6bc1,Subset 2,Type, Medical Inquiry
uuid-ef4ea0702e3445a5875407efb82efbfd,Subset 0,Status, Closed
uuid-ef4ea0702e3445a5875407efb82efbfd,Subset 1,Source, Email
uuid-ef4ea0702e3445a5875407efb82efbfd,Subset 2,Type, Medical Inquiry
uuid-a143a6e8eef14905adabe4832956d8ea,Subset 0,Status, Closed
uuid-a143a6e8eef14905adabe4832956d8ea,Subset 1,Source, eMIRF
uuid-a143a6e8eef14905adabe4832956d8ea,Subset 2,Type, Medical Inquiry
uuid-129a805fc4ee412fadd8248971c75d14,Subset 0,Status, Closed
uuid-129a805fc4ee412fadd8248971c75d14,Subset 1,Source, Email
uuid-129a805fc4ee412fadd8248971c75d14,Subset 2,Type, Medical Inquiry
uuid-40edd6a9092e4b53bca8795845701853,Subset 0,Status, Closed
uuid-40edd6a9092e4b53bca8795845701853,Subset 1,Source, Phone
uuid-40edd6a9092e4b53bca8795845701853,Subset 2,Type, Adverse Event
uuid-4b927a34ec6e44babc3127b454b8fe60,Subset 0,Status, Closed
uuid-4b927a34ec6e44babc3127b454b8fe60,Subset 1,Source, Email
uuid-4b927a34ec6e44babc3127b454b8fe60,Subset 2,Type, Adverse Event
uuid-0e28ad67bcb74491ab8f32a4b60e5247,Subset 0,Status, Closed
uuid-0e28ad67bcb74491ab8f32a4b60e5247,Subset 1,Source, Phone
uuid-0e28ad67bcb74491ab8f32a4b60e5247,Subset 2,Type, Medical Inquiry
uuid-762e48c1ab5e45c8893cf9f83f57b72d,Subset 0,Status, Closed
uuid-762e48c1ab5e45c8893cf9f83f57b72d,Subset 1,Source, Phone
uuid-762e48c1ab5e45c8893cf9f83f57b72d,Subset 2,Type, Adverse Event
uuid-d311e2fb11a345bb8f1e7f6a10fb03ca,Subset 0,Status, Closed
uuid-d311e2fb11a345bb8f1e7f6a10fb03ca,Subset 1,Source, Phone
uuid-d311e2fb11a345bb8f1e7f6a10fb03ca,Subset 2,Type, Adverse Event
uuid-dd6710f5aaf8471d87f2621e96030532,Subset 0,Status, Closed
uuid-dd6710f5aaf8471d87f2621e96030532,Subset 1,Source, Phone
uuid-dd6710f5aaf8471d87f2621e96030532,Subset 2,Type, Medical Inquiry
uuid-72a5e183c4ed499aab86feee3d4311f6,Subset 0,Status, Closed
uuid-72a5e183c4ed499aab86feee3d4311f6,Subset 1,Source, Phone
uuid-72a5e183c4ed499aab86feee3d4311f6,Subset 2,Type, Medical Inquiry
uuid-98b94a4b392c4627936690131e17a14d,Subset 0,Status, Closed
uuid-98b94a4b392c4627936690131e17a14d,Subset 1,Source, Phone
uuid-98b94a4b392c4627936690131e17a14d,Subset 2,Type, Medical Inquiry
uuid-b03062bb26ae4c26a098f5bdb38ded55,Subset 0,Status, Closed
uuid-b03062bb26ae4c26a098f5bdb38ded55,Subset 1,Source, Phone
uuid-b03062bb26ae4c26a098f5bdb38ded55,Subset 2,Type, Adverse Event
uuid-b18135ebfba44b74a680f593bfa67b18,Subset 0,Status, Closed
uuid-b18135ebfba44b74a680f593bfa67b18,Subset 1,Source, Phone
uuid-b18135ebfba44b74a680f593bfa67b18,Subset 2,Type, Medical Inquiry
uuid-19a7aad55a174abca6406d90ecc5565b,Subset 0,Status, Closed
uuid-19a7aad55a174abca6406d90ecc5565b,Subset 1,Source, Phone
uuid-19a7aad55a174abca6406d90ecc5565b,Subset 2,Type, Adverse Event
uuid-62510c49eb0c4788ac0db334894a1ea3,Subset 0,Status, Closed
uuid-62510c49eb0c4788ac0db334894a1ea3,Subset 1,Source, Phone
uuid-62510c49eb0c4788ac0db334894a1ea3,Subset 2,Type, Medical Inquiry
uuid-6d12746024f84e9ebbb82781a469e4fe,Subset 0,Status, Closed
uuid-6d12746024f84e9ebbb82781a469e4fe,Subset 1,Source, Phone
uuid-6d12746024f84e9ebbb82781a469e4fe,Subset 2,Type, Adverse Event
uuid-6965cdf64bd64914bec6c6e7fb7363da,Subset 0,Status, Closed
uuid-6965cdf64bd64914bec6c6e7fb7363da,Subset 1,Source, Email
uuid-6965cdf64bd64914bec6c6e7fb7363da,Subset 2,Type, Medical Inquiry
uuid-00b32976a9ef49b483cedbd6525c9302,Subset 0,Status, Closed
uuid-00b32976a9ef49b483cedbd6525c9302,Subset 1,Source, Phone
uuid-00b32976a9ef49b483cedbd6525c9302,Subset 2,Type, Medical Inquiry
uuid-8ebffa5bd5624ddaa3971a7ea20f7064,Subset 0,Status, Closed
uuid-8ebffa5bd5624ddaa3971a7ea20f7064,Subset 1,Source, Phone
uuid-8ebffa5bd5624ddaa3971a7ea20f7064,Subset 2,Type, Medical Inquiry
uuid-70e6043ca9dc4b27a968c4a05353e416,Subset 0,Status, Closed
uuid-70e6043ca9dc4b27a968c4a05353e416,Subset 1,Source, Email
uuid-70e6043ca9dc4b27a968c4a05353e416,Subset 2,Type, Medical Inquiry
uuid-fe4912d4447a49018d887e0c6e9056b1,Subset 0,Status, Closed
uuid-fe4912d4447a49018d887e0c6e9056b1,Subset 1,Source, Phone
uuid-fe4912d4447a49018d887e0c6e9056b1,Subset 2,Type, Medical Inquiry
uuid-001debb3545043b5b4ef25f816282d7f,Subset 0,Status, Closed
uuid-001debb3545043b5b4ef25f816282d7f,Subset 1,Source, Phone
uuid-001debb3545043b5b4ef25f816282d7f,Subset 2,Type, Adverse Event
uuid-f1914a4ffa8a49a091cea061a004ba49,Subset 0,Status, Closed
uuid-f1914a4ffa8a49a091cea061a004ba49,Subset 1,Source, Phone
uuid-f1914a4ffa8a49a091cea061a004ba49,Subset 2,Type, Medical Inquiry
uuid-354d6c269e3849d2a2cd1bd597efc86e,Subset 0,Status, Closed
uuid-354d6c269e3849d2a2cd1bd597efc86e,Subset 1,Source, eMIRF
uuid-354d6c269e3849d2a2cd1bd597efc86e,Subset 2,Type, Medical Inquiry
uuid-08721a717da640469b9a7e40672547c4,Subset 0,Status, Closed
uuid-08721a717da640469b9a7e40672547c4,Subset 1,Source, Email
uuid-08721a717da640469b9a7e40672547c4,Subset 2,Type, Medical Inquiry
uuid-19c16a941ce24effbd10ab2aed906108,Subset 0,Status, Closed
uuid-19c16a941ce24effbd10ab2aed906108,Subset 1,Source, Email
uuid-19c16a941ce24effbd10ab2aed906108,Subset 2,Type, Medical Inquiry
uuid-cd490d431af04c0ea1eba8157774026b,Subset 0,Status, Closed
uuid-cd490d431af04c0ea1eba8157774026b,Subset 1,Source, Email
uuid-cd490d431af04c0ea1eba8157774026b,Subset 2,Type, Medical Inquiry
uuid-704ec3e3b93848bfa385fbcc5793da47,Subset 0,Status, Closed
uuid-704ec3e3b93848bfa385fbcc5793da47,Subset 1,Source, Email
uuid-704ec3e3b93848bfa385fbcc5793da47,Subset 2,Type, Medical Inquiry
uuid-156324461a2843c08991022f6c7e8d94,Subset 0,Status, Closed
uuid-156324461a2843c08991022f6c7e8d94,Subset 1,Source, Phone
uuid-156324461a2843c08991022f6c7e8d94,Subset 2,Type, Medical Inquiry
uuid-d0ac46ea44e449218a27e7426dd3291e,Subset 0,Status, Closed
uuid-d0ac46ea44e449218a27e7426dd3291e,Subset 1,Source, Phone
uuid-d0ac46ea44e449218a27e7426dd3291e,Subset 2,Type, Adverse Event
uuid-933eeeddf921476bb00a7dc8c13751a8,Subset 0,Status, Closed
uuid-933eeeddf921476bb00a7dc8c13751a8,Subset 1,Source, eMIRF
uuid-933eeeddf921476bb00a7dc8c13751a8,Subset 2,Type, Medical Inquiry
uuid-1c59e605d1bd477dad807727fdef394c,Subset 0,Status, Closed
uuid-1c59e605d1bd477dad807727fdef394c,Subset 1,Source, Phone
uuid-1c59e605d1bd477dad807727fdef394c,Subset 2,Type, Medical Inquiry
uuid-8d3c77ca08b649d09f76c9f501455d5e,Subset 0,Status, Closed
uuid-8d3c77ca08b649d09f76c9f501455d5e,Subset 1,Source, Phone
uuid-8d3c77ca08b649d09f76c9f501455d5e,Subset 2,Type, Medical Inquiry
uuid-927c5405a2f6434ca96359c3d157099d,Subset 0,Status, Closed
uuid-927c5405a2f6434ca96359c3d157099d,Subset 1,Source, Phone
uuid-927c5405a2f6434ca96359c3d157099d,Subset 2,Type, Adverse Event
uuid-9ad4e0f5c98042f39dd3a7b9ba3037d8,Subset 0,Status, Closed
uuid-9ad4e0f5c98042f39dd3a7b9ba3037d8,Subset 1,Source, Email
uuid-9ad4e0f5c98042f39dd3a7b9ba3037d8,Subset 2,Type, Medical Inquiry
uuid-6d028428e05d4bf4823ca280a452278d,Subset 0,Status, Closed
uuid-6d028428e05d4bf4823ca280a452278d,Subset 1,Source, Email
uuid-6d028428e05d4bf4823ca280a452278d,Subset 2,Type, Non-MI
uuid-d40bc28df57a4209b1329a41ef34063f,Subset 0,Status, Closed
uuid-d40bc28df57a4209b1329a41ef34063f,Subset 1,Source, Email
uuid-d40bc28df57a4209b1329a41ef34063f,Subset 2,Type, Medical Inquiry
uuid-3c3332b88944432a8330127a6f8675ea,Subset 0,Status, Closed
uuid-3c3332b88944432a8330127a6f8675ea,Subset 1,Source, Email
uuid-3c3332b88944432a8330127a6f8675ea,Subset 2,Type, Medical Inquiry
uuid-bec8b3d00bd14d8bb2f9ea4c7d070f28,Subset 0,Status, Closed
uuid-bec8b3d00bd14d8bb2f9ea4c7d070f28,Subset 1,Source, Email
uuid-bec8b3d00bd14d8bb2f9ea4c7d070f28,Subset 2,Type, Medical Inquiry
uuid-4223a312f16047f285954d5830cb7edf,Subset 0,Status, Closed
uuid-4223a312f16047f285954d5830cb7edf,Subset 1,Source, Phone
uuid-4223a312f16047f285954d5830cb7edf,Subset 2,Type, Medical Inquiry
uuid-4dacec2303994c36bb270c7b88537e27,Subset 0,Status, Closed
uuid-4dacec2303994c36bb270c7b88537e27,Subset 1,Source, Email
uuid-4dacec2303994c36bb270c7b88537e27,Subset 2,Type, Medical Inquiry
uuid-78c3edb7e6de4a0ea257755759d9e21d,Subset 0,Status, Closed
uuid-78c3edb7e6de4a0ea257755759d9e21d,Subset 1,Source, Phone
uuid-78c3edb7e6de4a0ea257755759d9e21d,Subset 2,Type, Medical Inquiry
uuid-4fa4ca67cb36485fa16ce79b84b599b5,Subset 0,Status, Closed
uuid-4fa4ca67cb36485fa16ce79b84b599b5,Subset 1,Source, Email
uuid-4fa4ca67cb36485fa16ce79b84b599b5,Subset 2,Type, Medical Inquiry
uuid-37b8bc18526d46fda2b5cf29a0363372,Subset 0,Status, Closed
uuid-37b8bc18526d46fda2b5cf29a0363372,Subset 1,Source, Email
uuid-37b8bc18526d46fda2b5cf29a0363372,Subset 2,Type, Medical Inquiry
uuid-57abc4d36b0d401c99e88dcbd2e91ec4,Subset 0,Status, Closed
uuid-57abc4d36b0d401c99e88dcbd2e91ec4,Subset 1,Source, eMIRF
uuid-57abc4d36b0d401c99e88dcbd2e91ec4,Subset 2,Type, Medical Inquiry
uuid-5b98d26e9fc74c3694f37688753c3acb,Subset 0,Status, Closed
uuid-5b98d26e9fc74c3694f37688753c3acb,Subset 1,Source, eMIRF
uuid-5b98d26e9fc74c3694f37688753c3acb,Subset 2,Type, Medical Inquiry
uuid-d0465d2932894fdcb0a9806a91c841b7,Subset 0,Status, Closed
uuid-d0465d2932894fdcb0a9806a91c841b7,Subset 1,Source, eMIRF
uuid-d0465d2932894fdcb0a9806a91c841b7,Subset 2,Type, Medical Inquiry
uuid-5148ff122f634d5189c8c3f89f9e7ab1,Subset 0,Status, Closed
uuid-5148ff122f634d5189c8c3f89f9e7ab1,Subset 1,Source, Email
uuid-5148ff122f634d5189c8c3f89f9e7ab1,Subset 2,Type, Medical Inquiry
uuid-04bbdee689e2439a9ab1d42dcb89a162,Subset 0,Status, Closed
uuid-04bbdee689e2439a9ab1d42dcb89a162,Subset 1,Source, eMIRF
uuid-04bbdee689e2439a9ab1d42dcb89a162,Subset 2,Type, Medical Inquiry
uuid-f54d35fe2e404344bd5ee47518ff27ab,Subset 0,Status, Closed
uuid-f54d35fe2e404344bd5ee47518ff27ab,Subset 1,Source, Phone
uuid-f54d35fe2e404344bd5ee47518ff27ab,Subset 2,Type, Non-MI
uuid-3a8ba6fde3f344e6a7c76aebd32ba99c,Subset 0,Status, Closed
uuid-3a8ba6fde3f344e6a7c76aebd32ba99c,Subset 1,Source, Phone
uuid-3a8ba6fde3f344e6a7c76aebd32ba99c,Subset 2,Type, Medical Inquiry
uuid-72cb78616e7b4b868459d8d55e04afb5,Subset 0,Status, Closed
uuid-72cb78616e7b4b868459d8d55e04afb5,Subset 1,Source, Email
uuid-72cb78616e7b4b868459d8d55e04afb5,Subset 2,Type, Medical Inquiry
uuid-23e2f05769b54a85ab6966b24ba4dd98,Subset 0,Status, Closed
uuid-23e2f05769b54a85ab6966b24ba4dd98,Subset 1,Source, Email
uuid-23e2f05769b54a85ab6966b24ba4dd98,Subset 2,Type, Medical Inquiry
uuid-034f9ecf67b04cc09dbb813a8cdec9dc,Subset 0,Status, Closed
uuid-034f9ecf67b04cc09dbb813a8cdec9dc,Subset 1,Source, Email
uuid-034f9ecf67b04cc09dbb813a8cdec9dc,Subset 2,Type, Medical Inquiry
uuid-28c8a2a99056406d99d9120cbb15cb5c,Subset 0,Status, Closed
uuid-28c8a2a99056406d99d9120cbb15cb5c,Subset 1,Source, Phone
uuid-28c8a2a99056406d99d9120cbb15cb5c,Subset 2,Type, Medical Inquiry
uuid-8855394d781d4d2bac95696576332bdb,Subset 0,Status, Closed
uuid-8855394d781d4d2bac95696576332bdb,Subset 1,Source, Phone
uuid-8855394d781d4d2bac95696576332bdb,Subset 2,Type, Clinical Trials
uuid-3b03bba520614a25ad238990d5e77621,Subset 0,Status, Closed
uuid-3b03bba520614a25ad238990d5e77621,Subset 1,Source, Email
uuid-3b03bba520614a25ad238990d5e77621,Subset 2,Type, Medical Inquiry
uuid-99c98ef14a584259aace5ae4c6ba077d,Subset 0,Status, Closed
uuid-99c98ef14a584259aace5ae4c6ba077d,Subset 1,Source, Phone
uuid-99c98ef14a584259aace5ae4c6ba077d,Subset 2,Type, Medical Inquiry
uuid-a162f13cfdfe4715a4fc61d2a5b1a743,Subset 0,Status, Closed
uuid-a162f13cfdfe4715a4fc61d2a5b1a743,Subset 1,Source, Email
uuid-a162f13cfdfe4715a4fc61d2a5b1a743,Subset 2,Type, Medical Inquiry
uuid-f3e565a184fc412ba723b028602c160a,Subset 0,Status, Closed
uuid-f3e565a184fc412ba723b028602c160a,Subset 1,Source, Phone
uuid-f3e565a184fc412ba723b028602c160a,Subset 2,Type, Medical Inquiry
uuid-1b5411ded63241429b8844d3b816618a,Subset 0,Status, Closed
uuid-1b5411ded63241429b8844d3b816618a,Subset 1,Source, Phone
uuid-1b5411ded63241429b8844d3b816618a,Subset 2,Type, Adverse Event
uuid-d59f1bc3cd0a4a8d9651067fd26a7102,Subset 0,Status, Closed
uuid-d59f1bc3cd0a4a8d9651067fd26a7102,Subset 1,Source, Phone
uuid-d59f1bc3cd0a4a8d9651067fd26a7102,Subset 2,Type, Medical Inquiry
uuid-5295cad5a2c345b3b0435c3619075be1,Subset 0,Status, Closed
uuid-5295cad5a2c345b3b0435c3619075be1,Subset 1,Source, Phone
uuid-5295cad5a2c345b3b0435c3619075be1,Subset 2,Type, Medical Inquiry
uuid-1524f0789b5e4de5842c4f5f1253966b,Subset 0,Status, Closed
uuid-1524f0789b5e4de5842c4f5f1253966b,Subset 1,Source, Email
uuid-1524f0789b5e4de5842c4f5f1253966b,Subset 2,Type, Medical Inquiry
uuid-f09e4cc1b07142b6bad6ef1815de1475,Subset 0,Status, Closed
uuid-f09e4cc1b07142b6bad6ef1815de1475,Subset 1,Source, Phone
uuid-f09e4cc1b07142b6bad6ef1815de1475,Subset 2,Type, Adverse Event
uuid-c7cd1ffb7a18483cb3793796dc620bf5,Subset 0,Status, Closed
uuid-c7cd1ffb7a18483cb3793796dc620bf5,Subset 1,Source, Email
uuid-c7cd1ffb7a18483cb3793796dc620bf5,Subset 2,Type, Medical Inquiry
uuid-c18c9b1348664a43988121fb41ed90a9,Subset 0,Status, Closed
uuid-c18c9b1348664a43988121fb41ed90a9,Subset 1,Source, Phone
uuid-c18c9b1348664a43988121fb41ed90a9,Subset 2,Type, Medical Inquiry
uuid-df9fba101dba47a19c272e43348ed149,Subset 0,Status, Closed
uuid-df9fba101dba47a19c272e43348ed149,Subset 1,Source, Email
uuid-df9fba101dba47a19c272e43348ed149,Subset 2,Type, Medical Inquiry
uuid-c649857981d04948b51969801caa699d,Subset 0,Status, Closed
uuid-c649857981d04948b51969801caa699d,Subset 1,Source, Email
uuid-c649857981d04948b51969801caa699d,Subset 2,Type, Medical Inquiry
uuid-e0a56af9f0a14cbc94f6418465868772,Subset 0,Status, Closed
uuid-e0a56af9f0a14cbc94f6418465868772,Subset 1,Source, Email
uuid-e0a56af9f0a14cbc94f6418465868772,Subset 2,Type, Medical Inquiry
uuid-f315b77fadca48b3aed6ed106a12ad5b,Subset 0,Status, Closed
uuid-f315b77fadca48b3aed6ed106a12ad5b,Subset 1,Source, Email
uuid-f315b77fadca48b3aed6ed106a12ad5b,Subset 2,Type, Medical Inquiry
uuid-3ab0e5c418e64f0eb80e44d2c2653ffe,Subset 0,Status, Closed
uuid-3ab0e5c418e64f0eb80e44d2c2653ffe,Subset 1,Source, Email
uuid-3ab0e5c418e64f0eb80e44d2c2653ffe,Subset 2,Type, Medical Inquiry
uuid-c18b5a6b6a644221acf5c5ec1b5f1959,Subset 0,Status, Closed
uuid-c18b5a6b6a644221acf5c5ec1b5f1959,Subset 1,Source, Phone
uuid-c18b5a6b6a644221acf5c5ec1b5f1959,Subset 2,Type, Medical Inquiry
uuid-c297c7eda7c5453992245419fa7a58ad,Subset 0,Status, Closed
uuid-c297c7eda7c5453992245419fa7a58ad,Subset 1,Source, Email
uuid-c297c7eda7c5453992245419fa7a58ad,Subset 2,Type, Medical Inquiry
uuid-74d82b8cc6204241b4350263c78d846e,Subset 0,Status, Closed
uuid-74d82b8cc6204241b4350263c78d846e,Subset 1,Source, Email
uuid-74d82b8cc6204241b4350263c78d846e,Subset 2,Type, Medical Inquiry
uuid-983fce1ceb18447c9db6ba122ad9b97e,Subset 0,Status, Closed
uuid-983fce1ceb18447c9db6ba122ad9b97e,Subset 1,Source, Email
uuid-983fce1ceb18447c9db6ba122ad9b97e,Subset 2,Type, Medical Inquiry
uuid-58972845d55e441fa762fc5dc9f585a0,Subset 0,Status, Closed
uuid-58972845d55e441fa762fc5dc9f585a0,Subset 1,Source, eMIRF
uuid-58972845d55e441fa762fc5dc9f585a0,Subset 2,Type, Medical Inquiry
uuid-4620b4e373f24b6bb42e8845dddfb47c,Subset 0,Status, Closed
uuid-4620b4e373f24b6bb42e8845dddfb47c,Subset 1,Source, eMIRF
uuid-4620b4e373f24b6bb42e8845dddfb47c,Subset 2,Type, Medical Inquiry
uuid-b36d5cffff4c4b92ba35238036cd79a8,Subset 0,Status, Closed
uuid-b36d5cffff4c4b92ba35238036cd79a8,Subset 1,Source, eMIRF
uuid-b36d5cffff4c4b92ba35238036cd79a8,Subset 2,Type, Medical Inquiry
uuid-66ef67a23761402689e74e483fee9b27,Subset 0,Status, Closed
uuid-66ef67a23761402689e74e483fee9b27,Subset 1,Source, eMIRF
uuid-66ef67a23761402689e74e483fee9b27,Subset 2,Type, Non-MI
uuid-d46bf21dc0f749e893fd62c30acd4fae,Subset 0,Status, Closed
uuid-d46bf21dc0f749e893fd62c30acd4fae,Subset 1,Source, Email
uuid-d46bf21dc0f749e893fd62c30acd4fae,Subset 2,Type, Medical Inquiry
uuid-6f11f618e15d4ab89eda38f5377247a3,Subset 0,Status, Closed
uuid-6f11f618e15d4ab89eda38f5377247a3,Subset 1,Source, Phone
uuid-6f11f618e15d4ab89eda38f5377247a3,Subset 2,Type, Adverse Event
uuid-fb1d2e6f433e42699f2a5b04a99343c7,Subset 0,Status, Closed
uuid-fb1d2e6f433e42699f2a5b04a99343c7,Subset 1,Source, Email
uuid-fb1d2e6f433e42699f2a5b04a99343c7,Subset 2,Type, Medical Inquiry
uuid-3dbd67bb97024d91bde550bc5fb3146b,Subset 0,Status, Closed
uuid-3dbd67bb97024d91bde550bc5fb3146b,Subset 1,Source, Email
uuid-3dbd67bb97024d91bde550bc5fb3146b,Subset 2,Type, Medical Inquiry
uuid-7d32be4edd2a4d639afcebd26e89fae2,Subset 0,Status, Closed
uuid-7d32be4edd2a4d639afcebd26e89fae2,Subset 1,Source, Email
uuid-7d32be4edd2a4d639afcebd26e89fae2,Subset 2,Type, Medical Inquiry
uuid-f397cb98a5594f4a9d1a4008abea19c7,Subset 0,Status, Closed
uuid-f397cb98a5594f4a9d1a4008abea19c7,Subset 1,Source, Phone
uuid-f397cb98a5594f4a9d1a4008abea19c7,Subset 2,Type, Medical Inquiry
uuid-226a10af43504d44b1d29ff74b5a010a,Subset 0,Status, Closed
uuid-226a10af43504d44b1d29ff74b5a010a,Subset 1,Source, Phone
uuid-226a10af43504d44b1d29ff74b5a010a,Subset 2,Type, Medical Inquiry
uuid-f2374cbb24ec4edd99cfd3f09a94fc2f,Subset 0,Status, Closed
uuid-f2374cbb24ec4edd99cfd3f09a94fc2f,Subset 1,Source, Phone
uuid-f2374cbb24ec4edd99cfd3f09a94fc2f,Subset 2,Type, Medical Inquiry
uuid-7ee4582d577e44b7bb389055be87b4f0,Subset 0,Status, Closed
uuid-7ee4582d577e44b7bb389055be87b4f0,Subset 1,Source, Phone
uuid-7ee4582d577e44b7bb389055be87b4f0,Subset 2,Type, Adverse Event
uuid-a95c8b3de3a64d6b91da2ff4a1b7d2de,Subset 0,Status, Closed
uuid-a95c8b3de3a64d6b91da2ff4a1b7d2de,Subset 1,Source, Phone
uuid-a95c8b3de3a64d6b91da2ff4a1b7d2de,Subset 2,Type, Medical Inquiry
uuid-dc050fc5a3164b9aa5048f92413a69f4,Subset 0,Status, Closed
uuid-dc050fc5a3164b9aa5048f92413a69f4,Subset 1,Source, Phone
uuid-dc050fc5a3164b9aa5048f92413a69f4,Subset 2,Type, Adverse Event
uuid-149192ce927e46d691a8e46a8cd31c74,Subset 0,Status, Closed
uuid-149192ce927e46d691a8e46a8cd31c74,Subset 1,Source, Phone
uuid-149192ce927e46d691a8e46a8cd31c74,Subset 2,Type, Medical Inquiry
uuid-1e1b80a64cda4e1091f0c4eb0866f65d,Subset 0,Status, Closed
uuid-1e1b80a64cda4e1091f0c4eb0866f65d,Subset 1,Source, Phone
uuid-1e1b80a64cda4e1091f0c4eb0866f65d,Subset 2,Type, Medical Inquiry
uuid-1bb80d00417c45f498d5eec365531048,Subset 0,Status, Closed
uuid-1bb80d00417c45f498d5eec365531048,Subset 1,Source, Phone
uuid-1bb80d00417c45f498d5eec365531048,Subset 2,Type, Medical Inquiry
uuid-a2dc82790af64e48b93b5d4a620475ee,Subset 0,Status, Closed
uuid-a2dc82790af64e48b93b5d4a620475ee,Subset 1,Source, Phone
uuid-a2dc82790af64e48b93b5d4a620475ee,Subset 2,Type, Medical Inquiry
uuid-431a52b2beae48d0a966079ca64dc75f,Subset 0,Status, Closed
uuid-431a52b2beae48d0a966079ca64dc75f,Subset 1,Source, Phone
uuid-431a52b2beae48d0a966079ca64dc75f,Subset 2,Type, Medical Inquiry
uuid-7775db507d204651883ee7739551f11c,Subset 0,Status, Closed
uuid-7775db507d204651883ee7739551f11c,Subset 1,Source, Phone
uuid-7775db507d204651883ee7739551f11c,Subset 2,Type, Medical Inquiry
uuid-879a8c77d8cb42c69e8b80b1d1e515c5,Subset 0,Status, Closed
uuid-879a8c77d8cb42c69e8b80b1d1e515c5,Subset 1,Source, Phone
uuid-879a8c77d8cb42c69e8b80b1d1e515c5,Subset 2,Type, Medical Inquiry
uuid-4fb04a53c3444829ba630a67ecd35aee,Subset 0,Status, Closed
uuid-4fb04a53c3444829ba630a67ecd35aee,Subset 1,Source, Phone
uuid-4fb04a53c3444829ba630a67ecd35aee,Subset 2,Type, Medical Inquiry
uuid-da729304ab004e159baa3c52719d6165,Subset 0,Status, Closed
uuid-da729304ab004e159baa3c52719d6165,Subset 1,Source, Phone
