doc_id,topic,association
uuid-fa6019c4a4dd402caed593cb8080467f,nivolumab,0.587709
uuid-5d52d545afc54468b7083b8e2672be4c,data,0.688628
uuid-3bcb4cbd57fa4923acded57b41811873,BMS,0.414202
uuid-d6044745b5eb48bfbd9f99412b1dc800,nivolumab,0.598347
uuid-5372961aad3f4b8cb1dd9aff30103091,NSCLC,0.27077
uuid-e1304d3fcf70453685b8e0bc739044dd,nivolumab,0.598347
uuid-ac9ec93dcae04792bd81bf6188298a79,NSCLC,0.346563
uuid-529d249f3b37457291b20bd44d6ac939,nivolumab,0.755104
uuid-2490e4d8e82e46a48a0f2390cfa85f63,testing,0.70007
uuid-ec49e24b56db42439a03b5e4bfe6111e,Opdivo,0.4713
uuid-4f8e66072ae74227a0cf5f0ee8631bc9,treatment,0.616673
uuid-46e88acc7a774762a4f2bcf4c1280b26,data,0.740344
uuid-e4c78a44cb2148aaa64bc0968b5c8be0,"PD-L1,PDL1",0.586977
uuid-b83a3e6d1c9a435c98fe93158fcb1c0d,NSCLC,0.669782
uuid-169409e06b22460daf6b741cc9954733,"PD-L1,PDL1",0.576156
uuid-479255b95aaa41a49bb95793fe8b5bf5,nivolumab,0.579467
uuid-3b8de9da9a7346d1bd01016b16156e7e,Opdivo,0.768314
uuid-630f4ff0c9db4c1684eadd0ae7d3b7ea,nivolumab,0.696667
uuid-396a6bd6d19346afb4284aa53d5fe309,,0
uuid-9245c1d675ab4a6392070bb3468d437e,nivolumab,0.686642
uuid-bace2f4e9e0443beaed46f251575e2b4,NSCLC,0.486143
uuid-0b6ff4f00c744c02bf51df21a39643f7,nivolumab,0.596113
uuid-7f71e081761243bda0eb34944e322fa6,nivolumab,0.586201
uuid-78b6187f37354f4bbf9d7cd938a1e0e3,nivolumab,0.675766
uuid-0d0a68bceebd47e1b7b7220f32d5996f,nivolumab,0.855262
uuid-ea1ecedc2bee428ca09d646e0516c981,data,0.891098
uuid-cf4bd0536135413b97a4aa1dd4647ef7,nivolumab,0.332942
uuid-5f72146665f54d0aa9b7f3c0baf1f8bb,Opdivo,0.668813
uuid-c1d36e57eb8f46768c226cc9959657a7,nivolumab,0.582768
uuid-e919ec4d29254e609901db05d36aca26,,0
uuid-9e51c0c35fcf43dfb3964f5451bcc0f6,nivolumab,0.76495
uuid-ecb526d8e7bd42a3972218b1e6d3c12b,tumor,0.450059
uuid-e5dc88a2df574612b9bcc6807d9e3015,Opdivo,0.744598
uuid-e83d372e60df4defa3e68aadb0071d89,,0
uuid-0e7c600caafb45d6bd62cddcc57d6fec,Opdivo,0.824283
uuid-5e07f95c53574ae7a1a24aa7b0395de8,cancer,0.527008
uuid-acc9bc3388444c2faf71347c490adbab,"PD-L1,PDL1",0.297569
uuid-1b3fbff81ea9412caa4f017d36c71b41,nivolumab,0.582768
uuid-85519fd7e55e47069bbb08c6805f92c3,nivolumab,0.58108
uuid-6d58bccc7d7b4ee785730b6ce1507ddd,Opdivo,0.588343
uuid-86eda1ba7afd49b7a7e70e33d9c1886d,trial,0.929872
uuid-2e46ee9347f4464ebecc02a4c4c9f1b7,nivolumab,0.586108
uuid-0d9d6e011b644fc9ba91bdfc00b9809f,NSCLC,0.288332
uuid-873cf43d541949b0b097e03d70beffc9,Opdivo,0.812509
uuid-2d77c203027e4677bdf237fb1359dde4,"patients,pts",0.527236
uuid-ca0574ea5a4b450b9a15d7db0c931589,Opdivo,0.320179
uuid-42c4c6ac14134b15be90c56719318a77,NSCLC,0.24494
uuid-eb11dc2bb9be411fa628b34d2c1268bc,"PD-L1,PDL1",0.493126
uuid-1d02c61473b242f6a11571fe750d5856,"PD-L1,PDL1",0.498225
uuid-eb30b701aad54761a8fe5964cec760fe,NSCLC,0.390262
uuid-58bd5b47427e431b8f853c3a341891a5,cancer,0.413791
uuid-a89b8eee99c64a958ace97b5097f208f,nivolumab,0.692001
uuid-9150d6e72b6e4301a2cbaacfe8e3bce4,"PD-L1,PDL1",0.476176
uuid-cb3d673125ab44d9a21a0a2fd737fc88,nivolumab,0.534876
uuid-ce38fc78bfd44950b16e8cbe073919b5,dose,0.682487
uuid-89bbeb96d1be46e49468757822c13994,treatment,0.286974
uuid-228e9f99e6444181bea2206b1cdbb1f5,nivolumab,0.626189
uuid-73d6950a3d464826a50ff079f3b9df3a,,0
uuid-487a0ebdbd154baab0a1a0b5a6656a69,nivolumab,0.672479
uuid-57f52f79b3b3490696efe19a7aac8af1,Opdivo,0.700677
uuid-f969cebc3f7043bbb192565f622ba6ec,"patients,pts",0.526175
uuid-a1db19834b534004acb373e99250b195,,0
uuid-26ae255c414d48cf8e752cec254139f4,combination,0.493685
uuid-e9b86d442f8d492ea7b923cba6052e4a,Opdivo,0.762288
uuid-80c799d418a948758e89929890b7f163,nivolumab,0.840784
uuid-5b534690cae34f78a34972afa4176c06,nivolumab,0.824112
uuid-b8be4db3b33f443cbdadfcb1de377d69,toxicity,0.4751
uuid-78991421019d44dd9fb02c1f1ab96805,BMS,0.783176
uuid-df14811eb8b444afb703a6c0686c2671,nivolumab,0.630496
uuid-7be8d85195ff472b872515c59c52d1fb,tumor,0.504247
uuid-d27503591db04d6d8849410bc22f6ed0,"patients,pts",0.33893
uuid-0085b920a26d4373ad79f6e2a62d24ae,nivolumab,0.443199
uuid-43a5943434b24fb8ae037239f5a45416,nivolumab,0.560797
uuid-e9fda209fcd44fb7ba1a98745b2cb2bd,"PD-L1,PDL1",0.635297
uuid-96a55d5c69c9418baa2446b77310f41f,"PD-L1,PDL1",0.568464
uuid-b78d31391de44037992d6730e253e3cb,,0
uuid-dff1dd4e80a6464facee2352677c16b5,Opdivo,0.605684
uuid-5c4eed20a2cc4b2a8f8eeda66cead99c,,0
uuid-44a1770355d74fc190edd2d3d472db2e,"patients,pts",0.703168
uuid-3d7b6a3da42247a98b307b56311574d0,,0
uuid-958034bcd86b40829f65af67b6d426d6,nivolumab,0.42829
uuid-3a43a24e6ee640fcb2c81d21bbac5658,nivolumab,0.846922
uuid-193e773f186648e48c23c799f1afe546,progression,0.417783
uuid-f6a1f0928a954c6986101e5d9cd764c5,data,0.755431
uuid-b4358e00f7dc416d9d9220c48a8fae78,treatment,0.768973
uuid-619b5333ef7a424383d694d262284436,nivolumab,0.586585
uuid-41344af69ad749df85953da663b0b86c,NSCLC,0.275952
uuid-9e53dad61a98456db50052225945b70a,OS,0.646436
uuid-055a288619d74cd197bb32518e03601d,"PD-L1,PDL1",0.345952
uuid-23f57a075b9e40e595ac2bd7fea87220,"PD-L1,PDL1",0.43943
uuid-0a11a28b1d8e4f09b64496a4f7644a13,Opdivo,0.646969
uuid-5a5e7afca4d44635a27017043feac6bb,nivolumab,0.618355
uuid-06310840b6a448a189226d84383b4a93,nivolumab,0.815108
uuid-4288146c2e8c41fa88f63b24e17736fb,nivolumab,0.585014
uuid-8c18121b3b2b4808a6a067c4bf9f4825,nivolumab,0.620194
uuid-e233837ad3964f128f8e32c0fa60a2dc,nivolumab,0.507918
uuid-859826d9145547ada6c901b37526527b,nivolumab,0.58108
uuid-d4ed529649ef4ad496bbdddf7a9f65dc,nivolumab,0.582768
uuid-650a383c1dd1459a9ca842267f855619,Opdivo,0.789724
uuid-f9e1565d22ec4b82a8404fbcaee2b0ea,therapy,0.654999
uuid-32505fa8a95648a09503ec7f0c0d6529,"patients,pts",0.713499
uuid-c340907978fe44ca94f2a46ee76c20ec,nivolumab,0.585014
uuid-b647e9c4d6bb43438fde03fec129cd5c,trial,0.496995
uuid-c43b2ea53e2040d6bacac572d455d693,Opdivo,0.877311
uuid-43953617454a4163a0402b6937579cbd,nivolumab,0.803445
uuid-cdc0466a6bcc4f7d98ec18828662ef44,Opdivo,0.786634
uuid-bc725e2d5c3e4945a4b0366a61c6536f,,0
uuid-4ea543ca50154989b7cc3a27f34014a8,trial,0.694105
uuid-44a2e1efb0844bcda965e281944e9776,nivolumab,0.592668
uuid-57e3d8f48aab4bd0abbda34952f0f534,nivolumab,0.591299
uuid-8066c7d059414675b77db592560947dd,nivolumab,0.507918
uuid-be8e7fe5f51d489fb6a6cbcff67040ad,impressed,0.249961
uuid-3a758ab8d1fc4a569324ece40a973992,"PD-L1,PDL1",0.562104
uuid-ca1c4e7d9522481ba4bba4580b8b97c2,"PD-L1,PDL1",0.343643
uuid-68d7618dcb7c4bcc96c043503210767c,data,0.738393
uuid-06c8de448ff04c16a559a607acfe24b2,data,0.659102
uuid-0093b5edf94b48b6a2c00299e0630609,nivolumab,0.233558
uuid-971e924ada0c40d2a3ff6fe1b55e4681,,0
uuid-3a7b1bdda6ae4529900bf9ff596a3bd5,data,0.511118
uuid-7044c1b1252c48a28b994077911d3f0b,"patients,pts",0.709971
uuid-9542fcc79d274d3fafc69a6aa7cf95b1,HCP,0.622708
uuid-9ed232b70f4541dbaa860748ff8274bf,,0
uuid-1eeaf5f19eef403fa638e70584ae3495,testing,0.668046
uuid-9aa677c96c9a4153ab4d84daa5ee8271,"patients,pts",0.714674
uuid-f92477fdd2aa4f7ead8f3621bf09bb0a,cancer,0.73092
uuid-8cadceaf386c40e98cb696d77fac175c,cancer,0.582649
uuid-06627695abfb4b01a849940063310e69,data,0.700766
uuid-7c559e8ae0ff44ad9e9e02e79b5aef71,nivolumab,0.585828
uuid-6443788d48c54ebf93fb73652cd8febc,Opdivo,0.797268
uuid-1b44821666a44272b23e9bf39d9433dd,data,0.740076
uuid-4543301a6d1c4b79b4f765650857ebbb,,0
uuid-9e553bde21a34f06a172c1e90fc0558a,Opdivo,0.579146
uuid-614679da2af74de4a89b026a8b70c39d,nivolumab,0.610678
uuid-25f7fded237d403797fff97d1989a178,"PD-L1,PDL1",0.400117
uuid-2af23e8d20c94b2b9ff09083b1a2343a,nivolumab,0.997993
uuid-43e769a493fe477c934d1de67046575b,Opdivo,0.822925
uuid-e55e7b9cf960476abd547fe90429c5d1,,0
uuid-e63ace3a99594df0963eb6bac5073248,NSCLC,0.683132
uuid-9bc9d399ec6645808d143708fec2e37a,"patients,pts",0.564385
uuid-7745a99d9f3e43e38115320e2d5c8bdd,"patients,pts",0.524701
uuid-66ef52bd9f2a4b5ea022922c6e27be18,nivolumab,0.592553
uuid-fffc8095c4e744cb92c2a3f3e01143c7,treatment,0.830867
uuid-f2b122eb12f34e85a64d10032d803b0f,nivolumab,0.662999
uuid-72430e5937f842a89b9685470a2c77e7,physicians,0.473368
uuid-bd6bcbbea7de4c008b168bcd8ea362e6,nivolumab,0.600485
uuid-95fc1bbe8bc64ce68953b168ad120c18,nivolumab,0.598347
uuid-3c5d1816ac6c42c8a671a0a9358d4e3d,,0
uuid-8d864382370240ff994ca2d1cebe25df,"patients,pts",0.692592
uuid-44e9def4d2f94fef9f08a7febf06db99,Opdivo,0.77009
uuid-9eb69579d5864516beea57795f232af3,nivolumab,0.705017
uuid-913d14cfdf7a4627a8b6b4d89886eba5,"patients,pts",0.507663
uuid-4b9c71b45b9044bea9446e8cd699a638,,0
uuid-56d6b3bc3be641df8caf8295c77daac1,nivolumab,0.298846
uuid-de2271c527e8493e84a6d4d302f6b73b,Opdivo,0.570569
uuid-29ab8ed90aed4ef0bd78eca2915a2631,treatment,0.663774
uuid-08acf8cafcfb48488eea94d3d624dee9,nivolumab,0.380276
uuid-3206c1adf238410b954def7c96669232,cancer,0.631121
uuid-030a8c1293ae4cd98e73af2764222237,"patients,pts",0.625639
uuid-d001f02a4a8f445ca484053c6b29f298,Opdivo,0.90485
uuid-af8866a7bf2947dca14157af6c77f6aa,nivolumab,0.755104
uuid-0f119d8e57f64defb955866bdaf95bf1,nivolumab,0.565553
uuid-4a2ac37d59f04572a880daee6a02d9a4,progression,0.48909
uuid-62240bf6b8b24b5283ba32fd0cf894d3,nivolumab,0.643103
uuid-d3ba68432d3f44c0a7de4bbffb7f3cd0,,0
uuid-bb647e6ab5c54e23a48c571e8cbd9991,nivolumab,0.670462
uuid-0d4f0c59f5cf49baa3400e55d1e2ad07,nivolumab,0.585954
uuid-4d67ef65cdd2495593b63487961cb7f9,Opdivo,0.198438
uuid-74985929c70f4b77bff74867775d289a,,0
uuid-c846760deb52407cb72c70146f102161,"patients,pts",0.761624
uuid-ad6ffa08253b4bdda933a7e56e7ddea8,data,0.21523
uuid-545da85277754c3a8bff68f871b22c81,"patients,pts",0.443582
uuid-f9ad9fd3867649609e82e8b8526256f3,,0
uuid-f86374532bc647b6b7a8aceb39e08110,nivolumab,0.500427
uuid-4a7f44678b5d4db686e80bb8adec0333,"PD-L1,PDL1",0.602592
uuid-dfc63a4c14e245b58c4b562c6134568d,Opdivo,0.47557
uuid-0c35a66df12e437aacfd5349bc305b31,dose,0.581425
uuid-90c218b6521b4fc59700c3471b353151,,0
uuid-2d3dd5f06bd9491e84909ae8f7a47beb,nivolumab,0.592553
uuid-a69f7b0b06a941178bfbd6e4123f63ee,,0
uuid-bdd0d96b2e314152ab3a0301ff645d02,nivolumab,0.646363
uuid-4aca38aad61343989d80585258839414,nivolumab,0.578571
uuid-e009ab4943c445dc8cd8523d9e610bd3,"patients,pts",0.588142
uuid-a5136d7d4af049beb36cce571d9625bc,cancer,0.891892
uuid-63b320df0ddd463b98f1ef4d51d47cc3,progression,0.556783
uuid-63cb711d49b741c2b588a14c73827563,,0
uuid-ff151aaec17747c6828a8d67d6d8318c,nivolumab,0.591323
uuid-6782da9cfa724e76a8cc7f23950cf199,dose,0.382835
uuid-9a31016d9b534e3ba62469093af1881f,"patients,pts",0.73337
uuid-8ff5d73b9433467dbb995b5ae93db477,nivolumab,0.541851
uuid-4407465a891045f2ba3960d3b5aadaf4,"patients,pts",0.720972
uuid-47f97ed950364c4d9a06d45c89efee8a,data,0.89602
uuid-3e0b4ba9631c4a44906f33ef81f03575,impressed,0.235673
uuid-7bd4f68092ae4af5916b100eaf48ab18,,0
uuid-6bce0a155147458f8e10bffbba5788e2,Opdivo,0.529063
uuid-7e3c3637b39541faadf63c0d079390b6,response,0.68043
uuid-aad21c69f6b24e2e86de6e1cdb687a35,immunotherapy,0.485714
uuid-4cb07b8029ac44a18cc2b4a3c188c87b,melanoma,0.565331
uuid-be8f21e243514ae8979b5e22beeb99d0,nivolumab,0.550966
uuid-6de89f20b001438e84ea5bd0645cd817,nivolumab,0.582768
uuid-3112863ca74e45918154f91408a93178,nivolumab,0.846889
uuid-33bd9caf64a64699970eced6f6724656,trial,0.731178
uuid-845dcb739f9343eda02aadca2496b679,nivolumab,0.586201
uuid-6bbca24f7eff43bd984611fadec90029,"patients,pts",0.66791
uuid-7e23b4a78ae54093b53f204eea8bd4a8,nivolumab,0.561959
uuid-c797444a14014426a30219d30f2d771e,Opdivo,0.887482
uuid-6be91c3fc70f4cee9aaed888031e3dc9,approved,0.664657
uuid-81e1a7eb45dc42f6bf2a589311ba9cd3,,0
uuid-63946e746fc341fbad08fe3d2e5aa200,,0
uuid-a077712c16a149a2815b261f9a980785,nivolumab,0.78243
uuid-8b1502a2db8c43dbb55b69c99e53d93c,nivolumab,0.802147
uuid-c9202e03b7f240e2b7a32f43bb4e4b7a,melanoma,0.356962
uuid-536dbd12bf194043a4c2edcfb28aeba6,nivolumab,0.549901
uuid-83382e4a10ce4286b69b0bff0f127acc,nivolumab,0.547513
uuid-9117bd347a584337b0c76ff754d899ff,nivolumab,0.613534
uuid-090ea95c0a7d46e199e7db55d9ea9692,"patients,pts",0.689859
uuid-fba73cf98496498488800665fa5d67f1,,0
uuid-5a6ba833b87b456cbcdb3998117ee27f,Opdivo,0.686849
uuid-b2b3a4ef76cb4d41bb534a3524908d93,"patients,pts",0.543531
uuid-6e133dacc5374549b09fcdff94952c8a,,0
uuid-65ee7e2e0f704ebb8c0b5092ca5558b0,,0
uuid-b8e096dcabef4997b9356968d22813e4,Opdivo,0.44974
uuid-b3e5e57fda534e39856e2887e2d6085e,cancer,0.424111
uuid-707939530b574c82806c817c6b38359e,,0
uuid-d0be2c33eed74790b6c0a04d61cea807,nivolumab,0.690961
uuid-f3dcec68634d4f9398f40cb3d3456e16,nivolumab,0.598222
uuid-312a48e99bee4e30806523d9baae3528,,0
uuid-26d23fc1abd141858da6e59a7b9492cb,toxicity,0.72622
uuid-3ed515d6591a4853a1dc923022746f42,"PD-L1,PDL1",0.345952
uuid-79dca59f55a547ee9e410aa570fde317,trial,0.538269
uuid-63585295c96e4b99b938841949a397ea,data,0.806136
uuid-4194263c8c7d4da1846a18a9c9fd7153,trial,0.765159
uuid-146eb9fda01f4e4997c1c6f80114f77b,trial,0.640404
uuid-4c6d4ab7530f4fd0be34ae6f18890295,Opdivo,0.584758
uuid-6b8d90b09ca04f01b6fb44427455345b,nivolumab,0.698567
uuid-0b73c55ec9054bf194d034222246d21e,,0
uuid-a5e0501d12ca4277952b5b1019e265b8,cancer,0.420853
uuid-4851c9d793404e49880f9dd315f07ec5,dose,0.691517
uuid-55376808d6dc46fa8a1ea12ba7aab0a0,"Nivo,nivolumab",0.70102
uuid-7f24d921e9144ebc886881015a91f052,,0
uuid-c5371ca7527545f58a692bf7303ffb26,nivolumab,0.642563
uuid-0eaf2b8ae5ec4de2aa460d3cb16f882c,toxicity,0.502296
uuid-42034c2accae432d8e07479caac6f4ce,clinical,0.24765
uuid-bee10f8f938f4079b74e10699aef5974,treatment,0.726615
uuid-c091759c3b6d41eb8f710629da0e4d41,Opdivo,0.402768
uuid-b6832ea37e0d446dbeb878bd83aad362,Opdivo,0.643659
uuid-5852c8f91b424f0d8817c1a404949d26,,0
uuid-9f9aa76be2fe4f8099960baf977b25c8,treatment,0.864867
uuid-8d15acbef3544b4fbc492b585c4051f7,nivolumab,0.626371
uuid-b2e771331aed4690bdba59655c14308c,cancer,0.522952
uuid-572535b6502a4fa6a04a27e4cc5d44bc,melanoma,0.636486
uuid-c86f549450694c638ee996158b4234b0,nivolumab,0.560797
uuid-de721658792742ba85986ea26a817e6e,Opdivo,0.58275
uuid-0cb1d34c233540a481d753f97c1d1707,nivolumab,0.523683
uuid-fbbb68e538444a59a10607fe75ba5e58,,0
uuid-fe35fc957a20487c837d00e2342fa24a,Opdivo,0.507353
uuid-ced4b93aa2b64389aa28003d3278ea83,clinical,0.24765
uuid-c7a77f3bdda14492b79384edd3e3cb4a,nivolumab,0.801246
uuid-59c9dfbf1fc7490ca1ad63237b4da3e6,"patients,pts",0.823863
uuid-b706bf7c0fb344f8b88fd4b223074b1a,nivolumab,0.979601
uuid-21a0347c3e2e4ea78cfb7306c1e59124,,0
uuid-5637b239993441dfa83f78a4634f3e7e,lung,0.64612
uuid-ca9c15bfde524cc384b8cd9ebe17b402,"patients,pts",0.840089
uuid-e63af26e4cfd4b7f991e9f12df638cc8,nivolumab,0.598347
uuid-afb4f4a60ff748ab87e08b9fb44a2992,,0
uuid-a54f586396c146c09ea57437e5434187,Opdivo,0.757018
uuid-125f5435fc3742f1b2740125ee02e92b,,0
uuid-06089eda47114a0a965e36b983e32a41,melanoma,0.520676
uuid-e0e6360d5c4345f190a44d6a6ea77757,,0
uuid-7e9d4b32fac44583addb9f24418ce8c9,HCP,0.407993
uuid-c255615780194ba0b007a127e2ff5deb,nivolumab,0.592553
uuid-d44285854630414ab6523e1f56383113,cancer,0.781798
uuid-c94bf1b5ce744417a953a423bb3c8dd0,data,0.621636
uuid-ea17e7e93b03426c99833ba7fef97ca5,NSCLC,0.569095
uuid-265ea580f6ad499e9998c74ec418ddd8,,0
uuid-02a8e835135c4141b594de33655682d0,inhibitor,0.546512
uuid-ce53f8956e384d37b6c5c265ad5a9b68,cancer,0.536326
uuid-2993aa9d55d34b99a7589aa50fa0a923,Opdivo,0.83542
uuid-6b1a10d8b39f4b8d90ec65795142782c,data,0.602382
uuid-4f4d8c092f4f48c1a529623be06df52b,nivolumab,0.590025
uuid-487180211b554b06ba895209d31d8464,toxicity,0.476211
uuid-527a2ac5bc1e4c3183218b80032504cb,nivolumab,0.350638
uuid-b525337a0ca6497792c8024e61b3b70e,Opdivo,0.701984
uuid-72c962d882e44c2a8c72cdedd23bed95,nivolumab,0.838989
uuid-d76a4b627a0e4544a61713bf72e4d07c,data,0.878582
uuid-dd1aeac011e94d40813542c28b1c51f8,assay,0.879154
uuid-066ef2042d1442a69bc0e89d54e1af7d,testing,0.929731
uuid-8b8be84aa4eb4fe5b9ea66de11a6b4e9,treatment,0.590705
uuid-c2e9c8ecef8f463c976bc3f16a6d0eca,nivolumab,0.592089
uuid-f04da31f9a9e46e19e00104c49704d0f,Opdivo,0.680512
uuid-6b184356cd16470a88848bdb9c646031,,0
uuid-599e71a54ff44371b9e4ab51b6714f60,,0
uuid-4b6000a7620f4297ade1b4a56c5aa61f,Opdivo,0.65948
uuid-c9cbda9c490a47ffbeb65ebd7c7ff825,,0
uuid-3eaa9b7ea9714e49ad3e511c3382172f,nivolumab,0.543296
uuid-e3d5de7e961949e9974204614339dbbc,nivolumab,0.878391
uuid-c3b38fe80e6f45189907ca425d9aaa86,nivolumab,0.558372
uuid-87c925dee92c4dfab33403bbcd364064,toxicity,0.565809
uuid-44441d7ad2154e518b27ce2a9ff55400,,0
uuid-5bee0b10a76647f4acb92871ad5cf6dd,,0
uuid-4a27852bd4ea4d5596ac2a9f0af20b7f,,0
uuid-72a643fe7f1042548c10eb6121fd6edc,dose,0.712234
uuid-1307378ae49744509c105c4c2936c76a,,0
uuid-f32595f115d14c03b35c2f8ab26af255,"PD-L1,PDL1",0.43943
uuid-2977e2443cca4fa4a63876616e1cd8e2,"patients,pts",0.51668
uuid-3c966dd0efc8401198107a5564b89e60,,0
uuid-f1921edd9be341fa9e0170cc494a7a09,cancer,0.567862
uuid-c4765301304c462f97f8d85c48b00b3d,Opdivo,0.424802
uuid-05c422a0d166420e9a30762f7155d35c,melanoma,0.659006
uuid-66f4cc4840474b0197d2f1e036f82711,,0
uuid-4c7a1b8d834a4a77ab4b24912f7401b8,nivolumab,0.521057
uuid-b9b631a45b784e5b8e1d8cb649b65977,nivolumab,0.766712
uuid-55aca348878d43118f8afa0c5bde4ffe,nivolumab,0.557256
uuid-83c495f724e7439e9d9401e40ff9dcca,,0
uuid-7da4ef8c500d49caaa3d93a69bdac9c8,Opdivo,0.812178
uuid-c09d478e30dd42adac5392288685b161,,0
uuid-d4c3f8f7dca54b86a4edd03d3879b2a6,"patients,pts",0.660915
uuid-e618209e00d24628bc05d3fd8b9a0db9,NSCLC,0.581781
uuid-423ec848ccfe4f45a2e19098fd4c0c89,tumor,0.412244
uuid-02e1a226739e45238b6751fb17d638fa,dose,0.697689
uuid-1a810a9d0c7948fcac70c4b44ad79794,,0
uuid-d0d12f7fb42249a1ac4dc95f2c8b385a,,0
uuid-e68399d7f86543a0ade31c9d2c93c01c,dose,0.448228
uuid-7437dfc2014043cc8a670b84cc66c6c9,,0
uuid-0a701530b8424924bf95b870295a19fa,melanoma,0.571436
uuid-6c03378b3a8a4943ab0c5f1c8596a21e,monotherapy,0.598339
uuid-27f40122181543ee9dc8202d5d1435b1,cancer,0.872464
uuid-4ec64d6141204c9588188968e5a5de3b,,0
uuid-9d678944cc5141f18cb5bd33c2b0f7c8,,0
uuid-39994694bc374273b56f30c16224413c,nivolumab,0.572402
uuid-d468baccb4524b4e8201db6a78e0fc8b,nivolumab,0.979601
uuid-c57265d468c14a98b08dcee62fbcfdb9,nivolumab,0.814184
uuid-9e97f03104a9461185f6a2074f82d798,"patients,pts",0.714
uuid-2c823d70671d48b9aa0f2696d3b82d3e,nivolumab,0.602623
uuid-4f2c1ab3edd9418a8dd296452dcd975a,nivolumab,0.550179
uuid-f8d2cbb63ae34832b595d2c8fbe75bbd,cancer,0.533577
uuid-6236966df6684fc89f091bdefe7a9bb1,nivolumab,0.556245
uuid-38277b90e4284e0b84ea1abea6cc32a6,nivolumab,0.676262
uuid-2df5b8da4d4b4e308d73b428d1be5a35,cancer,0.763152
uuid-7511f8d49e574251b0cbb2c6505933cd,,0
uuid-1a2b41f945c84d70a6751fa7a5e66eba,cancer,0.76802
uuid-21b3332293b74fa9b203cf6a729618d1,,0
uuid-cd0161cbd87b4a068657f409e000cbc4,toxicity,0.60638
uuid-1b76ee336b66418ea230dde0516ea0ed,data,0.738067
uuid-339dd52803c04138aaddaf620e532d9a,"patients,pts",0.663027
uuid-7b628ffe5ec340f7abbedc74da7aea88,"patients,pts",0.595979
uuid-0d635dd98b784aaa8e6f921954422eb8,nivolumab,0.623578
uuid-d554c5b7f9894528a01578c2c4251259,,0
uuid-76d9fdc3a15a4b09ab86aa9d5e8ac14f,tumor,0.374133
uuid-06772947eb38485dbd914b5947392325,HCP,0.505043
uuid-acd75ca05c194d2ca1c9ac66d8d2f875,"patients,pts",0.626708
uuid-0705e18b2e85474c8cdd5910b93f782c,treatment,0.617212
uuid-f8324bb71e804c839adc4b8dcb9b7165,Opdivo,0.698084
uuid-0970ae1a79e545ffbdd1f5321e355e76,trial,0.579315
uuid-58d9994547f844afa6c08f50890449be,Opdivo,0.683082
uuid-c5309e7020b049dd94dfc7c5bd71e821,,0
uuid-753f25852f294da68d537b63c8ab6eb1,"patients,pts",0.568339
uuid-fc172dd178a34dca933f1d0ffce023a9,nivolumab,0.571947
uuid-3b46192c50a444419b1b4337a6bfd9f5,,0
uuid-796b99928dbb4b5f8ff12faf857aae50,"patients,pts",0.708549
uuid-886bd3c824af49e5bf12c1c85b4e3ddc,,0
uuid-ff32bec90a314c57a2595b309bf6b7fc,nivolumab,0.596113
uuid-4552d6ffef0448a780a13fe2674f13a0,"PD-L1,PDL1",0.345952
uuid-50ea92073bbb445a838b551d21b66465,"PD-L1,PDL1",0.447331
uuid-d7edd601b9834398a99f91b59151f73a,"PD-L1,PDL1",0.43943
uuid-54af00ece8744dd08b5d38455415f804,nivolumab,0.63188
uuid-f5e25794450e44d88e44eba31ca65c06,nivolumab,0.604996
uuid-bd0b274888724de8a69662445dcde5c9,efficacy,0.616074
uuid-ed7265eb0d5a4d51b630eb73caa836e6,HCP,0.575658
uuid-913383ea9c214f51a32adf08718ab886,toxicity,0.624858
uuid-0789cdd47b9e4f63835b678bd2b28e15,"PD-L1,PDL1",0.576385
uuid-ecec4db7d42640d8a75d351d207b4fd2,"PD-L1,PDL1",0.345952
uuid-51cb104a7a1745e4bf4e4abaa6e1e85b,nivolumab,0.782927
uuid-d6e218c356984aa8a7f396135b2cbcaa,"PD-L1,PDL1",0.663599
uuid-b2f0de74f0df4c5aa84e327ae5325fb8,nivolumab,0.611079
uuid-1adb37ad3cf8403a90a3de7b327a42f5,Opdivo,0.834633
uuid-1d68d62cfacf42c3a5f97ff4a03ed8f6,"PD-L1,PDL1",0.57036
uuid-aba6ccdfc24842da938d550f13309dc7,"PD-L1,PDL1",0.57036
uuid-215a3a16b2414810a23367cd98e13ac3,Opdivo,0.834633
uuid-f0c8f6851d974203a3dc719b879e7cda,Opdivo,0.498282
uuid-6a4661b01555414aace8305bf092a066,toxicity,0.587808
uuid-514dc88f33974e13b9c04da453e82fe0,Opdivo,0.834633
uuid-38f21725b6e04a29a45e67026e00f1d4,data,0.718491
uuid-02297c1e7900402d8907e448f4301e7e,impressed,0.221896
uuid-e1f10fa959ad403aa4c69edd0b1e6ec5,,0
uuid-9593d4e8f9cd40208966c56904e0e3c4,dose,0.366622
uuid-8e71c4461da946dd94de4663c516bfa7,nivolumab,0.657555
uuid-b7428bba67dd49c8a750caa6f4f31d4b,OS,0.7458
uuid-c01e9a812c524a569f725899a61a6138,"patients,pts",0.372779
uuid-3253206f9dcf4e90815a493d8a3c1595,nivolumab,0.588029
uuid-405a17bc4a7f4e1295fb947a37822475,"patients,pts",0.776846
uuid-15fda2735b0a4600a7d098ddf021a18e,nivolumab,0.598347
uuid-aa0caf55eefe457dba245db0888426c1,data,0.871875
uuid-9741977fd5fd47e08706cbebe6fa8a87,"patients,pts",0.814476
